"search-number","evaluation","evals-requested-so-far","conformity-level*","conformity-drawn*","n-neis*","p-random*","p-speaking-level*","p-speaking-drawn*","boundary*","boundary-drawn*","mode*","tolerance-level*","tolerance-drawn*","network-change*","random-network-change?*","n_centroids*","centroids_change*","centroid_color?*","killing_centroids?*","d_threshold*","polarisation-each-n-steps*","polar_repeats*","opinions*","model*","record-each-n-steps*","avoid-redundancies?*","set-seed?*","x-opinion*","y-opinion*","updating*","record-length*","construct-name?*","record?*","hk-benchmark?*","max-ticks*","n-agents*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","1","150","0.45000000000000007","""uniform""","37","0.21","0.6","""uniform""","0.54","""uniform""","""vaguely-speak""","0.5800000000000001","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""741836506""","0.047","0.047","0.047","0","0.047"
"1","2","150","0.45000000000000007","""uniform""","37","0.21","0.6","""uniform""","0.54","""uniform""","""vaguely-speak""","0.5800000000000001","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""592612294""","0","0","0","0","0"
"1","3","150","0.45000000000000007","""uniform""","37","0.21","0.6","""uniform""","0.54","""uniform""","""vaguely-speak""","0.5800000000000001","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1905524811""","0.025","0.025","0.025","0","0.025"
"1","4","150","0.45000000000000007","""uniform""","37","0.21","0.6","""uniform""","0.54","""uniform""","""vaguely-speak""","0.5800000000000001","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1752626409""","0.075","0.075","0.075","0","0.075"
"1","5","150","0.45000000000000007","""uniform""","37","0.21","0.6","""uniform""","0.54","""uniform""","""vaguely-speak""","0.5800000000000001","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""303607215""","0.048","0.048","0.048","0","0.048"
"1","6","150","0.35","""uniform""","42","0.24","0.53","""uniform""","0.35000000000000003","""uniform""","""vaguely-speak""","0.76","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""648019797""","0","0","0","0","0"
"1","7","150","0.35","""uniform""","42","0.24","0.53","""uniform""","0.35000000000000003","""uniform""","""vaguely-speak""","0.76","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""904135289""","0.024","0.024","0.024","0","0.024"
"1","8","150","0.35","""uniform""","42","0.24","0.53","""uniform""","0.35000000000000003","""uniform""","""vaguely-speak""","0.76","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1710193231""","0","0","0","0","0"
"1","9","150","0.35","""uniform""","42","0.24","0.53","""uniform""","0.35000000000000003","""uniform""","""vaguely-speak""","0.76","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1762797465""","0.009","0.009","0.009","0","0.009"
"1","10","150","0.35","""uniform""","42","0.24","0.53","""uniform""","0.35000000000000003","""uniform""","""vaguely-speak""","0.76","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""996533333""","0.024","0.024","0.024","0","0.024"
"1","11","150","0.63","""uniform""","19","0.1","0.81","""uniform""","0.09","""uniform""","""vaguely-speak""","0.41000000000000003","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1034547956""","0.924","0.924","0.924","0","0.924"
"1","12","150","0.63","""uniform""","19","0.1","0.81","""uniform""","0.09","""uniform""","""vaguely-speak""","0.41000000000000003","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-27154689""","0.985","0.985","0.985","0","0.985"
"1","13","150","0.63","""uniform""","19","0.1","0.81","""uniform""","0.09","""uniform""","""vaguely-speak""","0.41000000000000003","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-172357603""","0.986","0.986","0.986","0","0.986"
"1","14","150","0.63","""uniform""","19","0.1","0.81","""uniform""","0.09","""uniform""","""vaguely-speak""","0.41000000000000003","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1748588232""","0.992","0.992","0.992","0","0.992"
"1","15","150","0.63","""uniform""","19","0.1","0.81","""uniform""","0.09","""uniform""","""vaguely-speak""","0.41000000000000003","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1406060512""","0.92","0.92","0.92","0","0.92"
"1","16","150","0.25","""uniform""","45","0.17","0.16","""uniform""","0.72","""uniform""","""openly-listen""","0.78","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1527538470""","0.146","0.146","0.146","0","0.146"
"1","17","150","0.25","""uniform""","45","0.17","0.16","""uniform""","0.72","""uniform""","""openly-listen""","0.78","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-2019170302""","0.164","0.164","0.164","0","0.164"
"1","18","150","0.25","""uniform""","45","0.17","0.16","""uniform""","0.72","""uniform""","""openly-listen""","0.78","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1077252266""","0.188","0.188","0.188","0","0.188"
"1","19","150","0.25","""uniform""","45","0.17","0.16","""uniform""","0.72","""uniform""","""openly-listen""","0.78","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-340312660""","0.317","0.317","0.317","0","0.317"
"1","20","150","0.25","""uniform""","45","0.17","0.16","""uniform""","0.72","""uniform""","""openly-listen""","0.78","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-757667002""","0.241","0.241","0.241","0","0.241"
"1","21","150","0.86","""uniform""","31","0.16","0.46","""uniform""","0.78","""uniform""","""vaguely-speak""","0.5800000000000001","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""915631752""","0","0","0","0","0"
"1","22","150","0.86","""uniform""","31","0.16","0.46","""uniform""","0.78","""uniform""","""vaguely-speak""","0.5800000000000001","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""702883218""","0","0","0","0","0"
"1","23","150","0.86","""uniform""","31","0.16","0.46","""uniform""","0.78","""uniform""","""vaguely-speak""","0.5800000000000001","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1764120065""","0","0","0","0","0"
"1","24","150","0.86","""uniform""","31","0.16","0.46","""uniform""","0.78","""uniform""","""vaguely-speak""","0.5800000000000001","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""28045500""","0","0","0","0","0"
"1","25","150","0.86","""uniform""","31","0.16","0.46","""uniform""","0.78","""uniform""","""vaguely-speak""","0.5800000000000001","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-289988512""","0","0","0","0","0"
"1","26","150","0.62","""uniform""","29","0.1","0.05","""uniform""","0.6","""uniform""","""openly-listen""","0.29000000000000004","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-600716611""","0.251","0.251","0.251","0","0.251"
"1","27","150","0.62","""uniform""","29","0.1","0.05","""uniform""","0.6","""uniform""","""openly-listen""","0.29000000000000004","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1288241576""","0.224","0.224","0.224","0","0.224"
"1","28","150","0.62","""uniform""","29","0.1","0.05","""uniform""","0.6","""uniform""","""openly-listen""","0.29000000000000004","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1592275358""","0.215","0.215","0.215","0","0.215"
"1","29","150","0.62","""uniform""","29","0.1","0.05","""uniform""","0.6","""uniform""","""openly-listen""","0.29000000000000004","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1148936356""","0.182","0.182","0.182","0","0.182"
"1","30","150","0.62","""uniform""","29","0.1","0.05","""uniform""","0.6","""uniform""","""openly-listen""","0.29000000000000004","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""722579649""","0.197","0.197","0.197","0","0.197"
"1","31","150","0.92","""uniform""","50","0.43","0.44","""uniform""","0.51","""uniform""","""vaguely-speak""","1.04","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1113426600""","0","0","0","0","0"
"1","32","150","0.92","""uniform""","50","0.43","0.44","""uniform""","0.51","""uniform""","""vaguely-speak""","1.04","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""830651693""","0","0","0","0","0"
"1","33","150","0.92","""uniform""","50","0.43","0.44","""uniform""","0.51","""uniform""","""vaguely-speak""","1.04","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""314930027""","0","0","0","0","0"
"1","34","150","0.92","""uniform""","50","0.43","0.44","""uniform""","0.51","""uniform""","""vaguely-speak""","1.04","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1479924336""","0","0","0","0","0"
"1","35","150","0.92","""uniform""","50","0.43","0.44","""uniform""","0.51","""uniform""","""vaguely-speak""","1.04","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-559963811""","0","0","0","0","0"
"1","36","150","0.99","""uniform""","19","0.35000000000000003","0.36000000000000004","""uniform""","0.26","""uniform""","""openly-listen""","0.3","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1469734188""","0.613","0.613","0.613","0","0.613"
"1","37","150","0.99","""uniform""","19","0.35000000000000003","0.36000000000000004","""uniform""","0.26","""uniform""","""openly-listen""","0.3","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1806810143""","0.492","0.492","0.492","0","0.492"
"1","38","150","0.99","""uniform""","19","0.35000000000000003","0.36000000000000004","""uniform""","0.26","""uniform""","""openly-listen""","0.3","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""685735634""","0.596","0.596","0.596","0","0.596"
"1","39","150","0.99","""uniform""","19","0.35000000000000003","0.36000000000000004","""uniform""","0.26","""uniform""","""openly-listen""","0.3","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1804977304""","0.571","0.571","0.571","0","0.571"
"1","40","150","0.99","""uniform""","19","0.35000000000000003","0.36000000000000004","""uniform""","0.26","""uniform""","""openly-listen""","0.3","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1330129927""","0.604","0.604","0.604","0","0.604"
"1","41","150","0.5","""uniform""","19","0.16","0.68","""uniform""","0.9500000000000001","""uniform""","""vaguely-speak""","0.23","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1041602971""","0.051","0.051","0.051","0","0.051"
"1","42","150","0.5","""uniform""","19","0.16","0.68","""uniform""","0.9500000000000001","""uniform""","""vaguely-speak""","0.23","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1984726386""","0.012","0.012","0.012","0","0.012"
"1","43","150","0.5","""uniform""","19","0.16","0.68","""uniform""","0.9500000000000001","""uniform""","""vaguely-speak""","0.23","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-743991592""","0.048","0.048","0.048","0","0.048"
"1","44","150","0.5","""uniform""","19","0.16","0.68","""uniform""","0.9500000000000001","""uniform""","""vaguely-speak""","0.23","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1408439934""","0.038","0.038","0.038","0","0.038"
"1","45","150","0.5","""uniform""","19","0.16","0.68","""uniform""","0.9500000000000001","""uniform""","""vaguely-speak""","0.23","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1151154553""","0.071","0.071","0.071","0","0.071"
"1","46","150","0.49","""uniform""","47","0.28","0.53","""uniform""","0.16","""uniform""","""openly-listen""","0.88","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""2051300649""","0.806","0.806","0.806","0","0.806"
"1","47","150","0.49","""uniform""","47","0.28","0.53","""uniform""","0.16","""uniform""","""openly-listen""","0.88","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""804556912""","0.544","0.544","0.544","0","0.544"
"1","48","150","0.49","""uniform""","47","0.28","0.53","""uniform""","0.16","""uniform""","""openly-listen""","0.88","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-804417597""","0.687","0.687","0.687","0","0.687"
"1","49","150","0.49","""uniform""","47","0.28","0.53","""uniform""","0.16","""uniform""","""openly-listen""","0.88","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1119780990""","0.718","0.718","0.718","0","0.718"
"1","50","150","0.49","""uniform""","47","0.28","0.53","""uniform""","0.16","""uniform""","""openly-listen""","0.88","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1439400341""","0.621","0.621","0.621","0","0.621"
"1","51","150","0.8","""uniform""","7","0.09","0.33","""uniform""","0.78","""uniform""","""vaguely-speak""","0.060000000000000005","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-351063549""","0","0","0","0","0"
"1","52","150","0.8","""uniform""","7","0.09","0.33","""uniform""","0.78","""uniform""","""vaguely-speak""","0.060000000000000005","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-793301273""","0","0","0","0","0"
"1","53","150","0.8","""uniform""","7","0.09","0.33","""uniform""","0.78","""uniform""","""vaguely-speak""","0.060000000000000005","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1566251370""","0","0","0","0","0"
"1","54","150","0.8","""uniform""","7","0.09","0.33","""uniform""","0.78","""uniform""","""vaguely-speak""","0.060000000000000005","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1218328755""","0","0","0","0","0"
"1","55","150","0.8","""uniform""","7","0.09","0.33","""uniform""","0.78","""uniform""","""vaguely-speak""","0.060000000000000005","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1294340664""","0","0","0","0","0"
"1","56","150","0.92","""uniform""","49","0.36","0.12","""uniform""","0.49","""uniform""","""openly-listen""","0.65","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-735589367""","0.266","0.266","0.266","0","0.266"
"1","57","150","0.92","""uniform""","49","0.36","0.12","""uniform""","0.49","""uniform""","""openly-listen""","0.65","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-320682242""","0.301","0.301","0.301","0","0.301"
"1","58","150","0.92","""uniform""","49","0.36","0.12","""uniform""","0.49","""uniform""","""openly-listen""","0.65","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1850900048""","0.331","0.331","0.331","0","0.331"
"1","59","150","0.92","""uniform""","49","0.36","0.12","""uniform""","0.49","""uniform""","""openly-listen""","0.65","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-335856324""","0.315","0.315","0.315","0","0.315"
"1","60","150","0.92","""uniform""","49","0.36","0.12","""uniform""","0.49","""uniform""","""openly-listen""","0.65","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1280188907""","0.324","0.324","0.324","0","0.324"
"1","61","150","0.71","""uniform""","31","0.25","0.72","""uniform""","0.7100000000000001","""uniform""","""openly-listen""","0.29000000000000004","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1804196302""","0.258","0.258","0.258","0","0.258"
"1","62","150","0.71","""uniform""","31","0.25","0.72","""uniform""","0.7100000000000001","""uniform""","""openly-listen""","0.29000000000000004","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-652812033""","0.222","0.222","0.222","0","0.222"
"1","63","150","0.71","""uniform""","31","0.25","0.72","""uniform""","0.7100000000000001","""uniform""","""openly-listen""","0.29000000000000004","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1203359375""","0.23","0.23","0.23","0","0.23"
"1","64","150","0.71","""uniform""","31","0.25","0.72","""uniform""","0.7100000000000001","""uniform""","""openly-listen""","0.29000000000000004","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""2034352040""","0.249","0.249","0.249","0","0.249"
"1","65","150","0.71","""uniform""","31","0.25","0.72","""uniform""","0.7100000000000001","""uniform""","""openly-listen""","0.29000000000000004","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1696652213""","0.323","0.323","0.323","0","0.323"
"1","66","150","0.45999999999999996","""uniform""","26","0.02","0.04","""uniform""","0.93","""uniform""","""openly-listen""","1.06","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-136157758""","0.184","0.184","0.184","0","0.184"
"1","67","150","0.45999999999999996","""uniform""","26","0.02","0.04","""uniform""","0.93","""uniform""","""openly-listen""","1.06","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""515340302""","0.117","0.117","0.117","0","0.117"
"1","68","150","0.45999999999999996","""uniform""","26","0.02","0.04","""uniform""","0.93","""uniform""","""openly-listen""","1.06","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1853595799""","0.344","0.344","0.344","0","0.344"
"1","69","150","0.45999999999999996","""uniform""","26","0.02","0.04","""uniform""","0.93","""uniform""","""openly-listen""","1.06","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""2020305743""","0.283","0.283","0.283","0","0.283"
"1","70","150","0.45999999999999996","""uniform""","26","0.02","0.04","""uniform""","0.93","""uniform""","""openly-listen""","1.06","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""856057116""","0.214","0.214","0.214","0","0.214"
"1","71","150","0.25","""uniform""","19","0.28","0.15000000000000002","""uniform""","0.86","""uniform""","""openly-listen""","1","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1351139094""","0.153","0.153","0.153","0","0.153"
"1","72","150","0.25","""uniform""","19","0.28","0.15000000000000002","""uniform""","0.86","""uniform""","""openly-listen""","1","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1592853344""","0.134","0.134","0.134","0","0.134"
"1","73","150","0.25","""uniform""","19","0.28","0.15000000000000002","""uniform""","0.86","""uniform""","""openly-listen""","1","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""322084975""","0.106","0.106","0.106","0","0.106"
"1","74","150","0.25","""uniform""","19","0.28","0.15000000000000002","""uniform""","0.86","""uniform""","""openly-listen""","1","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1683472610""","0.137","0.137","0.137","0","0.137"
"1","75","150","0.25","""uniform""","19","0.28","0.15000000000000002","""uniform""","0.86","""uniform""","""openly-listen""","1","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1523662794""","0.117","0.117","0.117","0","0.117"
"1","76","150","0.39","""uniform""","14","0.32","0.21000000000000002","""uniform""","0.25","""uniform""","""vaguely-speak""","1.06","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1031312960""","0.012","0.012","0.012","0","0.012"
"1","77","150","0.39","""uniform""","14","0.32","0.21000000000000002","""uniform""","0.25","""uniform""","""vaguely-speak""","1.06","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1823807732""","0.023","0.023","0.023","0","0.023"
"1","78","150","0.39","""uniform""","14","0.32","0.21000000000000002","""uniform""","0.25","""uniform""","""vaguely-speak""","1.06","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-2046856693""","0","0","0","0","0"
"1","79","150","0.39","""uniform""","14","0.32","0.21000000000000002","""uniform""","0.25","""uniform""","""vaguely-speak""","1.06","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1319658255""","0.01","0.01","0.01","0","0.01"
"1","80","150","0.39","""uniform""","14","0.32","0.21000000000000002","""uniform""","0.25","""uniform""","""vaguely-speak""","1.06","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-226022912""","0","0","0","0","0"
"1","81","150","0.86","""uniform""","42","0.31","0.06999999999999999","""uniform""","0.35000000000000003","""uniform""","""openly-listen""","0.25","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1703820807""","0.275","0.275","0.275","0","0.275"
"1","82","150","0.86","""uniform""","42","0.31","0.06999999999999999","""uniform""","0.35000000000000003","""uniform""","""openly-listen""","0.25","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-367406173""","0.321","0.321","0.321","0","0.321"
"1","83","150","0.86","""uniform""","42","0.31","0.06999999999999999","""uniform""","0.35000000000000003","""uniform""","""openly-listen""","0.25","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1533156222""","0.266","0.266","0.266","0","0.266"
"1","84","150","0.86","""uniform""","42","0.31","0.06999999999999999","""uniform""","0.35000000000000003","""uniform""","""openly-listen""","0.25","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1623900443""","0.358","0.358","0.358","0","0.358"
"1","85","150","0.86","""uniform""","42","0.31","0.06999999999999999","""uniform""","0.35000000000000003","""uniform""","""openly-listen""","0.25","""uniform""","""link""","false","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-1599760230""","0.283","0.283","0.283","0","0.283"
"1","86","150","0.61","""uniform""","35","0.49","0.99","""uniform""","0.47000000000000003","""uniform""","""vaguely-speak""","0.9600000000000001","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""1355644060""","0","0","0","0","0"
"1","87","150","0.61","""uniform""","35","0.49","0.99","""uniform""","0.47000000000000003","""uniform""","""vaguely-speak""","0.9600000000000001","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-82452340""","0","0","0","0","0"
"1","88","150","0.61","""uniform""","35","0.49","0.99","""uniform""","0.47000000000000003","""uniform""","""vaguely-speak""","0.9600000000000001","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""495330199""","0","0","0","0","0"
"1","89","150","0.61","""uniform""","35","0.49","0.99","""uniform""","0.47000000000000003","""uniform""","""vaguely-speak""","0.9600000000000001","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-533060479""","0","0","0","0","0"
"1","90","150","0.61","""uniform""","35","0.49","0.99","""uniform""","0.47000000000000003","""uniform""","""vaguely-speak""","0.9600000000000001","""uniform""","""link""","true","4","1.0E-5","false","true","0.8","1000","20","2","""HK""","5000","false","false","1","2","1","25","true","false","false","1000","257","""-2060616777""","0","0","0","0","0"
