random-seed,20
conformity-mean,0.2
conformity-sd,0
conformity-distribution,normal
HK-distribution,false
N,101
boundary-mean,0.1
boundary-sd,0.1
boundary-distribution,normal
SPIRO-mean,0.85
SPIRO-sd,0
SPIRO-distribution,normal
Identity-Type,global
Identity-Levels,7
Use_Identity?,true
timeStep, agentID, opinion, previousOpinion, boundary, conformity, SPIRO, groupNumber
2,79,[0.177368],[0.17796],0.017,0.2,0.85,216
2,44,[0.734976],[0.7337199999999999],0.057,0.2,0.85,215
2,99,[-0.762264],[-0.7620800000000001],0.056,0.2,0.85,214
2,12,[-0.941192],[-0.96224],0.093,0.2,0.85,214
2,97,[0.22951200000000002],[0.24064000000000002],0.15,0.2,0.85,216
2,47,[-0.47708],[-0.4916],0.089,0.2,0.85,213
2,16,[-0.63316],[-0.6332],0.006,0.2,0.85,214
2,65,[0.17600800000000003],[0.17376000000000003],0.203,0.2,0.85,216
2,98,[0.8392959999999999],[0.83912],0.01,0.2,0.85,215
2,10,[0.805504],[0.8298800000000001],0.151,0.2,0.85,215
2,57,[0.674776],[0.68172],0.069,0.2,0.85,215
2,5,[0.34641599999999995],[0.36951999999999996],0.11,0.2,0.85,216
2,42,[0.612488],[0.60836],0.076,0.2,0.85,215
2,94,[0.7146],[0.719],0.245,0.2,0.85,215
2,78,[0.29018400000000005],[0.31648000000000004],0.313,0.2,0.85,216
2,100,[0.029216000000000006],[0.004520000000000003],0.128,0.2,0.85,216
2,18,[-0.866192],[-0.8872399999999999],0.208,0.2,0.85,214
2,2,[0.572],[0.572],0.002,0.2,0.85,215
2,90,[-0.9012],[-0.9309999999999999],0.162,0.2,0.85,214
2,25,[0.28537599999999996],[0.28572],0.018,0.2,0.85,216
2,9,[0.589928],[0.56316],0.213,0.2,0.85,215
2,43,[0.34296],[0.3552],0.07,0.2,0.85,216
2,84,[0.210824],[0.21728000000000003],0.212,0.2,0.85,216
2,74,[0.155528],[0.14816],0.198,0.2,0.85,216
2,68,[-0.7994720000000001],[-0.8038400000000001],0.09,0.2,0.85,214
2,23,[0.652112],[0.65564],0.059,0.2,0.85,215
2,4,[-0.80168],[-0.8066],0.139,0.2,0.85,214
2,58,[-0.45539999999999997],[-0.473],0.113,0.2,0.85,213
2,21,[-0.205544],[-0.18868000000000001],0.111,0.2,0.85,213
2,51,[0.210824],[0.21728000000000003],0.333,0.2,0.85,216
2,0,[-0.864832],[-0.88204],0.118,0.2,0.85,214
2,80,[0.167304],[0.16288],0.231,0.2,0.85,216
2,15,[-0.815888],[-0.82436],0.274,0.2,0.85,214
2,85,[-0.851728],[-0.86916],0.159,0.2,0.85,214
2,8,[-0.733584],[-0.72148],0.14,0.2,0.85,214
2,50,[0.557296],[0.5571200000000001],0.038,0.2,0.85,215
2,17,[0.813064],[0.83708],0.14,0.2,0.85,215
2,45,[0.301448],[0.33055999999999996],0.263,0.2,0.85,216
2,7,[-0.311808],[-0.31076],0.027,0.2,0.85,213
2,14,[0.051671999999999996],[0.03884],0.086,0.2,0.85,216
2,75,[-0.845712],[-0.8616400000000001],0.247,0.2,0.85,214
2,82,[0.511984],[0.50048],0.062,0.2,0.85,215
2,93,[-0.394728],[-0.41016],0.244,0.2,0.85,213
2,96,[-0.7694240000000001],[-0.7662800000000001],0.2,0.2,0.85,214
2,60,[-0.759296],[-0.75712],0.065,0.2,0.85,214
2,40,[-0.755472],[-0.7488400000000001],0.204,0.2,0.85,214
2,76,[-0.646616],[-0.63252],0.065,0.2,0.85,214
2,64,[0.074936],[0.06292],0.091,0.2,0.85,216
2,52,[-0.25802400000000003],[-0.23928000000000002],0.204,0.2,0.85,213
2,73,[0.5792080000000001],[0.56676],0.09,0.2,0.85,215
2,61,[0.139656],[0.12832],0.299,0.2,0.85,216
2,1,[-0.324],[-0.324],0.005,0.2,0.85,213
2,70,[0.39222399999999996],[0.40127999999999997],0.047,0.2,0.85,216
2,59,[-0.34916],[-0.3532],0.18,0.2,0.85,213
2,77,[0.16384800000000002],[0.16456],0.094,0.2,0.85,216
2,26,[0.7033359999999999],[0.7049199999999999],0.128,0.2,0.85,215
2,34,[-0.219608],[-0.21476],0.061,0.2,0.85,213
2,67,[-0.443088],[-0.45136],0.07,0.2,0.85,213
2,19,[-0.6980400000000001],[-0.6868000000000001],0.089,0.2,0.85,214
2,41,[-0.757648],[-0.75156],0.201,0.2,0.85,214
2,69,[-0.423904],[-0.44388],0.165,0.2,0.85,213
2,81,[0.199048],[0.20256],0.143,0.2,0.85,216
2,31,[-0.29444],[-0.2888],0.095,0.2,0.85,213
2,33,[-0.289272],[-0.28784],0.074,0.2,0.85,213
2,87,[0.8550559999999999],[0.85432],0.036,0.2,0.85,215
2,28,[0.251784],[0.26848],0.348,0.2,0.85,216
2,62,[-0.21341600000000002],[-0.18352000000000002],0.161,0.2,0.85,213
2,38,[-0.782608],[-0.78276],0.242,0.2,0.85,214
2,39,[0.24051999999999996],[0.25439999999999996],0.204,0.2,0.85,216
2,36,[-0.470096],[-0.48512],0.088,0.2,0.85,213
2,20,[0.179816],[0.17852],0.038,0.2,0.85,216
2,22,[0.029864],[0.014080000000000002],0.082,0.2,0.85,216
2,49,[-0.678648],[-0.65456],0.144,0.2,0.85,214
2,3,[0.8440960000000001],[0.8681200000000001],0.15,0.2,0.85,215
2,24,[-0.42333600000000005],[-0.43492000000000003],0.102,0.2,0.85,213
2,95,[0.18829600000000002],[0.18912],0.3,0.2,0.85,216
2,11,[0.177032],[0.17504],0.15,0.2,0.85,216
2,89,[-0.79024],[-0.7928000000000001],0.028,0.2,0.85,214
2,54,[0.1286],[0.11599999999999999],0.14,0.2,0.85,216
2,88,[0.0474],[0.0474],0.003,0.2,0.85,216
2,27,[0.340424],[0.36428],0.121,0.2,0.85,216
2,66,[-0.8578720000000001],[-0.8768400000000001],0.26,0.2,0.85,214
2,55,[-0.008632],[-0.011040000000000001],0.019,0.2,0.85,216
2,56,[-0.73256],[-0.7202],0.141,0.2,0.85,214
2,71,[0.09646400000000001],[0.09108000000000001],0.072,0.2,0.85,216
2,6,[0.702312],[0.70364],0.111,0.2,0.85,215
2,48,[0.02544],[0.0228],0.05,0.2,0.85,216
2,30,[-0.442776],[-0.44872],0.062,0.2,0.85,213
2,46,[-0.010135999999999997],[-0.023919999999999997],0.081,0.2,0.85,216
2,13,[-0.1],[-0.1],0.002,0.2,0.85,213
2,53,[0.6961679999999999],[0.6959599999999999],0.204,0.2,0.85,215
2,92,[0.217],[0.217],0.003,0.2,0.85,216
2,29,[-0.686424],[-0.66428],0.146,0.2,0.85,214
2,91,[-0.345064],[-0.34808],0.217,0.2,0.85,213
2,86,[0.5459040000000001],[0.53688],0.078,0.2,0.85,215
2,63,[-0.27236],[-0.2572],0.28,0.2,0.85,213
2,72,[0.27987999999999996],[0.3036],0.182,0.2,0.85,216
3,37,[0.8914496],[0.907312],0.088,0.2,0.85,219
3,57,[0.6726208],[0.674776],0.069,0.2,0.85,219
3,69,[-0.40552320000000003],[-0.423904],0.165,0.2,0.85,217
3,46,[0.0028912000000000035],[-0.010135999999999997],0.081,0.2,0.85,220
3,35,[0.27252160000000003],[0.272152],0.017,0.2,0.85,220
3,30,[-0.4360208],[-0.442776],0.062,0.2,0.85,217
3,98,[0.8406368],[0.8392959999999999],0.01,0.2,0.85,219
3,59,[-0.34572800000000004],[-0.34916],0.18,0.2,0.85,217
3,27,[0.3189392],[0.340424],0.121,0.2,0.85,220
3,32,[-0.3530416],[-0.355552],0.111,0.2,0.85,217
3,1,[-0.324],[-0.324],0.005,0.2,0.85,217
3,85,[-0.8373824000000001],[-0.851728],0.159,0.2,0.85,218
3,93,[-0.38218240000000003],[-0.394728],0.244,0.2,0.85,217
3,88,[0.04792],[0.0474],0.003,0.2,0.85,220
3,76,[-0.6608928],[-0.646616],0.065,0.2,0.85,218
3,100,[0.053572800000000004],[0.029216000000000006],0.128,0.2,0.85,220
3,31,[-0.304152],[-0.29444],0.095,0.2,0.85,217
3,71,[0.1035712],[0.09646400000000001],0.072,0.2,0.85,220
3,65,[0.17740640000000002],[0.17600800000000003],0.203,0.2,0.85,220
3,83,[-0.229],[-0.229],0.002,0.2,0.85,217
3,92,[0.2162],[0.217],0.003,0.2,0.85,220
3,82,[0.5229872],[0.511984],0.062,0.2,0.85,219
3,52,[-0.27281920000000004],[-0.25802400000000003],0.204,0.2,0.85,217
3,7,[-0.3116464],[-0.311808],0.027,0.2,0.85,217
3,55,[-0.004305600000000001],[-0.008632],0.019,0.2,0.85,220
3,77,[0.16647840000000003],[0.16384800000000002],0.094,0.2,0.85,220
3,68,[-0.7955776000000001],[-0.7994720000000001],0.09,0.2,0.85,218
3,94,[0.71088],[0.7146],0.245,0.2,0.85,219
3,54,[0.13948],[0.1286],0.14,0.2,0.85,220
3,2,[0.572],[0.572],0.002,0.2,0.85,219
3,56,[-0.742048],[-0.73256],0.141,0.2,0.85,218
3,66,[-0.8422976000000001],[-0.8578720000000001],0.26,0.2,0.85,218
3,18,[-0.8489536],[-0.866192],0.208,0.2,0.85,218
3,21,[-0.2234352],[-0.205544],0.111,0.2,0.85,217
3,26,[0.7018687999999998],[0.7033359999999999],0.128,0.2,0.85,219
3,72,[0.26050399999999996],[0.27987999999999996],0.182,0.2,0.85,220
3,62,[-0.23713280000000003],[-0.21341600000000002],0.161,0.2,0.85,217
3,38,[-0.7820864],[-0.782608],0.242,0.2,0.85,218
3,5,[0.32373279999999993],[0.34641599999999995],0.11,0.2,0.85,220
3,78,[0.2687472],[0.29018400000000005],0.313,0.2,0.85,220
3,13,[-0.1],[-0.1],0.002,0.2,0.85,217
3,29,[-0.7051392000000001],[-0.686424],0.146,0.2,0.85,218
3,16,[-0.63316],[-0.63316],0.006,0.2,0.85,218
3,23,[0.6498896000000001],[0.652112],0.059,0.2,0.85,219
3,19,[-0.7120320000000001],[-0.6980400000000001],0.089,0.2,0.85,218
3,11,[0.17822559999999998],[0.177032],0.15,0.2,0.85,220
3,47,[-0.461864],[-0.47708],0.089,0.2,0.85,217
3,79,[0.1782944],[0.177368],0.017,0.2,0.85,220
3,53,[0.6961343999999999],[0.6961679999999999],0.204,0.2,0.85,219
