"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormationLite-Networkfree.nlogo"
"robCheck080"
"05/06/2022 11:14:58:982 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","id_threshold","opinions","boundary","conformity-level","record?","updating","set-seed?","polar_repeats","model","max-ticks","Centroids_change","boundary-drawn","polarisation-each-n-steps","mode","d_threshold","record-each-n-steps","ESBG_furthest_out","record-length","centroid_color?","use_identity?","conformity-drawn","N_centroids","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","threshold_drawn","X-opinion","Y-opinion","[step]","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","mean_op3_start","mean_op4_start","sd_op1_start","sd_op2_start","sd_op3_start","sd_op4_start","median_op1_start","median_op2_start","median_op3_start","median_op4_start","lower_op1_start","lower_op2_start","lower_op3_start","lower_op4_start","upper_op1_start","upper_op2_start","upper_op3_start","upper_op4_start","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","mean_op3_final","mean_op4_final","sd_op1_final","sd_op2_final","sd_op3_final","sd_op4_final","median_op1_final","median_op2_final","median_op3_final","median_op4_final","lower_op1_final","lower_op2_final","lower_op3_final","lower_op4_final","upper_op1_final","upper_op2_final","upper_op3_final","upper_op4_final"
"10","71","0.39","1","0.22","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.385","0.339","0.03649612403100776","0","0","0","0.562358997939025","0","0","0","0.112","0","0","0","-0.451","0","0","0","0.487","0","0","0","0.53","0.456","0.06312392246237365","0","0","0","0.5356859905077852","0","0","0","0.5289999999999998","0","0","0","-0.553","0","0","0","0.529","0","0","0"
"2","71","0.39","1","0.1","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.385","0.339","0.03649612403100776","0","0","0","0.562358997939025","0","0","0","0.112","0","0","0","-0.451","0","0","0","0.487","0","0","0","0.504","0.433","0.010741833238204608","0","0","0","0.5125037606314754","0","0","0","0.44899999999999984","0","0","0","-0.5780000000000001","0","0","0","0.44899999999999995","0","0","0"
"8","71","0.39","1","0.22","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.385","0.339","0.03649612403100776","0","0","0","0.562358997939025","0","0","0","0.112","0","0","0","-0.451","0","0","0","0.487","0","0","0","0.53","0.456","0.06215312113435164","0","0","0","0.5356746309471276","0","0","0","0.5279999999999997","0","0","0","-0.5540000000000002","0","0","0","0.5279999999999999","0","0","0"
"12","71","0.39","1","0.22","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.385","0.339","0.03649612403100776","0","0","0","0.562358997939025","0","0","0","0.112","0","0","0","-0.451","0","0","0","0.487","0","0","0","0.473","0.418","-0.0036124031007751826","0","0","0","0.4786639007121404","0","0","0","0.4139999999999999","0","0","0","-0.548","0","0","0","0.414","0","0","0"
"15","71","0.39","1","0.28","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.385","0.339","0.03649612403100776","0","0","0","0.562358997939025","0","0","0","0.112","0","0","0","-0.451","0","0","0","0.487","0","0","0","0","0.001","-0.03801021212312534","0","0","0","0.05149351372123908","0","0","0","-0.03868789160902602","0","0","0","-0.03948728847001332","0","0","0","-0.03830671805981112","0","0","0"
"5","71","0.39","1","0.1","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.385","0.339","0.03649612403100776","0","0","0","0.562358997939025","0","0","0","0.112","0","0","0","-0.451","0","0","0","0.487","0","0","0","0.334","0.369","-0.0758831065674234","0","0","0","0.45448625156431577","0","0","0","0.277","0","0","0","-0.56","0","0","0","0.286","0","0","0"
"6","71","0.39","1","0.1","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.385","0.339","0.03649612403100776","0","0","0","0.562358997939025","0","0","0","0.112","0","0","0","-0.451","0","0","0","0.487","0","0","0","0.478","0.422","-0.004387596899224746","0","0","0","0.4841371885581206","0","0","0","0.4179999999999999","0","0","0","-0.555","0","0","0","0.418","0","0","0"
"14","71","0.39","1","0.28","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.385","0.339","0.03649612403100776","0","0","0","0.562358997939025","0","0","0","0.112","0","0","0","-0.451","0","0","0","0.487","0","0","0","0","0","-0.016453236189779917","0","0","0","0.011650695037076692","0","0","0","-0.015971694304496038","0","0","0","-0.01599790091106458","0","0","0","-0.01582181282391238","0","0","0"
"16","71","0.39","1","0.28","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.385","0.339","0.03649612403100776","0","0","0","0.562358997939025","0","0","0","0.112","0","0","0","-0.451","0","0","0","0.487","0","0","0","0","0","-0.02426606731760007","0","0","0","0.007092477744171734","0","0","0","-0.02385600765090444","0","0","0","-0.023988663382479382","0","0","0","-0.023666692647132337","0","0","0"
"9","71","0.39","1","0.22","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.385","0.339","0.03649612403100776","0","0","0","0.562358997939025","0","0","0","0.112","0","0","0","-0.451","0","0","0","0.487","0","0","0","0.047","0.004","0.18864672298403237","0","0","0","0.15314202815740213","0","0","0","0.2067978713945436","0","0","0","0.2013245972018439","0","0","0","0.21226914513773304","0","0","0"
