"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormationLite-Networkfree.nlogo"
"robCheck020"
"05/06/2022 11:02:41:479 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","id_threshold","opinions","boundary","conformity-level","record?","updating","set-seed?","polar_repeats","model","max-ticks","Centroids_change","boundary-drawn","polarisation-each-n-steps","mode","d_threshold","record-each-n-steps","ESBG_furthest_out","record-length","centroid_color?","use_identity?","conformity-drawn","N_centroids","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","threshold_drawn","X-opinion","Y-opinion","[step]","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","mean_op3_start","mean_op4_start","sd_op1_start","sd_op2_start","sd_op3_start","sd_op4_start","median_op1_start","median_op2_start","median_op3_start","median_op4_start","lower_op1_start","lower_op2_start","lower_op3_start","lower_op4_start","upper_op1_start","upper_op2_start","upper_op3_start","upper_op4_start","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","mean_op3_final","mean_op4_final","sd_op1_final","sd_op2_final","sd_op3_final","sd_op4_final","median_op1_final","median_op2_final","median_op3_final","median_op4_final","lower_op1_final","lower_op2_final","lower_op3_final","lower_op4_final","upper_op1_final","upper_op2_final","upper_op3_final","upper_op4_final"
"1","11","0.39","1","0.1","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.401","0.355","-0.0645503875968992","0","0","0","0.5864800716088994","0","0","0","-0.039","0","0","0","-0.595","0","0","0","0.40900000000000003","0","0","0","0.377","0.39","-0.18662597225410896","0","0","0","0.5123427545966664","0","0","0","0.07699999999999999","0","0","0","-0.6876443981132518","0","0","0","0.14702513892336297","0","0","0"
"3","11","0.39","1","0.1","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.401","0.355","-0.0645503875968992","0","0","0","0.5864800716088994","0","0","0","-0.039","0","0","0","-0.595","0","0","0","0.40900000000000003","0","0","0","0.383","0.397","-0.1824468587437428","0","0","0","0.5170125645105119","0","0","0","0.07499999999999998","0","0","0","-0.6942160544624592","0","0","0","0.16331995251016607","0","0","0"
"7","11","0.39","1","0.22","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.401","0.355","-0.0645503875968992","0","0","0","0.5864800716088994","0","0","0","-0.039","0","0","0","-0.595","0","0","0","0.40900000000000003","0","0","0","0.069","0.039","-0.004384796838477375","0","0","0","0.19114051461707723","0","0","0","-0.006881927172144615","0","0","0","-0.03121316816459905","0","0","0","0.0033417445056320846","0","0","0"
"2","11","0.39","1","0.1","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.401","0.355","-0.0645503875968992","0","0","0","0.5864800716088994","0","0","0","-0.039","0","0","0","-0.595","0","0","0","0.40900000000000003","0","0","0","0.434","0.434","-0.12278395702479154","0","0","0","0.44423923144138555","0","0","0","0.2959709302856698","0","0","0","-0.5720000000000001","0","0","0","0.29600000000000004","0","0","0"
"6","11","0.39","1","0.1","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.401","0.355","-0.0645503875968992","0","0","0","0.5864800716088994","0","0","0","-0.039","0","0","0","-0.595","0","0","0","0.40900000000000003","0","0","0","0.54","0.54","-0.08093023255813954","0","0","0","0.5424604707091355","0","0","0","0.4469999999999998","0","0","0","-0.634","0","0","0","0.447","0","0","0"
"14","11","0.39","1","0.28","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.401","0.355","-0.0645503875968992","0","0","0","0.5864800716088994","0","0","0","-0.039","0","0","0","-0.595","0","0","0","0.40900000000000003","0","0","0","0","0","-0.11986762253065573","0","0","0","0.0037570289554709584","0","0","0","-0.12000000000000001","0","0","0","-0.12000000000000002","0","0","0","-0.12","0","0","0"
"12","11","0.39","1","0.22","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.401","0.355","-0.0645503875968992","0","0","0","0.5864800716088994","0","0","0","-0.039","0","0","0","-0.595","0","0","0","0.40900000000000003","0","0","0","0.534","0.534","-0.05806976744186047","0","0","0","0.5364387078520498","0","0","0","0.4639999999999998","0","0","0","-0.605","0","0","0","0.464","0","0","0"
"4","11","0.39","1","0.1","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.401","0.355","-0.0645503875968992","0","0","0","0.5864800716088994","0","0","0","-0.039","0","0","0","-0.595","0","0","0","0.40900000000000003","0","0","0","0.432","0.432","-0.12384307036791777","0","0","0","0.4423024303524848","0","0","0","0.29299693232442325","0","0","0","-0.571","0","0","0","0.293","0","0","0"
"13","11","0.39","1","0.28","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.401","0.355","-0.0645503875968992","0","0","0","0.5864800716088994","0","0","0","-0.039","0","0","0","-0.595","0","0","0","0.40900000000000003","0","0","0","0.058","0.028","0.02156289978250088","0","0","0","0.17228914842126683","0","0","0","0.02200000054100944","0","0","0","0.021000000000114254","0","0","0","0.028059650623843857","0","0","0"
"15","11","0.39","1","0.28","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.401","0.355","-0.0645503875968992","0","0","0","0.5864800716088994","0","0","0","-0.039","0","0","0","-0.595","0","0","0","0.40900000000000003","0","0","0","0.047","0.02","-0.04035643882268082","0","0","0","0.14916305020723897","0","0","0","-0.039274586255404816","0","0","0","-0.03999396248174029","0","0","0","-0.033909932837119794","0","0","0"
"11","11","0.39","1","0.22","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.401","0.355","-0.0645503875968992","0","0","0","0.5864800716088994","0","0","0","-0.039","0","0","0","-0.595","0","0","0","0.40900000000000003","0","0","0","0.044","0.012","0.31176919281568843","0","0","0","0.19977624438558458","0","0","0","0.3362259917288885","0","0","0","0.3298421896057819","0","0","0","0.3369999998360447","0","0","0"
"8","11","0.39","1","0.22","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.401","0.355","-0.0645503875968992","0","0","0","0.5864800716088994","0","0","0","-0.039","0","0","0","-0.595","0","0","0","0.40900000000000003","0","0","0","0","0","-0.15648770770009302","0","0","0","0.08659518508441831","0","0","0","-0.16400000000000003","0","0","0","-0.16400000000000003","0","0","0","-0.164","0","0","0"
"10","11","0.39","1","0.22","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.401","0.355","-0.0645503875968992","0","0","0","0.5864800716088994","0","0","0","-0.039","0","0","0","-0.595","0","0","0","0.40900000000000003","0","0","0","0","0","-0.15857108855732588","0","0","0","0.08490260609179691","0","0","0","-0.166","0","0","0","-0.16600000000000004","0","0","0","-0.166","0","0","0"
"9","11","0.39","1","0.22","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.401","0.355","-0.0645503875968992","0","0","0","0.5864800716088994","0","0","0","-0.039","0","0","0","-0.595","0","0","0","0.40900000000000003","0","0","0","0.07","0.04","-0.07556290389531001","0","0","0","0.1822071111950539","0","0","0","-0.08332329444347995","0","0","0","-0.10776688913120343","0","0","0","-0.06890288132739768","0","0","0"
"5","11","0.39","1","0.1","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.401","0.355","-0.0645503875968992","0","0","0","0.5864800716088994","0","0","0","-0.039","0","0","0","-0.595","0","0","0","0.40900000000000003","0","0","0","0.367","0.368","0.28547762343143257","0","0","0","0.4116234633415788","0","0","0","-0.038","0","0","0","-0.03900000000015152","0","0","0","0.7100000000000001","0","0","0"
"16","11","0.39","1","0.28","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.401","0.355","-0.0645503875968992","0","0","0","0.5864800716088994","0","0","0","-0.039","0","0","0","-0.595","0","0","0","0.40900000000000003","0","0","0","0","0","-0.130959062803764","0","0","0","0.0012919684509043537","0","0","0","-0.13100000000000003","0","0","0","-0.13100000000000003","0","0","0","-0.131","0","0","0"
