"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormationLite-Networkfree.nlogo"
"robCheck070"
"05/06/2022 11:13:06:360 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","id_threshold","opinions","boundary","conformity-level","record?","updating","set-seed?","polar_repeats","model","max-ticks","Centroids_change","boundary-drawn","polarisation-each-n-steps","mode","d_threshold","record-each-n-steps","ESBG_furthest_out","record-length","centroid_color?","use_identity?","conformity-drawn","N_centroids","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","threshold_drawn","X-opinion","Y-opinion","[step]","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","mean_op3_start","mean_op4_start","sd_op1_start","sd_op2_start","sd_op3_start","sd_op4_start","median_op1_start","median_op2_start","median_op3_start","median_op4_start","lower_op1_start","lower_op2_start","lower_op3_start","lower_op4_start","upper_op1_start","upper_op2_start","upper_op3_start","upper_op4_start","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","mean_op3_final","mean_op4_final","sd_op1_final","sd_op2_final","sd_op3_final","sd_op4_final","median_op1_final","median_op2_final","median_op3_final","median_op4_final","lower_op1_final","lower_op2_final","lower_op3_final","lower_op4_final","upper_op1_final","upper_op2_final","upper_op3_final","upper_op4_final"
"5","61","0.39","1","0.1","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.398","0.325","0.0010930232558139545","0","0","0","0.5859508224066844","0","0","0","-0.01","0","0","0","-0.4375","0","0","0","0.478","0","0","0","0.461","0.606","0.07722011077554622","0","0","0","0.6093423226420491","0","0","0","-0.024","0","0","0","-0.529","0","0","0","0.715","0","0","0"
"1","61","0.39","1","0.1","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.398","0.325","0.0010930232558139545","0","0","0","0.5859508224066844","0","0","0","-0.01","0","0","0","-0.4375","0","0","0","0.478","0","0","0","0.364","0.33","-0.22955716278012622","0","0","0","0.4833944604744269","0","0","0","-0.024","0","0","0","-0.6630140633863071","0","0","0","0.01631685882454543","0","0","0"
"4","61","0.39","1","0.1","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.398","0.325","0.0010930232558139545","0","0","0","0.5859508224066844","0","0","0","-0.01","0","0","0","-0.4375","0","0","0","0.478","0","0","0","0.325","0.326","-0.13423961147851124","0","0","0","0.32656105257006374","0","0","0","-0.45697200005805944","0","0","0","-0.457","0","0","0","0.1940186323231342","0","0","0"
"3","61","0.39","1","0.1","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.398","0.325","0.0010930232558139545","0","0","0","0.5859508224066844","0","0","0","-0.01","0","0","0","-0.4375","0","0","0","0.478","0","0","0","0.347","0.284","-0.23201583556264063","0","0","0","0.47668060608657664","0","0","0","-0.06631639860078362","0","0","0","-0.6312646234834862","0","0","0","-0.0600131548414671","0","0","0"
"9","61","0.39","1","0.22","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.398","0.325","0.0010930232558139545","0","0","0","0.5859508224066844","0","0","0","-0.01","0","0","0","-0.4375","0","0","0","0.478","0","0","0","0.405","0.414","-0.15604368131120983","0","0","0","0.4301995659839326","0","0","0","-0.035739999999999994","0","0","0","-0.5880715695728764","0","0","0","0.24799999978525103","0","0","0"
"2","61","0.39","1","0.1","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.398","0.325","0.0010930232558139545","0","0","0","0.5859508224066844","0","0","0","-0.01","0","0","0","-0.4375","0","0","0","0.478","0","0","0","0.331","0.332","-0.12400202373315525","0","0","0","0.332899578721515","0","0","0","-0.45281862707077813","0","0","0","-0.45299999999999996","0","0","0","0.21069487573622253","0","0","0"
"13","61","0.39","1","0.28","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.398","0.325","0.0010930232558139545","0","0","0","0.5859508224066844","0","0","0","-0.01","0","0","0","-0.4375","0","0","0","0.478","0","0","0","0.061","0.008","-0.055266066947122106","0","0","0","0.16816306968113723","0","0","0","-0.02395936332901259","0","0","0","-0.05537956866089632","0","0","0","-0.023253815846243385","0","0","0"
"6","61","0.39","1","0.1","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.398","0.325","0.0010930232558139545","0","0","0","0.5859508224066844","0","0","0","-0.01","0","0","0","-0.4375","0","0","0","0.478","0","0","0","0.409","0.366","-0.011844961240310066","0","0","0","0.5189010992233434","0","0","0","-0.26399999999999973","0","0","0","-0.26400000000000007","0","0","0","0.467","0","0","0"
"10","61","0.39","1","0.22","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.398","0.325","0.0010930232558139545","0","0","0","0.5859508224066844","0","0","0","-0.01","0","0","0","-0.4375","0","0","0","0.478","0","0","0","0","0","0.019208767052690402","0","0","0","0.012078231151643847","0","0","0","0.018654334796661842","0","0","0","0.018248353907629404","0","0","0","0.0188575985009366","0","0","0"
"8","61","0.39","1","0.22","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.398","0.325","0.0010930232558139545","0","0","0","0.5859508224066844","0","0","0","-0.01","0","0","0","-0.4375","0","0","0","0.478","0","0","0","0","0","0.003183271531745879","0","0","0","0.013524682865436151","0","0","0","0.002613735365506773","0","0","0","0.0021005313344131197","0","0","0","0.0028163323551738577","0","0","0"
