"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormationLite-Networkfree.nlogo"
"robCheck120"
"05/06/2022 11:24:45:821 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","id_threshold","opinions","boundary","conformity-level","record?","updating","set-seed?","polar_repeats","model","max-ticks","Centroids_change","boundary-drawn","polarisation-each-n-steps","mode","d_threshold","record-each-n-steps","ESBG_furthest_out","record-length","centroid_color?","use_identity?","conformity-drawn","N_centroids","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","threshold_drawn","X-opinion","Y-opinion","[step]","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","mean_op3_start","mean_op4_start","sd_op1_start","sd_op2_start","sd_op3_start","sd_op4_start","median_op1_start","median_op2_start","median_op3_start","median_op4_start","lower_op1_start","lower_op2_start","lower_op3_start","lower_op4_start","upper_op1_start","upper_op2_start","upper_op3_start","upper_op4_start","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","mean_op3_final","mean_op4_final","sd_op1_final","sd_op2_final","sd_op3_final","sd_op4_final","median_op1_final","median_op2_final","median_op3_final","median_op4_final","lower_op1_final","lower_op2_final","lower_op3_final","lower_op4_final","upper_op1_final","upper_op2_final","upper_op3_final","upper_op4_final"
"11","111","0.39","1","0.22","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.403","0.346","-0.016899224806201565","0","0","0","0.590128506198031","0","0","0","0.011","0","0","0","-0.552","0","0","0","0.446","0","0","0","0.678","0.675","0.14531716492308813","0","0","0","0.6824435574261608","0","0","0","0.31886485343377974","0","0","0","-0.54","0","0","0","0.8170222405265681","0","0","0"
"6","111","0.39","1","0.1","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.403","0.346","-0.016899224806201565","0","0","0","0.590128506198031","0","0","0","0.011","0","0","0","-0.552","0","0","0","0.446","0","0","0","0.428","0.374","-0.008705426356589132","0","0","0","0.5402038446720362","0","0","0","0.20499999999999974","0","0","0","-0.507","0","0","0","0.20500000000000007","0","0","0"
"9","111","0.39","1","0.22","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.403","0.346","-0.016899224806201565","0","0","0","0.590128506198031","0","0","0","0.011","0","0","0","-0.552","0","0","0","0.446","0","0","0","0.615","0.614","0.1514796237221479","0","0","0","0.6269629528901016","0","0","0","0.315704729392637","0","0","0","-0.47390579393943655","0","0","0","0.7676916123295833","0","0","0"
"7","111","0.39","1","0.22","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.403","0.346","-0.016899224806201565","0","0","0","0.590128506198031","0","0","0","0.011","0","0","0","-0.552","0","0","0","0.446","0","0","0","0.541","0.543","0.07846923666260126","0","0","0","0.558623031756597","0","0","0","0.36199999999999993","0","0","0","-0.4772003020214879","0","0","0","0.6258281419354288","0","0","0"
"13","111","0.39","1","0.28","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.403","0.346","-0.016899224806201565","0","0","0","0.590128506198031","0","0","0","0.011","0","0","0","-0.552","0","0","0","0.446","0","0","0","0.591","0.592","0.15794019878039114","0","0","0","0.6001887380170937","0","0","0","0.33197322576636196","0","0","0","-0.44118954274466404","0","0","0","0.7479407407741931","0","0","0"
"1","111","0.39","1","0.1","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.403","0.346","-0.016899224806201565","0","0","0","0.590128506198031","0","0","0","0.011","0","0","0","-0.552","0","0","0","0.446","0","0","0","0.547","0.565","-0.014937217432018847","0","0","0","0.5823903775583439","0","0","0","0.3178750205244588","0","0","0","-0.6139999999999999","0","0","0","0.5416849797318279","0","0","0"
"3","111","0.39","1","0.1","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.403","0.346","-0.016899224806201565","0","0","0","0.590128506198031","0","0","0","0.011","0","0","0","-0.552","0","0","0","0.446","0","0","0","0.533","0.55","-0.035269846089650746","0","0","0","0.5688689254533206","0","0","0","0.3119232324808007","0","0","0","-0.621","0","0","0","0.504318791826722","0","0","0"
"10","111","0.39","1","0.22","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.403","0.346","-0.016899224806201565","0","0","0","0.590128506198031","0","0","0","0.011","0","0","0","-0.552","0","0","0","0.446","0","0","0","0","0","0.06587408601947047","0","0","0","0.010162031603045307","0","0","0","0.066","0","0","0","0.06599999999999999","0","0","0","0.066","0","0","0"
"15","111","0.39","1","0.28","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.403","0.346","-0.016899224806201565","0","0","0","0.590128506198031","0","0","0","0.011","0","0","0","-0.552","0","0","0","0.446","0","0","0","0.596","0.596","0.17228158841105998","0","0","0","0.6046711367097619","0","0","0","0.3130703426630659","0","0","0","-0.43099986334443086","0","0","0","0.7668932845671751","0","0","0"
"14","111","0.39","1","0.28","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.403","0.346","-0.016899224806201565","0","0","0","0.590128506198031","0","0","0","0.011","0","0","0","-0.552","0","0","0","0.446","0","0","0","0","0","0.08813118025273865","0","0","0","0.01218679303108575","0","0","0","0.08799999999999998","0","0","0","0.08799999999999997","0","0","0","0.088","0","0","0"
"5","111","0.39","1","0.1","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.403","0.346","-0.016899224806201565","0","0","0","0.590128506198031","0","0","0","0.011","0","0","0","-0.552","0","0","0","0.446","0","0","0","0.57","0.572","-0.12953729656994917","0","0","0","0.5840025212256598","0","0","0","0.21572746924641115","0","0","0","-0.7249999949610555","0","0","0","0.4199899607520997","0","0","0"
"16","111","0.39","1","0.28","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.403","0.346","-0.016899224806201565","0","0","0","0.590128506198031","0","0","0","0.011","0","0","0","-0.552","0","0","0","0.446","0","0","0","0","0","0.08377831843470167","0","0","0","0.008529316232771058","0","0","0","0.08399999999999999","0","0","0","0.08399999999999999","0","0","0","0.084","0","0","0"
"2","111","0.39","1","0.1","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.403","0.346","-0.016899224806201565","0","0","0","0.590128506198031","0","0","0","0.011","0","0","0","-0.552","0","0","0","0.446","0","0","0","0.356","0.142","-0.03913223267972587","0","0","0","0.4238466432733891","0","0","0","-0.272","0","0","0","-0.2720000060487481","0","0","0","-0.272","0","0","0"
"12","111","0.39","1","0.22","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.403","0.346","-0.016899224806201565","0","0","0","0.590128506198031","0","0","0","0.011","0","0","0","-0.552","0","0","0","0.446","0","0","0","0.467","0.467","-0.058875968992248076","0","0","0","0.46930851739141055","0","0","0","0.4049999999999952","0","0","0","-0.53","0","0","0","0.405","0","0","0"
