"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormationLite-Networkfree.nlogo"
"robCheck030"
"05/06/2022 11:03:30:971 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","id_threshold","opinions","boundary","conformity-level","record?","updating","set-seed?","polar_repeats","model","max-ticks","Centroids_change","boundary-drawn","polarisation-each-n-steps","mode","d_threshold","record-each-n-steps","ESBG_furthest_out","record-length","centroid_color?","use_identity?","conformity-drawn","N_centroids","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","threshold_drawn","X-opinion","Y-opinion","[step]","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","mean_op3_start","mean_op4_start","sd_op1_start","sd_op2_start","sd_op3_start","sd_op4_start","median_op1_start","median_op2_start","median_op3_start","median_op4_start","lower_op1_start","lower_op2_start","lower_op3_start","lower_op4_start","upper_op1_start","upper_op2_start","upper_op3_start","upper_op4_start","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","mean_op3_final","mean_op4_final","sd_op1_final","sd_op2_final","sd_op3_final","sd_op4_final","median_op1_final","median_op2_final","median_op3_final","median_op4_final","lower_op1_final","lower_op2_final","lower_op3_final","lower_op4_final","upper_op1_final","upper_op2_final","upper_op3_final","upper_op4_final"
"1","21","0.39","1","0.1","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0.478","0.464","-0.16536812451677863","0","0","0","0.5145215264507171","0","0","0","-0.4563899522241645","0","0","0","-0.6470585945440824","0","0","0","0.3419508658574305","0","0","0"
"3","21","0.39","1","0.1","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0.452","0.571","-0.2573617259836926","0","0","0","0.6090100654865378","0","0","0","-0.40900000000000003","0","0","0","-0.8594148452075347","0","0","0","0.353","0","0","0"
"13","21","0.39","1","0.28","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0.595","0.591","-0.18823116316316313","0","0","0","0.6088502042463286","0","0","0","-0.7631382565401817","0","0","0","-0.7688710920285412","0","0","0","0.4389886924910067","0","0","0"
"12","21","0.39","1","0.22","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0.517","0.518","-0.14807751937984495","0","0","0","0.5196287378444328","0","0","0","-0.6459999999999998","0","0","0","-0.646","0","0","0","0.39","0","0","0"
"9","21","0.39","1","0.22","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0.587","0.588","-0.20810664397543086","0","0","0","0.6021453851585038","0","0","0","-0.7779361039005891","0","0","0","-0.7819996457776522","0","0","0","0.41099999999994097","0","0","0"
"7","21","0.39","1","0.22","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0.578","0.578","-0.20014374016726","0","0","0","0.5926865170165413","0","0","0","-0.7586682809176082","0","0","0","-0.7641582228207102","0","0","0","0.4089999999999999","0","0","0"
"11","21","0.39","1","0.22","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0.523","0.531","-0.11340191393934845","0","0","0","0.5468984949366394","0","0","0","-0.354","0","0","0","-0.6320000000000001","0","0","0","0.447","0","0","0"
"6","21","0.39","1","0.1","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0.503","0.504","-0.15001550387596907","0","0","0","0.5050831457619145","0","0","0","-0.6339999999999998","0","0","0","-0.634","0","0","0","0.373","0","0","0"
"5","21","0.39","1","0.1","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0.474","0.478","-0.17395516666322425","0","0","0","0.5246059957500866","0","0","0","-0.284","0","0","0","-0.683","0","0","0","0.3270000000000001","0","0","0"
"4","21","0.39","1","0.1","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0.516","0.517","-0.12119406104721318","0","0","0","0.518759135361203","0","0","0","-0.6179943227100376","0","0","0","-0.6179999999999999","0","0","0","0.416","0","0","0"
"15","21","0.39","1","0.28","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0.593","0.589","-0.18654495346910133","0","0","0","0.6071308329747648","0","0","0","-0.7630519528195395","0","0","0","-0.7656534988720578","0","0","0","0.43899999972992026","0","0","0"
"2","21","0.39","1","0.1","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0.514","0.514","-0.12066149484126677","0","0","0","0.5162975053460497","0","0","0","-0.6149215395990787","0","0","0","-0.6149999999999999","0","0","0","0.4139999999999999","0","0","0"
"10","21","0.39","1","0.22","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0","0","-0.10245384824052797","0","0","0","0.007704294669070688","0","0","0","-0.10199999999999998","0","0","0","-0.102","0","0","0","-0.1019999999999403","0","0","0"
"14","21","0.39","1","0.28","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0","0","-0.14948675934173622","0","0","0","0.009688128784539186","0","0","0","-0.14899999999999514","0","0","0","-0.149","0","0","0","-0.14899999402714204","0","0","0"
"16","21","0.39","1","0.28","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0","0","-0.14940269971971884","0","0","0","0.006540862178671796","0","0","0","-0.14899999999999997","0","0","0","-0.149","0","0","0","-0.1489999999999823","0","0","0"
"8","21","0.39","1","0.22","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0","0","-0.09943214022132807","0","0","0","0.011588837678011407","0","0","0","-0.09899894205864877","0","0","0","-0.09899997582079627","0","0","0","-0.09895986219323498","0","0","0"
"21","21","0.39","1","0.34","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0.611","0.605","-0.19581841305095268","0","0","0","0.6218841390714013","0","0","0","-0.7820830294863337","0","0","0","-0.7895260515665463","0","0","0","0.44599999898258547","0","0","0"
"19","21","0.39","1","0.34","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0.599","0.593","-0.18405078732931052","0","0","0","0.6096501881137834","0","0","0","-0.7573939088323549","0","0","0","-0.7658938541205506","0","0","0","0.4449999927874972","0","0","0"
"23","21","0.39","1","0.34","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0.546","0.544","-0.13519412694004634","0","0","0","0.5635509541149961","0","0","0","-0.42500000000000004","0","0","0","-0.671","0","0","0","0.44399999999999995","0","0","0"
"29","21","0.39","2","0.1","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.344","0.175","0.010875968992248056","-0.009356589147286817","0","0","0.5596468334995955","0.5918840785793912","0","0","-0.008","0.075","0","0","-0.4835","-0.5525","0","0","0.4845","0.5115000000000001","0","0","0.462","0.251","-0.01520351621122125","-0.0075947485085933325","0","0","0.694380713137098","0.5192349100460811","0","0","-0.058","0.424","0","0","-0.7814228656355856","-0.571","0","0","0.6500043302900922","0.432","0","0"
"18","21","0.39","1","0.28","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0","0","-0.04999999999999989","0","0","0","1.208748795403105E-16","0","0","0","-0.05","0","0","0","-0.05","0","0","0","-0.049999999999999996","0","0","0"
"17","21","0.39","1","0.28","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0.505","0.504","-0.11517044743084631","0","0","0","0.5259383147372865","0","0","0","-0.34600000000000003","0","0","0","-0.6140000000000001","0","0","0","0.42299999999999993","0","0","0"
"20","21","0.39","1","0.34","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0","0","-0.1374702904754223","0","0","0","0.00966996497809776","0","0","0","-0.13699999999381135","0","0","0","-0.13699999999999984","0","0","0","-0.13699986218883126","0","0","0"
"27","21","0.39","2","0.1","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.344","0.175","0.010875968992248056","-0.009356589147286817","0","0","0.5596468334995955","0.5918840785793912","0","0","-0.008","0.075","0","0","-0.4835","-0.5525","0","0","0.4845","0.5115000000000001","0","0","0.399","0.193","0.11347333723716382","0.007830388982111964","0","0","0.5792394494022803","0.5511333043155404","0","0","-0.01169506229737389","0.34115108258650956","0","0","-0.365288263866684","-0.3239897547561277","0","0","0.6651453615958343","0.54355398506278","0","0"
"24","21","0.39","1","0.34","0.54","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0","0","-0.054000000000000076","0","0","0","8.533490753508773E-17","0","0","0","-0.054","0","0","0","-0.054","0","0","0","-0.05399999999999999","0","0","0"
"25","21","0.39","2","0.1","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.344","0.175","0.010875968992248056","-0.009356589147286817","0","0","0.5596468334995955","0.5918840785793912","0","0","-0.008","0.075","0","0","-0.4835","-0.5525","0","0","0.4845","0.5115000000000001","0","0","0.394","0.193","0.01865446568529104","0.01339891542789738","0","0","0.559641878624171","0.5206352933266386","0","0","-0.012955478332116513","0.3400511211500672","0","0","-0.4758249678858027","-0.5319916822692545","0","0","0.40326226687764666","0.5030124108750553","0","0"
"22","21","0.39","1","0.34","0.45","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.396","0.351","-0.13458139534883723","0","0","0","0.5711871094712858","0","0","0","-0.195","0","0","0","-0.644","0","0","0","0.334","0","0","0","0","0","-0.1364122390849887","0","0","0","0.006576095070166332","0","0","0","-0.136","0","0","0","-0.136","0","0","0","-0.13599999999999984","0","0","0"
"26","21","0.39","2","0.1","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","vaguely-speak","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.344","0.175","0.010875968992248056","-0.009356589147286817","0","0","0.5596468334995955","0.5918840785793912","0","0","-0.008","0.075","0","0","-0.4835","-0.5525","0","0","0.4845","0.5115000000000001","0","0","0.354","0.29","-0.05840597384152986","-0.06763218933775396","0","0","0.3649055106470352","0.5845253993600443","0","0","-0.20299999998067986","0.458","0","0","-0.203","-0.7729642449809404","0","0","0.249","0.45800014633891506","0","0"
"31","21","0.39","2","0.22","0.36","false","1","true","20","HK","365","1.0E-5","uniform","1010","openly-listen","0.8","365","5","40","true","true","uniform","2","true","129","false","false","false","uniform","1","2","364","0.344","0.175","0.010875968992248056","-0.009356589147286817","0","0","0.5596468334995955","0.5918840785793912","0","0","-0.008","0.075","0","0","-0.4835","-0.5525","0","0","0.4845","0.5115000000000001","0","0","0.121","0.044","-0.016459875984078533","-0.11864802721650373","0","0","0.28160013746853596","0.23263104560951972","0","0","-0.08323563695179087","-0.13068074553031292","0","0","-0.09020674779943028","-0.14589955236202204","0","0","-0.02716414687017333","-0.11861334883918145","0","0"
