"search-number","evaluation","evals-requested-so-far","n-agents*","opinions*","model*","set-seed?*","avoid_seed_control?*","conformity-level*","conformity-std*","conformity-drawn*","boundary*","boundary-std*","boundary-drawn*","mean-opinion-sigmoid-steepness*","std-opinion-sigmoid-steepness*","opinion_sigmoid?*","id_threshold*","id_threshold-std*","threshold_drawn*","mean-identity-sigmoid-xoffset*","std-identity-sigmoid-xoffset*","mean-identity-sigmoid-steepness*","std-identity-sigmoid-steepness*","identity_sigmoid?*","use_identity?*","identity_type*","identity_levels*","min_id_level*","max_id_level*","maxsteepness*","updating*","record-length*","max-ticks*","centroids_change*","centroid_color?*","killing_centroids?*","polarisation-each-n-steps*","polar_repeats*","d_threshold*","esbg_furthest_out*","normalize_distances?*","show_dice_rolls?*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"32","123","125","129","2","""HK""","false","true","0.59","0.162","""normal""","0.8260000000000001","0.746","""normal""","0.497","0.179","true","0.778","0.497","""normal""","0.177","0.873","0.056","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""946637033""","0.002","0.002","0.002","0","0.002"
"32","124","125","129","2","""HK""","false","true","0.59","0.162","""normal""","0.8260000000000001","0.746","""normal""","0.497","0.179","true","0.778","0.497","""normal""","0.177","0.873","0.056","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""264336228""","0","0","0","0","0"
"32","125","125","129","2","""HK""","false","true","0.59","0.162","""normal""","0.8260000000000001","0.746","""normal""","0.497","0.179","true","0.778","0.497","""normal""","0.177","0.873","0.056","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1720918481""","0.033","0.033","0.033","0","0.033"
"32","126","130","129","2","""HK""","false","true","0.59","0.162","""normal""","0.8260000000000001","0.585","""normal""","0.497","0.154","true","0.8520000000000001","0.486","""normal""","0.177","0.809","0.151","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""576030204""","0.004","0.004","0.004","0","0.004"
"32","127","130","129","2","""HK""","false","true","0.59","0.162","""normal""","0.8260000000000001","0.585","""normal""","0.497","0.154","true","0.8520000000000001","0.486","""normal""","0.177","0.809","0.151","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""399882055""","0.018","0.018","0.018","0","0.018"
"32","128","130","129","2","""HK""","false","true","0.59","0.162","""normal""","0.8260000000000001","0.585","""normal""","0.497","0.154","true","0.8520000000000001","0.486","""normal""","0.177","0.809","0.151","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1707669843""","0.029","0.029","0.029","0","0.029"
"32","129","130","129","2","""HK""","false","true","0.59","0.162","""normal""","0.8260000000000001","0.585","""normal""","0.497","0.154","true","0.8520000000000001","0.486","""normal""","0.177","0.809","0.151","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1997506405""","0","0","0","0","0"
"32","130","130","129","2","""HK""","false","true","0.59","0.162","""normal""","0.8260000000000001","0.585","""normal""","0.497","0.154","true","0.8520000000000001","0.486","""normal""","0.177","0.809","0.151","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1253818865""","0.001","0.001","0.001","0","0.001"
"32","131","135","129","2","""HK""","false","true","0.41300000000000003","0.301","""normal""","0.12000000000000001","0.509","""normal""","0.329","0.308","true","0.7570000000000001","0.01","""normal""","0.88","0.615","0.444","0.298","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-173722026""","0.003","0.003","0.003","0","0.003"
"32","132","135","129","2","""HK""","false","true","0.41300000000000003","0.301","""normal""","0.12000000000000001","0.509","""normal""","0.329","0.308","true","0.7570000000000001","0.01","""normal""","0.88","0.615","0.444","0.298","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1081109280""","0.036","0.036","0.036","0","0.036"
"32","133","135","129","2","""HK""","false","true","0.41300000000000003","0.301","""normal""","0.12000000000000001","0.509","""normal""","0.329","0.308","true","0.7570000000000001","0.01","""normal""","0.88","0.615","0.444","0.298","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1052606619""","0.001","0.001","0.001","0","0.001"
"32","134","135","129","2","""HK""","false","true","0.41300000000000003","0.301","""normal""","0.12000000000000001","0.509","""normal""","0.329","0.308","true","0.7570000000000001","0.01","""normal""","0.88","0.615","0.444","0.298","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""569017530""","0.021","0.021","0.021","0","0.021"
"32","135","135","129","2","""HK""","false","true","0.41300000000000003","0.301","""normal""","0.12000000000000001","0.509","""normal""","0.329","0.308","true","0.7570000000000001","0.01","""normal""","0.88","0.615","0.444","0.298","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-481579868""","0.038","0.038","0.038","0","0.038"
"32","136","140","129","2","""HK""","false","true","0.361","0.301","""normal""","0.12000000000000001","0.509","""normal""","0.168","0.308","true","0.748","0","""normal""","0.718","0.615","0.501","0.298","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-926460746""","0.001","0.001","0.001","0","0.001"
"32","137","140","129","2","""HK""","false","true","0.361","0.301","""normal""","0.12000000000000001","0.509","""normal""","0.168","0.308","true","0.748","0","""normal""","0.718","0.615","0.501","0.298","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""815458965""","0.036","0.036","0.036","0","0.036"
"32","138","140","129","2","""HK""","false","true","0.361","0.301","""normal""","0.12000000000000001","0.509","""normal""","0.168","0.308","true","0.748","0","""normal""","0.718","0.615","0.501","0.298","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""799985681""","0.015","0.015","0.015","0","0.015"
"32","139","140","129","2","""HK""","false","true","0.361","0.301","""normal""","0.12000000000000001","0.509","""normal""","0.168","0.308","true","0.748","0","""normal""","0.718","0.615","0.501","0.298","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1602535444""","0.006","0.006","0.006","0","0.006"
"32","140","140","129","2","""HK""","false","true","0.361","0.301","""normal""","0.12000000000000001","0.509","""normal""","0.168","0.308","true","0.748","0","""normal""","0.718","0.615","0.501","0.298","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-988005548""","0.029","0.029","0.029","0","0.029"
"32","141","145","129","2","""HK""","false","true","0.41300000000000003","0.26","""normal""","0.12000000000000001","0.301","""normal""","0.329","0.308","true","0.7570000000000001","0.01","""normal""","0.922","0.615","0.444","0.34600000000000003","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1572959182""","0.017","0.017","0.017","0","0.017"
"32","142","145","129","2","""HK""","false","true","0.41300000000000003","0.26","""normal""","0.12000000000000001","0.301","""normal""","0.329","0.308","true","0.7570000000000001","0.01","""normal""","0.922","0.615","0.444","0.34600000000000003","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1299841842""","0.084","0.084","0.084","0","0.084"
"32","143","145","129","2","""HK""","false","true","0.41300000000000003","0.26","""normal""","0.12000000000000001","0.301","""normal""","0.329","0.308","true","0.7570000000000001","0.01","""normal""","0.922","0.615","0.444","0.34600000000000003","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""2105025977""","0.108","0.108","0.108","0","0.108"
"32","144","145","129","2","""HK""","false","true","0.41300000000000003","0.26","""normal""","0.12000000000000001","0.301","""normal""","0.329","0.308","true","0.7570000000000001","0.01","""normal""","0.922","0.615","0.444","0.34600000000000003","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-930054372""","0.082","0.082","0.082","0","0.082"
"32","145","145","129","2","""HK""","false","true","0.41300000000000003","0.26","""normal""","0.12000000000000001","0.301","""normal""","0.329","0.308","true","0.7570000000000001","0.01","""normal""","0.922","0.615","0.444","0.34600000000000003","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-507147455""","0.048","0.048","0.048","0","0.048"
"32","146","150","129","2","""HK""","false","true","0.41300000000000003","0.26","""normal""","0.12000000000000001","0.301","""normal""","0.329","0.308","true","0.7570000000000001","0.01","""normal""","0.776","0.615","0.444","0.34600000000000003","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1617506839""","0.07","0.07","0.07","0","0.07"
"32","147","150","129","2","""HK""","false","true","0.41300000000000003","0.26","""normal""","0.12000000000000001","0.301","""normal""","0.329","0.308","true","0.7570000000000001","0.01","""normal""","0.776","0.615","0.444","0.34600000000000003","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1738518275""","0.09","0.09","0.09","0","0.09"
"32","148","150","129","2","""HK""","false","true","0.41300000000000003","0.26","""normal""","0.12000000000000001","0.301","""normal""","0.329","0.308","true","0.7570000000000001","0.01","""normal""","0.776","0.615","0.444","0.34600000000000003","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-304463819""","0.082","0.082","0.082","0","0.082"
"32","149","150","129","2","""HK""","false","true","0.41300000000000003","0.26","""normal""","0.12000000000000001","0.301","""normal""","0.329","0.308","true","0.7570000000000001","0.01","""normal""","0.776","0.615","0.444","0.34600000000000003","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-593591351""","0.025","0.025","0.025","0","0.025"
"32","150","150","129","2","""HK""","false","true","0.41300000000000003","0.26","""normal""","0.12000000000000001","0.301","""normal""","0.329","0.308","true","0.7570000000000001","0.01","""normal""","0.776","0.615","0.444","0.34600000000000003","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1268936008""","0.064","0.064","0.064","0","0.064"
"32","151","155","129","2","""HK""","false","true","0.41300000000000003","0.26","""normal""","0.12000000000000001","0.301","""normal""","0.329","0.499","true","0.7570000000000001","0.01","""normal""","0.922","0.615","0.444","0.462","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-597155517""","0.036","0.036","0.036","0","0.036"
"32","152","155","129","2","""HK""","false","true","0.41300000000000003","0.26","""normal""","0.12000000000000001","0.301","""normal""","0.329","0.499","true","0.7570000000000001","0.01","""normal""","0.922","0.615","0.444","0.462","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1288940421""","0.07","0.07","0.07","0","0.07"
"32","153","155","129","2","""HK""","false","true","0.41300000000000003","0.26","""normal""","0.12000000000000001","0.301","""normal""","0.329","0.499","true","0.7570000000000001","0.01","""normal""","0.922","0.615","0.444","0.462","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-718175388""","0.037","0.037","0.037","0","0.037"
"32","154","155","129","2","""HK""","false","true","0.41300000000000003","0.26","""normal""","0.12000000000000001","0.301","""normal""","0.329","0.499","true","0.7570000000000001","0.01","""normal""","0.922","0.615","0.444","0.462","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1581864114""","0.105","0.105","0.105","0","0.105"
"32","155","155","129","2","""HK""","false","true","0.41300000000000003","0.26","""normal""","0.12000000000000001","0.301","""normal""","0.329","0.499","true","0.7570000000000001","0.01","""normal""","0.922","0.615","0.444","0.462","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-959854468""","0.004","0.004","0.004","0","0.004"
"32","156","160","129","2","""HK""","false","true","0.41300000000000003","0.26","""normal""","0.125","0.28500000000000003","""normal""","0.329","0.261","true","0.8360000000000001","0.01","""normal""","0.922","0.615","0.444","0.34600000000000003","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""923510197""","0.07","0.07","0.07","0","0.07"
"32","157","160","129","2","""HK""","false","true","0.41300000000000003","0.26","""normal""","0.125","0.28500000000000003","""normal""","0.329","0.261","true","0.8360000000000001","0.01","""normal""","0.922","0.615","0.444","0.34600000000000003","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1099040291""","0.07","0.07","0.07","0","0.07"
"32","158","160","129","2","""HK""","false","true","0.41300000000000003","0.26","""normal""","0.125","0.28500000000000003","""normal""","0.329","0.261","true","0.8360000000000001","0.01","""normal""","0.922","0.615","0.444","0.34600000000000003","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-753543287""","0.075","0.075","0.075","0","0.075"
"32","159","160","129","2","""HK""","false","true","0.41300000000000003","0.26","""normal""","0.125","0.28500000000000003","""normal""","0.329","0.261","true","0.8360000000000001","0.01","""normal""","0.922","0.615","0.444","0.34600000000000003","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-572214392""","0.038","0.038","0.038","0","0.038"
"32","160","160","129","2","""HK""","false","true","0.41300000000000003","0.26","""normal""","0.125","0.28500000000000003","""normal""","0.329","0.261","true","0.8360000000000001","0.01","""normal""","0.922","0.615","0.444","0.34600000000000003","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1051171904""","0.063","0.063","0.063","0","0.063"
"32","161","165","129","2","""HK""","false","true","0.41300000000000003","0.34900000000000003","""normal""","0.12000000000000001","0.336","""normal""","0.329","0.308","true","0.899","0.01","""normal""","0.922","0.615","0.444","0.34600000000000003","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1546134756""","0.042","0.042","0.042","0","0.042"
"32","162","165","129","2","""HK""","false","true","0.41300000000000003","0.34900000000000003","""normal""","0.12000000000000001","0.336","""normal""","0.329","0.308","true","0.899","0.01","""normal""","0.922","0.615","0.444","0.34600000000000003","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""379073056""","0.039","0.039","0.039","0","0.039"
"32","163","165","129","2","""HK""","false","true","0.41300000000000003","0.34900000000000003","""normal""","0.12000000000000001","0.336","""normal""","0.329","0.308","true","0.899","0.01","""normal""","0.922","0.615","0.444","0.34600000000000003","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1333618063""","0.078","0.078","0.078","0","0.078"
"32","164","165","129","2","""HK""","false","true","0.41300000000000003","0.34900000000000003","""normal""","0.12000000000000001","0.336","""normal""","0.329","0.308","true","0.899","0.01","""normal""","0.922","0.615","0.444","0.34600000000000003","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-568898328""","0.003","0.003","0.003","0","0.003"
"32","165","165","129","2","""HK""","false","true","0.41300000000000003","0.34900000000000003","""normal""","0.12000000000000001","0.336","""normal""","0.329","0.308","true","0.899","0.01","""normal""","0.922","0.615","0.444","0.34600000000000003","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1653785211""","0.071","0.071","0.071","0","0.071"
"32","166","170","129","2","""HK""","false","true","0.712","0.595","""normal""","0.898","0.41300000000000003","""normal""","0.401","0.374","true","0.632","0.248","""normal""","0.031","0.41500000000000004","0.374","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-665434209""","0","0","0","0","0"
"32","167","170","129","2","""HK""","false","true","0.712","0.595","""normal""","0.898","0.41300000000000003","""normal""","0.401","0.374","true","0.632","0.248","""normal""","0.031","0.41500000000000004","0.374","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-560432909""","0","0","0","0","0"
"32","168","170","129","2","""HK""","false","true","0.712","0.595","""normal""","0.898","0.41300000000000003","""normal""","0.401","0.374","true","0.632","0.248","""normal""","0.031","0.41500000000000004","0.374","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1765980007""","0.001","0.001","0.001","0","0.001"
"32","169","170","129","2","""HK""","false","true","0.712","0.595","""normal""","0.898","0.41300000000000003","""normal""","0.401","0.374","true","0.632","0.248","""normal""","0.031","0.41500000000000004","0.374","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""696224216""","0","0","0","0","0"
"32","170","170","129","2","""HK""","false","true","0.712","0.595","""normal""","0.898","0.41300000000000003","""normal""","0.401","0.374","true","0.632","0.248","""normal""","0.031","0.41500000000000004","0.374","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""68839581""","0.001","0.001","0.001","0","0.001"
"32","171","175","129","2","""HK""","false","true","0.712","0.595","""normal""","1","0.41300000000000003","""normal""","0.401","0.374","true","0.632","0.248","""normal""","0.031","0.41500000000000004","0.374","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1596426755""","0","0","0","0","0"
"32","172","175","129","2","""HK""","false","true","0.712","0.595","""normal""","1","0.41300000000000003","""normal""","0.401","0.374","true","0.632","0.248","""normal""","0.031","0.41500000000000004","0.374","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-517618226""","0.001","0.001","0.001","0","0.001"
"32","173","175","129","2","""HK""","false","true","0.712","0.595","""normal""","1","0.41300000000000003","""normal""","0.401","0.374","true","0.632","0.248","""normal""","0.031","0.41500000000000004","0.374","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""92185595""","0","0","0","0","0"
"32","174","175","129","2","""HK""","false","true","0.712","0.595","""normal""","1","0.41300000000000003","""normal""","0.401","0.374","true","0.632","0.248","""normal""","0.031","0.41500000000000004","0.374","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""979810157""","0","0","0","0","0"
"32","175","175","129","2","""HK""","false","true","0.712","0.595","""normal""","1","0.41300000000000003","""normal""","0.401","0.374","true","0.632","0.248","""normal""","0.031","0.41500000000000004","0.374","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1929627985""","0","0","0","0","0"
"32","176","180","129","2","""HK""","false","true","0.712","0.595","""normal""","0.854","0.41300000000000003","""normal""","0.401","0.374","true","0.5569999999999999","0.248","""normal""","0.031","0.41500000000000004","0.374","0.459","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1175368757""","0.001","0.001","0.001","0","0.001"
"32","177","180","129","2","""HK""","false","true","0.712","0.595","""normal""","0.854","0.41300000000000003","""normal""","0.401","0.374","true","0.5569999999999999","0.248","""normal""","0.031","0.41500000000000004","0.374","0.459","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-82764903""","0.001","0.001","0.001","0","0.001"
"32","178","180","129","2","""HK""","false","true","0.712","0.595","""normal""","0.854","0.41300000000000003","""normal""","0.401","0.374","true","0.5569999999999999","0.248","""normal""","0.031","0.41500000000000004","0.374","0.459","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-352841136""","0","0","0","0","0"
"32","179","180","129","2","""HK""","false","true","0.712","0.595","""normal""","0.854","0.41300000000000003","""normal""","0.401","0.374","true","0.5569999999999999","0.248","""normal""","0.031","0.41500000000000004","0.374","0.459","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1500401005""","0","0","0","0","0"
"32","180","180","129","2","""HK""","false","true","0.712","0.595","""normal""","0.854","0.41300000000000003","""normal""","0.401","0.374","true","0.5569999999999999","0.248","""normal""","0.031","0.41500000000000004","0.374","0.459","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1123308913""","0","0","0","0","0"
"32","181","185","129","2","""HK""","false","true","0.712","0.595","""normal""","0.898","0.355","""normal""","0.401","0.374","true","0.632","0.248","""normal""","0.031","0.32","0.381","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1277078099""","0","0","0","0","0"
"32","182","185","129","2","""HK""","false","true","0.712","0.595","""normal""","0.898","0.355","""normal""","0.401","0.374","true","0.632","0.248","""normal""","0.031","0.32","0.381","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-700779070""","0.001","0.001","0.001","0","0.001"
"32","183","185","129","2","""HK""","false","true","0.712","0.595","""normal""","0.898","0.355","""normal""","0.401","0.374","true","0.632","0.248","""normal""","0.031","0.32","0.381","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1670485186""","0","0","0","0","0"
"32","184","185","129","2","""HK""","false","true","0.712","0.595","""normal""","0.898","0.355","""normal""","0.401","0.374","true","0.632","0.248","""normal""","0.031","0.32","0.381","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1363049043""","0","0","0","0","0"
"32","185","185","129","2","""HK""","false","true","0.712","0.595","""normal""","0.898","0.355","""normal""","0.401","0.374","true","0.632","0.248","""normal""","0.031","0.32","0.381","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1073728882""","0","0","0","0","0"
"32","186","190","129","2","""HK""","false","true","0.712","0.595","""normal""","0.898","0.41300000000000003","""normal""","0.401","0.374","true","0.632","0.257","""normal""","0.031","0.317","0.374","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1671044128""","0","0","0","0","0"
"32","187","190","129","2","""HK""","false","true","0.712","0.595","""normal""","0.898","0.41300000000000003","""normal""","0.401","0.374","true","0.632","0.257","""normal""","0.031","0.317","0.374","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""895388870""","0","0","0","0","0"
"32","188","190","129","2","""HK""","false","true","0.712","0.595","""normal""","0.898","0.41300000000000003","""normal""","0.401","0.374","true","0.632","0.257","""normal""","0.031","0.317","0.374","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-362359195""","0.006","0.006","0.006","0","0.006"
"32","189","190","129","2","""HK""","false","true","0.712","0.595","""normal""","0.898","0.41300000000000003","""normal""","0.401","0.374","true","0.632","0.257","""normal""","0.031","0.317","0.374","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""772135785""","0.002","0.002","0.002","0","0.002"
"32","190","190","129","2","""HK""","false","true","0.712","0.595","""normal""","0.898","0.41300000000000003","""normal""","0.401","0.374","true","0.632","0.257","""normal""","0.031","0.317","0.374","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1986829179""","0","0","0","0","0"
"32","191","195","129","2","""HK""","false","true","0.712","0.608","""normal""","0.898","0.41300000000000003","""normal""","0.401","0.374","true","0.7350000000000001","0.257","""normal""","0.031","0.436","0.372","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1723317498""","0","0","0","0","0"
"32","192","195","129","2","""HK""","false","true","0.712","0.608","""normal""","0.898","0.41300000000000003","""normal""","0.401","0.374","true","0.7350000000000001","0.257","""normal""","0.031","0.436","0.372","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1203833052""","0.005","0.005","0.005","0","0.005"
"32","193","195","129","2","""HK""","false","true","0.712","0.608","""normal""","0.898","0.41300000000000003","""normal""","0.401","0.374","true","0.7350000000000001","0.257","""normal""","0.031","0.436","0.372","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1478472922""","0.007","0.007","0.007","0","0.007"
"32","194","195","129","2","""HK""","false","true","0.712","0.608","""normal""","0.898","0.41300000000000003","""normal""","0.401","0.374","true","0.7350000000000001","0.257","""normal""","0.031","0.436","0.372","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""519624263""","0","0","0","0","0"
"32","195","195","129","2","""HK""","false","true","0.712","0.608","""normal""","0.898","0.41300000000000003","""normal""","0.401","0.374","true","0.7350000000000001","0.257","""normal""","0.031","0.436","0.372","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1998840031""","0","0","0","0","0"
"32","196","200","129","2","""HK""","false","true","0.997","0.494","""normal""","0.898","0.41300000000000003","""normal""","0.401","0.374","true","0.7350000000000001","0.257","""normal""","0.031","0.436","0.372","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1247942370""","0.001","0.001","0.001","0","0.001"
"32","197","200","129","2","""HK""","false","true","0.997","0.494","""normal""","0.898","0.41300000000000003","""normal""","0.401","0.374","true","0.7350000000000001","0.257","""normal""","0.031","0.436","0.372","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-23632519""","0","0","0","0","0"
"32","198","200","129","2","""HK""","false","true","0.997","0.494","""normal""","0.898","0.41300000000000003","""normal""","0.401","0.374","true","0.7350000000000001","0.257","""normal""","0.031","0.436","0.372","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1983702166""","0","0","0","0","0"
"32","199","200","129","2","""HK""","false","true","0.997","0.494","""normal""","0.898","0.41300000000000003","""normal""","0.401","0.374","true","0.7350000000000001","0.257","""normal""","0.031","0.436","0.372","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-225907621""","0.001","0.001","0.001","0","0.001"
"32","200","200","129","2","""HK""","false","true","0.997","0.494","""normal""","0.898","0.41300000000000003","""normal""","0.401","0.374","true","0.7350000000000001","0.257","""normal""","0.031","0.436","0.372","0.596","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""2020668445""","0","0","0","0","0"
