"search-number","evaluation","number_of_agents*","number_of_opinion_dimensions*","model*","boundary_mean*","set-seed?*","boundary_distribution*","conformity_mean*","conformity_distribution*","boundary_std*","network_type*","scale_free_degree*","scale_free_selection-mu*","scale_free_selection-sigma*","scale_free_selection-distribution*","media_house_distribution*","number_of_media_houses*","media_house_distribution_normal_mean*","media_house_distribution_normal_std*","opinion_distribution*","opinion_mean*","opinion_std*","save_end_sim_data*","endsimdirectory*","use_media_influence_factor?*","media_influence_factor*","silence_alpha*","silence_tau*","silence_delta0*","classify_proponents_by_boundary?*","use_silence?*","num-replicates","best-fitness-so-far"
"1","4","1000","1","""HK""","0.02","false","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","15","0.5","0.36","""normal""","0.6000000000000001","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.4","0.6000000000000001","6","0.40000000000000013","true","true","4","0.38819027357515395"
"1","8","1000","1","""HK""","0.02","false","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","15","0.5","0.36","""normal""","0.6000000000000001","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.4","0.6000000000000001","6","0.5","true","true","4","0.37975936667062865"
