"search-number","evaluation","evals-requested-so-far","number_of_agents*","number_of_opinion_dimensions*","model*","boundary_mean*","set-seed?*","boundary_distribution*","conformity_mean*","conformity_distribution*","boundary_std*","network_type*","scale_free_degree*","scale_free_selection-mu*","scale_free_selection-sigma*","scale_free_selection-distribution*","media_house_distribution*","number_of_media_houses*","media_house_distribution_normal_mean*","media_house_distribution_normal_std*","opinion_distribution*","opinion_mean*","opinion_std*","save_end_sim_data*","endsimdirectory*","use_media_influence_factor?*","media_influence_factor*","silence_alpha*","silence_tau*","silence_delta0*","classify_proponents_by_boundary?*","use_silence?*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","11","60","1000","1","""HK""","0.2","false","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","15","0.9000000000000001","0.6000000000000001","""normal""","-1","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.7000000000000001","0.30000000000000004","3","0.20000000000000018","true","true","""-1389852683""","0.22266765414475298","0.22266765414475298","0.22266765414475298","0","0.22266765414475298"
"1","12","60","1000","1","""HK""","0.2","false","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","15","0.9000000000000001","0.6000000000000001","""normal""","-1","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.7000000000000001","0.30000000000000004","3","0.20000000000000018","true","true","""849639883""","0.2335719342450822","0.2335719342450822","0.2335719342450822","0","0.2335719342450822"
"1","13","60","1000","1","""HK""","0.21000000000000002","false","""normal""","1","""constant""","0","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","15","-0.29999999999999993","0","""normal""","-1","0.6000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.9","0.2","4","-0.29999999999999993","true","true","""1068334498""","0.6482783848776817","0.6482783848776817","0.6482783848776817","0","0.6482783848776817"
"1","14","60","1000","1","""HK""","0.21000000000000002","false","""normal""","1","""constant""","0","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","15","-0.29999999999999993","0","""normal""","-1","0.6000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.9","0.2","4","-0.29999999999999993","true","true","""1392981102""","0.6537486216684445","0.6537486216684445","0.6537486216684445","0","0.6537486216684445"
"1","15","60","1000","1","""HK""","0.09999999999999999","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","35","1","0.9","""normal""","0.40000000000000013","0.1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","0.30000000000000004","5","-0.3999999999999999","true","true","""345565213""","0.391159237747592","0.391159237747592","0.391159237747592","0","0.391159237747592"
"1","16","60","1000","1","""HK""","0.09999999999999999","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","35","1","0.9","""normal""","0.40000000000000013","0.1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","0.30000000000000004","5","-0.3999999999999999","true","true","""195538673""","0.3905247524653458","0.3905247524653458","0.3905247524653458","0","0.3905247524653458"
"1","17","60","1000","1","""HK""","0.26","false","""normal""","1","""constant""","0.4","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","5","0.10000000000000009","0.6000000000000001","""normal""","0.8","0.2","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","0.5","2","-0.29999999999999993","true","true","""-1051995252""","0.43555119127640635","0.43555119127640635","0.43555119127640635","0","0.43555119127640635"
"1","18","60","1000","1","""HK""","0.26","false","""normal""","1","""constant""","0.4","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","5","0.10000000000000009","0.6000000000000001","""normal""","0.8","0.2","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","0.5","2","-0.29999999999999993","true","true","""-1034509587""","0.42295846141474724","0.42295846141474724","0.42295846141474724","0","0.42295846141474724"
"1","19","60","1000","1","""HK""","0.06999999999999999","false","""normal""","1","""constant""","0.4","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","45","-0.09999999999999998","0","""normal""","-0.3999999999999999","0.7000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.9","0.4","5","-0.29999999999999993","true","true","""-326067056""","0.27794185272908123","0.27794185272908123","0.27794185272908123","0","0.27794185272908123"
"1","20","60","1000","1","""HK""","0.06999999999999999","false","""normal""","1","""constant""","0.4","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","45","-0.09999999999999998","0","""normal""","-0.3999999999999999","0.7000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.9","0.4","5","-0.29999999999999993","true","true","""-1976485104""","0.28877011461102864","0.28877011461102864","0.28877011461102864","0","0.28877011461102864"
"1","21","60","1000","1","""HK""","0.26","false","""normal""","1","""constant""","0.1","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","50","0","0.9","""normal""","0.5","0.30000000000000004","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","0.7000000000000001","2","-0.19999999999999996","true","true","""-97777796""","0.4383528940630818","0.4383528940630818","0.4383528940630818","0","0.4383528940630818"
"1","22","60","1000","1","""HK""","0.26","false","""normal""","1","""constant""","0.1","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","50","0","0.9","""normal""","0.5","0.30000000000000004","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","0.7000000000000001","2","-0.19999999999999996","true","true","""1186118023""","0.4522826734712073","0.4522826734712073","0.4522826734712073","0","0.4522826734712073"
"1","23","60","1000","1","""HK""","0.04","false","""normal""","1","""constant""","0","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0.10000000000000009","0.30000000000000004","""normal""","-1","0.4","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","0.8","9","-0.3999999999999999","true","true","""1833654551""","0.5402450448246038","0.5402450448246038","0.5402450448246038","0","0.5402450448246038"
"1","24","60","1000","1","""HK""","0.04","false","""normal""","1","""constant""","0","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0.10000000000000009","0.30000000000000004","""normal""","-1","0.4","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","0.8","9","-0.3999999999999999","true","true","""905211167""","0.528272195256803","0.528272195256803","0.528272195256803","0","0.528272195256803"
"1","25","60","1000","1","""HK""","0.12","false","""normal""","1","""constant""","0.5","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","30","0.10000000000000009","0.9","""normal""","-0.3999999999999999","0.1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","0","9","0.9000000000000001","true","true","""-986603995""","0.39004595613644544","0.39004595613644544","0.39004595613644544","0","0.39004595613644544"
"1","26","60","1000","1","""HK""","0.12","false","""normal""","1","""constant""","0.5","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","30","0.10000000000000009","0.9","""normal""","-0.3999999999999999","0.1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","0","9","0.9000000000000001","true","true","""-836303700""","0.39131611506112707","0.39131611506112707","0.39131611506112707","0","0.39131611506112707"
"1","27","60","1000","1","""HK""","0.14","false","""normal""","1","""constant""","0.4","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","45","0.8","0.1","""normal""","0.20000000000000018","0.4","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","0.8","0","0.30000000000000004","true","true","""-450532116""","0.3540868043243027","0.3540868043243027","0.3540868043243027","0","0.3540868043243027"
"1","28","60","1000","1","""HK""","0.14","false","""normal""","1","""constant""","0.4","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","45","0.8","0.1","""normal""","0.20000000000000018","0.4","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","0.8","0","0.30000000000000004","true","true","""-674727216""","0.3564080476994349","0.3564080476994349","0.3564080476994349","0","0.3564080476994349"
"1","29","60","1000","1","""HK""","0.16","false","""normal""","1","""constant""","0.2","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","40","-0.5","0","""normal""","-0.3999999999999999","0.30000000000000004","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.7000000000000001","0.9","2","0.20000000000000018","true","true","""1455854714""","0.37598254201047704","0.37598254201047704","0.37598254201047704","0","0.37598254201047704"
"1","30","60","1000","1","""HK""","0.16","false","""normal""","1","""constant""","0.2","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","40","-0.5","0","""normal""","-0.3999999999999999","0.30000000000000004","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.7000000000000001","0.9","2","0.20000000000000018","true","true","""-1444637084""","0.3900539963357684","0.3900539963357684","0.3900539963357684","0","0.3900539963357684"
"1","31","60","1000","1","""HK""","0.28","false","""normal""","1","""constant""","0.5","""Scale-free""","4","0","1","""uniform""","""deterministic-normal""","35","-1","0.9","""normal""","-0.29999999999999993","0.6000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","1","1","4","-0.9","true","true","""-129067302""","0.35749578373259233","0.35749578373259233","0.35749578373259233","0","0.35749578373259233"
"1","32","60","1000","1","""HK""","0.28","false","""normal""","1","""constant""","0.5","""Scale-free""","4","0","1","""uniform""","""deterministic-normal""","35","-1","0.9","""normal""","-0.29999999999999993","0.6000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","1","1","4","-0.9","true","true","""-539966166""","0.3783720333342514","0.3783720333342514","0.3783720333342514","0","0.3783720333342514"
"1","33","60","1000","1","""HK""","0.01","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","35","0.6000000000000001","0","""normal""","-0.29999999999999993","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.2","1","9","0.8","true","true","""-1217156086""","0.11830113968352632","0.11830113968352632","0.11830113968352632","0","0.11830113968352632"
"1","34","60","1000","1","""HK""","0.01","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","35","0.6000000000000001","0","""normal""","-0.29999999999999993","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.2","1","9","0.8","true","true","""2100479743""","0.1081821713706823","0.1081821713706823","0.1081821713706823","0","0.1081821713706823"
"1","35","60","1000","1","""HK""","0.16","false","""normal""","1","""constant""","0.2","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","30","0.10000000000000009","0.5","""normal""","-0.9","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","0","4","-0.29999999999999993","true","true","""-1727225565""","0.2744819444097609","0.2744819444097609","0.2744819444097609","0","0.2744819444097609"
"1","36","60","1000","1","""HK""","0.16","false","""normal""","1","""constant""","0.2","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","30","0.10000000000000009","0.5","""normal""","-0.9","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","0","4","-0.29999999999999993","true","true","""541179969""","0.2655322918578009","0.2655322918578009","0.2655322918578009","0","0.2655322918578009"
"1","37","60","1000","1","""HK""","0.21000000000000002","false","""normal""","1","""constant""","0.4","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","35","0.9000000000000001","0.9","""normal""","0.7000000000000002","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.5","1","6","-0.3999999999999999","true","true","""-653580550""","0.45902326239942426","0.45902326239942426","0.45902326239942426","0","0.45902326239942426"
"1","38","60","1000","1","""HK""","0.21000000000000002","false","""normal""","1","""constant""","0.4","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","35","0.9000000000000001","0.9","""normal""","0.7000000000000002","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.5","1","6","-0.3999999999999999","true","true","""1769837506""","0.456853663915994","0.456853663915994","0.456853663915994","0","0.456853663915994"
"1","39","60","1000","1","""HK""","0.15000000000000002","false","""normal""","1","""constant""","0","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","30","-0.29999999999999993","0.5","""normal""","-0.7","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.5","0.6000000000000001","3","0","true","true","""1557600851""","0.44351363911801395","0.44351363911801395","0.44351363911801395","0","0.44351363911801395"
"1","40","60","1000","1","""HK""","0.15000000000000002","false","""normal""","1","""constant""","0","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","30","-0.29999999999999993","0.5","""normal""","-0.7","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.5","0.6000000000000001","3","0","true","true","""296404875""","0.44577914184708006","0.44577914184708006","0.44577914184708006","0","0.44577914184708006"
"1","41","60","1000","1","""HK""","0.02","false","""normal""","1","""constant""","0.5","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","40","0.9000000000000001","0.30000000000000004","""normal""","-0.8","0.6000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.8","0.7000000000000001","0","-0.5","true","true","""-862552176""","0.2904686154438694","0.2904686154438694","0.2904686154438694","0","0.2904686154438694"
"1","42","60","1000","1","""HK""","0.02","false","""normal""","1","""constant""","0.5","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","40","0.9000000000000001","0.30000000000000004","""normal""","-0.8","0.6000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.8","0.7000000000000001","0","-0.5","true","true","""1204742339""","0.29108591868038103","0.29108591868038103","0.29108591868038103","0","0.29108591868038103"
"1","43","60","1000","1","""HK""","0.29000000000000004","false","""normal""","1","""constant""","0.1","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","35","-0.8","0.1","""normal""","-0.7","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.8","0.1","3","-1","true","true","""-2777779""","0.41234933738696933","0.41234933738696933","0.41234933738696933","0","0.41234933738696933"
"1","44","60","1000","1","""HK""","0.29000000000000004","false","""normal""","1","""constant""","0.1","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","35","-0.8","0.1","""normal""","-0.7","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.8","0.1","3","-1","true","true","""1251179583""","0.4364364323305098","0.4364364323305098","0.4364364323305098","0","0.4364364323305098"
"1","45","60","1000","1","""HK""","0.24000000000000002","false","""normal""","1","""constant""","0.1","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","0","0.6000000000000001","0.1","""normal""","-0.8","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.7000000000000001","0.1","5","-0.09999999999999998","true","true","""2073384886""","0.3406433356345973","0.3406433356345973","0.3406433356345973","0","0.3406433356345973"
"1","46","60","1000","1","""HK""","0.24000000000000002","false","""normal""","1","""constant""","0.1","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","0","0.6000000000000001","0.1","""normal""","-0.8","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.7000000000000001","0.1","5","-0.09999999999999998","true","true","""-1046742440""","0.2932336219580584","0.2932336219580584","0.2932336219580584","0","0.2932336219580584"
"1","47","60","1000","1","""HK""","0.23","false","""normal""","1","""constant""","0.5","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","50","0.30000000000000004","1","""normal""","0","0.6000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.9","0.5","6","0.10000000000000009","true","true","""1289245554""","0.37222103441398624","0.37222103441398624","0.37222103441398624","0","0.37222103441398624"
"1","48","60","1000","1","""HK""","0.23","false","""normal""","1","""constant""","0.5","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","50","0.30000000000000004","1","""normal""","0","0.6000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.9","0.5","6","0.10000000000000009","true","true","""330122731""","0.3332072914795608","0.3332072914795608","0.3332072914795608","0","0.3332072914795608"
"1","49","60","1000","1","""HK""","0.25","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","1","0.4","""normal""","-0.29999999999999993","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.4","0.4","5","0.10000000000000009","true","true","""1841621834""","0.45967855937194657","0.45967855937194657","0.45967855937194657","0","0.45967855937194657"
"1","50","60","1000","1","""HK""","0.25","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","1","0.4","""normal""","-0.29999999999999993","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.4","0.4","5","0.10000000000000009","true","true","""1982610741""","0.45967855937194657","0.45967855937194657","0.45967855937194657","0","0.45967855937194657"
"1","51","60","1000","1","""HK""","0.12","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","15","0.5","0.8","""normal""","-0.6","0.2","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.5","1","10","-0.5","true","true","""394526680""","0.3432119744786768","0.3432119744786768","0.3432119744786768","0","0.3432119744786768"
"1","52","60","1000","1","""HK""","0.12","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","15","0.5","0.8","""normal""","-0.6","0.2","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.5","1","10","-0.5","true","true","""-1211131016""","0.34103424839463375","0.34103424839463375","0.34103424839463375","0","0.34103424839463375"
"1","53","60","1000","1","""HK""","0.21000000000000002","false","""normal""","1","""constant""","0.2","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","10","0.40000000000000013","0.6000000000000001","""normal""","-0.8","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.9","0.1","9","1","true","true","""-1285862001""","0.6157730642243944","0.6157730642243944","0.6157730642243944","0","0.6157730642243944"
"1","54","60","1000","1","""HK""","0.21000000000000002","false","""normal""","1","""constant""","0.2","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","10","0.40000000000000013","0.6000000000000001","""normal""","-0.8","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.9","0.1","9","1","true","true","""-1467907517""","0.6330689270930385","0.6330689270930385","0.6330689270930385","0","0.6330689270930385"
"1","55","60","1000","1","""HK""","0.23","false","""normal""","1","""constant""","0.2","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","30","-0.8","0.6000000000000001","""normal""","-0.5","0.4","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.4","0.5","8","0.20000000000000018","true","true","""-882009759""","0.3525830286206831","0.3525830286206831","0.3525830286206831","0","0.3525830286206831"
"1","56","60","1000","1","""HK""","0.23","false","""normal""","1","""constant""","0.2","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","30","-0.8","0.6000000000000001","""normal""","-0.5","0.4","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0.4","0.5","8","0.20000000000000018","true","true","""1960136028""","0.3542470117147953","0.3542470117147953","0.3542470117147953","0","0.3542470117147953"
"1","57","60","1000","1","""HK""","0.09","false","""normal""","1","""constant""","0.2","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","5","0.5","0.6000000000000001","""normal""","0","0.7000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","1","0.30000000000000004","3","-0.8","true","true","""-99893944""","0.4259380223859636","0.4259380223859636","0.4259380223859636","0","0.4259380223859636"
"1","58","60","1000","1","""HK""","0.09","false","""normal""","1","""constant""","0.2","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","5","0.5","0.6000000000000001","""normal""","0","0.7000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","1","0.30000000000000004","3","-0.8","true","true","""-2004056113""","0.2854700077487989","0.2854700077487989","0.2854700077487989","0","0.2854700077487989"
