"search-number","evaluation","evals-requested-so-far","number_of_agents*","number_of_opinion_dimensions*","model*","boundary_mean*","set-seed?*","boundary_distribution*","conformity_mean*","conformity_distribution*","boundary_std*","network_type*","scale_free_degree*","scale_free_selection-mu*","scale_free_selection-sigma*","scale_free_selection-distribution*","media_house_distribution*","number_of_media_houses*","media_house_distribution_normal_mean*","media_house_distribution_normal_std*","opinion_distribution*","opinion_mean*","opinion_std*","save_end_sim_data*","endsimdirectory*","use_media_influence_factor?*","media_influence_factor*","silence_alpha*","silence_tau*","silence_delta0*","classify_proponents_by_boundary?*","use_silence?*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","1","120","1000","1","""HK""","0.29000000000000004","false","""normal""","1","""constant""","0.5","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.20000000000000018","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""1900940626""","0.43076352564141374","0.43076352564141374","0.43076352564141374","0","0.43076352564141374"
"1","2","120","1000","1","""HK""","0.29000000000000004","false","""normal""","1","""constant""","0.5","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.20000000000000018","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""1041318038""","0.40621076639702836","0.40621076639702836","0.40621076639702836","0","0.40621076639702836"
"1","3","120","1000","1","""HK""","0.29000000000000004","false","""normal""","1","""constant""","0.5","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.20000000000000018","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""-275181042""","0.41763191667633237","0.41763191667633237","0.41763191667633237","0","0.41763191667633237"
"1","4","120","1000","1","""HK""","0.29000000000000004","false","""normal""","1","""constant""","0.5","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.20000000000000018","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""1357859302""","0.40140809356375884","0.40140809356375884","0.40140809356375884","0","0.40140809356375884"
"1","5","120","1000","1","""HK""","0.2","false","""normal""","1","""constant""","0.4","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","-0.5","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""275667915""","0.43896692698796563","0.43896692698796563","0.43896692698796563","0","0.43896692698796563"
"1","6","120","1000","1","""HK""","0.2","false","""normal""","1","""constant""","0.4","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","-0.5","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""2039678321""","0.42769941351141416","0.42769941351141416","0.42769941351141416","0","0.42769941351141416"
"1","7","120","1000","1","""HK""","0.2","false","""normal""","1","""constant""","0.4","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","-0.5","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""-1457357874""","0.42273805671659737","0.42273805671659737","0.42273805671659737","0","0.42273805671659737"
"1","8","120","1000","1","""HK""","0.2","false","""normal""","1","""constant""","0.4","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","-0.5","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""-71581044""","0.42454646658909273","0.42454646658909273","0.42454646658909273","0","0.42454646658909273"
"1","9","120","1000","1","""HK""","0.13","false","""normal""","1","""constant""","0.4","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","-0.9","0.1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""853738535""","0.42922441933683003","0.42922441933683003","0.42922441933683003","0","0.42922441933683003"
"1","10","120","1000","1","""HK""","0.13","false","""normal""","1","""constant""","0.4","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","-0.9","0.1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""1858739316""","0.42474953161390894","0.42474953161390894","0.42474953161390894","0","0.42474953161390894"
"1","11","120","1000","1","""HK""","0.13","false","""normal""","1","""constant""","0.4","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","-0.9","0.1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""101618613""","0.439852060704173","0.439852060704173","0.439852060704173","0","0.439852060704173"
"1","12","120","1000","1","""HK""","0.13","false","""normal""","1","""constant""","0.4","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","-0.9","0.1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""-414366168""","0.42773791041369286","0.42773791041369286","0.42773791041369286","0","0.42773791041369286"
"1","13","120","1000","1","""HK""","0.25","false","""normal""","1","""constant""","0.2","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.8","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""-477829373""","0.38249732734509095","0.38249732734509095","0.38249732734509095","0","0.38249732734509095"
"1","14","120","1000","1","""HK""","0.25","false","""normal""","1","""constant""","0.2","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.8","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""-1525537242""","0.43015940168886496","0.43015940168886496","0.43015940168886496","0","0.43015940168886496"
"1","15","120","1000","1","""HK""","0.25","false","""normal""","1","""constant""","0.2","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.8","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""-1827106994""","0.4138700472883189","0.4138700472883189","0.4138700472883189","0","0.4138700472883189"
"1","16","120","1000","1","""HK""","0.25","false","""normal""","1","""constant""","0.2","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.8","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""373601923""","0.3969685819034901","0.3969685819034901","0.3969685819034901","0","0.3969685819034901"
"1","17","120","1000","1","""HK""","0.04","false","""normal""","1","""constant""","0.5","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.7000000000000002","0.7000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""-1974700721""","0.39868855585857726","0.39868855585857726","0.39868855585857726","0","0.39868855585857726"
"1","18","120","1000","1","""HK""","0.04","false","""normal""","1","""constant""","0.5","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.7000000000000002","0.7000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""1274847815""","0.3645229475017468","0.3645229475017468","0.3645229475017468","0","0.3645229475017468"
"1","19","120","1000","1","""HK""","0.04","false","""normal""","1","""constant""","0.5","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.7000000000000002","0.7000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""-476853492""","0.385251303509199","0.385251303509199","0.385251303509199","0","0.385251303509199"
"1","20","120","1000","1","""HK""","0.04","false","""normal""","1","""constant""","0.5","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.7000000000000002","0.7000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""243817570""","0.39191380933380815","0.39191380933380815","0.39191380933380815","0","0.39191380933380815"
"1","21","120","1000","1","""HK""","0.17","false","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.40000000000000013","0.8","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""1071649934""","0.4012729677358956","0.4012729677358956","0.4012729677358956","0","0.4012729677358956"
"1","22","120","1000","1","""HK""","0.17","false","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.40000000000000013","0.8","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""-1414689157""","0.3866696190956856","0.3866696190956856","0.3866696190956856","0","0.3866696190956856"
"1","23","120","1000","1","""HK""","0.17","false","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.40000000000000013","0.8","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""569812054""","0.38657649973261016","0.38657649973261016","0.38657649973261016","0","0.38657649973261016"
"1","24","120","1000","1","""HK""","0.17","false","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.40000000000000013","0.8","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""-1968613522""","0.36125537677848724","0.36125537677848724","0.36125537677848724","0","0.36125537677848724"
"1","25","120","1000","1","""HK""","0.11","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.9000000000000001","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""-5309369""","0.2538610978165489","0.2538610978165489","0.2538610978165489","0","0.2538610978165489"
"1","26","120","1000","1","""HK""","0.11","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.9000000000000001","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""2102401894""","0.2358846104757303","0.2358846104757303","0.2358846104757303","0","0.2358846104757303"
"1","27","120","1000","1","""HK""","0.11","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.9000000000000001","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""-1026155663""","0.2433608561995544","0.2433608561995544","0.2433608561995544","0","0.2433608561995544"
"1","28","120","1000","1","""HK""","0.11","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.9000000000000001","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""1690141253""","0.23278461564021077","0.23278461564021077","0.23278461564021077","0","0.23278461564021077"
"1","29","120","1000","1","""HK""","0.19","false","""normal""","1","""constant""","0.2","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","-0.29999999999999993","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""829973246""","0.388915248795274","0.388915248795274","0.388915248795274","0","0.388915248795274"
"1","30","120","1000","1","""HK""","0.19","false","""normal""","1","""constant""","0.2","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","-0.29999999999999993","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""1406888532""","0.3770280131606287","0.3770280131606287","0.3770280131606287","0","0.3770280131606287"
"1","31","120","1000","1","""HK""","0.19","false","""normal""","1","""constant""","0.2","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","-0.29999999999999993","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""196410410""","0.36534933543363246","0.36534933543363246","0.36534933543363246","0","0.36534933543363246"
"1","32","120","1000","1","""HK""","0.19","false","""normal""","1","""constant""","0.2","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","-0.29999999999999993","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""335697191""","0.382708665133105","0.382708665133105","0.382708665133105","0","0.382708665133105"
"1","33","120","1000","1","""HK""","0.09999999999999999","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.10000000000000009","0.1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""921354763""","0.4732329190666735","0.4732329190666735","0.4732329190666735","0","0.4732329190666735"
"1","34","120","1000","1","""HK""","0.09999999999999999","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.10000000000000009","0.1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""58183501""","0.46434395752217494","0.46434395752217494","0.46434395752217494","0","0.46434395752217494"
"1","35","120","1000","1","""HK""","0.09999999999999999","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.10000000000000009","0.1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""698283152""","0.4685724787504816","0.4685724787504816","0.4685724787504816","0","0.4685724787504816"
"1","36","120","1000","1","""HK""","0.09999999999999999","false","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","0.10000000000000009","0.1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""2017395817""","0.46559166249890094","0.46559166249890094","0.46559166249890094","0","0.46559166249890094"
"1","37","120","1000","1","""HK""","0.04","false","""normal""","1","""constant""","0","""Scale-free""","4","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","1","0.4","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""1575897128""","0.5795441439770723","0.5795441439770723","0.5795441439770723","0","0.5795441439770723"
"1","38","120","1000","1","""HK""","0.04","false","""normal""","1","""constant""","0","""Scale-free""","4","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","1","0.4","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""445927748""","0.5863603684997081","0.5863603684997081","0.5863603684997081","0","0.5863603684997081"
"1","39","120","1000","1","""HK""","0.04","false","""normal""","1","""constant""","0","""Scale-free""","4","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","1","0.4","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""-712546736""","0.5750433201657098","0.5750433201657098","0.5750433201657098","0","0.5750433201657098"
"1","40","120","1000","1","""HK""","0.04","false","""normal""","1","""constant""","0","""Scale-free""","4","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","1","0.4","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""-865945724""","0.5816733640277553","0.5816733640277553","0.5816733640277553","0","0.5816733640277553"
"1","41","120","1000","1","""HK""","0.2","false","""normal""","1","""constant""","0.5","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","-1","0.7000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""1779202237""","0.40458475999381466","0.40458475999381466","0.40458475999381466","0","0.40458475999381466"
"1","42","120","1000","1","""HK""","0.2","false","""normal""","1","""constant""","0.5","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","-1","0.7000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""-929298343""","0.39167106196506335","0.39167106196506335","0.39167106196506335","0","0.39167106196506335"
"1","43","120","1000","1","""HK""","0.2","false","""normal""","1","""constant""","0.5","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","-1","0.7000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""887274227""","0.3917463855126572","0.3917463855126572","0.3917463855126572","0","0.3917463855126572"
"1","44","120","1000","1","""HK""","0.2","false","""normal""","1","""constant""","0.5","""Scale-free""","2","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","-1","0.7000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""-1523417637""","0.40847757065935447","0.40847757065935447","0.40847757065935447","0","0.40847757065935447"
"1","45","120","1000","1","""HK""","0.11","false","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","1","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""106313708""","0.43800871945976877","0.43800871945976877","0.43800871945976877","0","0.43800871945976877"
"1","46","120","1000","1","""HK""","0.11","false","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","1","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""-195338476""","0.40226831222271997","0.40226831222271997","0.40226831222271997","0","0.40226831222271997"
"1","47","120","1000","1","""HK""","0.11","false","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","1","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""-1311920996""","0.42147339060267386","0.42147339060267386","0.42147339060267386","0","0.42147339060267386"
"1","48","120","1000","1","""HK""","0.11","false","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","5","0","1","""uniform""","""deterministic-normal""","0","0","1","""normal""","1","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step6_Trial""","true","0","1","0","0","true","false","""840204722""","0.433093392997263","0.433093392997263","0.433093392997263","0","0.433093392997263"
