random-seed,20
conformity-mean,0.2
conformity-sd,0
conformity-distribution,normal
HK-distribution,false
N,101
boundary-mean,0.3
boundary-sd,0.05
boundary-distribution,normal
SPIRO-mean,0.25
SPIRO-sd,0
SPIRO-distribution,normal
Identity-Type,global
Identity-Levels,7
Use_Identity?,true
timeStep, agentID, opinion, previousOpinion, boundary, conformity, SPIRO, groupNumber
0,62,[0.128],[0.076],0.308,0.2,0.25,204
0,49,[0.8652],[0.944],0.376,0.2,0.25,204
0,31,[-0.8748],[-0.916],0.274,0.2,0.25,203
0,80,[-0.6761999999999999],[-0.703],0.303,0.2,0.25,203
0,83,[-0.509],[-0.494],0.333,0.2,0.25,203
0,29,[-0.6876],[-0.715],0.306,0.2,0.25,203
0,82,[-0.7632],[-0.783],0.221,0.2,0.25,203
0,60,[0.03900000000000001],[-0.012],0.235,0.2,0.25,204
0,93,[-0.1498],[-0.1],0.251,0.2,0.25,203
0,27,[0.4002],[0.39],0.292,0.2,0.25,204
0,66,[0.743],[0.774],0.227,0.2,0.25,204
0,53,[-0.7989999999999999],[-0.836],0.274,0.2,0.25,203
0,10,[0.2184],[0.189],0.25,0.2,0.25,204
0,77,[-0.5382],[-0.532],0.206,0.2,0.25,203
0,75,[-0.359],[-0.318],0.268,0.2,0.25,203
0,8,[-0.5034],[-0.487],0.296,0.2,0.25,203
0,69,[-0.605],[-0.614],0.266,0.2,0.25,203
0,0,[0.6978],[0.73],0.242,0.2,0.25,204
0,41,[-0.489],[-0.469],0.328,0.2,0.25,203
0,99,[-0.6926],[-0.705],0.218,0.2,0.25,203
0,39,[0.302],[0.291],0.203,0.2,0.25,204
0,15,[-0.7816000000000001],[-0.804],0.23,0.2,0.25,203
0,3,[0.78],[0.835],0.305,0.2,0.25,204
0,45,[-0.4274],[-0.396],0.282,0.2,0.25,203
0,5,[-0.262],[-0.191],0.374,0.2,0.25,203
0,71,[-0.7196],[-0.755],0.325,0.2,0.25,203
0,89,[-0.2834],[-0.214],0.39,0.2,0.25,203
0,85,[0.909],[0.984],0.334,0.2,0.25,204
0,86,[-0.7912],[-0.818],0.239,0.2,0.25,203
0,17,[-0.698],[-0.724],0.268,0.2,0.25,203
0,67,[-0.5234],[-0.512],0.294,0.2,0.25,203
0,24,[0.5418],[0.564],0.353,0.2,0.25,204
0,25,[0.524],[0.542],0.295,0.2,0.25,204
0,38,[0.765],[0.838],0.399,0.2,0.25,204
0,20,[-0.40499999999999997],[-0.364],0.337,0.2,0.25,203
0,98,[-0.8502000000000001],[-0.904],0.335,0.2,0.25,203
0,58,[-0.7892],[-0.842],0.364,0.2,0.25,203
0,79,[-0.26980000000000004],[-0.229],0.251,0.2,0.25,203
0,81,[-0.8032],[-0.833],0.249,0.2,0.25,203
0,96,[0.445],[0.449],0.256,0.2,0.25,204
0,74,[0.297],[0.267],0.328,0.2,0.25,204
0,21,[-0.7654000000000001],[-0.81],0.313,0.2,0.25,203
0,30,[-0.49219999999999997],[-0.473],0.336,0.2,0.25,203
0,46,[0.42019999999999996],[0.412],0.313,0.2,0.25,204
0,64,[0.281],[0.255],0.261,0.2,0.25,204
0,90,[-0.6898],[-0.72],0.344,0.2,0.25,203
0,16,[0.4114],[0.41],0.244,0.2,0.25,204
0,68,[-0.9428],[-0.999],0.267,0.2,0.25,203
0,47,[0.2746],[0.236],0.358,0.2,0.25,204
0,73,[0.43119999999999997],[0.426],0.324,0.2,0.25,204
0,33,[-0.3062],[-0.259],0.283,0.2,0.25,203
0,9,[0.639],[0.666],0.244,0.2,0.25,204
0,72,[0.3442],[0.326],0.297,0.2,0.25,204
0,34,[-0.7906],[-0.846],0.387,0.2,0.25,203
0,100,[0.20479999999999998],[0.172],0.253,0.2,0.25,204
0,91,[-0.3554],[-0.306],0.326,0.2,0.25,203
0,28,[-0.7676],[-0.815],0.357,0.2,0.25,203
0,55,[-0.6138],[-0.625],0.328,0.2,0.25,203
0,88,[-0.521],[-0.509],0.269,0.2,0.25,203
0,44,[-0.379],[-0.343],0.27,0.2,0.25,203
0,78,[-0.5771999999999999],[-0.577],0.238,0.2,0.25,203
0,52,[-0.705],[-0.739],0.409,0.2,0.25,203
0,6,[0.1434],[0.083],0.358,0.2,0.25,204
0,95,[0.3858],[0.369],0.357,0.2,0.25,204
0,26,[0.7928],[0.863],0.371,0.2,0.25,204
0,42,[-0.8942],[-0.951],0.321,0.2,0.25,203
0,43,[0.28900000000000003],[0.265],0.264,0.2,0.25,204
0,12,[-0.251],[-0.222],0.212,0.2,0.25,203
0,35,[0.21239999999999998],[0.179],0.259,0.2,0.25,204
0,14,[-0.529],[-0.519],0.292,0.2,0.25,203
0,4,[0.1862],[0.151],0.247,0.2,0.25,204
0,7,[0.9232],[0.965],0.197,0.2,0.25,204
0,87,[0.6609999999999999],[0.708],0.335,0.2,0.25,204
0,40,[-0.7036],[-0.729],0.266,0.2,0.25,203
0,19,[0.07339999999999999],[0.019],0.275,0.2,0.25,204
0,92,[0.5202],[0.532],0.246,0.2,0.25,204
0,84,[-0.3974],[-0.366],0.255,0.2,0.25,203
0,63,[0.567],[0.593],0.299,0.2,0.25,204
0,59,[-0.8398],[-0.903],0.369,0.2,0.25,203
0,94,[0.5706],[0.6],0.327,0.2,0.25,204
0,70,[-0.3794],[-0.332],0.346,0.2,0.25,203
0,97,[-0.6858],[-0.715],0.402,0.2,0.25,203
0,57,[0.4818],[0.489],0.342,0.2,0.25,204
0,23,[-0.1678],[-0.118],0.277,0.2,0.25,203
0,22,[-0.333],[-0.278],0.353,0.2,0.25,203
0,54,[0.5058],[0.519],0.298,0.2,0.25,204
0,13,[0.5782],[0.607],0.299,0.2,0.25,204
0,18,[0.5578],[0.584],0.334,0.2,0.25,204
0,50,[-0.3444],[-0.294],0.311,0.2,0.25,203
0,48,[0.4386],[0.441],0.253,0.2,0.25,204
0,65,[0.6632],[0.694],0.254,0.2,0.25,204
0,61,[0.173],[0.112],0.394,0.2,0.25,204
0,36,[-0.4882],[-0.468],0.313,0.2,0.25,203
0,51,[0.21259999999999998],[0.205],0.124,0.2,0.25,204
0,32,[-0.9246],[-0.991],0.347,0.2,0.25,203
0,2,[0.09380000000000001],[0.047],0.252,0.2,0.25,204
0,1,[-0.2922],[-0.227],0.372,0.2,0.25,203
0,11,[0.3362],[0.316],0.294,0.2,0.25,204
0,76,[-0.2534],[-0.186],0.352,0.2,0.25,203
0,37,[-0.6994],[-0.732],0.366,0.2,0.25,203
0,56,[0.6684],[0.71],0.305,0.2,0.25,204
1,13,[0.55256],[0.5782],0.299,0.2,0.25,205
1,83,[-0.5212],[-0.509],0.333,0.2,0.25,206
1,84,[-0.42912],[-0.3974],0.255,0.2,0.25,206
1,29,[-0.66408],[-0.6876],0.306,0.2,0.25,206
1,52,[-0.6779999999999999],[-0.705],0.409,0.2,0.25,206
1,4,[0.22376000000000001],[0.1862],0.247,0.2,0.25,205
1,85,[0.8358],[0.909],0.334,0.2,0.25,205
1,72,[0.36536],[0.3442],0.297,0.2,0.25,205
1,18,[0.5362399999999999],[0.5578],0.334,0.2,0.25,205
1,66,[0.7062],[0.743],0.227,0.2,0.25,205
1,94,[0.54648],[0.5706],0.327,0.2,0.25,205
1,12,[-0.2808],[-0.251],0.212,0.2,0.25,206
1,61,[0.2284],[0.173],0.394,0.2,0.25,205
1,27,[0.41016],[0.4002],0.292,0.2,0.25,205
1,54,[0.49464],[0.5058],0.298,0.2,0.25,205
1,38,[0.702],[0.765],0.399,0.2,0.25,205
1,45,[-0.45592],[-0.4274],0.282,0.2,0.25,206
1,14,[-0.5372],[-0.529],0.292,0.2,0.25,206
1,34,[-0.7464799999999999],[-0.7906],0.387,0.2,0.25,206
1,69,[-0.598],[-0.605],0.266,0.2,0.25,206
1,44,[-0.4144],[-0.379],0.27,0.2,0.25,206
1,21,[-0.7263200000000001],[-0.7654000000000001],0.313,0.2,0.25,206
1,93,[-0.19984],[-0.1498],0.251,0.2,0.25,206
1,96,[0.446],[0.445],0.256,0.2,0.25,205
1,78,[-0.5757599999999999],[-0.5771999999999999],0.238,0.2,0.25,206
1,9,[0.6098],[0.639],0.244,0.2,0.25,205
1,67,[-0.53272],[-0.5234],0.294,0.2,0.25,206
1,19,[0.12692],[0.07339999999999999],0.275,0.2,0.25,205
1,31,[-0.8264400000000001],[-0.8748],0.274,0.2,0.25,206
1,80,[-0.6549599999999999],[-0.6761999999999999],0.303,0.2,0.25,206
1,51,[0.22408],[0.21259999999999998],0.124,0.2,0.25,205
1,55,[-0.60504],[-0.6138],0.328,0.2,0.25,206
1,33,[-0.35356000000000004],[-0.3062],0.283,0.2,0.25,206
1,95,[0.39864],[0.3858],0.357,0.2,0.25,205
1,100,[0.24044],[0.20479999999999998],0.253,0.2,0.25,205
1,92,[0.5061599999999999],[0.5202],0.246,0.2,0.25,205
1,20,[-0.43799999999999994],[-0.40499999999999997],0.337,0.2,0.25,206
1,7,[0.87876],[0.9232],0.197,0.2,0.25,205
1,43,[0.315],[0.28900000000000003],0.264,0.2,0.25,205
1,2,[0.14324000000000003],[0.09380000000000001],0.252,0.2,0.25,205
1,64,[0.30860000000000004],[0.281],0.261,0.2,0.25,205
1,77,[-0.54456],[-0.5382],0.206,0.2,0.25,206
1,11,[0.35896],[0.3362],0.294,0.2,0.25,205
1,15,[-0.7518800000000001],[-0.7816000000000001],0.23,0.2,0.25,206
1,35,[0.24652],[0.21239999999999998],0.259,0.2,0.25,205
1,22,[-0.3804],[-0.333],0.353,0.2,0.25,206
1,63,[0.5436],[0.567],0.299,0.2,0.25,205
1,82,[-0.73716],[-0.7632],0.221,0.2,0.25,206
1,68,[-0.89184],[-0.9428],0.267,0.2,0.25,206
1,53,[-0.7562],[-0.7989999999999999],0.274,0.2,0.25,206
1,86,[-0.75956],[-0.7912],0.239,0.2,0.25,206
1,87,[0.6187999999999999],[0.6609999999999999],0.335,0.2,0.25,205
1,57,[0.47544000000000003],[0.4818],0.342,0.2,0.25,205
1,73,[0.43495999999999996],[0.43119999999999997],0.324,0.2,0.25,205
1,30,[-0.50776],[-0.49219999999999997],0.336,0.2,0.25,206
1,71,[-0.68968],[-0.7196],0.325,0.2,0.25,206
1,47,[0.30968],[0.2746],0.358,0.2,0.25,205
1,17,[-0.6739999999999999],[-0.698],0.268,0.2,0.25,206
1,23,[-0.22904],[-0.1678],0.277,0.2,0.25,206
1,32,[-0.85668],[-0.9246],0.347,0.2,0.25,206
1,88,[-0.5308],[-0.521],0.269,0.2,0.25,206
1,62,[0.18080000000000002],[0.128],0.308,0.2,0.25,205
1,3,[0.7226],[0.78],0.305,0.2,0.25,205
1,0,[0.66504],[0.6978],0.242,0.2,0.25,205
1,5,[-0.3236],[-0.262],0.374,0.2,0.25,206
1,1,[-0.34776],[-0.2922],0.372,0.2,0.25,206
1,25,[0.5092],[0.524],0.295,0.2,0.25,205
1,90,[-0.66584],[-0.6898],0.344,0.2,0.25,206
1,74,[0.3276],[0.297],0.328,0.2,0.25,205
1,40,[-0.67988],[-0.7036],0.266,0.2,0.25,206
1,76,[-0.31672],[-0.2534],0.352,0.2,0.25,206
1,36,[-0.50456],[-0.4882],0.313,0.2,0.25,206
1,24,[0.5234399999999999],[0.5418],0.353,0.2,0.25,205
1,26,[0.72604],[0.7928],0.371,0.2,0.25,205
1,50,[-0.38952],[-0.3444],0.311,0.2,0.25,206
1,70,[-0.41752],[-0.3794],0.346,0.2,0.25,206
1,6,[0.19852],[0.1434],0.358,0.2,0.25,205
1,99,[-0.67368],[-0.6926],0.218,0.2,0.25,206
1,48,[0.44088],[0.4386],0.253,0.2,0.25,205
1,28,[-0.72808],[-0.7676],0.357,0.2,0.25,206
1,60,[0.0884],[0.03900000000000001],0.235,0.2,0.25,205
1,49,[0.7875599999999999],[0.8652],0.376,0.2,0.25,205
1,59,[-0.78584],[-0.8398],0.369,0.2,0.25,206
1,98,[-0.7971600000000001],[-0.8502000000000001],0.335,0.2,0.25,206
1,97,[-0.66264],[-0.6858],0.402,0.2,0.25,206
1,91,[-0.39832],[-0.3554],0.326,0.2,0.25,206
1,41,[-0.5052],[-0.489],0.328,0.2,0.25,206
1,89,[-0.34071999999999997],[-0.2834],0.39,0.2,0.25,206
1,81,[-0.76776],[-0.8032],0.249,0.2,0.25,206
1,65,[0.62916],[0.6632],0.254,0.2,0.25,205
1,8,[-0.51672],[-0.5034],0.296,0.2,0.25,206
1,16,[0.41492],[0.4114],0.244,0.2,0.25,205
1,39,[0.3182],[0.302],0.203,0.2,0.25,205
1,75,[-0.3984],[-0.359],0.268,0.2,0.25,206
1,42,[-0.83376],[-0.8942],0.321,0.2,0.25,206
1,46,[0.42616],[0.42019999999999996],0.313,0.2,0.25,205
1,58,[-0.74536],[-0.7892],0.364,0.2,0.25,206
1,56,[0.62652],[0.6684],0.305,0.2,0.25,205
1,79,[-0.31464000000000003],[-0.26980000000000004],0.251,0.2,0.25,206
1,37,[-0.67352],[-0.6994],0.366,0.2,0.25,206
1,10,[0.25132],[0.2184],0.25,0.2,0.25,205
2,66,[0.66896],[0.7062],0.227,0.2,0.25,207
2,26,[0.670432],[0.72604],0.371,0.2,0.25,207
2,86,[-0.724248],[-0.75956],0.239,0.2,0.25,208
2,90,[-0.646672],[-0.66584],0.344,0.2,0.25,208
2,34,[-0.7111839999999999],[-0.7464799999999999],0.387,0.2,0.25,208
2,80,[-0.6379679999999999],[-0.6549599999999999],0.303,0.2,0.25,208
2,13,[0.531648],[0.55256],0.299,0.2,0.25,207
2,24,[0.5083519999999999],[0.5234399999999999],0.353,0.2,0.25,207
2,32,[-0.7993439999999999],[-0.85668],0.347,0.2,0.25,208
2,46,[0.43052799999999997],[0.42616],0.313,0.2,0.25,207
2,37,[-0.652816],[-0.67352],0.366,0.2,0.25,208
2,28,[-0.696464],[-0.72808],0.357,0.2,0.25,208
2,22,[-0.41832],[-0.3804],0.353,0.2,0.25,208
2,93,[-0.25807199999999997],[-0.19984],0.251,0.2,0.25,208
2,81,[-0.730808],[-0.76776],0.249,0.2,0.25,208
2,57,[0.46995200000000004],[0.47544000000000003],0.342,0.2,0.25,207
2,2,[0.19139200000000003],[0.14324000000000003],0.252,0.2,0.25,207
2,51,[0.238664],[0.22408],0.124,0.2,0.25,207
