"BehaviorSpace results (NetLogo 6.2.2)"
"polarized4D.nlogo"
"polarizedStartPart88"
"03/28/2022 09:16:15:177 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","opinions","boundary","id_threshold","polrzd_opnns","polrzd_dist","polrzd_ratio","conformity-level","tolerance-level","p-speaking-level","mode","p-random","n-neis","max-ticks","record-each-n-steps","polar_repeats","draw_id_threshold","model","Centroids_change","boundary-drawn","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","d_threshold","ESBG_furthest_out","identity_levels","record-length","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","threshold_drawn","identity_type","X-opinion","Y-opinion","cut-links-randomly?","record?","updating","set-seed?","network-change","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","mean_op3_start","mean_op4_start","sd_op1_start","sd_op2_start","sd_op3_start","sd_op4_start","median_op1_start","median_op2_start","median_op3_start","median_op4_start","lower_op1_start","lower_op2_start","lower_op3_start","lower_op4_start","upper_op1_start","upper_op2_start","upper_op3_start","upper_op4_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","mean_op3_final","mean_op4_final","sd_op1_final","sd_op2_final","sd_op3_final","sd_op4_final","median_op1_final","median_op2_final","median_op3_final","median_op4_final","lower_op1_final","lower_op2_final","lower_op3_final","lower_op4_final","upper_op1_final","upper_op2_final","upper_op3_final","upper_op4_final"
"16","81","4","0.04","0.09","3","0.35","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.91472868217058","0.7319547173875981","0.3363104528397204","2.2642926356589146","0.289","0.113","0.013565891472868217","0.013565891472868213","0.013565891472868217","0.009054263565891469","0.3511004985435358","0.35110049854353576","0.3511004985435358","0.6015247593366057","0.35","0.35","0.35","0.059","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35","103.64341085271315","0.19334731687684445","0.6146046479964636","2.6194282945736433","0.298","0.119","0.013565891472868217","0.013565891472868217","0.013565891472868217","0.016781426768245074","0.35110049854353576","0.35110049854353576","0.3511004985435358","0.5795228931921793","0.35","0.35","0.35","0.05699999999981975","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35"
"8","81","4","0.04","0.05","3","0.7","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.91472868217058","0.7319547173875981","0.3363104528397204","2.2642926356589146","0.456","0.302","0.027131782945736427","0.027131782945736434","0.027131782945736434","0.009054263565891452","0.7022009970870715","0.7022009970870715","0.7022009970870715","0.6015247593366057","0.7","0.7","0.7","0.059","-0.7","-0.7","-0.7","-0.7","0.7","0.7","0.7","0.7","100.88372093023253","0.19315963143415926","0.6171854931520854","2.5763081395348837","0.47","0.302","0.027131782945736434","0.027131782945736434","0.027131782945736434","0.011908512262644543","0.7022009970870715","0.7022009970870715","0.7022009970870717","0.5804409682147912","0.7","0.7","0.7","0.051959972198706336","-0.7","-0.7","-0.7","-0.7","0.7","0.7","0.7","0.7"
"9","81","4","0.04","0.05","3","1","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.91472868217059","0.7319547173875981","0.33631045283972044","2.2642926356589146","0.603","0.431","0.03875968992248062","0.03875968992248062","0.03875968992248062","0.009054263565891472","1.0031442815529594","1.0031442815529596","1.0031442815529594","0.6015247593366057","1","1","1","0.059","-1","-1","-1","-1","1","1","1","1","100.41860465116282","0.1971616530413996","0.6254544480400831","2.5690406976744184","0.627","0.428","0.03875968992248062","0.03875968992248062","0.03875968992248062","-0.003687322046207501","1.0031442815529596","1.0031442815529596","1.0031442815529592","0.583420113455707","1","1","1","-0.06211880520564592","-1","-1","-1","-1","1","1","1","1"
"7","81","4","0.04","0.05","3","0.35","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.91472868217058","0.7319547173875981","0.3363104528397204","2.2642926356589146","0.289","0.113","0.013565891472868217","0.013565891472868213","0.013565891472868217","0.009054263565891469","0.3511004985435358","0.35110049854353576","0.3511004985435358","0.6015247593366057","0.35","0.35","0.35","0.059","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35","103.64341085271315","0.19334731687684445","0.6146046479964636","2.6194282945736433","0.298","0.119","0.013565891472868217","0.013565891472868217","0.013565891472868217","0.016781426768245074","0.35110049854353576","0.35110049854353576","0.3511004985435358","0.5795228931921793","0.35","0.35","0.35","0.05699999999981975","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35"
"6","81","4","0.04","0.05","2","1","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.91472868217058","0.7319547173875981","0.3363104528397204","2.2642926356589146","0.457","0.288","0.03875968992248062","0.03875968992248062","0.015635658914728685","0.009054263565891526","1.0031442815529594","1.0031442815529592","0.5418362145575061","0.6015247593366057","1","1","-0.028","0.059","-1","-1","-1","-1","1","1","1","1","216.1007751937984","0.18629600536889465","0.7570808685090556","4.3765746124031","0.462","0.287","0.03875968992248062","0.03875968992248062","0.016155774073529937","8.322995057953868E-4","1.0031442815529594","1.0031442815529594","0.5376878096300741","0.5950613338278098","1","1","-0.045671875211398046","-0.012","-1","-1","-1","-1","1","1","1","1"
"4","81","4","0.04","0.05","2","0.35","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.91472868217058","0.7319547173875981","0.3363104528397204","2.2642926356589146","0.236","0.104","0.013565891472868217","0.013565891472868213","0.015635658914728692","0.00905426356589148","0.35110049854353576","0.35110049854353576","0.5418362145575061","0.6015247593366057","0.35","0.35","-0.028","0.059","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35","207.9069767441861","0.32861252180211836","0.7437377993280851","4.248546511627907","0.238","0.102","0.013565891472868217","0.013565891472868217","0.018065396255563616","0.004068864815041742","0.35110049854353576","0.3511004985435358","0.5413850979310921","0.5913172558648085","0.35","0.35","-0.04362987418798621","-0.012","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35"
"15","81","4","0.04","0.09","2","1","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.91472868217055","0.7319547173875982","0.33631045283972055","2.2642926356589146","0.457","0.288","0.03875968992248062","0.03875968992248062","0.015635658914728675","0.009054263565891474","1.0031442815529594","1.0031442815529596","0.541836214557506","0.6015247593366057","1","1","-0.028","0.059","-1","-1","-1","-1","1","1","1","1","201.54263565891463","0.2922834999443367","0.73756609759136","4.1491036821705425","0.466","0.288","0.03875968992248062","0.03875968992248062","0.004024298113429083","0.009029543804649195","1.0031442815529594","1.0031442815529594","0.5332275341799791","0.5949099410854113","1","1","-0.041600684779701406","-0.012","-1","-1","-1","-1","1","1","1","1"
"5","81","4","0.04","0.05","2","0.7","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.91472868217058","0.7319547173875981","0.3363104528397204","2.2642926356589146","0.351","0.203","0.027131782945736434","0.027131782945736434","0.015635658914728668","0.00905426356589147","0.7022009970870716","0.7022009970870715","0.5418362145575062","0.6015247593366057","0.7","0.7","-0.028","0.059","-0.7","-0.7","-0.7","-0.7","0.7","0.7","0.7","0.7","203.8294573643411","0.2355969412372601","0.747140495750985","4.184835271317829","0.356","0.205","0.027131782945736427","0.027131782945736434","0.009691398693385084","0.0034168378261654844","0.7022009970870716","0.7022009970870717","0.5315066076307564","0.5930339315935952","0.7","0.7","-0.05277969815543734","-0.011867851943166195","-0.7","-0.7","-0.7","-0.7","0.7","0.7","0.7","0.7"
"13","81","4","0.04","0.09","2","0.35","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.91472868217058","0.7319547173875981","0.3363104528397204","2.2642926356589146","0.236","0.104","0.013565891472868217","0.013565891472868213","0.015635658914728692","0.00905426356589148","0.35110049854353576","0.35110049854353576","0.5418362145575061","0.6015247593366057","0.35","0.35","-0.028","0.059","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35","207.9069767441861","0.32861252180211836","0.7437377993280851","4.248546511627907","0.238","0.102","0.013565891472868217","0.013565891472868217","0.018065396255563616","0.004068864815041742","0.35110049854353576","0.3511004985435358","0.5413850979310921","0.5913172558648085","0.35","0.35","-0.04362987418798621","-0.012","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35"
"14","81","4","0.04","0.09","2","0.7","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","80.91472868217058","0.7319547173875981","0.3363104528397204","2.2642926356589146","0.351","0.203","0.027131782945736434","0.027131782945736434","0.015635658914728668","0.00905426356589147","0.7022009970870716","0.7022009970870715","0.5418362145575062","0.6015247593366057","0.7","0.7","-0.028","0.059","-0.7","-0.7","-0.7","-0.7","0.7","0.7","0.7","0.7","203.8294573643411","0.2355969412372601","0.747140495750985","4.184835271317829","0.356","0.205","0.027131782945736427","0.027131782945736434","0.009691398693385084","0.0034168378261654844","0.7022009970870716","0.7022009970870717","0.5315066076307564","0.5930339315935952","0.7","0.7","-0.05277969815543734","-0.011867851943166195","-0.7","-0.7","-0.7","-0.7","0.7","0.7","0.7","0.7"
