random-seed,20
conformity-mean,0.2
conformity-sd,0
conformity-distribution,normal
HK-distribution,false
N,101
boundary-mean,0.1
boundary-sd,0.05
boundary-distribution,normal
SPIRO-mean,0.25
SPIRO-sd,0
SPIRO-distribution,normal
Identity-Type,global
Identity-Levels,7
Use_Identity?,true
timeStep, agentID, opinion, previousOpinion, boundary, conformity, SPIRO, groupNumber
3,62,[0.124024],[0.11227999999999999],0.108,0.2,0.25,210
3,36,[-0.5568176],[-0.550272],0.156,0.2,0.25,209
3,82,[-0.9493104],[-0.963888],0.053,0.2,0.25,209
3,63,[0.5691568000000001],[0.5746960000000001],0.099,0.2,0.25,210
3,65,[0.231496],[0.23312000000000002],0.122,0.2,0.25,210
3,46,[-0.2278608],[-0.228576],0.031,0.2,0.25,209
3,18,[-0.7342704],[-0.733088],0.054,0.2,0.25,209
3,100,[-0.7646576],[-0.7660720000000001],0.092,0.2,0.25,209
3,33,[-0.3073856],[-0.303232],0.087,0.2,0.25,209
3,35,[-0.4555424],[-0.456928],0.114,0.2,0.25,209
3,80,[0.6803488],[0.686936],0.085,0.2,0.25,210
3,87,[0.434736],[0.43792000000000003],0.033,0.2,0.25,210
3,2,[-0.5335759999999999],[-0.52272],0.186,0.2,0.25,209
3,96,[0.2725424],[0.270928],0.206,0.2,0.25,210
3,52,[-0.2010832],[-0.195104],0.043,0.2,0.25,209
3,42,[-0.8658399999999999],[-0.8837999999999999],0.121,0.2,0.25,209
3,92,[0.5357728],[0.535216],0.046,0.2,0.25,210
3,75,[-0.31064319999999995],[-0.30930399999999997],0.068,0.2,0.25,209
3,84,[-0.6889536],[-0.694192],0.172,0.2,0.25,209
3,53,[0.8577968],[0.858496],0.02,0.2,0.25,210
3,30,[-0.4971664],[-0.491208],0.136,0.2,0.25,209
3,90,[-0.7128559999999999],[-0.71532],0.144,0.2,0.25,209
3,44,[-0.7091168],[-0.710896],0.121,0.2,0.25,209
3,49,[-0.26098879999999997],[-0.24973599999999999],0.087,0.2,0.25,209
3,15,[-0.8736608],[-0.900576],0.17,0.2,0.25,209
3,97,[-0.40465439999999997],[-0.402568],0.069,0.2,0.25,209
3,47,[0.24535679999999999],[0.243696],0.158,0.2,0.25,210
3,6,[-0.3583264],[-0.351408],0.108,0.2,0.25,209
