ID,Sim,Seed,Population,Random_links,Close_links,Dimensions,Updating,Boundary,Boundary_method,P_speaking,Mode,Step,Uncertainty,Opinion1_Start,Opinion1_Final
Nei0,Sims02,9,129,0,64,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.239,-0.349
Nei1,Sims02,9,129,0,64,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.744,0.826
Nei2,Sims02,9,129,0,64,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.329,-0.349
Nei3,Sims02,9,129,0,64,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.395,0.231
Nei4,Sims02,9,129,0,64,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.036,0.231
Nei5,Sims02,9,129,0,64,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.723,0.826
Nei6,Sims02,9,129,0,64,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.478,0.231
Nei7,Sims02,9,129,0,64,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.673,-0.774
Nei8,Sims02,9,129,0,64,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.433,-0.349
Nei9,Sims02,9,129,0,64,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.292,0.231
Nei10,Sims02,9,129,0,64,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.484,-0.349
Nei11,Sims02,9,129,0,64,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.39,0.231
Nei12,Sims02,9,129,0,64,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.053,-0.349
Nei13,Sims02,9,129,0,64,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.934,0.826
Nei14,Sims02,9,129,0,64,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.071,0.231
Nei15,Sims02,9,129,0,64,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.089,-0.349
Nei16,Sims02,9,129,0,64,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.375,-0.349
Nei17,Sims02,9,129,0,64,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.898,-0.774
Nei18,Sims02,9,129,0,64,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.955,0.826
Nei19,Sims02,9,129,0,64,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.713,-0.774
