ID,Sim,Seed,Population,Random_links,Close_links,Dimensions,Updating,Boundary,Boundary_method,P_speaking,Mode,Step,Uncertainty,Opinion1_Start,Opinion1_Final
Nei0,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.962,-0.829
Nei1,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.256,-0.4
Nei2,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.045,0.248
Nei3,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.881,0.76
Nei4,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.778,-0.829
Nei5,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.57,0.76
Nei6,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.845,-0.829
Nei7,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.351,0.248
Nei8,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.358,-0.4
Nei9,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.439,0.248
Nei10,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.738,-0.829
Nei11,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.344,0.248
Nei12,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.873,-0.829
Nei13,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.972,-0.829
Nei14,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.801,0.76
Nei15,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.126,0.248
Nei16,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.489,-0.4
Nei17,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.475,0.248
Nei18,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.648,0.76
Nei19,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.786,0.76
Nei20,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.564,-0.4
Nei21,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.114,0.248
Nei22,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.207,0.248
Nei23,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.598,-0.4
Nei24,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.197,0.248
Nei25,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.515,0.248
Nei26,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.635,0.76
Nei27,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.997,0.76
Nei28,Sims02,7,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.582,-0.4
