ID,Sim,Seed,Population,Random_links,Close_links,Dimensions,Updating,Boundary,Boundary_method,P_speaking,Mode,Step,Uncertainty,Opinion1_Start,Opinion1_Final
Nei0,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.503,-0.42
Nei1,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.707,-0.845
Nei2,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.224,-0.42
Nei3,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.004,0.127
Nei4,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.111,0.127
Nei5,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.786,0.7
Nei6,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.019,0.127
Nei7,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.147,0.127
Nei8,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.141,0.127
Nei9,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.845,-0.845
Nei10,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.937,-0.845
Nei11,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.407,-0.42
Nei12,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.435,0.127
Nei13,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.212,0.127
Nei14,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.364,0.127
Nei15,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.063,0.127
Nei16,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.625,0.7
Nei17,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.295,0.127
Nei18,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.277,-0.42
Nei19,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.928,0.7
Nei20,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.406,-0.42
Nei21,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.773,-0.845
Nei22,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.112,0.127
Nei23,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.772,0.7
Nei24,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.395,-0.42
Nei25,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.156,0.127
Nei26,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.502,-0.42
Nei27,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.895,0.7
Nei28,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.977,-0.845
Nei29,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.095,0.127
Nei30,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.724,0.7
Nei31,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.323,-0.42
Nei32,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.002,0.127
Nei33,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.957,0.7
Nei34,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.701,0.7
Nei35,Sims02,8,129,0,64,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.365,-0.42
