ID,Sim,Seed,Population,Random_links,Close_links,Dimensions,Updating,Boundary,Boundary_method,P_speaking,Mode,Step,Uncertainty,Opinion1_Start,Opinion1_Final
Nei0,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.925,-0.727
Nei1,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.859,0.663
Nei2,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.622,0.663
Nei3,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.852,0.663
Nei4,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.626,0.663
Nei5,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.894,-0.727
Nei6,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.93,-0.727
Nei7,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.755,0.663
Nei8,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.462,-0.24
Nei9,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.316,-0.24
Nei10,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.57,-0.727
Nei11,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.237,0.142
Nei12,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.697,0.663
Nei13,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.819,-0.727
Nei14,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.417,0.142
Nei15,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.942,-0.727
Nei16,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.26,0.142
Nei17,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.266,0.142
Nei18,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.058,0.142
Nei19,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.84,-0.727
Nei20,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.137,-0.24
Nei21,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.429,-0.24
Nei22,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.267,-0.24
Nei23,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.456,-0.24
Nei24,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.261,-0.24
Nei25,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.249,-0.24
Nei26,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.127,-0.24
Nei27,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.835,0.663
Nei28,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.951,-0.727
Nei29,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.734,-0.727
Nei30,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.305,0.142
Nei31,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.382,-0.24
Nei32,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.062,0.142
Nei33,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.895,-0.727
Nei34,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.336,0.142
Nei35,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.418,-0.24
Nei36,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.184,0.142
Nei37,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,1,0.663
Nei38,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.252,0.142
Nei39,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.472,-0.24
Nei40,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.687,-0.727
Nei41,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.11,-0.24
Nei42,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.528,0.663
Nei43,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.416,-0.24
Nei44,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.434,0.663
Nei45,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.621,-0.727
Nei46,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.032,0.142
Nei47,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.026,0.142
Nei48,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.903,-0.727
Nei49,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.021,0.142
Nei50,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.682,-0.727
Nei51,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.112,0.142
Nei52,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.354,0.142
Nei53,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.722,0.663
Nei54,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.472,0.663
Nei55,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.777,0.663
Nei56,Sims02,10,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.737,-0.727
