ID,Sim,Seed,Population,Random_links,Close_links,Dimensions,Updating,Boundary,Boundary_method,P_speaking,Mode,Step,Uncertainty,Opinion1_Start,Opinion1_Final
Nei0,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.786,0.496
Nei1,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.639,0.496
Nei2,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.849,-0.558
Nei3,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.224,0.006
Nei4,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.429,0.496
Nei5,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.459,-0.558
Nei6,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.469,-0.558
Nei7,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.418,0.496
Nei8,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.682,-0.558
Nei9,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.701,0.496
Nei10,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.636,-0.558
Nei11,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.298,-0.558
Nei12,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.783,-0.558
Nei13,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.982,0.496
Nei14,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.258,0.006
Nei15,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.751,0.496
Nei16,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.659,0.496
Nei17,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.694,-0.558
Nei18,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.147,0.006
Nei19,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.927,-0.558
Nei20,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.349,0.496
Nei21,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.111,0.006
Nei22,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.438,0.496
Nei23,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.612,-0.558
Nei24,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.475,-0.558
Nei25,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.256,0.496
Nei26,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.371,-0.558
Nei27,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.503,-0.558
Nei28,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.836,-0.558
Nei29,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.296,0.496
Nei30,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.98,-0.558
Nei31,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.052,0.006
Nei32,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.002,0.006
Nei33,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.043,0.006
Nei34,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.049,0.006
Nei35,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.081,0.006
Nei36,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.692,0.496
Nei37,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.803,0.496
Nei38,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.821,-0.558
Nei39,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.107,0.006
Nei40,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.679,-0.558
Nei41,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.241,0.006
Nei42,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.799,0.496
Nei43,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.46,0.496
Nei44,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.545,-0.558
Nei45,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.501,0.496
Nei46,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.129,0.006
Nei47,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.212,0.496
Nei48,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.895,0.496
Nei49,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.455,-0.558
Nei50,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.403,0.496
Nei51,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.071,0.006
Nei52,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.856,-0.558
Nei53,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.826,0.496
Nei54,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.063,0.006
Nei55,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.373,-0.558
Nei56,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.722,0.496
Nei57,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.395,-0.558
Nei58,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.227,0.496
Nei59,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.497,0.496
Nei60,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.406,-0.558
Nei61,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.493,0.496
Nei62,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.783,0.496
Nei63,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.309,0.496
Nei64,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.476,-0.558
Nei65,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.463,-0.558
Nei66,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,0.473,0.496
Nei67,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.055,0.006
Nei68,Sims02,8,257,0,128,1,1,0.1,constant,0.5,openly-listen,208,0.1,-0.581,-0.558
