ID,Sim,Seed,Population,Random_links,Close_links,Dimensions,Updating,Boundary,Boundary_method,P_speaking,Mode,Step,Uncertainty,Opinion1_Start,Opinion1_Final
Nei0,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.588,-0.684
Nei1,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.749,0.719
Nei2,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.652,0.719
Nei3,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.898,-0.684
Nei4,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.348,0.266
Nei5,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.395,-0.194
Nei6,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.783,0.719
Nei7,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.344,0.266
Nei8,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.269,0.266
Nei9,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.524,-0.684
Nei10,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.191,-0.194
Nei11,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.129,0.266
Nei12,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.223,-0.194
Nei13,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.091,0.266
Nei14,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.648,0.719
Nei15,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.129,0.266
Nei16,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.334,-0.194
Nei17,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.926,-0.684
Nei18,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.353,0.266
Nei19,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.963,0.719
Nei20,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.052,-0.194
Nei21,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.282,0.266
Nei22,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.13,-0.194
Nei23,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.693,0.719
Nei24,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.043,0.266
Nei25,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.748,0.719
Nei26,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.481,0.266
Nei27,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.119,-0.194
Nei28,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.234,-0.194
Nei29,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.242,0.266
Nei30,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.753,-0.684
Nei31,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.554,-0.684
Nei32,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.737,-0.684
Nei33,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.853,0.719
Nei34,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.991,0.719
Nei35,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.285,-0.194
Nei36,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.75,-0.684
Nei37,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.394,0.266
Nei38,Sims02,3,257,0,128,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.855,-0.684
