ID,Sim,Seed,Population,Random_links,Close_links,Dimensions,Updating,Boundary,Boundary_method,P_speaking,Mode,Step,Uncertainty,Opinion1_Start,Opinion1_Final
Nei0,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.776,-0.875
Nei1,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.826,-0.875
Nei2,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.277,-0.337
Nei3,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.031,-0.337
Nei4,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.764,0.662
Nei5,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.25,-0.337
Nei6,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.864,-0.875
Nei7,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.464,-0.337
Nei8,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.301,-0.337
Nei9,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.688,-0.337
Nei10,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.83,0.662
Nei11,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.989,-0.875
Nei12,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.52,0.662
Nei13,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.933,-0.875
Nei14,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.305,-0.337
Nei15,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.207,0.254
Nei16,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.687,-0.337
Nei17,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.866,-0.875
Nei18,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.898,0.662
Nei19,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.571,-0.337
Nei20,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.885,0.662
Nei21,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.172,-0.337
Nei22,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.319,0.254
Nei23,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.51,-0.337
Nei24,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.57,0.662
Nei25,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.53,-0.337
Nei26,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.607,0.662
Nei27,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.213,-0.337
Nei28,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.52,-0.337
Nei29,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.576,0.662
Nei30,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.233,-0.337
Nei31,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.911,-0.875
Nei32,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.068,-0.337
Nei33,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.654,0.662
Nei34,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.696,0.662
Nei35,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.041,-0.337
Nei36,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.98,0.662
Nei37,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.539,-0.337
Nei38,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.334,-0.337
Nei39,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.013,-0.337
Nei40,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.475,0.254
Nei41,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.546,-0.337
Nei42,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.687,-0.337
Nei43,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.625,-0.337
Nei44,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.819,0.662
Nei45,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.877,0.662
Nei46,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.098,-0.337
Nei47,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.51,-0.337
Nei48,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.552,0.662
Nei49,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.487,-0.337
Nei50,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.426,-0.337
Nei51,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.433,0.254
Nei52,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.672,-0.337
Nei53,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.815,-0.875
Nei54,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.281,0.254
Nei55,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.557,0.662
Nei56,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.716,0.662
Nei57,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.193,-0.337
Nei58,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.225,-0.337
Nei59,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.245,0.254
Nei60,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.075,0.254
Nei61,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.733,0.662
Nei62,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.778,0.662
Nei63,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.206,-0.337
Nei64,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.672,-0.337
Nei65,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.963,-0.875
Nei66,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.248,0.254
Nei67,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.541,-0.337
Nei68,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.93,-0.875
Nei69,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.489,-0.337
Nei70,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.6,0.662
Nei71,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.949,-0.875
Nei72,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.187,0.254
Nei73,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.28,-0.337
Nei74,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.81,0.662
Nei75,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.379,-0.337
Nei76,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.774,0.662
Nei77,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.842,0.662
Nei78,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.432,-0.337
Nei79,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.993,-0.875
Nei80,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.296,0.254
Nei81,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.142,0.254
Nei82,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.54,-0.337
Nei83,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.141,-0.337
Nei84,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.624,-0.337
Nei85,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.81,-0.875
Nei86,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.34,-0.337
Nei87,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.97,-0.875
Nei88,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.034,-0.337
Nei89,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.728,0.662
Nei90,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.19,0.254
Nei91,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.907,-0.875
Nei92,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.888,0.662
Nei93,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.143,0.254
Nei94,Sims02,5,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.619,0.662
