ID,Sim,Seed,Population,Random_links,Close_links,Dimensions,Updating,Boundary,Boundary_method,P_speaking,Mode,Step,Uncertainty,Opinion1_Start,Opinion1_Final
Nei0,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.275,0.59
Nei1,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.403,0.59
Nei2,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.782,0.59
Nei3,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.879,-0.571
Nei4,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.501,-0.571
Nei5,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.707,-0.571
Nei6,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.845,-0.571
Nei7,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.85,-0.571
Nei8,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.071,-0.017
Nei9,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.439,0.59
Nei10,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.575,0.59
Nei11,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.151,-0.017
Nei12,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.415,-0.571
Nei13,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.683,0.59
Nei14,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.57,0.59
Nei15,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.121,-0.017
Nei16,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.968,-0.571
Nei17,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.456,0.59
Nei18,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.035,-0.017
Nei19,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.503,0.59
Nei20,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.563,0.59
Nei21,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.527,-0.571
Nei22,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.082,-0.017
Nei23,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.575,0.59
Nei24,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.547,-0.571
Nei25,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.675,-0.571
Nei26,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.117,-0.017
Nei27,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.57,0.59
Nei28,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.821,-0.571
Nei29,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.027,-0.017
Nei30,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.648,0.59
Nei31,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.962,0.59
Nei32,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.213,-0.017
Nei33,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.533,0.59
Nei34,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.301,0.59
Nei35,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.317,0.59
Nei36,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.436,0.59
Nei37,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.972,-0.571
Nei38,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.949,0.59
Nei39,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.193,-0.017
Nei40,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.712,0.59
Nei41,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.553,-0.571
Nei42,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.211,-0.017
Nei43,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.397,0.59
Nei44,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.959,-0.571
Nei45,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.584,-0.571
Nei46,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.008,-0.017
Nei47,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.677,0.59
Nei48,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.907,0.59
Nei49,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.416,0.59
Nei50,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.788,0.59
Nei51,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.256,-0.571
Nei52,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.91,-0.571
Nei53,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.751,-0.571
Nei54,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.864,0.59
Nei55,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.103,-0.017
Nei56,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.485,-0.571
Nei57,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.974,-0.571
Nei58,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.939,-0.571
Nei59,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.739,-0.571
Nei60,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.228,-0.571
Nei61,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.321,-0.571
Nei62,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.847,0.59
Nei63,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.257,0.59
Nei64,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.005,-0.017
Nei65,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.608,0.59
Nei66,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.313,0.59
Nei67,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.498,-0.571
Nei68,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.399,-0.571
Nei69,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.221,-0.017
Nei70,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.825,-0.571
Nei71,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.731,-0.571
Nei72,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.275,-0.571
Nei73,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.625,0.59
Nei74,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.049,-0.017
Nei75,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.872,0.59
Nei76,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.402,-0.571
Nei77,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,-0.783,-0.571
Nei78,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.683,0.59
Nei79,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.856,0.59
Nei80,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.73,0.59
Nei81,Sims02,7,513,0,256,1,1,0.1,constant,0.5,openly-listen,215,0.1,0.523,0.59
