ID,Sim,Seed,Population,Random_links,Close_links,Dimensions,Updating,Boundary,Boundary_method,P_speaking,Mode,Step,Uncertainty,Opinion1_Start,Opinion1_Final
Nei0,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.736,-0.673
Nei1,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.735,-0.673
Nei2,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.181,0.28
Nei3,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.576,-0.673
Nei4,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.626,0.631
Nei5,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.896,-0.673
Nei6,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.597,-0.673
Nei7,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.531,0.631
Nei8,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.174,0.28
Nei9,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.16,-0.245
Nei10,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.221,-0.245
Nei11,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.16,0.28
Nei12,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.86,-0.673
Nei13,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.047,-0.245
Nei14,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.448,-0.245
Nei15,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.692,-0.673
Nei16,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.373,-0.245
Nei17,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.869,0.631
Nei18,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.417,-0.245
Nei19,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.935,-0.673
Nei20,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.516,0.631
Nei21,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.232,0.28
Nei22,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.227,-0.245
Nei23,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.831,-0.673
Nei24,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.478,0.631
Nei25,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.817,0.631
Nei26,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.503,-0.673
Nei27,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.971,0.631
Nei28,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.391,0.631
Nei29,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.098,-0.245
Nei30,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.437,0.631
Nei31,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.621,-0.673
Nei32,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.675,-0.673
Nei33,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.784,0.631
Nei34,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.674,0.631
Nei35,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.24,0.28
Nei36,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.984,0.631
Nei37,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.011,-0.245
Nei38,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.652,0.631
Nei39,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.595,-0.673
Nei40,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.581,0.631
Nei41,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.395,-0.245
Nei42,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.806,-0.673
Nei43,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.753,-0.673
Nei44,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.703,0.631
Nei45,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.591,0.631
Nei46,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.24,0.28
Nei47,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.85,0.631
Nei48,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.107,0.28
Nei49,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.869,-0.673
Nei50,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.195,-0.245
Nei51,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.824,0.631
Nei52,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.107,0.28
Nei53,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.615,-0.673
Nei54,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.246,-0.245
Nei55,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.496,-0.673
Nei56,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.218,0.28
Nei57,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.741,-0.673
Nei58,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.636,0.631
Nei59,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.928,0.631
Nei60,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.82,0.631
Nei61,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.224,-0.245
Nei62,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.279,-0.245
Nei63,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.054,-0.245
Nei64,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.419,0.631
Nei65,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.88,0.631
Nei66,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.923,-0.673
Nei67,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.479,0.631
Nei68,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.669,-0.673
Nei69,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.91,0.631
Nei70,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.781,-0.673
Nei71,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.758,-0.673
Nei72,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.065,0.28
Nei73,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.226,-0.245
Nei74,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.223,0.28
Nei75,Sims02,4,513,0,256,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.507,0.631
