ID,Sim,Seed,Population,Random_links,Close_links,Dimensions,Updating,Boundary,Boundary_method,P_speaking,Mode,Step,Uncertainty,Opinion1_Start,Opinion1_Final
Nei0,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.8,-0.751
Nei1,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.748,-0.751
Nei2,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.819,0.761
Nei3,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.841,0.761
Nei4,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.654,0.761
Nei5,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.354,0.206
Nei6,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.898,-0.751
Nei7,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.92,0.761
Nei8,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.246,0.206
Nei9,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.546,-0.312
Nei10,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.242,-0.312
Nei11,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.259,-0.312
Nei12,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.015,0.206
Nei13,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.962,-0.751
Nei14,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.587,-0.751
Nei15,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.878,0.761
Nei16,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.677,-0.751
Nei17,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.471,0.206
Nei18,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.261,0.206
Nei19,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.233,-0.312
Nei20,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.457,0.206
Nei21,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.638,0.761
Nei22,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.291,-0.312
Nei23,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.896,-0.751
Nei24,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.458,-0.312
Nei25,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.083,0.206
Nei26,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.805,0.761
Nei27,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.203,0.206
Nei28,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.347,-0.312
Nei29,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.306,-0.312
Nei30,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.881,0.761
Nei31,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.939,0.761
Nei32,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.395,0.206
Nei33,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.368,-0.312
Nei34,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.389,0.206
Nei35,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.241,0.206
Nei36,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.828,0.761
Nei37,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.247,-0.312
Nei38,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.014,0.206
Nei39,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.187,0.206
Nei40,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.301,-0.312
Nei41,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.82,0.761
Nei42,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.047,0.206
Nei43,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.999,-0.751
Nei44,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.655,-0.751
Nei45,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.81,0.761
Nei46,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.029,-0.312
Nei47,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.506,0.46
Nei48,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.202,-0.312
Nei49,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.885,0.761
Nei50,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.222,0.206
Nei51,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.118,-0.312
Nei52,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.824,-0.751
Nei53,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.205,-0.312
Nei54,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.302,-0.312
Nei55,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.97,0.761
Nei56,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.025,0.206
Nei57,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.492,-0.312
Nei58,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.676,-0.751
Nei59,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.349,0.206
Nei60,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.726,-0.751
Nei61,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.492,0.206
Nei62,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.094,-0.312
Nei63,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.982,0.761
Nei64,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.087,-0.312
Nei65,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.677,0.761
Nei66,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.164,0.206
Nei67,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.943,-0.751
Nei68,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.978,-0.751
Nei69,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.979,-0.751
Nei70,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.995,0.761
Nei71,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.854,0.761
Nei72,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.093,-0.312
Nei73,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.468,-0.312
Nei74,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.045,-0.02
Nei75,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.438,-0.312
Nei76,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.129,0.206
Nei77,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.464,0.206
Nei78,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.71,-0.751
Nei79,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.597,-0.751
Nei80,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.036,0.206
Nei81,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.404,0.206
Nei82,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.014,0.206
Nei83,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.144,-0.312
Nei84,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.537,0.761
Nei85,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.822,0.761
Nei86,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.05,-0.312
Nei87,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.992,0.761
Nei88,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.142,0.206
Nei89,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.277,-0.312
Nei90,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.036,0.206
Nei91,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.221,-0.312
Nei92,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.249,0.206
Nei93,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.994,-0.751
Nei94,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.927,0.761
Nei95,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.468,-0.312
Nei96,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.94,-0.751
Nei97,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.429,0.206
Nei98,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.697,-0.751
Nei99,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.629,-0.751
Nei100,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.085,0.206
Nei101,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.93,0.761
Nei102,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.447,-0.312
Nei103,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.981,0.761
Nei104,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.513,-0.312
Nei105,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.337,-0.312
Nei106,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.037,0.206
Nei107,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.608,-0.751
Nei108,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.78,-0.751
Nei109,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.375,0.206
Nei110,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.365,-0.312
Nei111,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.202,0.206
Nei112,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.887,-0.751
Nei113,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.97,0.761
Nei114,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.396,0.206
Nei115,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.255,-0.312
Nei116,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.148,0.206
Nei117,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.164,0.206
Nei118,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.955,-0.751
Nei119,Sims02,64,257,0,128,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.069,0.206
