ID,Sim,Seed,Population,Random_links,Close_links,Dimensions,Updating,Boundary,Boundary_method,P_speaking,Mode,Step,Uncertainty,Opinion1_Start,Opinion1_Final
Nei0,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.455,-0.525
Nei1,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.442,-0.525
Nei2,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.841,0.814
Nei3,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.405,0.383
Nei4,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.602,-0.525
Nei5,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.45,-0.525
Nei6,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.318,0.383
Nei7,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.273,0.383
Nei8,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.571,0.383
Nei9,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.06,-0.068
Nei10,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.087,-0.068
Nei11,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.544,-0.525
Nei12,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.241,0.383
Nei13,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.231,0.383
Nei14,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.131,-0.068
Nei15,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.977,-0.891
Nei16,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.353,0.383
Nei17,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.825,-0.891
Nei18,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.246,-0.068
Nei19,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.44,0.383
Nei20,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.865,0.814
Nei21,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.04,-0.068
Nei22,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.742,0.814
Nei23,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.998,-0.891
Nei24,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.134,-0.068
Nei25,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.14,-0.068
Nei26,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.294,-0.525
Nei27,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.562,-0.525
Nei28,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.021,-0.068
Nei29,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.292,0.383
Nei30,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.458,0.383
Nei31,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.602,0.383
Nei32,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.393,-0.525
Nei33,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.152,-0.068
Nei34,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.506,0.383
Nei35,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.532,-0.525
Nei36,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.995,0.814
Nei37,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.188,0.383
Nei38,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.252,0.383
Nei39,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.218,-0.068
Nei40,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.571,-0.525
Nei41,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.999,-0.891
Nei42,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.92,0.814
Nei43,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.991,0.814
Nei44,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.715,-0.525
Nei45,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.784,-0.891
Nei46,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.244,0.383
Nei47,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.975,0.814
Nei48,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.511,-0.525
Nei49,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.93,0.814
Nei50,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.407,0.383
Nei51,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.086,-0.068
Nei52,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.707,-0.525
Nei53,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.594,-0.525
Nei54,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.283,0.383
Nei55,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.964,0.814
Nei56,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.227,-0.068
Nei57,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.351,-0.525
Nei58,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.339,-0.525
Nei59,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.27,0.383
Nei60,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.006,-0.068
Nei61,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.61,0.814
Nei62,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.762,-0.891
Nei63,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.837,0.814
Nei64,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.696,0.814
Nei65,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.525,0.383
Nei66,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.285,0.383
Nei67,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.974,-0.891
Nei68,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.959,-0.891
Nei69,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.091,-0.068
Nei70,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.179,-0.068
Nei71,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.587,-0.525
Nei72,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.42,0.383
Nei73,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.769,0.814
Nei74,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.8,-0.891
Nei75,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.62,-0.525
Nei76,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.438,-0.525
Nei77,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.971,0.814
Nei78,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.503,-0.525
Nei79,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.859,0.814
Nei80,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.98,0.814
Nei81,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.052,-0.068
Nei82,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.442,0.383
Nei83,Sims02,13,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.818,0.814
