ID,Sim,Seed,Population,Random_links,Close_links,Dimensions,Updating,Boundary,Boundary_method,P_speaking,Mode,Step,Uncertainty,Opinion1_Start,Opinion1_Final
Nei0,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.461,-0.673
Nei1,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.347,0.442
Nei2,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.956,-0.673
Nei3,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.082,0.016
Nei4,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.489,-0.673
Nei5,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.788,-0.673
Nei6,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.146,0.016
Nei7,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.842,0.764
Nei8,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.391,0.442
Nei9,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.79,0.764
Nei10,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.572,0.442
Nei11,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.537,-0.673
Nei12,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.108,0.016
Nei13,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.69,0.764
Nei14,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.592,-0.673
Nei15,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.893,-0.673
Nei16,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.954,0.764
Nei17,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.223,0.016
Nei18,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.393,-0.673
Nei19,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.994,0.764
Nei20,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.838,-0.673
Nei21,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.661,0.764
Nei22,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.24,0.016
Nei23,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.069,0.016
Nei24,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.53,-0.673
Nei25,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.379,-0.673
Nei26,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.118,0.016
Nei27,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.454,0.442
Nei28,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.115,0.016
Nei29,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.169,0.016
Nei30,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.359,0.442
Nei31,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.668,-0.673
Nei32,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.081,0.016
Nei33,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.952,0.764
Nei34,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.067,0.016
Nei35,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.532,0.442
Nei36,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.582,0.442
Nei37,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.161,0.016
Nei38,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.043,0.016
Nei39,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.038,0.016
Nei40,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.7,-0.673
Nei41,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.595,-0.673
Nei42,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.421,0.442
Nei43,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.712,-0.673
Nei44,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.813,0.764
Nei45,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.092,0.016
Nei46,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.396,0.442
Nei47,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.311,0.442
Nei48,Sims02,45,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.54,-0.673
