ID,Sim,Seed,Population,Random_links,Close_links,Dimensions,Updating,Boundary,Boundary_method,P_speaking,Mode,Step,Uncertainty,Opinion1_Start,Opinion1_Final
Nei0,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.838,-0.692
Nei1,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.564,0.687
Nei2,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.702,0.687
Nei3,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.944,-0.692
Nei4,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.216,0.068
Nei5,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.113,0.068
Nei6,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.905,0.687
Nei7,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.704,-0.692
Nei8,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.025,0.068
Nei9,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.194,0.068
Nei10,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.157,0.068
Nei11,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.095,0.068
Nei12,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.712,0.687
Nei13,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.167,0.068
Nei14,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.431,-0.692
Nei15,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.71,-0.692
Nei16,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,1,0.687
Nei17,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.597,0.687
Nei18,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.446,0.687
Nei19,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.521,0.687
Nei20,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.913,0.687
Nei21,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.005,0.068
Nei22,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.904,0.687
Nei23,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.157,0.068
Nei24,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.981,-0.692
Nei25,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.752,0.687
Nei26,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.223,0.068
Nei27,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.074,0.068
Nei28,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.814,0.687
Nei29,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.758,-0.692
Nei30,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.193,0.068
Nei31,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.003,0.068
Nei32,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.668,0.687
Nei33,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.71,0.687
Nei34,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.79,-0.692
Nei35,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.612,-0.692
Nei36,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.707,0.687
Nei37,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.728,0.687
Nei38,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.163,0.068
Nei39,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.492,-0.692
Nei40,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.135,0.068
Nei41,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.265,0.068
Nei42,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.697,0.687
Nei43,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.626,0.687
Nei44,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.606,0.687
Nei45,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.745,-0.692
Nei46,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.93,-0.692
Nei47,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.585,-0.692
Nei48,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.875,0.687
Nei49,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.874,0.687
Nei50,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.337,0.068
Nei51,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.733,-0.692
Nei52,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.916,-0.692
Nei53,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.114,0.068
Nei54,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.978,-0.692
Nei55,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.874,-0.692
Nei56,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.673,0.687
Nei57,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.653,-0.692
Nei58,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.198,0.068
Nei59,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.655,-0.692
Nei60,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.733,0.687
Nei61,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.267,0.068
Nei62,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.631,-0.692
Nei63,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.603,0.687
Nei64,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.606,-0.692
Nei65,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.173,0.068
Nei66,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.5,-0.692
Nei67,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.686,0.687
Nei68,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.477,0.687
Nei69,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.136,0.068
Nei70,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.826,0.687
Nei71,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.731,0.687
Nei72,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.715,-0.692
Nei73,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.577,-0.692
Nei74,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.71,0.687
Nei75,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.747,0.687
Nei76,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.079,0.068
Nei77,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.684,-0.692
Nei78,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.395,-0.692
Nei79,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.809,-0.692
Nei80,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.955,-0.692
Nei81,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.097,0.068
Nei82,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.443,0.687
Nei83,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.019,0.068
Nei84,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.546,-0.692
Nei85,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.226,0.068
Nei86,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.362,0.068
Nei87,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.2,0.068
Nei88,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.467,-0.692
Nei89,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.226,0.068
Nei90,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.371,-0.692
Nei91,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.199,0.068
Nei92,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.467,0.687
Nei93,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.351,-0.327
Nei94,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.072,0.068
Nei95,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.01,0.068
Nei96,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.631,0.687
Nei97,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.59,-0.692
Nei98,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.553,0.687
Nei99,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.58,-0.692
Nei100,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.859,0.687
Nei101,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.035,0.068
Nei102,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.564,0.687
Nei103,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.182,0.068
Nei104,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.64,-0.692
Nei105,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.288,0.068
Nei106,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.965,0.687
Nei107,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.979,0.687
Nei108,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.489,0.687
Nei109,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.882,0.687
Nei110,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.034,0.068
Nei111,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.1,0.068
Nei112,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.749,-0.692
Nei113,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.658,0.687
Nei114,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.535,0.687
Nei115,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.562,0.687
Nei116,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.947,0.687
Nei117,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,0.848,0.687
Nei118,Sims02,33,129,0,64,1,1,0.1,constant,0.5,openly-listen,205,0.1,-0.833,-0.692
