ID,Sim,Seed,Population,Random_links,Close_links,Dimensions,Updating,Boundary,Boundary_method,P_speaking,Mode,Step,Uncertainty,Opinion1_Start,Opinion1_Final
Nei0,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.915,-0.719
Nei1,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.101,0.037
Nei2,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.18,0.037
Nei3,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.212,0.037
Nei4,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.406,0.037
Nei5,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.873,-0.719
Nei6,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.467,0.037
Nei7,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.518,-0.719
Nei8,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.596,-0.719
Nei9,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.315,0.037
Nei10,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.96,-0.719
Nei11,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.753,0.677
Nei12,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.174,0.037
Nei13,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.984,-0.719
Nei14,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.64,-0.719
Nei15,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.011,0.037
Nei16,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.943,-0.719
Nei17,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.204,0.037
Nei18,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.325,0.037
Nei19,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.505,0.677
Nei20,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.145,0.037
Nei21,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.81,-0.719
Nei22,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.961,-0.719
Nei23,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.322,0.037
Nei24,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.011,0.037
Nei25,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.787,0.677
Nei26,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.676,-0.719
Nei27,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.18,0.037
Nei28,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.763,0.677
Nei29,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.721,-0.719
Nei30,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.671,-0.719
Nei31,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.636,-0.719
Nei32,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.975,0.677
Nei33,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,-0.427,-0.338
Nei34,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.273,0.037
Nei35,Sims02,39,257,0,128,1,1,0.1,constant,0.5,openly-listen,207,0.1,0.651,0.677
