ID,Sim,Seed,Population,Random_links,Close_links,Dimensions,Updating,Boundary,Boundary_method,P_speaking,Mode,Step,Uncertainty,Opinion1_Start,Opinion1_Final
Nei0,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.949,-0.675
Nei1,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.963,-0.675
Nei2,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.886,0.63
Nei3,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.768,-0.675
Nei4,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.308,-0.001
Nei5,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.765,-0.675
Nei6,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.551,-0.675
Nei7,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.912,-0.675
Nei8,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.78,0.63
Nei9,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.325,-0.001
Nei10,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.624,-0.675
Nei11,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.746,0.63
Nei12,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.07,-0.001
Nei13,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.033,-0.001
Nei14,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.31,-0.001
Nei15,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.17,-0.001
Nei16,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.727,0.63
Nei17,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.728,-0.675
Nei18,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.881,-0.675
Nei19,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.868,-0.675
Nei20,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.434,0.63
Nei21,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.547,0.63
Nei22,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.475,0.63
Nei23,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.909,0.63
Nei24,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.53,-0.675
Nei25,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.151,-0.001
Nei26,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.531,-0.675
Nei27,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.65,-0.675
Nei28,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.054,-0.001
Nei29,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.207,-0.001
Nei30,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.946,-0.675
Nei31,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.883,0.63
Nei32,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.084,-0.001
Nei33,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.654,0.63
Nei34,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.536,-0.675
Nei35,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.122,-0.001
Nei36,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.989,-0.675
Nei37,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.828,0.63
Nei38,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.187,-0.001
Nei39,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.911,-0.675
Nei40,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.459,0.63
Nei41,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.305,-0.001
Nei42,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.628,0.63
Nei43,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.686,0.63
Nei44,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.194,-0.001
Nei45,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.293,-0.001
Nei46,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.634,-0.675
Nei47,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.959,-0.675
Nei48,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.885,0.63
Nei49,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.113,-0.001
Nei50,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.642,-0.675
Nei51,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.15,-0.001
Nei52,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.141,-0.001
Nei53,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.65,-0.675
Nei54,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.334,-0.001
Nei55,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.574,-0.675
Nei56,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.141,-0.001
Nei57,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.733,0.63
Nei58,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.914,0.63
Nei59,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.533,-0.675
Nei60,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.397,0.63
Nei61,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.399,0.63
Nei62,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.317,-0.001
Nei63,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.566,0.63
Nei64,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.206,-0.001
Nei65,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.35,0.63
Nei66,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.284,-0.001
Nei67,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.396,0.63
Nei68,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.259,-0.001
Nei69,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.455,0.63
Nei70,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.392,0.63
Nei71,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.655,0.63
Nei72,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.135,-0.001
Nei73,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.866,-0.675
Nei74,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,0.23,-0.001
Nei75,Sims02,5,513,0,256,1,1,0.1,constant,1,openly-listen,205,0.1,-0.95,-0.675
