ID,Sim,Seed,Population,Random_links,Close_links,Dimensions,Updating,Boundary,Boundary_method,P_speaking,Mode,Step,Uncertainty,Opinion1_Start,Opinion1_Final
Nei0,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.856,0.746
Nei1,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.719,-0.701
Nei2,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.999,-0.701
Nei3,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.691,0.746
Nei4,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.172,0.135
Nei5,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.44,-0.262
Nei6,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.994,-0.701
Nei7,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.546,-0.701
Nei8,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.701,0.746
Nei9,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.709,-0.701
Nei10,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.786,0.746
Nei11,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.374,0.135
Nei12,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.214,-0.262
Nei13,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.604,0.746
Nei14,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.548,-0.701
Nei15,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.559,0.746
Nei16,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.013,0.135
Nei17,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.269,-0.262
Nei18,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.605,0.746
Nei19,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.697,0.746
Nei20,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.5,0.135
Nei21,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.915,0.746
Nei22,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.223,0.135
Nei23,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.827,0.746
Nei24,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.588,-0.701
Nei25,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.19,0.135
Nei26,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.685,-0.701
Nei27,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.18,0.135
Nei28,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.733,0.746
Nei29,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.961,-0.701
Nei30,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.21,-0.262
Nei31,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.927,-0.701
Nei32,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.304,0.135
Nei33,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.566,0.746
Nei34,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.537,0.746
Nei35,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.257,-0.262
Nei36,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.642,-0.701
Nei37,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.444,-0.262
Nei38,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.149,-0.262
Nei39,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.671,-0.701
Nei40,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,-0.104,0.135
Nei41,Sims02,31,513,0,256,1,1,0.1,constant,0.5,openly-listen,206,0.1,0.772,0.746
