random-seed,1
conformity-mean,0.2
conformity-sd,0
conformity-distribution,normal
HK-distribution,false
N,101
boundary-mean,0.24
boundary-sd,0
boundary-distribution,normal
SPIRO-mean,0.25
SPIRO-sd,0
SPIRO-distribution,normal
Identity-Type,global
Identity-Levels,7
Use_Identity?,true
timeStep, agentID, opinion, previousOpinion, boundary, conformity, SPIRO, groupNumber
0,23,[0.5182],[0.543],0.24,0.2,0.25,204
0,57,[-0.5736],[-0.579],0.24,0.2,0.25,203
0,22,[0.1662],[0.143],0.24,0.2,0.25,204
0,29,[0.4608],[0.481],0.24,0.2,0.25,204
0,28,[0.2386],[0.224],0.24,0.2,0.25,204
0,42,[-0.7474000000000001],[-0.772],0.24,0.2,0.25,203
0,19,[0.10880000000000001],[0.081],0.24,0.2,0.25,204
0,45,[0.4868],[0.508],0.24,0.2,0.25,204
0,38,[0.1562],[0.133],0.24,0.2,0.25,204
0,63,[0.0688],[0.039],0.24,0.2,0.25,204
0,64,[0.1408],[0.116],0.24,0.2,0.25,204
0,8,[-0.2776],[-0.244],0.24,0.2,0.25,203
0,2,[-0.66],[-0.672],0.24,0.2,0.25,203
0,60,[0.3654],[0.375],0.24,0.2,0.25,204
0,98,[-0.1542],[-0.108],0.24,0.2,0.25,203
0,44,[0.2718],[0.263],0.24,0.2,0.25,204
0,37,[-0.2008],[-0.154],0.24,0.2,0.25,203
0,86,[-0.9324],[-0.976],0.24,0.2,0.25,203
0,97,[0.6328],[0.655],0.24,0.2,0.25,204
0,31,[-0.9446],[-0.989],0.24,0.2,0.25,203
0,85,[0.022400000000000007],[-0.011],0.24,0.2,0.25,204
0,94,[-0.2152],[-0.172],0.24,0.2,0.25,203
0,25,[-0.4774],[-0.47],0.24,0.2,0.25,203
0,9,[0.5788],[0.599],0.24,0.2,0.25,204
0,77,[-0.5986],[-0.608],0.24,0.2,0.25,203
0,80,[-0.7778],[-0.808],0.24,0.2,0.25,203
