random-seed,1
conformity-mean,0.2
conformity-sd,0
conformity-distribution,normal
HK-distribution,false
N,101
boundary-mean,0.3
boundary-sd,0
boundary-distribution,normal
SPIRO-mean,0.25
SPIRO-sd,0
SPIRO-distribution,normal
Identity-Type,global
Identity-Levels,7
Use_Identity?,true
timeStep, agentID, opinion, previousOpinion, boundary, conformity, SPIRO, groupNumber
1,93,[-0.63136],[-0.6512],0.3,0.2,0.25,206
1,92,[-0.59872],[-0.6104],0.3,0.2,0.25,206
1,50,[0.84636],[0.9152],0.3,0.2,0.25,205
1,80,[-0.7254400000000001],[-0.7688],0.3,0.2,0.25,206
1,69,[0.50644],[0.5418],0.3,0.2,0.25,205
1,73,[0.24716000000000002],[0.2262],0.3,0.2,0.25,205
1,31,[-0.87164],[-0.9308],0.3,0.2,0.25,206
1,57,[-0.56928],[-0.5736],0.3,0.2,0.25,206
1,28,[0.26188],[0.2446],0.3,0.2,0.25,205
1,85,[0.09036],[0.0392],0.3,0.2,0.25,205
1,12,[-0.30723999999999996],[-0.2598],0.3,0.2,0.25,206
1,10,[0.14036],[0.09720000000000001],0.3,0.2,0.25,205
1,87,[0.493],[0.525],0.3,0.2,0.25,205
1,26,[-0.5238400000000001],[-0.5168],0.3,0.2,0.25,206
1,62,[-0.29028],[-0.2406],0.3,0.2,0.25,206
1,8,[-0.3354],[-0.291],0.3,0.2,0.25,206
1,40,[-0.46176],[-0.4392],0.3,0.2,0.25,206
1,39,[-0.4688],[-0.448],0.3,0.2,0.25,206
1,16,[0.35219999999999996],[0.349],0.3,0.2,0.25,205
1,19,[0.16216],[0.1222],0.3,0.2,0.25,205
1,72,[0.16535999999999998],[0.12619999999999998],0.3,0.2,0.25,205
1,7,[-0.40784000000000004],[-0.3718],0.3,0.2,0.25,206
1,53,[-0.51296],[-0.5032],0.3,0.2,0.25,206
1,1,[0.41828],[0.4316],0.3,0.2,0.25,205
1,20,[-0.86652],[-0.9244],0.3,0.2,0.25,206
1,25,[-0.49952],[-0.4864],0.3,0.2,0.25,206
1,47,[0.5025999999999999],[0.5369999999999999],0.3,0.2,0.25,205
1,46,[0.68132],[0.7344],0.3,0.2,0.25,205
1,99,[-0.59936],[-0.6112],0.3,0.2,0.25,206
1,66,[0.54052],[0.5844],0.3,0.2,0.25,205
1,71,[-0.38256],[-0.3402],0.3,0.2,0.25,206
1,0,[0.046680000000000006],[-0.011399999999999993],0.3,0.2,0.25,205
1,63,[0.12864],[0.08480000000000001],0.3,0.2,0.25,205
1,32,[0.63564],[0.6938],0.3,0.2,0.25,205
1,54,[-0.5001599999999999],[-0.48719999999999997],0.3,0.2,0.25,206
1,30,[-0.73724],[-0.7817999999999999],0.3,0.2,0.25,206
1,84,[0.281],[0.263],0.3,0.2,0.25,205
1,22,[0.20684],[0.17579999999999998],0.3,0.2,0.25,205
1,88,[-0.31811999999999996],[-0.2734],0.3,0.2,0.25,206
1,94,[-0.27668],[-0.2236],0.3,0.2,0.25,206
1,79,[-0.82732],[-0.8794000000000001],0.3,0.2,0.25,206
1,35,[0.16344],[0.1238],0.3,0.2,0.25,205
1,77,[-0.58784],[-0.5968],0.3,0.2,0.25,206
1,44,[0.29124],[0.2758],0.3,0.2,0.25,205
1,95,[0.11952],[0.0734],0.3,0.2,0.25,205
1,91,[0.6454],[0.704],0.3,0.2,0.25,205
1,15,[0.27176],[0.2542],0.3,0.2,0.25,205
1,61,[-0.41936],[-0.3862],0.3,0.2,0.25,206
1,70,[0.55652],[0.6004],0.3,0.2,0.25,205
1,38,[0.19884000000000002],[0.1658],0.3,0.2,0.25,205
1,52,[-0.7099200000000001],[-0.7494000000000001],0.3,0.2,0.25,206
1,90,[-0.871],[-0.9299999999999999],0.3,0.2,0.25,206
1,29,[0.43939999999999996],[0.45799999999999996],0.3,0.2,0.25,205
1,11,[-0.7993600000000001],[-0.8482000000000001],0.3,0.2,0.25,206
1,65,[0.16408],[0.1246],0.3,0.2,0.25,205
1,76,[-0.5891200000000001],[-0.5984],0.3,0.2,0.25,206
1,23,[0.48212000000000005],[0.5114000000000001],0.3,0.2,0.25,205
1,4,[-0.70736],[-0.7462],0.3,0.2,0.25,206
1,9,[0.5192399999999999],[0.5578],0.3,0.2,0.25,205
1,75,[-0.70672],[-0.7454000000000001],0.3,0.2,0.25,206
1,82,[-0.43088000000000004],[-0.4006],0.3,0.2,0.25,206
1,59,[-0.82732],[-0.8794000000000001],0.3,0.2,0.25,206
1,58,[-0.68784],[-0.7218],0.3,0.2,0.25,206
2,56,[-0.478784],[-0.46048],0.3,0.2,0.25,207
2,96,[0.190384],[0.15448],0.3,0.2,0.25,208
2,12,[-0.35619199999999995],[-0.30723999999999996],0.3,0.2,0.25,207
2,62,[-0.342624],[-0.29028],0.3,0.2,0.25,207
2,18,[0.402816],[0.41252],0.3,0.2,0.25,208
2,26,[-0.529472],[-0.5238400000000001],0.3,0.2,0.25,207
2,64,[0.219168],[0.18796000000000002],0.3,0.2,0.25,208
2,9,[0.48819199999999996],[0.5192399999999999],0.3,0.2,0.25,208
2,41,[-0.563776],[-0.56672],0.3,0.2,0.25,207
2,73,[0.270528],[0.24716000000000002],0.3,0.2,0.25,208
2,50,[0.775488],[0.84636],0.3,0.2,0.25,208
2,88,[-0.364896],[-0.31811999999999996],0.3,0.2,0.25,207
2,36,[0.444288],[0.46436],0.3,0.2,0.25,208
2,15,[0.290208],[0.27176],0.3,0.2,0.25,208
2,28,[0.282304],[0.26188],0.3,0.2,0.25,208
2,23,[0.458496],[0.48212000000000005],0.3,0.2,0.25,208
2,75,[-0.675776],[-0.70672],0.3,0.2,0.25,207
2,43,[-0.5550720000000001],[-0.5558400000000001],0.3,0.2,0.25,207
2,99,[-0.589888],[-0.59936],0.3,0.2,0.25,207
2,34,[-0.814384],[-0.87548],0.3,0.2,0.25,207
2,29,[0.42432],[0.43939999999999996],0.3,0.2,0.25,208
2,0,[0.10254400000000001],[0.046680000000000006],0.3,0.2,0.25,208
2,25,[-0.510016],[-0.49952],0.3,0.2,0.25,207
2,76,[-0.5816960000000001],[-0.5891200000000001],0.3,0.2,0.25,207
2,63,[0.169712],[0.12864],0.3,0.2,0.25,208
2,17,[0.250352],[0.22444],0.3,0.2,0.25,208
2,61,[-0.445888],[-0.41936],0.3,0.2,0.25,207
2,46,[0.620656],[0.68132],0.3,0.2,0.25,208
2,3,[0.197552],[0.16344],0.3,0.2,0.25,208
2,44,[0.305792],[0.29124],0.3,0.2,0.25,208
2,8,[-0.37872],[-0.3354],0.3,0.2,0.25,207
2,5,[-0.332768],[-0.27796],0.3,0.2,0.25,207
2,35,[0.197552],[0.16344],0.3,0.2,0.25,208
2,78,[-0.459456],[-0.43632],0.3,0.2,0.25,207
2,37,[-0.315024],[-0.26228],0.3,0.2,0.25,207
2,67,[0.496896],[0.53012],0.3,0.2,0.25,208
2,77,[-0.5806720000000001],[-0.58784],0.3,0.2,0.25,207
2,65,[0.19806400000000002],[0.16408],0.3,0.2,0.25,208
2,53,[-0.520768],[-0.51296],0.3,0.2,0.25,207
2,79,[-0.772256],[-0.82732],0.3,0.2,0.25,207
2,66,[0.505216],[0.54052],0.3,0.2,0.25,208
2,85,[0.139088],[0.09036],0.3,0.2,0.25,208
2,13,[-0.33008000000000004],[-0.2746],0.3,0.2,0.25,207
2,59,[-0.772256],[-0.82732],0.3,0.2,0.25,207
2,20,[-0.8072159999999999],[-0.86652],0.3,0.2,0.25,207
2,21,[-0.49977600000000005],[-0.48672000000000004],0.3,0.2,0.25,207
2,42,[-0.668992],[-0.69824],0.3,0.2,0.25,207
2,11,[-0.7498880000000001],[-0.7993600000000001],0.3,0.2,0.25,207
2,55,[-0.31004000000000004],[-0.25780000000000003],0.3,0.2,0.25,207
2,39,[-0.48544],[-0.4688],0.3,0.2,0.25,207
2,98,[-0.287832],[-0.23004],0.3,0.2,0.25,207
2,91,[0.5905199999999999],[0.6454],0.3,0.2,0.25,208
2,86,[-0.80128],[-0.8606],0.3,0.2,0.25,207
2,100,[-0.705952],[-0.74444],0.3,0.2,0.25,207
2,4,[-0.676288],[-0.70736],0.3,0.2,0.25,207
2,71,[-0.41644800000000004],[-0.38256],0.3,0.2,0.25,207
2,40,[-0.479808],[-0.46176],0.3,0.2,0.25,207
2,89,[0.553728],[0.60116],0.3,0.2,0.25,208
2,70,[0.518016],[0.55652],0.3,0.2,0.25,208
2,74,[0.098584],[0.043480000000000005],0.3,0.2,0.25,208
2,49,[0.23576],[0.2062],0.3,0.2,0.25,208
2,19,[0.196528],[0.16216],0.3,0.2,0.25,208
2,52,[-0.678336],[-0.7099200000000001],0.3,0.2,0.25,207
2,7,[-0.43667200000000006],[-0.40784000000000004],0.3,0.2,0.25,207
2,83,[-0.5816960000000001],[-0.5891200000000001],0.3,0.2,0.25,207
2,1,[0.407424],[0.41828],0.3,0.2,0.25,208
2,69,[0.477952],[0.50644],0.3,0.2,0.25,208
2,93,[-0.615488],[-0.63136],0.3,0.2,0.25,207
2,14,[0.35609599999999997],[0.35412],0.3,0.2,0.25,208
2,38,[0.22787200000000002],[0.19884000000000002],0.3,0.2,0.25,208
2,90,[-0.8108],[-0.871],0.3,0.2,0.25,207
2,95,[0.162416],[0.11952],0.3,0.2,0.25,208
2,68,[-0.617024],[-0.6332800000000001],0.3,0.2,0.25,207
2,30,[-0.700192],[-0.73724],0.3,0.2,0.25,207
2,27,[-0.591936],[-0.60192],0.3,0.2,0.25,207
2,6,[-0.45792],[-0.4344],0.3,0.2,0.25,207
2,92,[-0.589376],[-0.59872],0.3,0.2,0.25,207
2,10,[0.17908800000000002],[0.14036],0.3,0.2,0.25,208
2,84,[0.29760000000000003],[0.281],0.3,0.2,0.25,208
2,32,[0.5813119999999999],[0.63564],0.3,0.2,0.25,208
2,80,[-0.690752],[-0.7254400000000001],0.3,0.2,0.25,207
2,24,[0.188336],[0.15192],0.3,0.2,0.25,208
2,57,[-0.565824],[-0.56928],0.3,0.2,0.25,207
2,54,[-0.510528],[-0.5001599999999999],0.3,0.2,0.25,207
2,16,[0.35456],[0.35219999999999996],0.3,0.2,0.25,208
2,47,[0.47487999999999997],[0.5025999999999999],0.3,0.2,0.25,208
2,60,[0.368384],[0.36948],0.3,0.2,0.25,208
2,51,[-0.375136],[-0.33092],0.3,0.2,0.25,207
2,87,[0.4672],[0.493],0.3,0.2,0.25,208
2,81,[0.733944],[0.8006800000000001],0.3,0.2,0.25,208
2,94,[-0.331744],[-0.27668],0.3,0.2,0.25,207
2,22,[0.23627199999999998],[0.20684],0.3,0.2,0.25,208
2,97,[0.522752],[0.56244],0.3,0.2,0.25,208
2,72,[0.199088],[0.16535999999999998],0.3,0.2,0.25,208
2,48,[0.431488],[0.44836],0.3,0.2,0.25,208
2,45,[0.43814400000000003],[0.45668000000000003],0.3,0.2,0.25,208
2,33,[0.72028],[0.7876],0.3,0.2,0.25,208
2,82,[-0.45510400000000006],[-0.43088000000000004],0.3,0.2,0.25,207
2,31,[-0.8113119999999999],[-0.87164],0.3,0.2,0.25,207
2,2,[-0.61344],[-0.6288],0.3,0.2,0.25,207
2,58,[-0.660672],[-0.68784],0.3,0.2,0.25,207
3,17,[0.25548160000000003],[0.250352],0.3,0.2,0.25,209
3,4,[-0.6514304],[-0.676288],0.3,0.2,0.25,209
3,33,[0.651224],[0.72028],0.3,0.2,0.25,209
3,65,[0.20505120000000002],[0.19806400000000002],0.3,0.2,0.25,209
3,10,[0.18767040000000001],[0.17908800000000002],0.3,0.2,0.25,209
3,91,[0.545016],[0.5905199999999999],0.3,0.2,0.25,209
3,48,[0.4177904],[0.431488],0.3,0.2,0.25,209
3,45,[0.4231152],[0.43814400000000003],0.3,0.2,0.25,209
3,96,[0.1989072],[0.190384],0.3,0.2,0.25,209
3,6,[-0.469536],[-0.45792],0.3,0.2,0.25,209
3,16,[0.356248],[0.35456],0.3,0.2,0.25,209
3,57,[-0.5630592],[-0.565824],0.3,0.2,0.25,209
3,13,[-0.33506400000000003],[-0.33008000000000004],0.3,0.2,0.25,209
3,3,[0.2046416],[0.197552],0.3,0.2,0.25,209
3,55,[-0.315632],[-0.31004000000000004],0.3,0.2,0.25,209
3,34,[-0.7619072],[-0.814384],0.3,0.2,0.25,209
3,93,[-0.6027904000000001],[-0.615488],0.3,0.2,0.25,209
3,30,[-0.6705536000000001],[-0.700192],0.3,0.2,0.25,209
3,97,[0.4908016],[0.522752],0.3,0.2,0.25,209
3,40,[-0.4894464],[-0.479808],0.3,0.2,0.25,209
3,15,[0.2995664],[0.290208],0.3,0.2,0.25,209
3,27,[-0.5839488],[-0.591936],0.3,0.2,0.25,209
3,99,[-0.5823104],[-0.589888],0.3,0.2,0.25,209
3,60,[0.3673072],[0.368384],0.3,0.2,0.25,209
3,69,[0.45496159999999997],[0.477952],0.3,0.2,0.25,209
3,29,[0.412056],[0.42432],0.3,0.2,0.25,209
3,25,[-0.5184128],[-0.510016],0.3,0.2,0.25,209
3,7,[-0.4501376],[-0.43667200000000006],0.3,0.2,0.25,209
3,90,[-0.7590399999999999],[-0.8108],0.3,0.2,0.25,209
3,86,[-0.751424],[-0.80128],0.3,0.2,0.25,209
3,77,[-0.5749376],[-0.5806720000000001],0.3,0.2,0.25,209
3,89,[0.5155824],[0.553728],0.3,0.2,0.25,209
3,19,[0.20382240000000001],[0.196528],0.3,0.2,0.25,209
3,0,[0.1048352],[0.10254400000000001],0.3,0.2,0.25,209
3,8,[-0.382976],[-0.37872],0.3,0.2,0.25,209
3,79,[-0.7282048000000001],[-0.772256],0.3,0.2,0.25,209
3,63,[0.1781696],[0.169712],0.3,0.2,0.25,209
3,49,[0.239408],[0.23576],0.3,0.2,0.25,209
3,5,[-0.3390144],[-0.332768],0.3,0.2,0.25,209
3,54,[-0.5188224],[-0.510528],0.3,0.2,0.25,209
3,74,[0.0996672],[0.098584],0.3,0.2,0.25,209
3,56,[-0.4886272],[-0.478784],0.3,0.2,0.25,209
3,68,[-0.6040192],[-0.617024],0.3,0.2,0.25,209
3,37,[-0.3214192],[-0.315024],0.3,0.2,0.25,209
3,21,[-0.5078208000000001],[-0.49977600000000005],0.3,0.2,0.25,209
3,2,[-0.601152],[-0.61344],0.3,0.2,0.25,209
3,59,[-0.7282048000000001],[-0.772256],0.3,0.2,0.25,209
3,61,[-0.4599104],[-0.445888],0.3,0.2,0.25,209
3,43,[-0.5544576000000001],[-0.5550720000000001],0.3,0.2,0.25,209
3,85,[0.1434704],[0.139088],0.3,0.2,0.25,209
3,78,[-0.4707648],[-0.459456],0.3,0.2,0.25,209
3,51,[-0.3801088],[-0.375136],0.3,0.2,0.25,209
3,14,[0.3574768],[0.35609599999999997],0.3,0.2,0.25,209
3,62,[-0.34689919999999996],[-0.342624],0.3,0.2,0.25,209
3,38,[0.23309760000000002],[0.22787200000000002],0.3,0.2,0.25,209
3,12,[-0.3595536],[-0.35619199999999995],0.3,0.2,0.25,209
3,98,[-0.2944656],[-0.287832],0.3,0.2,0.25,209
3,46,[0.5691248],[0.620656],0.3,0.2,0.25,209
3,73,[0.27882239999999997],[0.270528],0.3,0.2,0.25,209
3,88,[-0.3683168],[-0.364896],0.3,0.2,0.25,209
3,36,[0.42803040000000003],[0.444288],0.3,0.2,0.25,209
