random-seed,1
conformity-mean,0.2
conformity-sd,0
conformity-distribution,normal
HK-distribution,false
N,966
boundary-mean,0.088
boundary-sd,0.065
boundary-distribution,normal
SPIRO-mean,1
SPIRO-sd,0
SPIRO-distribution,covert
Identity-Type,global
Identity-Levels,7
Use_Identity?,false
Media-House-Positions,[-0.9 -0.5 -0.3 -0.2 -0.15 -0.1 -0.07 -0.05 -0.02 0 0.02 0.05 0.07 0.1 0.15 0.2 0.3 0.5 0.9]
-----------------
biconnections (agentID1, agentID2)
615,971
918,978
148,973
297,976
887,974
367,976
354,973
137,982
242,978
782,970
919,975
203,882
171,984
803,977
871,983
457,977
668,983
569,581
323,977
383,972
335,977
121,973
4,976
302,983
448,968
552,971
447,791
575,978
700,978
14,472
246,967
331,978
559,974
91,979
232,982
780,984
439,972
928,980
333,983
799,981
767,776
478,983
354,459
897,967
35,971
510,981
60,974
529,973
823,975
492,536
495,981
899,969
250,969
422,972
517,674
307,981
870,970
187,971
957,978
908,983
152,975
252,966
571,983
183,966
646,974
803,970
125,974
816,982
230,977
162,968
944,979
922,969
635,971
563,927
600,983
806,974
851,859
816,973
597,975
662,974
531,969
401,975
348,981
620,968
18,212
205,970
194,300
250,688
563,983
453,835
404,974
435,978
729,968
834,983
143,761
325,966
850,973
95,441
80,981
542,969
139,978
209,218
198,976
750,971
907,976
127,981
686,968
534,983
861,973
321,977
470,975
139,975
202,980
576,970
631,969
243,262
135,967
646,971
888,983
99,983
792,972
505,636
128,969
550,977
504,982
98,980
214,984
238,973
139,982
940,982
928,970
84,971
186,946
626,765
961,977
158,978
754,977
758,982
69,982
603,966
42,418
199,418
149,978
609,972
28,981
922,968
357,980
354,968
778,970
601,975
122,976
466,975
590,691
5,970
934,976
41,983
136,975
176,709
227,968
707,979
575,977
86,970
788,970
77,982
815,967
412,982
517,975
191,974
548,977
46,977
148,971
397,637
654,977
957,972
340,970
776,969
478,966
371,969
278,327
174,980
569,966
811,973
578,972
454,978
771,982
355,968
353,971
735,977
545,984
289,978
480,984
363,980
536,977
906,968
359,644
329,971
218,644
960,979
590,981
366,984
348,646
12,942
302,967
932,980
461,491
672,975
281,968
286,967
242,968
492,984
318,975
934,970
574,974
313,980
89,331
74,981
904,933
834,969
308,970
474,972
775,983
69,978
357,526
380,978
389,970
787,981
433,966
868,977
62,574
464,975
503,979
312,392
263,966
961,974
82,977
309,973
795,975
193,665
412,978
523,968
814,970
396,980
930,973
23,976
86,250
248,967
608,967
740,973
239,976
13,984
891,982
930,980
383,982
858,968
783,966
104,933
907,980
267,978
98,106
831,969
885,966
645,971
271,974
295,967
584,967
209,975
124,975
190,583
615,969
199,975
298,984
703,977
131,976
263,295
548,971
72,972
904,972
537,976
596,980
295,966
372,829
161,973
446,977
602,976
159,976
12,825
403,966
135,979
901,984
564,983
39,970
84,982
49,978
115,250
911,972
509,972
444,971
597,602
274,972
207,975
908,976
180,977
608,977
261,972
327,472
250,821
872,982
42,983
72,974
238,980
72,967
659,973
15,410
190,513
83,978
295,835
489,968
712,978
324,599
136,984
76,872
419,967
250,365
616,980
776,983
328,635
24,791
454,975
182,954
214,401
207,978
67,250
205,975
798,982
168,978
293,968
943,972
688,833
490,976
700,966
785,972
873,978
221,976
460,966
283,966
203,967
590,799
74,968
722,978
334,980
406,977
738,983
13,981
140,981
159,968
515,982
370,977
261,441
551,980
473,701
164,973
163,979
511,977
760,967
12,980
579,968
558,969
860,982
829,974
398,970
212,306
408,977
8,973
402,975
449,677
47,970
625,983
132,978
641,970
539,984
830,974
77,101
310,464
259,841
225,977
559,572
475,974
621,968
523,972
635,819
287,971
819,980
256,971
65,767
391,966
436,970
907,973
863,984
920,979
511,980
422,663
440,979
517,981
193,975
410,976
239,975
416,968
306,976
17,974
326,984
861,981
635,976
133,975
433,434
916,971
66,979
774,977
391,983
619,975
767,847
288,967
440,617
784,967
297,975
683,970
455,977
958,977
322,946
434,983
61,971
12,966
829,966
794,967
319,983
403,972
24,186
335,966
418,977
349,974
900,981
857,966
907,984
210,777
245,976
143,981
86,973
893,973
852,980
483,980
153,974
627,969
273,966
80,978
180,251
865,980
726,967
912,972
917,984
6,450
768,966
27,970
83,295
656,969
761,978
82,980
223,978
930,975
476,970
230,982
68,768
838,974
42,980
583,975
953,970
379,977
953,976
529,969
774,966
134,634
929,975
23,968
6,967
160,977
900,970
142,982
718,979
490,967
334,966
906,971
88,148
179,981
157,968
277,971
844,882
673,967
863,976
591,983
85,978
363,966
831,973
224,695
470,969
146,970
464,763
428,968
318,973
776,974
207,830
136,982
671,976
207,531
925,981
594,621
550,678
139,974
150,979
755,977
521,972
382,971
289,977
391,969
138,973
222,976
864,969
491,767
587,983
5,971
599,968
590,969
491,975
942,982
516,537
758,969
654,968
539,978
194,980
225,979
128,977
949,974
210,983
678,983
695,982
724,978
670,979
524,967
511,966
108,967
772,972
364,979
643,978
292,984
280,802
556,979
107,470
229,796
134,966
678,982
458,980
944,966
828,835
619,971
617,966
794,974
702,980
688,972
825,971
19,966
58,966
531,978
680,974
247,967
178,977
509,983
773,827
229,621
231,976
896,968
258,974
87,981
1,801
21,967
431,983
834,972
176,980
591,970
514,984
76,970
327,758
599,984
635,969
628,979
320,977
247,971
133,559
845,978
672,968
146,845
331,984
204,969
470,779
574,829
165,983
915,977
785,968
406,981
844,974
471,966
583,984
503,982
237,972
859,968
651,967
152,972
477,972
127,907
299,982
197,972
93,973
686,984
796,968
3,981
811,975
91,972
674,982
899,972
767,973
497,978
364,972
333,706
547,971
738,974
864,973
459,966
835,980
567,970
127,980
39,973
642,975
739,972
169,386
77,835
499,975
812,976
559,745
711,983
33,970
9,978
252,979
704,898
813,971
332,968
418,982
66,968
759,983
150,981
840,982
337,978
474,967
332,970
177,976
428,975
122,981
901,969
324,967
170,966
470,978
267,979
835,966
660,983
717,815
132,969
88,982
287,966
166,966
56,554
322,415
763,968
836,982
87,128
740,777
678,977
320,886
616,976
56,972
792,975
881,982
340,476
8,975
330,982
462,968
801,972
821,873
849,983
329,974
814,973
783,981
956,972
730,765
720,978
6,127
60,984
543,968
609,974
955,968
713,969
946,970
753,979
14,320
93,310
278,970
168,216
687,982
232,978
282,969
242,977
877,970
554,984
821,973
497,967
896,981
528,979
344,984
518,979
462,864
166,967
630,969
296,381
848,977
505,967
495,829
717,978
252,982
634,979
727,980
376,973
45,970
527,982
51,844
309,982
289,975
826,980
756,980
647,973
166,974
668,967
582,962
247,984
374,709
599,971
670,970
557,978
915,976
160,971
575,653
735,978
465,975
495,979
298,970
443,983
215,983
656,968
914,968
211,979
817,892
0,383
31,831
573,969
74,969
505,966
701,974
423,975
170,974
304,977
616,821
345,680
872,979
327,592
479,976
662,970
153,983
771,981
566,602
156,978
879,981
862,977
351,967
463,982
569,974
50,984
529,763
570,966
220,431
240,969
366,983
247,975
11,966
276,372
250,740
60,411
566,979
510,840
45,984
518,968
920,977
944,983
167,292
764,977
10,754
711,898
669,980
107,315
817,971
791,979
561,901
386,979
32,966
728,979
682,969
119,970
345,971
612,967
142,973
860,971
891,980
398,980
373,967
915,972
101,584
421,975
943,979
406,470
167,249
123,982
836,973
258,984
547,979
765,972
694,983
853,977
469,982
886,977
340,904
775,977
259,971
522,977
160,978
482,973
37,967
438,984
524,971
656,977
267,975
113,974
414,970
119,980
421,977
320,967
218,970
915,979
447,900
23,974
304,979
631,971
417,981
113,979
789,934
187,978
936,978
73,318
525,967
141,967
106,235
788,984
954,969
308,984
275,979
192,974
175,980
364,978
286,975
118,651
626,966
839,978
899,978
768,977
285,966
404,967
112,749
814,967
459,970
386,821
863,977
746,843
8,133
275,968
210,969
182,259
400,966
14,969
366,969
591,973
438,971
447,559
741,984
176,968
771,966
936,975
110,977
857,968
202,967
727,970
70,972
695,979
319,975
335,736
906,978
739,881
929,977
498,974
179,982
130,978
150,491
913,976
806,973
266,975
779,976
41,157
342,981
740,968
895,971
38,973
670,835
932,978
219,979
575,975
874,979
880,977
90,780
85,973
178,974
687,972
94,835
202,590
925,979
789,984
825,976
387,984
34,455
827,971
899,974
140,411
281,969
116,979
126,411
424,983
740,969
244,686
38,593
370,979
2,693
311,453
257,971
215,974
215,750
152,977
590,976
514,970
579,984
140,530
757,981
224,491
895,975
848,983
56,981
199,970
304,983
19,973
355,977
735,821
429,979
405,980
591,972
24,976
317,983
250,406
390,966
241,975
624,969
375,972
584,925
652,984
300,972
480,971
292,978
476,984
812,980
858,967
838,981
876,976
158,977
498,828
327,982
820,970
521,920
554,844
709,984
221,970
55,983
123,969
910,979
919,982
887,973
366,968
703,967
549,968
66,981
110,984
560,980
238,975
545,978
843,967
371,978
811,967
135,796
23,106
251,984
416,974
692,970
312,966
803,897
954,967
484,967
272,979
959,973
804,967
460,971
616,967
125,780
904,982
195,982
499,984
327,952
569,973
879,974
960,975
313,730
47,968
559,566
471,982
304,972
963,984
723,969
853,982
245,983
408,978
627,979
270,970
843,968
303,978
846,966
152,979
953,966
888,976
836,967
952,967
56,983
503,975
57,982
34,207
462,976
948,984
618,966
821,851
75,972
300,864
672,974
759,971
455,788
954,978
97,980
634,970
434,768
27,636
356,975
147,501
216,979
65,967
930,976
106,967
746,981
523,981
332,401
492,696
729,980
631,974
675,970
607,976
557,970
945,972
3,979
754,970
820,983
846,982
521,980
77,892
131,418
737,772
512,978
323,969
93,967
317,565
249,971
736,968
42,971
674,983
566,612
934,968
511,967
472,983
11,981
401,983
728,980
619,829
939,978
752,981
445,974
716,967
538,974
175,983
138,976
762,968
374,978
123,980
182,581
791,972
832,984
884,981
750,978
819,978
436,972
171,821
680,973
170,409
6,385
711,970
61,969
719,984
197,358
581,970
453,979
214,976
576,983
800,972
801,983
912,984
664,981
61,979
838,976
580,971
582,984
505,968
393,981
178,983
692,978
103,966
753,980
721,970
57,971
293,971
553,800
527,977
93,892
155,972
861,966
710,914
830,975
758,977
783,973
900,969
118,891
44,966
502,968
887,976
956,980
922,967
106,306
188,975
98,984
299,967
325,975
126,984
767,968
344,976
887,981
675,977
851,983
747,984
104,973
919,980
893,972
444,973
846,974
294,982
289,980
441,984
134,358
310,980
580,969
505,981
85,983
795,966
577,966
255,978
64,968
241,978
108,976
751,976
134,978
869,974
568,889
43,973
898,978
183,983
596,982
904,968
1,967
131,967
528,974
187,966
354,979
429,978
422,968
535,617
213,980
485,973
341,974
462,545
279,974
88,596
505,969
55,974
263,832
46,525
624,984
303,977
826,969
315,984
275,973
567,974
398,967
365,972
332,975
689,971
583,969
642,981
58,974
916,970
197,979
230,793
167,649
372,449
309,919
193,662
462,967
739,971
176,821
897,969
929,966
224,967
815,969
956,983
107,973
737,968
448,970
