"BehaviorSpace results (NetLogo 6.3.0)"
"HKidentity_modelUsedInPaper.nlogo"
"ClassicalHK_1000agents_heterogenousParameters_RS21-30"
"09/26/2023 15:00:12:706 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","Number_Of_Agents","HK_opinion_distribution?","Use_Present_Opinion?","Boundary_Distribution","Boundary_Mean","Boundary_STD","Conformity_Distribution","Conformity_Mean","Conformity_STD","Use_Identity?","Identity_Type","SPIRO_Distribution","SPIRO_Mean","SPIRO_STD","Identity_Levels","Minimum_SPIRO","Maximum_SPIRO","Proportion_Of_High_Covert_SPIRO","centroid_color?","N_centroids","killing_centroids?","avoid_seed_control?","updating","set-seed?","polar_repeats","Normalize_Distances?","Y-opinion","X-opinion","Number_Of_Opinion_Dimensions","model","max-ticks","Centroids_change","polarisation-each-n-steps","show_dice_rolls?","ESBG_furthest_out","[step]","ticks","precision diversity 3","precision extremness 3","precision ESBG_polarisation 3","precision mean [own-boundary] of turtles 3","precision standard-deviation [own-boundary] of turtles 3","precision mean [own-conformity] of turtles 3","precision standard-deviation [own-conformity] of turtles 3"
"5","21","1000","true","false","normal","0.1","0.05","normal","0.2","0","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.432","0.365","0.271","0.103","0.046","0.2","0"
"4","21","1000","true","false","normal","0.1","0","normal","0.8","0.1","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.506","0.444","0.356","0.1","0","0.796","0.092"
"1","21","1000","true","false","normal","0.1","0","normal","0.2","0","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.519","0.458","0.368","0.1","0","0.2","0"
"6","21","1000","true","false","normal","0.1","0.05","normal","0.2","0.1","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.441","0.408","0.273","0.103","0.046","0.204","0.096"
"2","21","1000","true","false","normal","0.1","0","normal","0.2","0.1","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.521","0.459","0.367","0.1","0","0.204","0.092"
"7","21","1000","true","false","normal","0.1","0.05","normal","0.8","0","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.139","0.053","0.022","0.103","0.046","0.8","0"
"8","21","1000","true","false","normal","0.1","0.05","normal","0.8","0.1","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.136","0.129","0.019","0.101","0.046","0.794","0.094"
"3","21","1000","true","false","normal","0.1","0","normal","0.8","0","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.505","0.442","0.356","0.1","0","0.8","0"
"14","21","1000","true","false","normal","0.1","0.15","normal","0.2","0.1","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.261","0.193","0.081","0.165","0.113","0.21","0.094"
"9","21","1000","true","false","normal","0.1","0.1","normal","0.2","0","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.195","0.129","0.05","0.128","0.078","0.2","0"
"13","21","1000","true","false","normal","0.1","0.15","normal","0.2","0","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.235","0.108","0.078","0.164","0.112","0.2","0"
"11","21","1000","true","false","normal","0.1","0.1","normal","0.8","0","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.208","0.091","0.056","0.128","0.078","0.8","0"
"10","21","1000","true","false","normal","0.1","0.1","normal","0.2","0.1","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.22","0.149","0.067","0.127","0.079","0.204","0.092"
"15","21","1000","true","false","normal","0.1","0.15","normal","0.8","0","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.246","0.118","0.08","0.164","0.112","0.8","0"
"16","21","1000","true","false","normal","0.1","0.15","normal","0.8","0.1","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.362","0.689","0.1","0.167","0.111","0.797","0.093"
"12","21","1000","true","false","normal","0.1","0.1","normal","0.8","0.1","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.192","0.213","0.054","0.128","0.079","0.792","0.091"
"20","21","1000","true","false","normal","0.15","0","normal","0.8","0.1","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.461","0.39","0.32","0.15","0","0.796","0.092"
"19","21","1000","true","false","normal","0.15","0","normal","0.8","0","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.46","0.388","0.319","0.15","0","0.8","0"
"18","21","1000","true","false","normal","0.15","0","normal","0.2","0.1","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.492","0.412","0.328","0.15","0","0.204","0.092"
"17","21","1000","true","false","normal","0.15","0","normal","0.2","0","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.484","0.405","0.327","0.15","0","0.2","0"
"21","21","1000","true","false","normal","0.15","0.05","normal","0.2","0","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.036","0.005","0","0.151","0.048","0.2","0"
"23","21","1000","true","false","normal","0.15","0.05","normal","0.8","0","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.041","0.028","0.001","0.151","0.048","0.8","0"
"22","21","1000","true","false","normal","0.15","0.05","normal","0.2","0.1","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.416","0.405","0.312","0.151","0.048","0.205","0.094"
"24","21","1000","true","false","normal","0.15","0.05","normal","0.8","0.1","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.04","0.011","0.001","0.15","0.048","0.795","0.092"
"25","21","1000","true","false","normal","0.15","0.1","normal","0.2","0","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.212","0.146","0.05","0.164","0.088","0.2","0"
"26","21","1000","true","false","normal","0.15","0.1","normal","0.2","0.1","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.191","0.086","0.052","0.165","0.089","0.199","0.093"
"28","21","1000","true","false","normal","0.15","0.1","normal","0.8","0.1","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.198","0.157","0.049","0.162","0.089","0.792","0.094"
"27","21","1000","true","false","normal","0.15","0.1","normal","0.8","0","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.179","0.22","0.04","0.164","0.088","0.8","0"
"30","21","1000","true","false","normal","0.15","0.15","normal","0.2","0.1","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.18","0.168","0.064","0.19","0.118","0.205","0.092"
"29","21","1000","true","false","normal","0.15","0.15","normal","0.2","0","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.173","0.077","0.044","0.191","0.117","0.2","0"
"31","21","1000","true","false","normal","0.15","0.15","normal","0.8","0","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.32","0.424","0.097","0.191","0.117","0.8","0"
"32","21","1000","true","false","normal","0.15","0.15","normal","0.8","0.1","false","covert","covert","0.001","0","7","0.3","0.9","0.1","true","2","true","false","1","true","50","true","1","1","1","HK","365","1.0E-5","400","false","1","364","365","0.192","0.166","0.053","0.191","0.119","0.793","0.091"
