random-seed,-487897472
conformity-mean,0.508
conformity-sd,0
conformity-distribution,normal
HK-distribution,false
N,1000
boundary-mean,0.3
boundary-sd,0.1
boundary-distribution,normal
SPIRO-mean,1
SPIRO-sd,0
SPIRO-distribution,covert
Identity-Type,global
Identity-Levels,10
Use_Identity?,false
Media-House-Positions,[-0.7 0 0.7]
Run-End-DateTime,04:19:44.344 AM 04-Aug-2025
-----------------
biconnections (agentID1, agentID2)
733,1004
359,908
127,1010
206,253
792,1010
9,1018
296,945
24,1012
248,1007
498,1012
977,1012
437,1009
683,1007
710,1011
206,1015
242,1014
175,571
799,1014
744,1004
144,1015
840,1015
41,1006
235,1009
542,1017
60,1004
609,1008
65,488
106,1000
638,1011
117,1000
105,798
809,1010
540,1015
57,262
291,1002
612,798
931,1012
698,1005
780,1002
317,1012
68,1005
35,1012
155,1015
365,1010
60,1008
466,1019
10,164
555,1009
359,736
71,1014
468,1012
22,1016
491,1005
609,1014
162,1010
343,1017
828,1007
548,1007
810,1016
34,1004
806,1017
351,1017
378,1014
564,1017
291,1008
709,1014
60,1009
326,1011
374,1003
19,566
243,1008
195,1012
790,1012
271,1013
997,1019
751,1004
217,1008
79,1017
56,1005
95,773
891,1007
130,1011
983,1018
868,1002
197,1005
337,1000
254,1015
841,1014
276,995
715,1006
834,1000
912,1002
107,1001
642,1003
474,1006
920,952
147,1006
487,1007
139,1001
414,1014
233,1004
466,582
691,1013
5,1005
31,1019
412,1011
347,471
881,1005
307,791
219,748
175,219
38,1006
899,1019
541,1015
716,1017
486,1002
231,1009
390,896
404,1009
498,1003
941,1006
119,1004
637,1017
694,1010
269,744
467,1008
994,1017
946,1018
725,792
705,1003
794,1012
762,1017
45,1014
610,1008
326,1010
270,1012
212,1011
533,1001
392,1011
185,1013
521,1000
625,1000
657,1008
825,1000
678,1018
391,1019
214,1007
916,1005
152,1015
631,1017
349,472
125,1000
667,1013
124,1001
554,1016
146,1018
621,973
225,1005
80,1016
964,1004
481,1005
761,1016
870,1015
657,1010
984,1004
39,1003
643,1019
738,1015
135,1010
249,1014
824,1011
702,1013
244,304
824,1000
498,1014
477,1012
259,1011
994,1006
844,1000
182,1000
616,1001
829,1000
699,1018
55,1006
913,1007
644,1009
722,1004
234,1010
198,916
544,1003
256,1018
510,1015
431,1007
210,1018
14,1011
412,1012
823,1016
240,994
586,1018
447,1008
864,1018
70,326
439,1017
202,1000
195,1008
334,1014
485,1016
795,1017
685,1015
404,1005
967,1000
67,1014
379,1002
449,1013
896,992
34,627
118,1019
600,1010
342,1017
381,1013
849,1004
973,1006
276,1013
268,1004
889,1016
256,1004
807,1014
586,1004
91,1000
738,1011
929,1013
301,1011
657,965
511,1007
232,1019
937,1016
688,1019
669,1005
852,1013
791,1011
978,1007
484,1012
303,459
739,1014
909,1003
461,1009
687,1017
646,1011
859,1007
483,907
409,1006
668,1000
127,1007
907,1005
558,759
223,297
814,1019
234,1005
652,1013
187,1016
88,654
245,1004
67,562
997,1005
674,1008
903,1017
678,1016
748,1006
176,1005
495,1004
800,1016
302,1008
889,1012
529,1017
17,1016
738,1007
137,1008
731,1013
619,1002
993,1001
884,1005
226,1018
277,1019
196,515
458,1010
79,1005
119,1003
661,983
897,1003
781,1009
809,1014
277,1013
608,1002
767,1015
881,1015
97,1011
565,1007
765,868
912,1000
552,1014
598,1006
392,1002
580,1016
399,1004
148,533
478,1014
11,1014
856,1012
609,1003
45,1016
204,1006
800,1017
721,1010
602,1007
62,1007
275,1019
261,1008
309,1015
977,1002
9,1015
116,1002
514,1018
583,1015
564,1009
423,1010
827,1001
693,1018
493,1004
982,1019
755,927
298,1018
333,1019
442,1010
947,1016
281,783
438,1002
515,1019
424,1017
116,1000
275,1017
264,608
153,859
9,714
288,1013
894,1013
54,1003
777,1012
28,1003
400,1019
849,1011
772,1008
792,1007
517,1012
143,1002
718,1012
722,1003
978,1016
797,1009
122,1007
897,1010
84,148
935,1007
454,1016
635,1002
96,1015
560,1012
327,1014
767,1001
704,1009
936,1009
37,1002
550,1010
422,1012
582,1015
422,1004
621,821
655,688
987,1019
28,1005
141,1006
486,1005
935,1018
566,1010
43,1000
904,1012
473,1007
539,1004
310,1003
667,765
49,1014
972,1010
264,1019
623,1011
381,1010
925,1000
60,1010
21,1001
986,1016
739,1003
338,1016
833,1008
444,1012
37,1010
359,1009
166,1008
195,1009
401,1016
910,1010
986,1000
718,1001
49,1007
434,1015
263,1011
930,1015
19,850
876,962
870,1017
856,1009
303,1003
523,1003
746,1011
975,1014
161,1009
91,1019
382,1014
756,1011
66,1003
705,1002
231,1013
670,1000
864,1014
511,1013
663,1013
283,1014
681,1013
141,1001
702,1007
287,1007
131,493
53,206
330,1013
512,1008
741,1016
507,1005
61,1014
198,592
950,1013
242,276
559,1001
4,1011
483,1019
936,1019
476,1006
515,1017
601,1009
973,1011
462,1012
278,1018
156,1001
777,1006
404,1003
923,961
331,1015
552,1008
737,1011
985,1009
629,1019
893,1000
987,1010
432,1003
723,764
22,1005
509,1007
541,1005
28,503
2,1013
44,1017
279,1005
969,1012
959,1003
893,1015
223,935
547,1016
554,1018
906,960
32,1005
361,1019
246,1005
51,213
903,1010
570,1018
396,1009
281,1015
