"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity1D.nlogo"
"regularExperimentPart29a"
"03/18/2022 14:50:18:222 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","opinions","use_identity?","id_threshold","max-ticks","record-each-n-steps","boundary","conformity-level","n-neis","p-random","mode","tolerance-level","p-speaking-level","network-change","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","threshold_drawn","identity_type","X-opinion","polar_repeats","Y-opinion","draw_id_threshold","model","cut-links-randomly?","record?","Centroids_change","boundary-drawn","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","d_threshold","ESBG_furthest_out","identity_levels","record-length","updating","set-seed?","N-agents","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","sd_op1_start","median_op1_start","lower_op1_start","upper_op1_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","sd_op1_final","median_op1_final","lower_op1_final","upper_op1_final"
"6","1","1","true","0.39","365","365","0.105","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12.007751937984493","0.8347311790216421","0.8694288440669778","1.1876211240310077","0.511","0.52","-0.1305898154865157","0.5496887110484687","0.2819927531764347","-0.7054175323494974","0.4060391921771308"
"7","1","1","true","0.39","365","365","0.106","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12.000000000000004","0.8322098121703934","0.8615241811046953","1.1875","0.454","0.445","-0.086415313921113","0.48174690203436565","0.23699784180098318","-0.571367231506966","0.3794904198250966"
"3","1","1","true","0.39","365","365","0.102","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12.000000000000004","0.8302625730732199","0.8674711435728844","1.1875","0.528","0.527","-0.09626390006854849","0.5494856604289826","0.2920000066427297","-0.6630386044136285","0.42809923813440554"
"23","1","1","true","0.39","365","365","0.122","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12.000000000000002","0.828067171819277","0.8586289152053518","1.1875","0.553","0.562","-0.10473643923477105","0.5808887343622199","0.11899691423445874","-0.6958780881675461","0.46868337897373524"
"12","1","1","true","0.39","365","365","0.111","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12.000000000000004","0.8279023107204385","0.8594273101204788","1.1875","0.523","0.517","-0.027724537672238585","0.5453717838514685","0.07545211238427615","-0.5580332835525597","0.5145758490432393"
"17","1","1","true","0.39","365","365","0.116","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12.000000000000002","0.8295174692313323","0.863677837800042","1.1875","0.452","0.591","-0.058355271450946274","0.6113152214521433","0.05884568889883175","-0.6789053153138398","0.54861806968091"
"5","1","1","true","0.39","365","365","0.104","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12","0.835135996685619","0.8691606951927656","1.1875","0.453","0.559","-0.06402519401970906","0.5837267562066143","0.2254200544353656","-0.6601758735761387","0.5106957025674053"
"24","1","1","true","0.39","365","365","0.123","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12.000000000000002","0.8279008819988771","0.8580554836604954","1.1875","0.458","0.442","-0.19838768551883518","0.48697701739844995","0.10399999999999453","-0.6980295563182306","0.24217414617806896"
"14","1","1","true","0.39","365","365","0.113","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12.000000000000002","0.8304051576347719","0.8668470472012205","1.1875","0.491","0.504","-0.1523135475393816","0.5318150296284634","0.10999904282327279","-0.6832289900823986","0.3919244592464178"
"19","1","1","true","0.39","365","365","0.118","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","11.999999999999996","0.8288138577950633","0.860693642322595","1.1875","0.542","0.548","-0.14116129559578466","0.5637949892481113","0.252","-0.7169024324818567","0.4062757343550142"
"28","1","1","true","0.39","365","365","0.127","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","11.999999999999993","0.8276403662052838","0.8570531021666472","1.1875","0.577","0.572","-0.051117925550406555","0.5954101451521289","0.06169112562850688","-0.6431131454617329","0.5483378160329804"
"15","1","1","true","0.39","365","365","0.114","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12.00000000000001","0.8295845167624202","0.8636094404987614","1.1875","0.489","0.489","-0.09475355467131089","0.5120005288898688","0.24299999999999997","-0.604427855731427","0.4070113066182899"
"1","1","1","true","0.39","365","365","0.1","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12","0.8358525780305944","0.8736308009061644","1.1875","0.519","0.534","-0.11155746234514297","0.5560470298692289","0.07412009797992745","-0.6807809065018564","0.4358760754515272"
"27","1","1","true","0.39","365","365","0.126","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12.038759689922474","0.8327248807047537","0.860545555166115","1.1881056201550388","0.59","0.595","-0.09136346495627835","0.6170815232182049","0.20091621505653734","-0.7169005011615255","0.5221348980062048"
"16","1","1","true","0.39","365","365","0.115","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12.038759689922479","0.8344873829712341","0.8669211888724953","1.1881056201550388","0.527","0.518","-0.11169393060739367","0.5515863615135208","0.2829988962791854","-0.6601711053941797","0.43273119140115734"
"25","1","1","true","0.39","365","365","0.124","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","11.999999999999996","0.8291774564146019","0.862083541703074","1.1875","0.485","0.466","-0.14568010351674396","0.5146900070861177","0.202","-0.676750702143115","0.3314759733789783"
"32","1","1","true","0.39","365","365","0.131","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12.03100775193798","0.8366978558088568","0.8626228296663728","1.187984496124031","0.524","0.553","-0.12774552330237468","0.5682464520695123","0.05900000043967395","-0.7092471552686805","0.45670052511280046"
"33","1","1","true","0.39","365","365","0.132","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12.000000000000002","0.8286671242830759","0.8602829391722039","1.1875","0.612","0.616","-0.061112131147910795","0.6387538472120696","0.0634729373480765","-0.7105136161986749","0.5780084258931248"
"45","1","1","true","0.39","365","365","0.144","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12.01550387596899","0.8308909615300595","0.8545654178486245","1.1877422480620154","0.6","0.604","-0.05146317932395837","0.6237245707507934","0.06377243033072497","-0.683587241814775","0.5741126491443003"
"37","1","1","true","0.39","365","365","0.136","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12.000000000000004","0.8269264951137365","0.8531471782657652","1.1875","0.62","0.613","-0.04311515498386412","0.6364260346035522","0.5502387551792555","-0.7023242408811877","0.5766691807351929"
"39","1","1","true","0.39","365","365","0.138","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","11.999999999999996","0.8276651866729703","0.8572408012612001","1.1875","0.603","0.607","-0.055442910333471374","0.6279232335082936","0.07681076700898698","-0.6927823626466185","0.571589390998261"
"38","1","1","true","0.39","365","365","0.137","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12.03100775193799","0.8313849122825954","0.855489028831797","1.187984496124031","0.609","0.615","-0.06298274995045096","0.6291028072590715","0.08052907464041074","-0.7022667194086014","0.5642806973845227"
"41","1","1","true","0.39","365","365","0.14","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12.062015503875973","0.8355778561407889","0.85531434245574","1.188468992248062","0.6","0.592","-0.04252929877490723","0.6171320397024149","0.5448722612191039","-0.6811647603823694","0.5572772756587461"
"53","1","1","true","0.39","365","365","0.152","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12.015503875968989","0.8324579323661272","0.8579264462855877","1.1877422480620154","0.609","0.614","-0.07485564615456086","0.6349300090915826","0.06120369855781235","-0.7226375143121824","0.5588628976421579"
"44","1","1","true","0.39","365","365","0.143","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","11.999999999999995","0.8268829481535758","0.8538180948526144","1.1875","0.597","0.601","-0.05041855268579848","0.6149329493739945","0.19650869762511042","-0.6788086908100619","0.5567284746380967"
"48","1","1","true","0.39","365","365","0.147","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12","0.8266949749849049","0.8535130919534745","1.1875","0.603","0.595","-0.05167412437015945","0.6174516030169275","0.21700482396314838","-0.6781896507616477","0.5591621409618728"
"42","1","1","true","0.39","365","365","0.141","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","11.999999999999996","0.8279437081893011","0.8570266529438564","1.1875","0.507","0.509","-0.15231173924626934","0.5348162402512331","0.061093482040768796","-0.6949028554630938","0.37493239734409756"
"36","1","1","true","0.39","365","365","0.135","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","11.999999999999995","0.8292580067404133","0.8619314571246739","1.1875","0.554","0.567","-0.1050593608085225","0.586092542744659","0.051754306054407666","-0.6996962622283394","0.4778286070919251"
"60","1","1","true","0.39","365","365","0.159","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12.000000000000005","0.8271770623681867","0.8535314087590546","1.1875","0.597","0.594","-0.05797871445639279","0.610097763014043","0.06034237446911593","-0.6657321269736072","0.5508500218065269"
"56","1","1","true","0.39","365","365","0.155","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000002","0.912093271794123","0.8126144277829311","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785807","-0.055","-0.667","0.538","12.007751937984496","0.8304058813625035","0.8526496277816638","1.1876211240310077","0.594","0.591","-0.06429453188732101","0.6084648214592487","0.05514182485162056","-0.6715415871085647","0.5460157255961878"
