"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity.nlogo"
"regularExperiment"
"03/02/2022 21:29:51:774 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","cut-links-randomly?","record?","opinions","updating","set-seed?","boundary","polar_repeats","Y-opinion","draw_id_threshold","model","max-ticks","Centroids_change","boundary-drawn","p-random","tolerance-drawn","p-speaking-drawn","n-neis","use_opponents_ratio?","polarisation-each-n-steps","mode","d_threshold","record-each-n-steps","ESBG_furthest_out","identity_levels","record-length","id_threshold","network-change","tolerance-level","p-speaking-level","centroid_color?","use_identity?","conformity-drawn","N_centroids","RS","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","conformity-level","threshold_drawn","identity_type","X-opinion","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","sd_op1_start","sd_op2_start","median_op1_start","median_op2_start","lower_op1_start","lower_op2_start","upper_op1_start","upper_op2_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","sd_op1_final","sd_op2_final","median_op1_final","median_op2_final","lower_op1_final","lower_op2_final","upper_op1_final","upper_op2_final"
"90","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.43","true","true","uniform","2","30","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.349","0.179","0.006441860465116292","-0.03811627906976746","0.5626743883424156","0.6059146060387113","0.041","-0.126","-0.471","-0.5974999999999999","0.4725","0.522","0","1","1","1","0.133","0.063","-0.4405671143601084","-0.2765959245204458","0.39326082499744874","0.3391066002585201","-0.5677881032463201","-0.38194609552130165","-0.576187026114636","-0.3872946780284032","-0.5590379610942116","-0.36938748711274516"
"91","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","1","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.363","0.155","0.0901085271317829","-0.05872868217054264","0.5861707467793363","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","0","1","1","1","0.088","0.033","0.3396463403738803","-0.3328481829459298","0.2742792269506836","0.25922377511874534","0.39071036892960087","-0.375931302146311","0.3776088206637111","-0.38414435711612094","0.4037499470812008","-0.360671634328384"
"92","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","1","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.363","0.155","0.0901085271317829","-0.05872868217054264","0.5861707467793363","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","0","1","1","1","0.066","0.025","0.06898476626996658","-0.2784889578254757","0.22003347909883833","0.2492359127337603","0.09344889855318828","-0.31544311721183116","0.08492741025062259","-0.3224148529363228","0.09766368644789916","-0.3039977267910706"
"93","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","1","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.363","0.155","0.0901085271317829","-0.05872868217054264","0.5861707467793363","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","0","1","1","1","0.055","0.034","-0.2363424837287409","-0.1995636270236312","0.24804863590411663","0.27356949851288875","-0.2714755005311062","-0.2548611731173693","-0.27664774124194214","-0.2619095831540402","-0.2617188915230586","-0.2388309932019718"
"94","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.359","0.155","0.0882325581395349","0.018046511627906974","0.5754296697852711","0.6251271228276434","0.142","-0.008","-0.3985","-0.5645","0.557","0.5635","0","1","1","1","0.07","0.034","0.047107900998157294","0.067329122653327","0.2741230963489752","0.20614468205950506","0.02870112325024138","0.04620905774093273","0.02268990303661258","0.04248947810484953","0.06768292950144986","0.053724052847349546"
"95","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.359","0.155","0.0882325581395349","0.018046511627906974","0.5754296697852711","0.6251271228276434","0.142","-0.008","-0.3985","-0.5645","0.557","0.5635","0","1","1","1","0.053","0.034","-0.04988379858634001","0.06914724752863784","0.204632584266868","0.24000244833967344","-0.03619520326273329","0.07199457750431557","-0.040607978938631745","0.058891573822063344","-0.03135269670947326","0.08634587608967623"
"96","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.359","0.155","0.0882325581395349","0.018046511627906974","0.5754296697852711","0.6251271228276434","0.142","-0.008","-0.3985","-0.5645","0.557","0.5635","0","1","1","1","0.103","0.049","0.6562808710559667","0.2296386217863003","0.436988543301152","0.26905845513863924","0.8104875069112615","0.2550501432418644","0.8030911301111443","0.2493634453021484","0.8112685409794416","0.25799990742729106"
"97","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","3","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.33","0.175","-0.0063875968992248","-0.08211627906976744","0.5703833183438671","0.5424428775788714","-0.018","-0.13","-0.4275","-0.569","0.483","0.3605","0","1","1","1","0.076","0.04","0.040534449040425365","0.07965625004311123","0.2414489083205695","0.26266796450432894","0.015741659771872314","0.10847388278835776","0.007192335064210721","0.10333135371655408","0.023817543501670722","0.11685856073341959"
"98","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","3","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.33","0.175","-0.0063875968992248","-0.08211627906976744","0.5703833183438671","0.5424428775788714","-0.018","-0.13","-0.4275","-0.569","0.483","0.3605","0","1","1","1","0.051","0.029","-0.11392686002240661","0.3061639569803187","0.24687477600501576","0.26707086647800643","-0.15129387666246819","0.36529689572480745","-0.1562607059308208","0.35789434704375117","-0.14624680346806956","0.37246249412265664"
"99","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","3","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.33","0.175","-0.0063875968992248","-0.08211627906976744","0.5703833183438671","0.5424428775788714","-0.018","-0.13","-0.4275","-0.569","0.483","0.3605","0","1","1","1","0.063","0.031","0.0599632212296703","0.22011585076886547","0.24303952911658877","0.25387621568720464","0.056756076458332146","0.26809541134754766","0.05109635863699217","0.2632154768984442","0.06066350611707474","0.2788366856110992"
"100","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","4","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.361","0.181","-0.04117829457364344","0.0412015503875969","0.5984108832150313","0.6092226653162846","-0.033","0.032","-0.607","-0.4435","0.444","0.623","0","1","1","1","0.346","0.416","-0.43121043439810164","-0.0917700844250733","0.3349929266152636","0.6529800020753986","-0.41632521567176417","0.114","-0.6166973622370179","-0.7526697018452864","-0.3883213185236156","0.5517626733268017"
"101","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","4","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.361","0.181","-0.04117829457364344","0.0412015503875969","0.5984108832150313","0.6092226653162846","-0.033","0.032","-0.607","-0.4435","0.444","0.623","0","1","1","1","0.335","0.279","0.2706469443112707","0.32971039379068956","0.6108890445212427","0.3241753105250941","0.8004531432432812","0.34907882433065096","-0.37323782566290437","0.3460013654203944","0.8076669956734472","0.4822844075763957"
"102","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","4","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.361","0.181","-0.04117829457364344","0.0412015503875969","0.5984108832150313","0.6092226653162846","-0.033","0.032","-0.607","-0.4435","0.444","0.623","0","1","1","1","0.317","0.27","-0.04047361999382854","0.327067359549555","0.4807023399617513","0.4470436149142531","0.24241947618222714","0.263","-0.5400846826886577","0.10560229402622565","0.28731785234628837","0.7159186622655709"
"103","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","5","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.336","0.177","-0.0013410852713178357","-0.024426356589147293","0.5667323758856008","0.5737849359624241","-0.048","-0.069","-0.424","-0.5215000000000001","0.4835","0.491","0","1","1","1","0.123","0.043","-0.0683142910771018","-0.30623601361846425","0.33434943633951253","0.32247596840224263","-0.15013762106049064","-0.3964832856234771","-0.15435145181171434","-0.40236688680801985","-0.14313731144141736","-0.38601725874571013"
"104","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","5","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.336","0.177","-0.0013410852713178357","-0.024426356589147293","0.5667323758856008","0.5737849359624241","-0.048","-0.069","-0.424","-0.5215000000000001","0.4835","0.491","0","1","1","1","0.028","0.02","-9.151739863777399E-5","-0.2860098879016737","0.2362420414909107","0.22912488734729472","-0.004154588761348955","-0.3157014103482942","-0.013525052362593952","-0.32250986334029197","0.0011157988005182384","-0.310772976097466"
"105","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","5","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.336","0.177","-0.0013410852713178357","-0.024426356589147293","0.5667323758856008","0.5737849359624241","-0.048","-0.069","-0.424","-0.5215000000000001","0.4835","0.491","0","1","1","1","0.104","0.041","0.2897852564733331","0.13604154482182274","0.28908040662254797","0.256696491384656","0.324702049863267","0.1593799470720742","0.311740721714288","0.14827589839674243","0.33133119259477695","0.17201428958066242"
"106","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","6","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.335","0.173","-0.059914728682170515","-0.018015503875969015","0.5476996501135418","0.5661847780387176","-0.126","-0.076","-0.5195000000000001","-0.504","0.3655","0.4495","0","1","1","1","0.101","0.027","0.09956173898142939","-0.27912035179158384","0.2919964995132212","0.24934903031579458","0.14212110897543576","-0.3350909271450529","0.13276529017477656","-0.33928534210596306","0.15112793912754088","-0.3193754251013826"
"108","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","6","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.335","0.173","-0.059914728682170515","-0.018015503875969015","0.5476996501135418","0.5661847780387176","-0.126","-0.076","-0.5195000000000001","-0.504","0.3655","0.4495","0","1","1","1","0.121","0.043","0.25207916607879366","0.06145810029786515","0.29831993819892705","0.2882395983424211","0.3167721686252484","0.10942813360298777","0.28091057188120644","0.07332649493733559","0.3313136335585467","0.1237379280867782"
"107","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","6","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.335","0.173","-0.059914728682170515","-0.018015503875969015","0.5476996501135418","0.5661847780387176","-0.126","-0.076","-0.5195000000000001","-0.504","0.3655","0.4495","0","1","1","1","0.106","0.034","0.06730376484555778","-0.35228556129019145","0.28992758681982794","0.27684021947884463","0.09577039361116413","-0.42832776092348374","0.07705240719844964","-0.4466931370643728","0.11033022999996756","-0.410880753036654"
"109","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","7","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.321","0.151","-0.042767441860465126","-0.05565116279069768","0.5768553018254976","0.532898378726581","-0.023","-0.024","-0.6134999999999999","-0.522","0.4495","0.2845","0","1","1","1","0.085","0.026","0.4320688594235561","-0.2839899424368308","0.31546923313840974","0.22874775391418062","0.516080087066206","-0.30665024700249216","0.5139050271571615","-0.3092086277110238","0.517465245813294","-0.302223762356588"
"110","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","7","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.321","0.151","-0.042767441860465126","-0.05565116279069768","0.5768553018254976","0.532898378726581","-0.023","-0.024","-0.6134999999999999","-0.522","0.4495","0.2845","0","1","1","1","0.093","0.039","0.11303768726684382","-0.16331751071466105","0.285567788411679","0.22020849390963945","0.16806512563451378","-0.1717670864666905","0.14930625587027688","-0.17573557387962768","0.1892394892052921","-0.16627531765618103"
"111","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","7","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.321","0.151","-0.042767441860465126","-0.05565116279069768","0.5768553018254976","0.532898378726581","-0.023","-0.024","-0.6134999999999999","-0.522","0.4495","0.2845","0","1","1","1","0.054","0.001","-0.25962609102366996","-0.5685522920728084","0.21045104454680996","0.2195911723444675","-0.289","-0.6059707708530313","-0.2974256905374769","-0.6112843514568045","-0.2824324621107636","-0.5994993005600072"
"112","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","8","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.336","0.165","-0.015317829457364355","0.020155038759689915","0.5593568849650032","0.5836500509939099","0.014","-0.041","-0.531","-0.463","0.4125","0.544","0","1","1","1","0.075","0.017","0.24938500087715684","0.010742275387629157","0.26104395314397283","0.23952053224533376","0.2989192628064873","0.03675233573554928","0.29652442906534515","0.033266064318435734","0.301849025694196","0.04188726081622943"
"113","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","8","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.336","0.165","-0.015317829457364355","0.020155038759689915","0.5593568849650032","0.5836500509939099","0.014","-0.041","-0.531","-0.463","0.4125","0.544","0","1","1","1","0.405","0.387","-0.10901689397526382","-0.17284385850733947","0.29472216802492085","0.5788001799927246","-0.29353307360837827","-0.694","-0.3098240845714393","-0.7077333062557882","0.12157270395764319","0.4264793220360579"
"114","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","8","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.336","0.165","-0.015317829457364355","0.020155038759689915","0.5593568849650032","0.5836500509939099","0.014","-0.041","-0.531","-0.463","0.4125","0.544","0","1","1","1","0.072","0.027","0.2376954466616938","-0.04001103395693301","0.2906265361349561","0.2772485612108728","0.3046191781653486","-0.030178374069602797","0.29186676169266706","-0.0366181660012009","0.3103862531079346","-0.022625118712126656"
"116","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","9","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.362","0.163","-0.015209302325581393","0.026023255813953483","0.5657933820422352","0.6203196059431314","0.011","0.063","-0.512","-0.5615","0.435","0.586","0","1","1","1","0.074","0.02","-0.09515164126862542","-0.05294529497396071","0.23853338953406736","0.16152023268590432","-0.11815210428742677","-0.040645496986300864","-0.12556785556711636","-0.0427151236088457","-0.11065822125152323","-0.03758240969376618"
"115","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","9","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.362","0.163","-0.015209302325581393","0.026023255813953483","0.5657933820422352","0.6203196059431314","0.011","0.063","-0.512","-0.5615","0.435","0.586","0","1","1","1","0.091","0.034","-0.14949415209729658","-0.17355463172774266","0.2829410942492456","0.18798226362548928","-0.2166934083982406","-0.1632294801278054","-0.22126007232162426","-0.16587361551993796","-0.20906040602396872","-0.15944583875997512"
"117","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","9","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.362","0.163","-0.015209302325581393","0.026023255813953483","0.5657933820422352","0.6203196059431314","0.011","0.063","-0.512","-0.5615","0.435","0.586","0","1","1","1","0.065","0.021","0.2949938905723596","-0.3673645984490382","0.24099861762958164","0.20434298746868318","0.326222364311031","-0.3844179056114009","0.3212619748309637","-0.3859361715535693","0.32890955198191696","-0.3804319004937998"
"118","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","10","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.336","0.174","0.058069767441860445","0.00601550387596899","0.58516207939081","0.5572665428300464","0.045","0.027","-0.431","-0.439","0.5794999999999999","0.4395","0","1","1","1","0.111","0.054","0.24444466537925708","-0.08522917595128396","0.21478734117014195","0.30788251188052435","0.2621077360917522","-0.11275506358691462","0.2534207523782645","-0.14492417168988975","0.2717036810665452","-0.07669304581365735"
"120","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","10","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.336","0.174","0.058069767441860445","0.00601550387596899","0.58516207939081","0.5572665428300464","0.045","0.027","-0.431","-0.439","0.5794999999999999","0.4395","0","1","1","1","0.105","0.044","0.30944194960265226","-0.056390718437846425","0.25971308778058566","0.23306959096067154","0.33244501722605924","-0.03778938184168581","0.315361471823259","-0.04830756742970102","0.3469605093907835","-0.0283113130193089"
"119","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","10","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.336","0.174","0.058069767441860445","0.00601550387596899","0.58516207939081","0.5572665428300464","0.045","0.027","-0.431","-0.439","0.5794999999999999","0.4395","0","1","1","1","0.101","0.042","0.2385086179361737","-0.21846160752589797","0.20759558805471792","0.27917534362091","0.2505112103725511","-0.2530683029050662","0.2409730973119719","-0.27986307734267235","0.25664228583283544","-0.22951096383050432"
"121","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","11","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.333","0.16","0.030193798449612383","-0.10219379844961236","0.5909659343703664","0.556133387741862","0.097","-0.071","-0.5375000000000001","-0.5854999999999999","0.4975","0.324","0","1","1","1","0.103","0.04","-0.2695540559316831","0.16168736225034577","0.32147382862187057","0.19682355347253444","-0.3513223577301778","0.15625648701325776","-0.3686607009948364","0.14845556467133472","-0.3257136506961341","0.17191808037246575"
"122","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","11","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.333","0.16","0.030193798449612383","-0.10219379844961236","0.5909659343703664","0.556133387741862","0.097","-0.071","-0.5375000000000001","-0.5854999999999999","0.4975","0.324","0","1","1","1","0.1","0.042","0.318024071074273","0.07083595817596873","0.3110605570882477","0.19250067286975972","0.3948721642291802","0.07228099791101178","0.36431333611317673","0.06268275935948878","0.4081376648202941","0.07809406842876687"
"123","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","11","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.333","0.16","0.030193798449612383","-0.10219379844961236","0.5909659343703664","0.556133387741862","0.097","-0.071","-0.5375000000000001","-0.5854999999999999","0.4975","0.324","0","1","1","1","0.103","0.058","0.10443519067968428","0.09674667848062786","0.2963287580970796","0.24298515901806297","0.15069359298610363","0.09596023430188083","0.09770090361849183","0.09037556197126792","0.1791145998411254","0.10055307005662908"
"124","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","12","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.332","0.184","0.02548062015503875","-0.035581395348837204","0.5197248986960433","0.5821379064716218","0.119","-0.109","-0.387","-0.4955","0.4095","0.46199999999999997","0","1","1","1","0.133","0.043","-0.07499795657552033","0.35127606416971585","0.27851176633746605","0.30671265619470206","-0.08430743454809429","0.4176843393194911","-0.09283586398468466","0.399421028064072","-0.07417240614944223","0.4360145807569541"
"125","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","12","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","1000","0","1","1","1","0.332","0.184","0.02548062015503875","-0.035581395348837204","0.5197248986960433","0.5821379064716218","0.119","-0.109","-0.387","-0.4955","0.4095","0.46199999999999997","0","1","1","1","0.102","0.046","-0.12416348293446977","0.32003436802804175","0.27653722612858656","0.2759527519772298","-0.1496731872565794","0.37750507577555503","-0.1646791338756004","0.35920940339497576","-0.13606573377443665","0.3911301587704743"
"126","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","12","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.332","0.184","0.02548062015503875","-0.035581395348837204","0.5197248986960433","0.5821379064716218","0.119","-0.109","-0.387","-0.4955","0.4095","0.46199999999999997","0","1","1","1","0.115","0.043","-0.3283535851424721","0.3197566265252247","0.2925447014458372","0.2892546378803028","-0.4069526360255867","0.38185792118609996","-0.41592939575334564","0.3720805034034015","-0.39253870341485986","0.3862801466300698"
"127","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","13","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","1000","0","1","1","1","0.331","0.173","-0.0637751937984496","0.007798449612403106","0.5583733383721369","0.5680049705417","-0.107","0.002","-0.5","-0.5035000000000001","0.41100000000000003","0.4465","0","1","1","1","0.359","0.433","-0.097391024446672","0.23349887952545023","0.5934613971994238","0.4282809696076925","-0.39862085040921025","0.413","-0.6563829946675648","-0.16901301656501738","0.5113890030306512","0.6031475439510425"
"129","false","false","2","1","true","0.22","20","2","uniform","HK","1001","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","1000","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","13","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","1000","0","1","1","1","0.331","0.173","-0.0637751937984496","0.007798449612403106","0.5583733383721369","0.5680049705417","-0.107","0.002","-0.5","-0.5035000000000001","0.41100000000000003","0.4465","0","1","1","1","0.091","0.037","0.2989163101364024","0.33740685095855144","0.31568265834622844","0.2848559501805657","0.36723272374219235","0.36021360842281075","0.3575786732114734","0.35612174386933027","0.3722227004845313","0.3641141102249576"
