"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity1D.nlogo"
"regularExperimentPart53"
"03/28/2022 08:39:54:710 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","opinions","use_identity?","id_threshold","boundary","max-ticks","record-each-n-steps","conformity-level","n-neis","p-random","mode","tolerance-level","p-speaking-level","network-change","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","threshold_drawn","identity_type","X-opinion","polar_repeats","Y-opinion","draw_id_threshold","model","cut-links-randomly?","record?","Centroids_change","boundary-drawn","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","d_threshold","ESBG_furthest_out","identity_levels","record-length","updating","set-seed?","N-agents","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","sd_op1_start","median_op1_start","lower_op1_start","upper_op1_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","sd_op1_final","median_op1_final","lower_op1_final","upper_op1_final"
"16","61","1","true","0.35","0.46","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9291348313624181","0.8126031697517233","1.1875","0.398","0.325","0.0010930232558139389","0.5859508224066843","-0.01","-0.4375","0.478","11.658914728682163","0.8405850724282243","0.8420883476875956","1.182170542635659","0.025","0","-0.06056572732254107","0.14688674147668265","-0.06853917300864616","-0.07058975016048209","-0.0635080494719712"
"36","61","1","true","0.36","0.46","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000007","0.9291348313624183","0.8126031697517235","1.1875","0.398","0.325","0.0010930232558139397","0.5859508224066843","-0.01","-0.4375","0.478","11.992248062015507","0.830667813022554","0.8411399074513363","1.1873788759689923","0","0.001","0.04676031674846784","0.13857269964195185","0.040286332330632016","0.03793714827345154","0.04402308157129037"
"22","61","1","true","0.36","0.32","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000007","0.9291348313624183","0.8126031697517235","1.1875","0.398","0.325","0.0010930232558139397","0.5859508224066843","-0.01","-0.4375","0.478","12.000000000000004","0.8302601081595461","0.8380359103868364","1.1875","0.392","0.4","-0.2693535153468905","0.42388392234726074","-0.08","-0.7009999999999998","0.10732907537171173"
"11","61","1","true","0.35","0.41","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9291348313624181","0.8126031697517233","1.1875","0.398","0.325","0.0010930232558139389","0.5859508224066843","-0.01","-0.4375","0.478","12.007751937984493","0.8343371364300866","0.8409543143023257","1.1876211240310077","0","0.002","0.04391423755426946","0.14008900345912997","0.0424229601242857","0.03561207295065482","0.04423610936025578"
"19","61","1","true","0.35","0.49","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9291348313624181","0.8126031697517233","1.1875","0.398","0.325","0.0010930232558139389","0.5859508224066843","-0.01","-0.4375","0.478","12.007751937984498","0.8313631798280936","0.8397995181287884","1.1876211240310077","0","0.003","0.03313919030229469","0.16088770700920413","0.02049861962180999","0.013227229317650108","0.02334562456089252"
"6","61","1","true","0.35","0.36","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9291348313624181","0.8126031697517233","1.1875","0.398","0.325","0.0010930232558139389","0.5859508224066843","-0.01","-0.4375","0.478","12.000000000000005","0.8248792362700976","0.841636011665694","1.1875","0.452","0.457","0.02194204614936364","0.4813667180871291","-0.12099999999999995","-0.44837917709073993","0.4875182280534122"
"35","61","1","true","0.36","0.45","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000007","0.9291348313624183","0.8126031697517235","1.1875","0.398","0.325","0.0010930232558139397","0.5859508224066843","-0.01","-0.4375","0.478","11.844961240310074","0.8328118539429717","0.8442958166687304","1.185077519379845","0","0.001","0.004722611364580173","0.14268054806486793","-4.949013842347285E-4","-0.0042779721898895786","0.0024493371892451102"
"18","61","1","true","0.35","0.48","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9291348313624181","0.8126031697517233","1.1875","0.398","0.325","0.0010930232558139389","0.5859508224066843","-0.01","-0.4375","0.478","12.023255813953487","0.8314882005775995","0.8311666826181808","1.1878633720930232","0","0.014","0.06269676735996176","0.15545028731106522","0.06931845766263904","0.04791603524685447","0.07299878742686325"
"17","61","1","true","0.35","0.47","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9291348313624181","0.8126031697517233","1.1875","0.398","0.325","0.0010930232558139389","0.5859508224066843","-0.01","-0.4375","0.478","12.023255813953485","0.8309683101606066","0.8375580795848221","1.1878633720930232","0","0.002","-0.0454193662855196","0.1556409071169431","-0.05061597215798333","-0.05435016412655969","-0.04773506560520735"
"13","61","1","true","0.35","0.43","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9291348313624181","0.8126031697517233","1.1875","0.398","0.325","0.0010930232558139389","0.5859508224066843","-0.01","-0.4375","0.478","11.999999999999996","0.8228616958078324","0.8351515559292889","1.1875","0.463","0.478","-0.03082083206961511","0.5028498316705023","-0.115","-0.5190443964764482","0.45354680820460536"
