"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity1D.nlogo"
"regularExperimentPart21"
"03/11/2022 02:49:18:710 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","opinions","use_identity?","max-ticks","record-each-n-steps","boundary","conformity-level","n-neis","p-random","mode","id_threshold","tolerance-level","p-speaking-level","network-change","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","threshold_drawn","identity_type","X-opinion","polar_repeats","Y-opinion","draw_id_threshold","model","cut-links-randomly?","record?","Centroids_change","boundary-drawn","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","d_threshold","ESBG_furthest_out","identity_levels","record-length","updating","set-seed?","N-agents","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","sd_op1_start","median_op1_start","lower_op1_start","upper_op1_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","sd_op1_final","median_op1_final","lower_op1_final","upper_op1_final"
"8","1","1","true","365","365","0.22","0.36","64","0.27","openly-listen","0.49","1.08","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0.557","0.561","-0.08691262884262188","0.5661644021694235","0.062376966547260534","-0.6527148910206766","0.47749951883771774"
"9","1","1","true","365","365","0.22","0.36","64","0.27","openly-listen","0.49","1.08","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0.539","0.544","-0.09931272218177035","0.5545603531440724","0.06328716928525305","-0.6502481097734463","0.4505285064399522"
"21","1","1","true","365","365","0.22","0.36","64","0.27","vaguely-speak","0.39","1.08","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0.678","0.678","-0.05822962106734037","0.6811979008068199","0.6063804882617096","-0.7419999999999999","0.6148015573141882"
"28","1","1","true","365","365","0.22","0.36","64","0.27","vaguely-speak","0.49","0.648","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0.612","0.612","-0.05524416379443059","0.6157889372249287","0.5332838901449617","-0.6730000062195776","0.5521055767633285"
"2","1","1","true","365","365","0.22","0.36","64","0.27","openly-listen","0.39","1.08","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0.559","0.562","-0.09074139319841931","0.5687873736135328","0.06592391993754651","-0.6588862248763089","0.4747181974930641"
"1","1","1","true","365","365","0.22","0.36","64","0.27","openly-listen","0.39","1.08","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0.603","0.601","-0.08244150348401584","0.6133869727405736","0.061772161492638936","-0.6898264530803193","0.5244309937480507"
"29","1","1","true","365","365","0.22","0.36","64","0.27","vaguely-speak","0.49","0.648","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0.673","0.673","-0.05431799196141539","0.6772262298140951","0.5987613413125511","-0.7339999999999999","0.6142883818726038"
"3","1","1","true","365","365","0.22","0.36","64","0.27","openly-listen","0.39","1.08","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0.55","0.557","-0.10121238516292168","0.5642104378894718","0.06878242509105889","-0.6643878816525779","0.4578249332564599"
"33","1","1","true","365","365","0.22","0.36","64","0.27","vaguely-speak","0.59","1.08","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.438","0.423","-0.07659689922480618","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0.673","0.674","-0.057833210611747406","0.6766197844348515","0.6030458817338573","-0.7369999999999999","0.6104980213764322"
"19","1","1","true","365","365","0.22","0.36","64","0.27","vaguely-speak","0.39","1.08","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0.617","0.617","-0.09139286375305468","0.6203611842007571","0.5084480076980309","-0.7140000000000001","0.5214623977839734"
