"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity1D.nlogo"
"regularExperimentPart42"
"03/24/2022 15:33:04:870 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","opinions","use_identity?","id_threshold","boundary","max-ticks","record-each-n-steps","conformity-level","n-neis","p-random","mode","tolerance-level","p-speaking-level","network-change","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","threshold_drawn","identity_type","X-opinion","polar_repeats","Y-opinion","draw_id_threshold","model","cut-links-randomly?","record?","Centroids_change","boundary-drawn","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","d_threshold","ESBG_furthest_out","identity_levels","record-length","updating","set-seed?","N-agents","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","sd_op1_start","median_op1_start","lower_op1_start","upper_op1_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","sd_op1_final","median_op1_final","lower_op1_final","upper_op1_final"
"11","61","1","true","0.35","0.15","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9291348313624181","0.8126031697517233","1.1875","0.398","0.325","0.0010930232558139389","0.5859508224066843","-0.01","-0.4375","0.478","12.000000000000004","0.8300515116485608","0.8661973499810833","1.1875","0.521","0.674","-0.020135277067295624","0.6867469526663736","-0.05799989702903664","-0.7379863069661785","0.6833871385798124"
"9","61","1","true","0.35","0.13","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9291348313624181","0.8126031697517233","1.1875","0.398","0.325","0.0010930232558139389","0.5859508224066843","-0.01","-0.4375","0.478","12.000000000000007","0.8274120897554763","0.8586066142341883","1.1875","0.593","0.768","0.011008179310682037","0.7738285308607549","-0.024","-0.7910063726388575","0.8207478406041555"
"10","61","1","true","0.35","0.14","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9291348313624181","0.8126031697517233","1.1875","0.398","0.325","0.0010930232558139389","0.5859508224066843","-0.01","-0.4375","0.478","12","0.8294393329632358","0.8653358008713884","1.1875","0.538","0.673","-0.02909882838823656","0.7081965464058603","-0.024","-0.7570072291949621","0.72719653280514"
"13","61","1","true","0.35","0.17","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9291348313624181","0.8126031697517233","1.1875","0.398","0.325","0.0010930232558139389","0.5859508224066843","-0.01","-0.4375","0.478","12.000000000000005","0.8292236745896755","0.8619191998353208","1.1875","0.501","0.64","0.012958095168712823","0.6670863349411558","-0.024","-0.6632770839100719","0.7040784151141233"
"12","61","1","true","0.35","0.16","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9291348313624181","0.8126031697517233","1.1875","0.398","0.325","0.0010930232558139389","0.5859508224066843","-0.01","-0.4375","0.478","11.999999999999998","0.8264630003144567","0.8529078574445393","1.1875","0.393","0.48","-0.18882538846638017","0.5324229628147533","-0.024","-0.7303289220169304","0.28147958304221715"
"24","61","1","true","0.35","0.28","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9291348313624181","0.8126031697517233","1.1875","0.398","0.325","0.0010930232558139389","0.5859508224066843","-0.01","-0.4375","0.478","11.999999999999995","0.8246796818474599","0.842742166013498","1.1875","0.4","0.406","-0.26385507033611605","0.44118796618218903","-0.091","-0.71","0.1174198767828191"
"22","61","1","true","0.35","0.26","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9291348313624181","0.8126031697517233","1.1875","0.398","0.325","0.0010930232558139389","0.5859508224066843","-0.01","-0.4375","0.478","12.000000000000002","0.8278725790622166","0.8547773811093654","1.1875","0.346","0.42","-0.06202756210066978","0.47292323877471737","-0.024","-0.5256639723374602","0.37951482664730096"
"23","61","1","true","0.35","0.27","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9291348313624181","0.8126031697517233","1.1875","0.398","0.325","0.0010930232558139389","0.5859508224066843","-0.01","-0.4375","0.478","11.999999999999998","0.8265562388780814","0.8519236768994118","1.1875","0.382","0.467","-0.13056829164197542","0.5199093030109712","-0.097","-0.6575654415121426","0.3452600238264647"
"26","61","1","true","0.35","0.3","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9291348313624181","0.8126031697517233","1.1875","0.398","0.325","0.0010930232558139389","0.5859508224066843","-0.01","-0.4375","0.478","12","0.8264922003866548","0.8493071883630706","1.1875","0.377","0.457","-0.11961776158772423","0.5117442586894101","-0.073","-0.6368866676109468","0.34111190873911423"
"18","61","1","true","0.35","0.22","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9291348313624181","0.8126031697517233","1.1875","0.398","0.325","0.0010930232558139389","0.5859508224066843","-0.01","-0.4375","0.478","11.999999999999998","0.8279566494049416","0.8559140558461249","1.1875","0.356","0.43","-0.0675532468083549","0.49729753496940043","-0.035153","-0.5656448698767853","0.3843582278744499"
