"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity1D.nlogo"
"regularExperimentPart29b"
"03/18/2022 16:07:42:871 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","opinions","use_identity?","id_threshold","max-ticks","record-each-n-steps","boundary","conformity-level","n-neis","p-random","mode","tolerance-level","p-speaking-level","network-change","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","threshold_drawn","identity_type","X-opinion","polar_repeats","Y-opinion","draw_id_threshold","model","cut-links-randomly?","record?","Centroids_change","boundary-drawn","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","d_threshold","ESBG_furthest_out","identity_levels","record-length","updating","set-seed?","N-agents","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","sd_op1_start","median_op1_start","lower_op1_start","upper_op1_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","sd_op1_final","median_op1_final","lower_op1_final","upper_op1_final"
"20","1","1","false","0.49","365","365","0.119","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.077519379844958","0.839397890277394","0.8645251435228466","1.1887112403100775","0.521","0.455","-0.06481962022762948","0.5475685498868351","0.4152498033045772","-0.6764857494519103","0.4192725776030489"
"11","1","1","false","0.49","365","365","0.11","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","11.999999999999993","0.8301980547352588","0.8648632278725985","1.1875","0.545","0.491","-0.08440143227951588","0.5702775375140179","0.4211512989813248","-0.7160438230609947","0.424872462924877"
"13","1","1","false","0.49","365","365","0.112","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.077519379844967","0.8389501274448331","0.864236007600852","1.1887112403100775","0.547","0.498","-0.07702045817168111","0.5701569982727945","0.4335752785355439","-0.7021481339017724","0.4357545296474684"
"32","1","1","false","0.49","365","365","0.131","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12","0.8277988147839224","0.8562223997038296","1.1875","0.615","0.605","-0.043799135505877024","0.6273338625947689","0.5348307099065521","-0.7153458113346403","0.5473988505671752"
"4","1","1","false","0.49","365","365","0.103","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","11.999999999999996","0.8320264755772345","0.8722285683511313","1.1875","0.543","0.502","-0.04583991425759435","0.5703837245791068","0.46479860409604273","-0.6643299769985056","0.47116618656738674"
"15","1","1","false","0.49","365","365","0.114","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.000000000000004","0.8343232594661023","0.8633124043474648","1.1875","0.511","0.467","-0.04642065639768123","0.5366794034208602","0.41767810512646636","-0.6326898292281584","0.4349582789853613"
"7","1","1","false","0.49","365","365","0.106","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.000000000000004","0.8329134890597825","0.8718759648562213","1.1875","0.515","0.46","-0.0975374576836402","0.5463013032374794","0.3760343166145974","-0.7087724110778084","0.3909935645013296"
"5","1","1","false","0.49","365","365","0.104","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12","0.837490730375406","0.8749317317398557","1.1875","0.536","0.492","-0.03814760770419337","0.5630914611470476","0.462510756800868","-0.6489705767086441","0.4685257137158627"
"21","1","1","false","0.49","365","365","0.12","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","11.999999999999996","0.8286047312821947","0.8585356537751448","1.1875","0.585","0.529","0.016659781488813197","0.5987795926506407","0.5565081381905362","-0.6306986171178165","0.5622032611087592"
"14","1","1","false","0.49","365","365","0.113","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.038759689922482","0.8341872608487382","0.862816157982708","1.1881056201550388","0.536","0.486","-0.08726515749245504","0.5604179216431726","0.4042302623965372","-0.7054147723121059","0.41651753072577313"
"2","1","1","false","0.49","365","365","0.101","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.02325581395349","0.8355046884504246","0.86868008768182","1.1878633720930232","0.574","0.521","-0.020663245091681336","0.600609302361062","0.5132229494752896","-0.6826654859346264","0.5234687678112764"
"9","1","1","false","0.49","365","365","0.108","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.015503875968992","0.8361413772520456","0.8717308352691773","1.1877422480620154","0.556","0.508","-0.06694093747926387","0.58630136159186","0.4567599068339975","-0.7136763239502089","0.4644800533182051"
"6","1","1","false","0.49","365","365","0.105","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.03875968992248","0.8377493209501687","0.8731416938543827","1.1881056201550388","0.572","0.518","-0.027770502219612754","0.601083199147791","0.5052008510788208","-0.6932464077522762","0.5166177302254633"
"19","1","1","false","0.49","365","365","0.118","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.000000000000004","0.8297102452431054","0.861808019104366","1.1875","0.579","0.563","-0.04664832594055115","0.6058697737559872","0.5006061470993128","-0.6986901058242645","0.5133122743441259"
"24","1","1","false","0.49","365","365","0.123","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.077519379844958","0.8390083760404883","0.8642246691827778","1.1887112403100775","0.498","0.474","-0.10618822150449463","0.5248534194572515","0.21400000000000002","-0.6728630175848538","0.36977626964806387"
"22","1","1","false","0.49","365","365","0.121","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.03875968992248","0.8338838278850877","0.8611888466104954","1.1881056201550388","0.515","0.462","-0.08693847410945292","0.543276199456694","0.3884583766927037","-0.6857905360389047","0.3985162721230545"
"3","1","1","false","0.49","365","365","0.102","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.000000000000004","0.834929987961142","0.8668219492275551","1.1875","0.557","0.486","-0.005231813150276871","0.5818762784146739","0.5043060233752271","-0.6549553751081223","0.5123985885389442"
"10","1","1","false","0.49","365","365","0.109","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.03875968992248","0.835429556775111","0.8673348020581014","1.1881056201550388","0.574","0.523","-0.007149532520941058","0.5996273754380825","0.5282936753566401","-0.6664323424219083","0.5384601144205473"
"8","1","1","false","0.49","365","365","0.107","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","11.999999999999996","0.833055541456126","0.8754882426374492","1.1875","0.534","0.494","-0.06046441033072538","0.5651761363065368","0.4412965308442231","-0.6769650932962019","0.4483956391804648"
"17","1","1","false","0.49","365","365","0.116","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.000000000000002","0.8324724355449378","0.8702864497531231","1.1875","0.498","0.451","-0.09811266739709251","0.5293252651043606","0.3614544367006463","-0.6784012973870294","0.37358560214896164"
"1","1","1","false","0.49","365","365","0.1","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.023255813953494","0.8359569975465849","0.8705761690959728","1.1878633720930232","0.553","0.497","-0.06380933682910592","0.5834027028199195","0.45297538149442246","-0.7283515014541403","0.4591902719736525"
"39","1","1","false","0.49","365","365","0.138","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12","0.8278710604559499","0.856737427707548","1.1875","0.609","0.605","-0.021847076913659464","0.6293369183894332","0.5615626718299654","-0.6981117282940679","0.5701908262556333"
"33","1","1","false","0.49","365","365","0.132","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.000000000000005","0.8289607201375868","0.8609102345587445","1.1875","0.601","0.567","-0.010862182707774249","0.6223041900546508","0.5580911915053123","-0.6870593252220729","0.5662141403526593"
"38","1","1","false","0.49","365","365","0.137","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.00000000000001","0.8287480717436986","0.8600967947306687","1.1875","0.587","0.585","-0.037382588256722894","0.6079056976244372","0.5206768355178909","-0.6881675991778906","0.5371155887783139"
"34","1","1","false","0.49","365","365","0.133","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.000000000000002","0.8287671278507449","0.8584664014086029","1.1875","0.596","0.562","-0.012291009543421366","0.6174963012199862","0.5502126978171775","-0.6831252708235938","0.5589794701225078"
"36","1","1","false","0.49","365","365","0.135","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.000000000000002","0.8293739898237236","0.8616673741441819","1.1875","0.611","0.602","-0.03466097614755025","0.634625793510807","0.5502941748781711","-0.7166944493045571","0.5630405977164012"
"35","1","1","false","0.49","365","365","0.134","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","11.999999999999993","0.8293567329973027","0.8616401589529845","1.1875","0.497","0.491","-0.12456121449937374","0.5236187018264636","0.18700000000000003","-0.6808607085704296","0.359926687902618"
"37","1","1","false","0.49","365","365","0.136","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.000000000000005","0.82842183496303","0.8584020753933607","1.1875","0.576","0.546","-0.036821104670737535","0.5972700699231794","0.5080702070335695","-0.6865864386214683","0.5196600078882957"
"41","1","1","false","0.49","365","365","0.14","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.031007751937985","0.8333800593411045","0.8604206644476922","1.187984496124031","0.499","0.506","-0.1162691994544217","0.5287731866948725","0.149","-0.6798508214278896","0.37926501225422626"
"42","1","1","false","0.49","365","365","0.141","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.000000000000004","0.8282555558639645","0.858570024661396","1.1875","0.491","0.49","-0.12839191415552126","0.5174569868411242","0.14700000000000002","-0.6782164622914346","0.35065779755799914"
"45","1","1","false","0.49","365","365","0.144","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.046511627906979","0.8379171720914328","0.860072664679624","1.1882267441860466","0.598","0.569","-0.0380330071179084","0.6197506696557826","0.5295868837278556","-0.7119016850647093","0.5402226666099696"
"40","1","1","false","0.49","365","365","0.139","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.000000000000004","0.8290736411726854","0.8611253606526176","1.1875","0.508","0.514","-0.11187906616032986","0.5384598031457053","0.13200000000000003","-0.6866750776172519","0.3925385161718222"
