"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity.nlogo"
"regularExperimentPart06"
"03/05/2022 02:45:22:674 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","n-neis","tolerance-level","cut-links-randomly?","record?","opinions","updating","set-seed?","boundary","polar_repeats","Y-opinion","draw_id_threshold","model","max-ticks","Centroids_change","boundary-drawn","p-random","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","mode","d_threshold","record-each-n-steps","ESBG_furthest_out","identity_levels","record-length","id_threshold","network-change","p-speaking-level","centroid_color?","use_identity?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","conformity-level","threshold_drawn","identity_type","X-opinion","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","sd_op1_start","sd_op2_start","median_op1_start","median_op2_start","lower_op1_start","lower_op2_start","upper_op1_start","upper_op2_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","sd_op1_final","sd_op2_final","median_op1_final","median_op2_final","lower_op1_final","lower_op2_final","upper_op1_final","upper_op2_final"
"24","1","13","0.648","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","53.147286821705436","0.8065818109914357","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178295","-0.05872868217054265","0.5861707467793364","0.6136919492905467","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","54.372093023255815","0.3440555942577932","0.4653440734698101","1.849563953488372","0.308","0.239","-0.11441016852823455","-0.07827197369981787","0.23257389559350874","0.5989870775884453","-0.11646235809632453","-0.5296437228739446","-0.14626202520231762","-0.547446044879643","-0.09741331786166008","0.6911248913438808"
"23","1","13","0.648","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","53.147286821705436","0.8065818109914357","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178295","-0.05872868217054265","0.5861707467793364","0.6136919492905467","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","54.046511627907","0.3464468793228215","0.47923280475855934","1.8444767441860466","0.371","0.251","0.04877157600630116","-0.09375565867364412","0.22951001175367167","0.5916704110961389","0.12084340733269429","-0.5410959603588584","-0.019225058357054903","-0.556692497896933","0.13632008674365578","0.6330117119649719"
"26","1","13","0.648","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","53.147286821705436","0.8065818109914357","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178295","-0.05872868217054265","0.5861707467793364","0.6136919492905467","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","52.51937984496125","0.37348119766809257","0.478348486870999","1.8206153100775193","0.367","0.258","0.07811296691308774","-0.07193341481787684","0.2691175776622608","0.5723079619623572","0.20145025215517498","-0.5090218921273941","-0.08792679494570098","-0.5202289110796291","0.22676499747383305","0.5964261312588862"
"27","1","13","0.648","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","53.147286821705436","0.8065818109914357","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178295","-0.05872868217054265","0.5861707467793364","0.6136919492905467","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","50.87596899224806","0.3794181857085412","0.47094564838887387","1.794937015503876","0.253","0.199","-0.2088018865949296","0.09760665133499083","0.2230627479139585","0.4984289092084418","-0.2390906420106999","-0.23250459175342214","-0.2593431516046777","-0.2562367596063998","-0.15978441028865026","0.747440253295294"
"13","1","13","0.648","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","53.14728682170543","0.8065818109914361","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178297","-0.05872868217054263","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","52.054263565891475","0.3604580236438241","0.4828580948162365","1.8133478682170543","0.381","0.334","0.22315994926599572","-0.0949787877651756","0.32403798853656524","0.6903196798763996","0.4342959336385073","-0.6494487259125714","-0.04029308064922579","-0.6627662843874185","0.45608430383177456","0.7625214296206821"
"19","1","13","0.648","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","53.147286821705436","0.8065818109914357","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178295","-0.05872868217054265","0.5861707467793364","0.6136919492905467","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","55.23255813953486","0.32880602654551533","0.4747869956996053","1.8630087209302326","0.322","0.18","-0.11531445025089719","0.16052023079014796","0.22808584351408995","0.5305615975727461","-0.1619226274578432","-0.15282399640321526","-0.20354183689476424","-0.1983791639738115","0.038030746505676685","0.9156284318715402"
"20","1","13","0.648","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","53.147286821705436","0.8065818109914357","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178295","-0.05872868217054265","0.5861707467793364","0.6136919492905467","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","53.98449612403102","0.3295005879348682","0.4537721560693857","1.8435077519379846","0.339","0.198","-0.1649794809108755","0.17597230519324583","0.25741127223099736","0.534222549991244","-0.24324446652278603","-0.11828112113971188","-0.2977205979481634","-0.198482517982011","0.05109253411254386","0.8789448817799403"
"22","1","13","0.648","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","53.147286821705436","0.8065818109914357","0.37419642720229357","1.8304263565891472","0.363","0.155","0.09010852713178295","-0.05872868217054265","0.5861707467793364","0.6136919492905467","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","51.434108527131734","0.3594682444989206","0.47384744143290214","1.8036579457364341","0.353","0.23","-0.08443789269355632","0.1467836098642673","0.2562718155293016","0.5442961383909961","-0.2087489936248234","0.5352798555359886","-0.21839443959393157","-0.5178421606278261","0.1317389112295751","0.5869677527864272"
"29","1","13","0.648","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.39","link","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","53.147286821705436","0.8065818109914358","0.3741964272022934","1.8304263565891472","0.362","0.155","0.09010852713178295","-0.058728682170542605","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","53.573643410852746","0.6025562375998211","0.3568068529487318","1.8370881782945736","0","0.001","0.09453287601542987","-0.21057898217861057","0.0017328125179457711","0.008844012949621281","0.09399999838965063","-0.20878120109434936","0.09399729068241564","-0.21048516566741637","0.09461535408040536","-0.2077557267944518"
"28","1","13","0.648","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.39","link","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","53.147286821705436","0.8065818109914358","0.3741964272022934","1.8304263565891472","0.362","0.155","0.09010852713178295","-0.058728682170542605","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","54.55813953488371","0.6075262517096497","0.37019263310592326","1.8524709302325582","0","0.002","0.10641025635563534","-0.23513749371254827","0.0016372926611915464","0.010237937036960913","0.10599999999550014","-0.23304875435603595","0.10599981923313573","-0.23659198175659124","0.1064244454745106","-0.23066971956247712"
