"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity.nlogo"
"regularExperimentPart14"
"03/10/2022 00:34:17:802 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","n-neis","use_identity?","tolerance-level","cut-links-randomly?","record?","opinions","updating","set-seed?","boundary","polar_repeats","Y-opinion","draw_id_threshold","model","max-ticks","Centroids_change","boundary-drawn","p-random","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","mode","d_threshold","record-each-n-steps","ESBG_furthest_out","identity_levels","record-length","id_threshold","network-change","p-speaking-level","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","conformity-level","threshold_drawn","identity_type","X-opinion","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","sd_op1_start","sd_op2_start","median_op1_start","median_op2_start","lower_op1_start","lower_op2_start","upper_op1_start","upper_op2_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","sd_op1_final","sd_op2_final","median_op1_final","median_op2_final","lower_op1_final","lower_op2_final","upper_op1_final","upper_op2_final"
"10","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","0.43","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12.000000000000002","0.8899495161140325","0.8124288362160202","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","10.33333333333332","0.9051536411597835","0.9564916819178899","1.1614583333333333","0","0.002","-0.16060077771585654","-0.004966747421369107","0.06148161704087461","0.0450271612027576","-0.16745104560522162","-0.007999999987081115","-0.16769953072129426","-0.008000000012604591","-0.1672212744126199","-0.007999612679733228"
"13","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","0.543","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12.000000000000002","0.8899495161140325","0.8124288362160202","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","10.341085271317832","0.9069791948403735","0.9760982638527825","1.161579457364341","0.038","0.001","-0.11092307242858758","-0.06523945348373013","0.14884986865538974","0.05433436208497263","-0.13600000000000045","-0.07434000000114675","-0.13600000005219615","-0.07499158014305152","-0.136","-0.07412048933551785"
"31","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","0.543","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","11.999999999999995","0.9066766496439654","0.8125841105265075","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","8.744186046511622","0.9199583834901918","0.9769128904163481","1.1366279069767442","0","0","-0.14415886961662852","-0.015689663465138632","0.10958889869271253","0.03908579404051388","-0.1605605541795599","-0.018000000000024007","-0.16101628165582293","-0.018000002059531298","-0.16035970569078478","-0.018"
"16","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","0.65","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12.000000000000002","0.8899495161140325","0.8124288362160202","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","9.682170542635665","0.9100632245906137","0.9723934146142693","1.1512839147286822","0.006","0","-0.10540233174071428","-0.034640806240828964","0.0996487652078392","0.038395263828156286","-0.11953152250035459","-0.03900000000334625","-0.11979685895859485","-0.03984681043068221","-0.11930338777573635","-0.039"
"33","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","0.543","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","11.999999999999995","0.9066766496439654","0.8125841105265075","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","10.596899224806204","0.8853015194287301","0.9284462219902979","1.165576550387597","0","0","-0.19599755432497523","-0.03599869816793157","2.61551961921364E-5","1.3838477209808526E-5","-0.196","-0.036","-0.196","-0.036000000000000004","-0.19599999999999998","-0.036"
"36","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","0.65","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","11.999999999999995","0.9066766496439654","0.8125841105265075","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","10.573643410852709","0.8859098127451683","0.9274215482722585","1.1652131782945736","0","0","-0.10088713410832385","-0.002975172029505028","0.0011088833928697133","2.726010150726761E-4","-0.101","-0.003","-0.101","-0.0030000000000000005","-0.10099999999999999","-0.003"
"2","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.43","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","12.000000000000002","0.8899495161140325","0.8124288362160202","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","12.248062015503885","0.8735394808641158","0.928703064322254","1.191375968992248","0.181","0.074","0.036955442607765815","-0.11893223422941859","0.36632371309664774","0.3344795661368631","0.030944775622250873","-0.21539596219430124","0.006890546077290848","-0.23593703321709303","0.08656079759032426","-0.13706459790225994"
"6","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.543","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","12.000000000000002","0.8899495161140325","0.8124288362160202","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","12.038759689922475","0.8772263369531561","0.9455599522362392","1.1881056201550388","0.167","0.074","0.24415674343464772","-0.1571076207479465","0.3802342918198814","0.35650056802003094","0.34684566926730787","-0.26052022502113203","0.33445411076739795","-0.27687755200930303","0.3653058161753414","-0.2148889058687762"
"24","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.543","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","11.999999999999995","0.9066766496439654","0.8125841105265075","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","12.077519379844945","0.8823945042616903","0.9497137238979856","1.1887112403100775","0.164","0.069","0.2363653512375629","-0.15512217897646902","0.35424534553433046","0.3668186550579575","0.33495809302713014","-0.2585603791529381","0.3251765430588582","-0.2868284121078428","0.3411365836750111","-0.2238151293978497"
"5","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.543","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","12.000000000000002","0.8899495161140325","0.8124288362160202","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","12.627906976744194","0.8735682613866195","0.9267985026569705","1.197311046511628","0.176","0.07","0.17857874230377827","0.11812852334685182","0.3556102387350884","0.32101142719285436","0.2735109395350969","0.15544344820684414","0.21190498746667444","0.1346072380673012","0.2974976921104528","0.18974108611268667"
"19","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.43","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","11.999999999999995","0.9066766496439654","0.8125841105265075","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","12.27906976744186","0.8743974877072197","0.9337614382767463","1.191860465116279","0.181","0.064","0.03727032014193145","-0.11847751120290048","0.3463096903645382","0.34093779633885074","0.03552736659860993","-0.21206090594930507","0.018181658723511247","-0.24167691718136378","0.049629382094920335","-0.15693172416842427"
"35","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","0.65","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","11.999999999999995","0.9066766496439654","0.8125841105265075","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","10.782945736434108","0.9022387167515981","0.9785561026465108","1.168483527131783","0.037","0.001","-0.09793516118812129","-0.0493508202941943","0.14453234861904893","0.05000471821517991","-0.123","-0.05900000001929137","-0.1230000000000001","-0.05952009108338255","-0.123","-0.059"
"27","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.65","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","11.999999999999995","0.9066766496439654","0.8125841105265075","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","12.674418604651164","0.8809343316057906","0.9407119053265267","1.1980377906976745","0.157","0.067","-0.029117214776960245","-0.019556593931222232","0.32416323723761886","0.30684620163470244","-0.023443671923256165","-0.06054293610867975","-0.043244146921632254","-0.07144735982186803","-0.010149572779108084","-0.04678105707429196"
"20","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.43","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","11.999999999999995","0.9066766496439654","0.8125841105265075","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","12.387596899224812","0.8843116289493206","0.9497144757627309","1.1935562015503876","0.171","0.059","0.2116336751595808","-0.16108252675387688","0.36010730858625","0.3364263856726411","0.26160991312533777","-0.2661986601056525","0.2557800184491016","-0.28859089905002533","0.2703131522861163","-0.24100300118504753"
"34","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","0.65","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","11.999999999999995","0.9066766496439654","0.8125841105265075","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","9.720930232558151","0.914715023935761","0.9705453827280387","1.151889534883721","0.034","0.001","-0.09677113582612115","-0.016083432603138374","0.1359134996087853","0.042278203044335556","-0.119","-0.021000000082164384","-0.11900000000000016","-0.022649596677764967","-0.11899999999797073","-0.021000000000000005"
"23","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.543","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","11.999999999999995","0.9066766496439654","0.8125841105265075","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","12.899224806201552","0.8711192275077199","0.9295097389040737","1.2015503875968991","0.168","0.073","0.20251509626128575","0.2532360724428184","0.36034467270138887","0.30990992253740707","0.305","0.32387426230428484","0.2388862531126167","0.31411696784959797","0.3351363236344859","0.34082354423904754"
"3","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.43","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","12.000000000000002","0.8899495161140325","0.8124288362160202","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","12.217054263565892","0.8600073789857908","0.9159866876931435","1.190891472868217","0.206","0.084","-0.06315420466295178","0.013002564127139776","0.4134967930264674","0.3253669517268218","-0.15600595113395915","-0.029400572520473702","-0.20972314178391982","-0.06309344550789114","-0.061034216117644965","0.02463271150718216"
"9","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.65","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","12.000000000000002","0.8899495161140325","0.8124288362160202","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","12.627906976744175","0.8747299214451255","0.9281965898104437","1.197311046511628","0.152","0.061","0.1058285264271113","0.026114895067291033","0.33979464949476207","0.32556774738886496","0.1753467852604981","0.03481927357977049","0.1359158054380582","0.020490600788136616","0.18454663344580868","0.04763564086889807"
"21","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.43","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","11.999999999999995","0.9066766496439654","0.8125841105265075","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","12.20930232558139","0.8769519448892609","0.9326404282103254","1.1907703488372092","0.211","0.096","-0.19761307238172224","0.025997733831358453","0.43519547701388056","0.32386189766755724","-0.3254466930818374","0.016436365350264902","-0.36752410417833964","-0.026501079569330663","-0.29045202249755864","0.04874436502649844"
"1","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.43","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12.000000000000002","0.8899495161140325","0.8124288362160202","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","12.16279069767441","0.8756691927506334","0.9291094433972638","1.1900436046511629","0.186","0.076","-0.046821241932713885","-0.07069053913768708","0.38468243068794195","0.33651466096673993","-0.0865362132018826","-0.1722290442830218","-0.12468476308253501","-0.20530817411221097","-0.05683071863541299","-0.09984572544423305"
"22","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.543","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","11.999999999999995","0.9066766496439654","0.8125841105265075","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","12.806201550387586","0.8726904069620214","0.9311571536958796","1.2000968992248062","0.176","0.085","0.2563214373917865","0.13764919347303792","0.38907354753112705","0.31786210884155025","0.3801723588645115","0.19279967698832018","0.316349124346747","0.14954900127843732","0.41052634313660613","0.22069319348232386"
"26","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.34","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.65","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","11.999999999999995","0.9066766496439654","0.8125841105265075","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","12.635658914728683","0.8760700776088838","0.9377717606431396","1.1974321705426356","0.167","0.055","0.13552192441987626","-0.04724440374759865","0.3413555609685455","0.31056987412011755","0.20138533476050582","-0.0727298230410336","0.18977900037100945","-0.10493481480027636","0.21741642491007454","-0.05946409038861289"
"4","55","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.543","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12.000000000000002","0.8899495161140325","0.8124288362160202","1.1875","0.347","0.16","-0.02165116279069767","-0.00790697674418605","0.5535527110622968","0.5861709094019165","-0.057","-0.006","-0.4865","-0.4915","0.4345","0.4775","12.178294573643399","0.8695993913255784","0.9228267341699695","1.1902858527131783","0.176","0.088","0.23529770182799356","0.30233135288349544","0.38336866062929753","0.3409303746204596","0.32949033561439767","0.396250983793547","0.2824152598752354","0.36165801133038655","0.3754807877838465","0.41364411451680483"
