"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity.nlogo"
"regularExperimentPart54"
"03/25/2022 13:42:10:757 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","use_identity?","opinions","id_threshold","boundary","max-ticks","p-random","n-neis","mode","record-each-n-steps","d_threshold","ESBG_furthest_out","identity_levels","record-length","network-change","tolerance-level","p-speaking-level","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","conformity-level","threshold_drawn","identity_type","X-opinion","cut-links-randomly?","record?","updating","set-seed?","polar_repeats","Y-opinion","draw_id_threshold","model","Centroids_change","boundary-drawn","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","sd_op1_start","sd_op2_start","median_op1_start","median_op2_start","lower_op1_start","lower_op2_start","upper_op1_start","upper_op2_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","sd_op1_final","sd_op2_final","median_op1_final","median_op2_final","lower_op1_final","lower_op2_final","upper_op1_final","upper_op2_final"
"11","1","true","2","0.05","0.15","365","0.27","52","openly-listen","365","0.8","5","2","40","link","0.648","0.5","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","false","false","1","true","20","2","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","364","12","0.9120932717941233","0.8126144277829311","1.1875","0.363","0.155","0.09010852713178294","-0.05872868217054257","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.000000000000004","0.8376847933077948","0.8797660528612035","1.1875","0.361","0.275","0.24019909215834528","-0.09565430214600831","0.38151361964249414","0.6206194053121629","0.5151012689794147","-0.5534430825372318","-0.02713620403938153","-0.5608049251332194","0.5274423050352324","0.7300618287277407"
"12","1","true","2","0.05","0.16","365","0.27","52","openly-listen","365","0.8","5","2","40","link","0.648","0.5","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","false","false","1","true","20","2","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","364","12","0.9120932717941233","0.8126144277829311","1.1875","0.363","0.155","0.09010852713178294","-0.05872868217054257","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","11.999999999999995","0.8347481115584597","0.8781685027556375","1.1875","0.363","0.285","0.2529390170828587","-0.1308785764367965","0.3630084729621629","0.6474974689541986","0.4731273943561873","-0.6190915464424362","0.03846486128809992","-0.6302093174258336","0.4922249719299445","0.7166416539555913"
"10","1","true","2","0.05","0.14","365","0.27","52","openly-listen","365","0.8","5","2","40","link","0.648","0.5","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","false","false","1","true","20","2","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","364","12","0.9120932717941233","0.8126144277829311","1.1875","0.363","0.155","0.09010852713178294","-0.05872868217054257","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","11.999999999999996","0.8348415341589224","0.8791759994623455","1.1875","0.382","0.322","0.2942169791533767","-0.08597287751221709","0.405403843047993","0.6544069422440485","0.5868368619875024","-0.5992868628438149","-0.02348285792779794","-0.6094630296445729","0.6050547230540488","0.7376871277956454"
"8","1","true","2","0.05","0.12","365","0.27","52","openly-listen","365","0.8","5","2","40","link","0.648","0.5","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","false","false","1","true","20","2","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","364","12","0.9120932717941233","0.8126144277829311","1.1875","0.363","0.155","0.09010852713178294","-0.05872868217054257","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.007751937984498","0.8431563338384304","0.8839646340515868","1.1876211240310077","0.391","0.3","0.223360813885063","-0.0909058299342875","0.3987143427462348","0.6656251916900917","0.4935439058451113","-0.6153682452811008","0.03447288767127125","-0.6211458439030344","0.5086184417502166","0.7455393149543241"
"9","1","true","2","0.05","0.13","365","0.27","52","openly-listen","365","0.8","5","2","40","link","0.648","0.5","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","false","false","1","true","20","2","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","364","12","0.9120932717941233","0.8126144277829311","1.1875","0.363","0.155","0.09010852713178294","-0.05872868217054257","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12","0.8361040995310869","0.886198712596105","1.1875","0.348","0.236","0.007561882556746996","-0.08823942235319059","0.34793162425612983","0.6344693747955926","-0.116","-0.5650030934454368","-0.1571327010355552","-0.5737955851445244","0.07455156935590534","0.7101264128011149"
"7","1","true","2","0.05","0.11","365","0.27","52","openly-listen","365","0.8","5","2","40","link","0.648","0.5","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","false","false","1","true","20","2","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","364","12","0.9120932717941233","0.8126144277829311","1.1875","0.363","0.155","0.09010852713178294","-0.05872868217054257","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","11.999999999999998","0.8376591959844163","0.8861147074052049","1.1875","0.375","0.081","0.2970242430142106","-0.08894487458389327","0.4605410824653103","0.6255093480554434","0.5611358517100007","-0.6037900100529698","-0.0929698240037831","-0.6121338056996878","0.5734491489684393","0.57647143293741"
"6","1","true","2","0.05","0.1","365","0.27","52","openly-listen","365","0.8","5","2","40","link","0.648","0.5","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","false","false","1","true","20","2","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","364","12","0.9120932717941233","0.8126144277829311","1.1875","0.363","0.155","0.09010852713178294","-0.05872868217054257","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","11.999999999999988","0.8372553364028769","0.8890171817768359","1.1875","0.354","0.285","0.20031517186850265","-0.09259912636931852","0.36584477827874634","0.6616894746267571","0.35506619246343607","-0.6367565542564797","0.049541900128","-0.6409408417524269","0.36644123185083","0.6632541836943743"
"5","1","true","2","0.05","0.09","365","0.27","52","openly-listen","365","0.8","5","2","40","link","0.648","0.5","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","false","false","1","true","20","2","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","364","12","0.9120932717941233","0.8126144277829311","1.1875","0.363","0.155","0.09010852713178294","-0.05872868217054257","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","11.999999999999993","0.8403295914574951","0.8992597865334034","1.1875","0.36","0.117","0.166979353215634","-0.007448074382555225","0.4764390428153667","0.5802033508352663","-0.062486959036143014","-0.317575972753783","-0.10000352315434756","-0.5258002918278355","0.4993359866121037","0.6061618500113375"
"4","1","true","2","0.05","0.08","365","0.27","52","openly-listen","365","0.8","5","2","40","link","0.648","0.5","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","false","false","1","true","20","2","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","364","12","0.9120932717941233","0.8126144277829311","1.1875","0.363","0.155","0.09010852713178294","-0.05872868217054257","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","11.999999999999995","0.8387613143589495","0.896512424166299","1.1875","0.383","0.149","0.1065554014613763","-0.09059468406814855","0.5500729398913493","0.5638297526545492","0.08252497318265861","-0.15520437667956552","-0.3264903540677955","-0.6100822249774935","0.7983289225418804","0.44337630362387304"
"3","1","true","2","0.05","0.07","365","0.27","52","openly-listen","365","0.8","5","2","40","link","0.648","0.5","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","false","false","1","true","20","2","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","364","12","0.9120932717941233","0.8126144277829311","1.1875","0.363","0.155","0.09010852713178294","-0.05872868217054257","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.000000000000012","0.838225631725227","0.9014267123305362","1.1875","0.354","0.132","0.10059923189926666","-0.06623357616013292","0.5313490902219296","0.6208422376881535","0.0644093380830559","-0.27899875259960316","-0.35995779523999594","-0.6328075062237126","0.7520923025783054","0.5510991901724744"
