"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity.nlogo"
"regularExperimentPart13"
"03/06/2022 15:21:46:846 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","cut-links-randomly?","record?","opinions","updating","set-seed?","boundary","polar_repeats","Y-opinion","draw_id_threshold","model","max-ticks","Centroids_change","boundary-drawn","p-random","tolerance-drawn","p-speaking-drawn","n-neis","use_opponents_ratio?","polarisation-each-n-steps","mode","d_threshold","record-each-n-steps","ESBG_furthest_out","identity_levels","record-length","id_threshold","network-change","tolerance-level","p-speaking-level","centroid_color?","use_identity?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","conformity-level","threshold_drawn","identity_type","X-opinion","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","sd_op1_start","sd_op2_start","median_op1_start","median_op2_start","lower_op1_start","lower_op2_start","upper_op1_start","upper_op2_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","sd_op1_final","sd_op2_final","median_op1_final","median_op2_final","lower_op1_final","lower_op2_final","upper_op1_final","upper_op2_final"
"19","61","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","1.08","0.43","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","0","1","1","1","0.344","0.189","0.0446046511627907","-0.11607751937984497","0.6156870580219286","0.5457472173028446","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","0","1","1","1","0","0.002","0.2667892562598838","-0.20538137502440856","0.029352081496702036","0.013433894262654825","0.26878280347643047","-0.20443331929454017","0.2651865912848855","-0.20471931933251442","0.2701168250214284","-0.2038579748083435"
"3","61","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.43","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","0","1","1","1","0.344","0.189","0.0446046511627907","-0.11607751937984497","0.6156870580219286","0.5457472173028446","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","0","1","1","1","0.145","0.056","0.33025500093971066","0.41201956786107546","0.3384591837485992","0.3462860930279401","0.42094060886722184","0.5208468345366044","0.4067699745964315","0.5012618326702478","0.4262144623598234","0.5343342722729726"
"21","61","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","1.08","0.43","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","0","1","1","1","0.344","0.189","0.0446046511627907","-0.11607751937984497","0.6156870580219286","0.5457472173028446","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","0","1","1","1","0","0","-0.11999999921033883","-0.10099999971435032","1.625474181872395E-8","3.3256251878608742E-9","-0.12","-0.101","-0.12000000000000001","-0.10100000000000002","-0.12","-0.101"
"2","61","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.43","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","0","1","1","1","0.344","0.189","0.0446046511627907","-0.11607751937984497","0.6156870580219286","0.5457472173028446","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","0","1","1","1","0.169","0.061","0.4037953498797051","0.123187231908424","0.37740628785084496","0.32128244419663415","0.5196538844930841","0.1524998120441049","0.4768216661861734","0.10807747894472614","0.5397389203601157","0.17831624941691349"
"4","61","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.543","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","0","1","1","1","0.344","0.189","0.0446046511627907","-0.11607751937984497","0.6156870580219286","0.5457472173028446","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","0","1","1","1","0.144","0.066","0.21385635783705984","-0.12341738683957099","0.3508615012541783","0.33589217559403045","0.2684956028142948","-0.20763631452965828","0.23209379174237865","-0.21449854977622518","0.2856924446877377","-0.17372371910657558"
"1","61","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.43","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","0","1","1","1","0.344","0.189","0.0446046511627907","-0.11607751937984497","0.6156870580219286","0.5457472173028446","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","0","1","1","1","0.174","0.045","0.40000813712243494","0.22076287820293933","0.37168885043278127","0.33581636719426033","0.5155773039813084","0.290603627164398","0.49673736612939434","0.2636547405548943","0.5238168451015289","0.3128321937456487"
"5","61","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.543","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","0","1","1","1","0.344","0.189","0.0446046511627907","-0.11607751937984497","0.6156870580219286","0.5457472173028446","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","0","1","1","1","0.145","0.058","0.16109662539664382","-0.04971509515048127","0.3378708468584425","0.2720839078876677","0.21685011993334885","-0.056939098866218854","0.1913646617768353","-0.07127303590929071","0.23683266579207346","-0.04035248653222181"
"6","61","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.543","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","0","1","1","1","0.344","0.189","0.0446046511627907","-0.11607751937984497","0.6156870580219286","0.5457472173028446","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","0","1","1","1","0.147","0.04","-0.07903983031816396","0.3104710842369859","0.3366670255763387","0.31748266213448206","-0.16501670600218557","0.38583614233320757","-0.17596918663347785","0.3679609285900628","-0.15432372024455293","0.40123937751576183"
"9","61","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.65","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","0","1","1","1","0.344","0.189","0.0446046511627907","-0.11607751937984497","0.6156870580219286","0.5457472173028446","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","0","1","1","1","0.154","0.068","0.45303238181772937","-0.1804848247426574","0.41289376809670914","0.2858399028495027","0.5942673648396379","-0.19764901615231859","0.5730933632788808","-0.2127200010456681","0.6070145228400499","-0.18813848406922812"
"20","61","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","1.08","0.43","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","0","1","1","1","0.344","0.189","0.0446046511627907","-0.11607751937984497","0.6156870580219286","0.5457472173028446","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","0","1","1","1","0","0.001","0.25137124586933096","-0.21089752906967082","0.023970479445714548","0.008336307155509285","0.25288134032133763","-0.21029547080382838","0.2516182253342691","-0.2106488351910395","0.25412837584051806","-0.20998802294425012"
