"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity.nlogo"
"regularExperimentPart04"
"03/04/2022 19:36:55:105 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","n-neis","tolerance-level","cut-links-randomly?","record?","opinions","updating","set-seed?","boundary","polar_repeats","Y-opinion","draw_id_threshold","model","max-ticks","Centroids_change","boundary-drawn","p-random","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","mode","d_threshold","record-each-n-steps","ESBG_furthest_out","identity_levels","record-length","id_threshold","network-change","p-speaking-level","centroid_color?","use_identity?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","conformity-level","threshold_drawn","identity_type","X-opinion","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","sd_op1_start","sd_op2_start","median_op1_start","median_op2_start","lower_op1_start","lower_op2_start","upper_op1_start","upper_op2_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","sd_op1_final","sd_op2_final","median_op1_final","median_op2_final","lower_op1_final","lower_op2_final","upper_op1_final","upper_op2_final"
"9","1","52","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","12","0.912093271794123","0.8126144277829309","1.1875","0.362","0.155","0.09010852713178297","-0.05872868217054264","0.5861707467793364","0.6136919492905467","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.891472868217058","0.8881903076865078","0.9615275796468074","1.2014292635658914","0.139","0.052","-0.11626044614935035","0.029855049691787643","0.28242835853702825","0.3072224508474702","-0.15714087256779344","0.04073903589278252","-0.16482709034289386","0.020216117722603254","-0.1478142173583257","0.05432365459338524"
"5","1","52","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","12","0.912093271794123","0.8126144277829309","1.1875","0.362","0.155","0.09010852713178297","-0.05872868217054264","0.5861707467793364","0.6136919492905467","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.744186046511619","0.8793158749462526","0.9430423767844575","1.1991279069767442","0.117","0.054","0.10542371765746153","-0.07197433394903396","0.2746013221209341","0.2956660081905563","0.10677398624704382","-0.0830627706713185","0.0858421363547354","-0.09514262540604561","0.13338967650369116","-0.060434384689287565"
"21","1","52","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","12.000000000000004","0.9120932717941234","0.8126144277829312","1.1875","0.362","0.155","0.09010852713178297","-0.05872868217054263","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.155038759689925","0.8545555642438091","0.9000663130629215","1.189922480620155","0.301","0.233","-0.01622546832152233","-0.17204592360164087","0.3533017545254677","0.4143644170357894","0.21108196446471325","-0.48098964498779173","-0.367701586461958","-0.48727404672132035","0.22964324345671314","0.2646613969566677"
"19","1","52","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12.000000000000004","0.9120932717941234","0.8126144277829312","1.1875","0.362","0.155","0.09010852713178297","-0.05872868217054263","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.116279069767437","0.8613476316961236","0.9030655676714601","1.1893168604651163","0.226","0.195","0.07088545280891545","-0.16554782218767633","0.2649592994751122","0.44932861902866444","0.1793021582057071","-0.49477539619198346","-0.09687186245132622","-0.5030233815469813","0.1959736422806611","0.3461116172928661"
"20","1","52","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","12.000000000000004","0.9120932717941234","0.8126144277829312","1.1875","0.362","0.155","0.09010852713178297","-0.05872868217054263","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.062015503875969","0.8549937380527816","0.9019912763597117","1.188468992248062","0.294","0.21","0.017172598032012185","-0.16942237178552647","0.29544064980328505","0.45265838264416564","0.18075781905842897","-0.5015386501800249","-0.2306892424543362","-0.5081770866616744","0.19700153771234086","0.3527030418321658"
"23","1","52","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","12.000000000000004","0.9120932717941234","0.8126144277829312","1.1875","0.362","0.155","0.09010852713178297","-0.05872868217054263","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.02325581395348","0.8510489577878976","0.9094772365494942","1.1878633720930232","0.364","0.259","0.09031634398398607","-0.05648220707393726","0.29453240999440716","0.566535525831442","0.27247607036385896","-0.47724539165784097","-0.13264006694824482","-0.4892207418246961","0.2829234034078887","0.664054255406018"
"27","1","52","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","12.000000000000004","0.9120932717941234","0.8126144277829312","1.1875","0.362","0.155","0.09010852713178297","-0.05872868217054263","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.023255813953492","0.8440173666177474","0.8959757303336537","1.1878633720930232","0.284","0.23","-0.08252691463720956","-0.08359365054791432","0.2128392038316504","0.556262130503721","-0.05823247751423618","-0.49988280788618106","-0.12101419617075819","-0.5054872771838603","-0.0501753756220816","0.6193717345489466"
"25","1","52","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12.000000000000004","0.9120932717941234","0.8126144277829312","1.1875","0.362","0.155","0.09010852713178297","-0.05872868217054263","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.015503875968996","0.8496113537202212","0.9075021559766308","1.1877422480620154","0.307","0.256","0.11260789846437369","-0.01678981233303958","0.25485410832659333","0.5826295409699479","0.23461352330119187","-0.451794255225291","-0.021867077842364416","-0.459844897678031","0.2458671173946238","0.7151851933264791"
"10","1","52","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12","0.9120932717941237","0.8126144277829307","1.1875","0.363","0.155","0.0901085271317829","-0.05872868217054263","0.5861707467793366","0.6136919492905467","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.100775193798455","0.8602230265067564","0.905178535915989","1.1890746124031009","0.336","0.237","0.1515750803098124","-0.1962236656916232","0.3967960501752079","0.4495688176412481","0.37741349246450145","-0.5165140065475405","-0.23848555492619156","-0.5518211304060971","0.43523133852695317","0.29561190120730707"
"24","1","52","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","12.000000000000004","0.9120932717941234","0.8126144277829312","1.1875","0.362","0.155","0.09010852713178297","-0.05872868217054263","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.015503875968992","0.8434636130979415","0.8956632075086434","1.1877422480620154","0.288","0.243","-0.08954642266122387","0.02566460852291925","0.2186170312422066","0.5596734951121605","-0.06818356779638361","-0.39261319278234896","-0.12976361366109962","-0.3985605253333833","-0.053337226864157615","0.7367493549293835"
"22","1","52","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12.000000000000004","0.9120932717941234","0.8126144277829312","1.1875","0.362","0.155","0.09010852713178297","-0.05872868217054263","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.015503875968985","0.8501254074279025","0.9085821498518368","1.1877422480620154","0.315","0.272","0.149314459586768","-0.008047850032257838","0.26731318733487575","0.588798994028457","0.2691422715408325","-0.4531413363571844","-0.002638408645893759","-0.46294396601128374","0.301501445367407","0.7243665840508913"
"11","1","52","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","12","0.9120932717941237","0.8126144277829307","1.1875","0.363","0.155","0.0901085271317829","-0.05872868217054263","0.5861707467793366","0.6136919492905467","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.124031007751935","0.8527226576876278","0.9029353406476719","1.189437984496124","0.343","0.263","0.24360090381093794","-0.22266984477495164","0.38193507557078465","0.4522077756747883","0.5134922026250227","-0.5745573551850892","-0.10697902977515225","-0.5931859338116006","0.526094967945685","0.24926406148123448"
"26","1","52","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","12.000000000000004","0.9120932717941234","0.8126144277829312","1.1875","0.362","0.155","0.09010852713178297","-0.05872868217054263","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.046511627906993","0.8500098514421626","0.9127213654639575","1.1882267441860466","0.333","0.285","0.20572626988860931","-0.05556337761061693","0.3334887365969816","0.5904003077157006","0.3894542422126725","-0.5065002548294257","-0.04083404418988036","-0.5152266000282757","0.4209017832019582","0.6742739148188508"
"12","1","52","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","12","0.9120932717941237","0.8126144277829307","1.1875","0.363","0.155","0.0901085271317829","-0.05872868217054263","0.5861707467793366","0.6136919492905467","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.031007751937985","0.8435464188416554","0.8986029599645161","1.187984496124031","0.298","0.342","0.12800467631656062","-0.3072462920444775","0.4891752600263144","0.3996400208201341","0.5298498225050311","-0.6167469480490789","-0.3726433052068184","-0.6302513574786793","0.5466546211414225","0.06444326528518426"
