"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity1D.nlogo"
"regularExperimentPart51"
"03/29/2022 04:51:09:028 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","opinions","use_identity?","id_threshold","boundary","max-ticks","record-each-n-steps","conformity-level","n-neis","p-random","mode","tolerance-level","p-speaking-level","network-change","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","threshold_drawn","identity_type","X-opinion","polar_repeats","Y-opinion","draw_id_threshold","model","cut-links-randomly?","record?","Centroids_change","boundary-drawn","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","d_threshold","ESBG_furthest_out","identity_levels","record-length","updating","set-seed?","N-agents","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","sd_op1_start","median_op1_start","lower_op1_start","upper_op1_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","sd_op1_final","median_op1_final","lower_op1_final","upper_op1_final"
"32","52","1","true","0.05","0.36","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9122826448630704","0.8123797951769318","1.1875","0.408","0.354","-0.02425581395348838","0.5975228719350123","-0.045","-0.555","0.41200000000000003","11.999999999999998","0.8297678711838424","0.8479085931323955","1.1875","0.174","0.073","-0.20179506599451624","0.3415405236110022","-0.2920259812162481","-0.29822943939487506","-0.21986078431727007"
"31","52","1","true","0.05","0.35","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9122826448630704","0.8123797951769318","1.1875","0.408","0.354","-0.02425581395348838","0.5975228719350123","-0.045","-0.555","0.41200000000000003","12","0.8284356733188284","0.8362498217297154","1.1875","0.186","0.106","-0.03984259188644149","0.31551860387488595","-0.059891194213652674","-0.12804211951931294","-0.0067497619516413455"
"29","52","1","true","0.05","0.33","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9122826448630704","0.8123797951769318","1.1875","0.408","0.354","-0.02425581395348838","0.5975228719350123","-0.045","-0.555","0.41200000000000003","12.015503875968987","0.8303969954558303","0.8396836158190184","1.1877422480620154","0.162","0.084","-0.002305805098160393","0.31460633809925115","-0.01522172166881329","-0.08597692143373276","0.010546910416042925"
"23","52","1","true","0.05","0.27","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9122826448630704","0.8123797951769318","1.1875","0.408","0.354","-0.02425581395348838","0.5975228719350123","-0.045","-0.555","0.41200000000000003","12.015503875968998","0.8444987159357602","0.8555709209392487","1.1877422480620154","0.127","0.063","0.07798939955195915","0.24682130375212674","0.026094536122568193","0.011846642714725637","0.0768868914192007"
"30","52","1","true","0.05","0.34","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9122826448630704","0.8123797951769318","1.1875","0.408","0.354","-0.02425581395348838","0.5975228719350123","-0.045","-0.555","0.41200000000000003","12","0.8250618101556624","0.8335091772789873","1.1875","0.19","0.095","0.045990710583262075","0.3235736857199264","0.059907423277762675","-0.008873480679102848","0.08866064260165066"
"24","52","1","true","0.05","0.28","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9122826448630704","0.8123797951769318","1.1875","0.408","0.354","-0.02425581395348838","0.5975228719350123","-0.045","-0.555","0.41200000000000003","12","0.8406148054972836","0.8494716572780728","1.1875","0.155","0.079","0.019560313958161935","0.272005387104141","-0.03423009694746525","-0.05642739581121907","0.030659113926984723"
"25","52","1","true","0.05","0.29","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9122826448630704","0.8123797951769318","1.1875","0.408","0.354","-0.02425581395348838","0.5975228719350123","-0.045","-0.555","0.41200000000000003","12.02325581395349","0.832055061133505","0.851398144075565","1.1878633720930232","0.155","0.083","0.029967936016788408","0.2719721183922035","0.03366179540064071","-0.011994388981207464","0.08545913393545347"
"27","52","1","true","0.05","0.31","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9122826448630704","0.8123797951769318","1.1875","0.408","0.354","-0.02425581395348838","0.5975228719350123","-0.045","-0.555","0.41200000000000003","12","0.8250277781310893","0.8360015634960877","1.1875","0.176","0.094","0.03775426992627867","0.3190244242128695","0.028586323159504472","-0.03246644088517542","0.0645181737170801"
"21","52","1","true","0.05","0.25","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9122826448630704","0.8123797951769318","1.1875","0.408","0.354","-0.02425581395348838","0.5975228719350123","-0.045","-0.555","0.41200000000000003","12.007751937984494","0.8320278297240978","0.8573165561175374","1.1876211240310077","0.276","0.105","-0.27271872141087267","0.41790252171817105","-0.44720291657961475","-0.4660579717427439","-0.3982850479751592"
"28","52","1","true","0.05","0.32","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.9122826448630704","0.8123797951769318","1.1875","0.408","0.354","-0.02425581395348838","0.5975228719350123","-0.045","-0.555","0.41200000000000003","11.999999999999998","0.8248589348718575","0.8362452531439503","1.1875","0.185","0.109","-0.024477085784044953","0.33154778916737576","-0.060023282363752276","-0.12127849293030966","0.039576378948946875"
