"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity1D.nlogo"
"regularExperimentPart23"
"03/13/2022 04:45:38:562 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","opinions","use_identity?","id_threshold","max-ticks","record-each-n-steps","boundary","conformity-level","n-neis","p-random","mode","tolerance-level","p-speaking-level","network-change","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","threshold_drawn","identity_type","X-opinion","polar_repeats","Y-opinion","draw_id_threshold","model","cut-links-randomly?","record?","Centroids_change","boundary-drawn","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","d_threshold","ESBG_furthest_out","identity_levels","record-length","updating","set-seed?","N-agents","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","sd_op1_start","median_op1_start","lower_op1_start","upper_op1_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","sd_op1_final","median_op1_final","lower_op1_final","upper_op1_final"
"24","101","1","false","0.49","365","365","0.22","0.36","64","0.34","vaguely-speak","0.648","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.00985271317829459","0.5852405902273119","-0.006","-0.524","0.46799999999999997","0","1","1","1","0","0","0.2704364802097825","0.12642303127653431","0.2859999999999999","0.28599999924068437","0.286"
"49","101","1","false","0.49","365","365","0.22","0.36","13","0.27","openly-listen","1.08","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.968992248061966","0.7545063526175587","0.38036164098916947","1.827640503875969","0.401","0.349","0.009852713178294576","0.5852405902273119","-0.006","-0.524","0.46799999999999997","52.968992248062015","0.7545063526175582","0.3803616409891693","1.827640503875969","0.097","0.032","0.15669040187830066","0.2482965176787081","0.19266255592144865","0.16563691547601367","0.2181226717486851"
"50","101","1","false","0.49","365","365","0.22","0.36","13","0.27","openly-listen","1.08","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.968992248061966","0.7545063526175587","0.38036164098916947","1.827640503875969","0.401","0.349","0.009852713178294576","0.5852405902273119","-0.006","-0.524","0.46799999999999997","52.96899224806198","0.7545063526175583","0.3803616409891693","1.827640503875969","0.095","0.024","0.21090253761200914","0.24480282767953232","0.255523421715438","0.24034887374559155","0.2694072651528393"
"34","101","1","false","0.49","365","365","0.22","0.36","52","0.27","vaguely-speak","0.648","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999995","0.9055666136752284","0.8126482291659581","1.1875","0.401","0.349","0.009852713178294557","0.5852405902273117","-0.006","-0.524","0.46799999999999997","12.000000000000002","0.8846952022866087","0.8342512590698051","1.1875","0","0","0.10655852570340385","0.007344250602769174","0.10600058321134133","0.10600001412161292","0.10601312161982546"
"37","101","1","false","0.49","365","365","0.22","0.36","52","0.34","openly-listen","1.08","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.920970667017134","0.812221172504132","1.1875","0.401","0.349","0.009852713178294557","0.5852405902273117","-0.006","-0.524","0.46799999999999997","12.000000000000002","0.9209706670171349","0.8122211725041323","1.1875","0.091","0.044","-0.26702720391438084","0.19358382711726058","-0.24776805776541555","-0.2732282253425691","-0.23747133913016416"
"33","101","1","false","0.49","365","365","0.22","0.36","52","0.27","vaguely-speak","1.08","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999995","0.9055666136752284","0.8126482291659581","1.1875","0.401","0.349","0.009852713178294557","0.5852405902273117","-0.006","-0.524","0.46799999999999997","12.000000000000002","0.9055666136752275","0.8126482291659586","1.1875","0","0","0.24015763400202522","0.0020442718450156203","0.23999999999990862","0.23999992179966423","0.24"
"43","101","1","false","0.49","365","365","0.22","0.36","52","0.34","vaguely-speak","1.08","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.920970667017134","0.812221172504132","1.1875","0.401","0.349","0.009852713178294557","0.5852405902273117","-0.006","-0.524","0.46799999999999997","11.999999999999998","0.920970667017134","0.8122211725041318","1.1875","0","0","0.10727737258232045","0.00340988040769478","0.10700195158544537","0.107","0.10702394556389863"
"38","101","1","false","0.49","365","365","0.22","0.36","52","0.34","openly-listen","1.08","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.920970667017134","0.812221172504132","1.1875","0.401","0.349","0.009852713178294557","0.5852405902273117","-0.006","-0.524","0.46799999999999997","11.999999999999998","0.9209706670171343","0.8122211725041315","1.1875","0","0.004","0.04780839399580828","0.16529984520947097","0.06520108098266252","0.06188540651466558","0.06812769393836188"
"39","101","1","false","0.49","365","365","0.22","0.36","52","0.34","openly-listen","1.08","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.920970667017134","0.812221172504132","1.1875","0.401","0.349","0.009852713178294557","0.5852405902273117","-0.006","-0.524","0.46799999999999997","11.999999999999993","0.9209706670171345","0.8122211725041321","1.1875","0","0.003","0.02865358075320813","0.1538473467901955","0.04845719653738249","0.04493647705431701","0.051732660993003124"
"46","101","1","false","0.49","365","365","0.22","0.36","52","0.34","vaguely-speak","0.648","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.920970667017134","0.812221172504132","1.1875","0.401","0.349","0.009852713178294557","0.5852405902273117","-0.006","-0.524","0.46799999999999997","12.000000000000004","0.8761828266285654","0.8337368821434485","1.1875","0","0.001","0.1288556930137672","0.011283033308440845","0.12828122335403971","0.1272643758455268","0.12895457070357347"
"28","101","1","false","0.49","365","365","0.22","0.36","52","0.27","openly-listen","0.648","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999995","0.9055666136752284","0.8126482291659581","1.1875","0.401","0.349","0.009852713178294557","0.5852405902273117","-0.006","-0.524","0.46799999999999997","12.186046511627913","0.8356466555573291","0.8631232997915637","1.190406976744186","0.225","0.081","0.1425628940287828","0.355889254342664","0.27479825170472566","0.26455973939794897","0.28439598264802635"
"36","101","1","false","0.49","365","365","0.22","0.36","52","0.27","vaguely-speak","0.648","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999995","0.9055666136752284","0.8126482291659581","1.1875","0.401","0.349","0.009852713178294557","0.5852405902273117","-0.006","-0.524","0.46799999999999997","12.000000000000002","0.8495919183923657","0.849119831918264","1.1875","0","0","0.23518033765186122","0.0033885229191901595","0.2349988022737461","0.23492480886142536","0.2349999899421552"
"45","101","1","false","0.49","365","365","0.22","0.36","52","0.34","vaguely-speak","1.08","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.920970667017134","0.812221172504132","1.1875","0.401","0.349","0.009852713178294557","0.5852405902273117","-0.006","-0.524","0.46799999999999997","11.999999999999996","0.9209706670171339","0.8122211725041318","1.1875","0","0","0.23516666013039111","0.0020381404599867474","0.23499999999999996","0.23499999867833937","0.235"
"53","101","1","false","0.49","365","365","0.22","0.36","13","0.27","openly-listen","0.648","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.968992248061966","0.7545063526175587","0.38036164098916947","1.827640503875969","0.401","0.349","0.009852713178294576","0.5852405902273119","-0.006","-0.524","0.46799999999999997","57.74418604651161","0.28607488705712575","0.5061427330737794","1.9022529069767442","0.075","0.013","0.06109819759307426","0.20309672757901873","0.09748301302174239","0.0877407061482022","0.1045639794958457"
"5","101","1","false","0.49","365","365","0.22","0.36","64","0.27","openly-listen","0.648","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.00985271317829459","0.5852405902273119","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.055","0.023","0.053223832059141385","0.18716080664528706","0.08345146729935056","0.07351077632679537","0.09100677264057311"
"35","101","1","false","0.49","365","365","0.22","0.36","52","0.27","vaguely-speak","0.648","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999995","0.9055666136752284","0.8126482291659581","1.1875","0.401","0.349","0.009852713178294557","0.5852405902273117","-0.006","-0.524","0.46799999999999997","11.999999999999998","0.8336365500659751","0.8471121838510377","1.1875","0","0.001","0.21281618173936873","0.005413211371284705","0.2129047645840122","0.21191706946099828","0.2129976712929073"
"51","101","1","false","0.49","365","365","0.22","0.36","13","0.27","openly-listen","1.08","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.968992248061966","0.7545063526175587","0.38036164098916947","1.827640503875969","0.401","0.349","0.009852713178294576","0.5852405902273119","-0.006","-0.524","0.46799999999999997","52.96899224806199","0.7545063526175584","0.38036164098916964","1.827640503875969","0.087","0.035","-0.04672721790985699","0.20885849426716543","-0.03810397045427383","-0.06744632525460847","-0.02431266266822151"
"29","101","1","false","0.49","365","365","0.22","0.36","52","0.27","openly-listen","0.648","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999995","0.9055666136752284","0.8126482291659581","1.1875","0.401","0.349","0.009852713178294557","0.5852405902273117","-0.006","-0.524","0.46799999999999997","12.565891472868216","0.8532646155366665","0.8784566250427571","1.1963420542635659","0.09","0.034","-0.018391483407381403","0.2160216956942419","0.020671626028830516","0.012687338944800026","0.02720055945691184"
"30","101","1","false","0.49","365","365","0.22","0.36","52","0.27","openly-listen","0.648","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999995","0.9055666136752284","0.8126482291659581","1.1875","0.401","0.349","0.009852713178294557","0.5852405902273117","-0.006","-0.524","0.46799999999999997","11.449612403100776","0.8526223572556697","0.8791920937759025","1.1789001937984496","0.091","0.023","-0.20139490987974462","0.2213439451215728","-0.23487686406344005","-0.23962030872350443","-0.22799451790428482"
"55","101","1","false","0.49","365","365","0.22","0.36","13","0.27","vaguely-speak","1.08","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.968992248061966","0.7545063526175587","0.38036164098916947","1.827640503875969","0.401","0.349","0.009852713178294576","0.5852405902273119","-0.006","-0.524","0.46799999999999997","52.968992248062","0.7545063526175583","0.38036164098916936","1.827640503875969","0","0","0.0797939939777423","0.08063346619991761","0.08604277324596242","0.086","0.08698096464662358"
"17","101","1","false","0.49","365","365","0.22","0.36","64","0.34","openly-listen","0.648","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.00985271317829459","0.5852405902273119","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.055","0.023","0.053223832059141385","0.18716080664528706","0.08345146729935056","0.07351077632679537","0.09100677264057311"
"18","101","1","false","0.49","365","365","0.22","0.36","64","0.34","openly-listen","0.648","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.00985271317829459","0.5852405902273119","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.073","0.03","0.054205074785957465","0.19721145247750327","0.07067346323485507","0.06573606208459232","0.08987828351493396"
"56","101","1","false","0.49","365","365","0.22","0.36","13","0.27","vaguely-speak","1.08","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.968992248061966","0.7545063526175587","0.38036164098916947","1.827640503875969","0.401","0.349","0.009852713178294576","0.5852405902273119","-0.006","-0.524","0.46799999999999997","52.96899224806199","0.7545063526175585","0.3803616409891696","1.827640503875969","0","0.001","0.22633278553237243","0.0024688416636790608","0.22598947828239394","0.22555180904131567","0.2268446167242178"
"48","101","1","false","0.49","365","365","0.22","0.36","52","0.34","vaguely-speak","0.648","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.920970667017134","0.812221172504132","1.1875","0.401","0.349","0.009852713178294557","0.5852405902273117","-0.006","-0.524","0.46799999999999997","11.999999999999995","0.8522254431142139","0.8450084819749791","1.1875","0","0","0.25092594146858355","0.08999138619614541","0.2588689609689439","0.2582342305075963","0.2589677897232092"
"44","101","1","false","0.49","365","365","0.22","0.36","52","0.34","vaguely-speak","1.08","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.920970667017134","0.812221172504132","1.1875","0.401","0.349","0.009852713178294557","0.5852405902273117","-0.006","-0.524","0.46799999999999997","11.999999999999998","0.9209706670171341","0.8122211725041315","1.1875","0","0","0.21515409273643574","0.002029924986764083","0.21499999999998295","0.21499995779346143","0.215"
"16","101","1","false","0.49","365","365","0.22","0.36","64","0.34","openly-listen","0.648","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.00985271317829459","0.5852405902273119","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.182","0.084","-0.2762614545424104","0.31197247288228597","-0.3909184532711365","-0.4076617248315978","-0.3078555323652684"
