"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity.nlogo"
"regularExperimentPart14"
"03/07/2022 04:03:51:598 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","n-neis","use_identity?","tolerance-level","cut-links-randomly?","record?","opinions","updating","set-seed?","boundary","polar_repeats","Y-opinion","draw_id_threshold","model","max-ticks","Centroids_change","boundary-drawn","p-random","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","mode","d_threshold","record-each-n-steps","ESBG_furthest_out","identity_levels","record-length","id_threshold","network-change","p-speaking-level","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","conformity-level","threshold_drawn","identity_type","X-opinion","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","sd_op1_start","sd_op2_start","median_op1_start","median_op2_start","lower_op1_start","lower_op2_start","upper_op1_start","upper_op2_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","sd_op1_final","sd_op2_final","median_op1_final","median_op2_final","lower_op1_final","lower_op2_final","upper_op1_final","upper_op2_final"
"10","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.43","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.248062015503871","0.8670281404480541","0.9103398684310647","1.191375968992248","0.15","0.074","0.06505972716973413","-0.026635385574953943","0.3036315852093934","0.32757335887190375","0.048303442461543895","0.0017531591499936145","0.008266857624231235","-0.023767500605164874","0.07480668949545011","0.03534371342747122"
"20","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","0.43","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","11.984496124031008","0.8709190725196547","0.928647432609275","1.1872577519379846","0.164","0.081","0.024250191421510574","0.2711615040565668","0.2847648777070214","0.4317022723915012","-7.226193724853428E-4","0.37625414720939776","-0.012325795431201228","0.3210730874623422","0.010079326001367205","0.4254201975178601"
"2","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","0.43","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","11.984496124031008","0.8709190725196547","0.928647432609275","1.1872577519379846","0.164","0.081","0.024250191421510574","0.2711615040565668","0.2847648777070214","0.4317022723915012","-7.226193724853428E-4","0.37625414720939776","-0.012325795431201228","0.3210730874623422","0.010079326001367205","0.4254201975178601"
"6","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","0.543","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.224806201550388","0.8742862775633093","0.9280728409879492","1.191012596899225","0.146","0.056","-0.01967843679660147","-0.07689080904469159","0.31120076317783085","0.3218710962759363","-0.06675601390054324","-0.06456738160376883","-0.07693742180497709","-0.08583808583566746","-0.010580830950457748","-0.05287010861527357"
"11","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.43","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","11.984496124031008","0.8709190725196547","0.928647432609275","1.1872577519379846","0.164","0.081","0.024250191421510574","0.2711615040565668","0.2847648777070214","0.4317022723915012","-7.226193724853428E-4","0.37625414720939776","-0.012325795431201228","0.3210730874623422","0.010079326001367205","0.4254201975178601"
"22","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","0.543","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.767441860465116","0.8822847936190071","0.9474649155145966","1.1994912790697674","0.11","0.05","0.06963723478158869","-0.008783411399623572","0.281775625474855","0.30852531474367706","0.047511346751167624","0.030272935987385202","0.04126093222946403","0.018123868547215843","0.05444385726624457","0.04865484000260743"
"15","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.543","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.224806201550388","0.8742862775633093","0.9280728409879492","1.191012596899225","0.146","0.056","-0.01967843679660147","-0.07689080904469159","0.31120076317783085","0.3218710962759363","-0.06675601390054324","-0.06456738160376883","-0.07693742180497709","-0.08583808583566746","-0.010580830950457748","-0.05287010861527357"
"1","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","0.43","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.248062015503871","0.8670281404480541","0.9103398684310647","1.191375968992248","0.15","0.074","0.06505972716973413","-0.026635385574953943","0.3036315852093934","0.32757335887190375","0.048303442461543895","0.0017531591499936145","0.008266857624231235","-0.023767500605164874","0.07480668949545011","0.03534371342747122"
"5","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","0.543","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.51162790697674","0.8654054451778199","0.9131229799863717","1.1954941860465116","0.168","0.075","0.1682555087113428","0.026299419309239763","0.3071867947638862","0.36193532641304965","0.1639514986986929","0.05917844241216951","0.1424967408241751","0.026383838585575844","0.18014326388612256","0.08825742943861904"
"14","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.543","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.51162790697674","0.8654054451778199","0.9131229799863717","1.1954941860465116","0.168","0.075","0.1682555087113428","0.026299419309239763","0.3071867947638862","0.36193532641304965","0.1639514986986929","0.05917844241216951","0.1424967408241751","0.026383838585575844","0.18014326388612256","0.08825742943861904"
"35","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.39","link","0.65","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","11.201550387596892","0.8769795678299117","0.9105582888559308","1.1750242248062015","0","0","0.16967790132797078","-0.13665571102552113","0.0020948733678241805","0.017141550481215396","0.17","-0.13499026858371832","0.17","-0.13645182840965053","0.17000000000000004","-0.13483092498500854"
"23","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","0.543","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.51162790697674","0.8654054451778199","0.9131229799863717","1.1954941860465116","0.168","0.075","0.1682555087113428","0.026299419309239763","0.3071867947638862","0.36193532641304965","0.1639514986986929","0.05917844241216951","0.1424967408241751","0.026383838585575844","0.18014326388612256","0.08825742943861904"
"37","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","0.43","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","11.38759689922481","0.8812114123255577","0.9267450660811142","1.1779312015503876","0","0","0.10903458296340215","-0.2388073215860739","0.006103284194820764","0.019196789854876224","0.1083868382436609","-0.23674658555820594","0.1079967599688051","-0.2384106746111134","0.10881142138519706","-0.2355586615663175"
"36","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.39","link","0.65","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.76744186046512","0.8773515828392714","0.9311386782936605","1.1994912790697674","0","0","0.09293393978185249","-0.02509614784635319","3.7377875818782704E-4","5.433392586248592E-4","0.093","-0.025","0.093","-0.025","0.09300000000000001","-0.024999999999999998"
"34","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","vaguely-speak","0.8","365","5","2","40","0.39","link","0.65","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","11.007751937984493","0.8853771451214282","0.9232705223955293","1.1719961240310077","0","0","0.15456479370668771","-0.10789050603079292","0.0035263201460489307","0.02318667102955619","0.155","-0.10499993104747482","0.15499999999999609","-0.10583791923291334","0.15500000000000003","-0.10494904107434389"
"4","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","0.543","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.767441860465116","0.8822847936190071","0.9474649155145966","1.1994912790697674","0.11","0.05","0.06963723478158869","-0.008783411399623572","0.281775625474855","0.30852531474367706","0.047511346751167624","0.030272935987385202","0.04126093222946403","0.018123868547215843","0.05444385726624457","0.04865484000260743"
"24","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","0.543","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.224806201550388","0.8742862775633093","0.9280728409879492","1.191012596899225","0.146","0.056","-0.01967843679660147","-0.07689080904469159","0.31120076317783085","0.3218710962759363","-0.06675601390054324","-0.06456738160376883","-0.07693742180497709","-0.08583808583566746","-0.010580830950457748","-0.05287010861527357"
"27","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","0.65","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.651162790697676","0.8710220091560137","0.9208457724046476","1.197674418604651","0.119","0.06","0.010315848590523147","-0.07037492683374072","0.23498416826083626","0.3337989645013428","0.039520352976416574","-0.1049732265001977","0.026","-0.15745558910276755","0.046912817779198895","-0.0828590177119077"
"9","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","0.65","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.651162790697676","0.8710220091560137","0.9208457724046476","1.197674418604651","0.119","0.06","0.010315848590523147","-0.07037492683374072","0.23498416826083626","0.3337989645013428","0.039520352976416574","-0.1049732265001977","0.026","-0.15745558910276755","0.046912817779198895","-0.0828590177119077"
"13","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.543","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.767441860465116","0.8822847936190071","0.9474649155145966","1.1994912790697674","0.11","0.05","0.06963723478158869","-0.008783411399623572","0.281775625474855","0.30852531474367706","0.047511346751167624","0.030272935987385202","0.04126093222946403","0.018123868547215843","0.05444385726624457","0.04865484000260743"
"7","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","0.65","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.899224806201554","0.8797088879094827","0.9350347137603364","1.2015503875968991","0.15","0.047","0.03983176956907426","0.07595061970847325","0.2783268227089571","0.3381926511576129","0.01609476215172701","0.14340846292836146","0.010272611516724216","0.1276512337857849","0.02016202388957765","0.16229422801541804"
"18","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.65","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.651162790697676","0.8710220091560137","0.9208457724046476","1.197674418604651","0.119","0.06","0.010315848590523147","-0.07037492683374072","0.23498416826083626","0.3337989645013428","0.039520352976416574","-0.1049732265001977","0.026","-0.15745558910276755","0.046912817779198895","-0.0828590177119077"
"16","1","52","false","0.2","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","0.65","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.899224806201554","0.8797088879094827","0.9350347137603364","1.2015503875968991","0.15","0.047","0.03983176956907426","0.07595061970847325","0.2783268227089571","0.3381926511576129","0.01609476215172701","0.14340846292836146","0.010272611516724216","0.1276512337857849","0.02016202388957765","0.16229422801541804"
