"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity4D.nlogo"
"regularExperimentPart33"
"03/16/2022 03:46:42:200 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","use_identity?","opinions","boundary","conformity-level","id_threshold","tolerance-level","p-speaking-level","mode","p-random","n-neis","max-ticks","record-each-n-steps","polar_repeats","draw_id_threshold","model","Centroids_change","boundary-drawn","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","d_threshold","ESBG_furthest_out","identity_levels","record-length","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","threshold_drawn","identity_type","X-opinion","Y-opinion","cut-links-randomly?","record?","updating","set-seed?","network-change","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","mean_op3_start","mean_op4_start","sd_op1_start","sd_op2_start","sd_op3_start","sd_op4_start","median_op1_start","median_op2_start","median_op3_start","median_op4_start","lower_op1_start","lower_op2_start","lower_op3_start","lower_op4_start","upper_op1_start","upper_op2_start","upper_op3_start","upper_op4_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","mean_op3_final","mean_op4_final","sd_op1_final","sd_op2_final","sd_op3_final","sd_op4_final","median_op1_final","median_op2_final","median_op3_final","median_op4_final","lower_op1_final","lower_op2_final","lower_op3_final","lower_op4_final","upper_op1_final","upper_op2_final","upper_op3_final","upper_op4_final"
"5","1","false","4","0.1","0.45","0.49","1.08","0.5","vaguely-speak","0.27","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","false","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","11.999999999999991","0.9120932717941235","0.8126144277829308","1.1875","0.271","0.084","-0.03310077519379845","0.0061007751937984574","-0.003248062015503858","-0.08737984496124031","0.5534723181447464","0.5999171406973794","0.5612732182141742","0.5891167407892095","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","12.000000000000009","0.9120932717941235","0.8126144277829311","1.1875","0.335","0.074","-0.02936703059660509","0.02301964963528053","-0.0086153423087846","-0.09643036952272337","0.5313985694697152","0.5744016879332974","0.5434819433887533","0.5928689812627284","0.026000000000214758","0.16","0.026000000000214758","0.16","-0.5569999999999837","-0.5109999999999999","-0.5569999999999837","-0.5109999999999999","0.2040000000002038","0.5989999991243005","0.2040000000002038","0.5989999991243005"
"36","1","false","4","0.22","0.45","0.49","1.08","0.5","openly-listen","0.05","13","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","false","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","69.14728682170544","0.8570369518504821","0.6244536688762251","2.080426356589147","0.275","0.084","-0.033100775193798455","0.006100775193798449","-0.0032480620155038494","-0.08737984496124031","0.5534723181447463","0.5999171406973793","0.5612732182141741","0.5891167407892095","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","69.14728682170542","0.8570369518504823","0.6244536688762253","2.080426356589147","0.14","0.086","-0.016459527984305514","0.09439659671020588","0.04565857643655652","-0.3015525428883543","0.3690275780788454","0.4690591381695592","0.4161233439727592","0.42035345352650105","-0.0318545589796848","0.17956070130966048","-0.0318545589796848","0.17956070130966048","-0.14019338908233803","-0.2748265485510457","-0.14019338908233803","-0.2748265485510457","0.0804688444351756","0.33662358429503914","0.0804688444351756","0.33662358429503914"
"34","1","false","4","0.22","0.45","0.49","1.08","0.5","openly-listen","0.27","13","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","false","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","53.14728682170546","0.8065818109914358","0.3741964272022937","1.8304263565891472","0.275","0.084","-0.033100775193798455","0.006100775193798449","-0.0032480620155038494","-0.08737984496124031","0.5534723181447463","0.5999171406973793","0.5612732182141741","0.5891167407892095","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","53.14728682170544","0.8065818109914358","0.3741964272022936","1.8304263565891472","0.108","0.072","0.02287771753813375","0.015099652472929583","0.13948647536865216","-0.31877845099087254","0.3582041574298596","0.4392139210365733","0.38790382770599224","0.39533774172174735","0.008373674223570802","-0.027218262227482037","0.008373674223570802","-0.027218262227482037","-0.06332739717574018","-0.2036605121435589","-0.06332739717574018","-0.2036605121435589","0.12754160365896033","0.1512389865553398","0.12754160365896033","0.1512389865553398"
"1","1","false","4","0.1","0.45","0.49","1.08","0.5","openly-listen","0.27","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","false","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","11.999999999999991","0.9120932717941235","0.8126144277829308","1.1875","0.271","0.084","-0.03310077519379845","0.0061007751937984574","-0.003248062015503858","-0.08737984496124031","0.5534723181447464","0.5999171406973794","0.5612732182141742","0.5891167407892095","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","12.000000000000004","0.9120932717941233","0.8126144277829311","1.1875","0.294","0.105","-0.016043246698858968","0.0017503885333681592","0.03259072421400165","-0.1642633809796139","0.4684394045198219","0.6097710051392105","0.5102328491947983","0.5743070923028485","0.08399464569751683","-0.14685042222493874","0.08399464569751683","-0.14685042222493874","-0.4168481427253634","-0.6148114969388887","-0.4168481427253634","-0.6148114969388887","0.3187899728706651","0.6152981833945292","0.3187899728706651","0.6152981833945292"
"38","1","false","4","0.22","0.45","0.49","1.08","0.5","vaguely-speak","0.27","13","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","false","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","53.14728682170546","0.8065818109914358","0.3741964272022937","1.8304263565891472","0.275","0.084","-0.033100775193798455","0.006100775193798449","-0.0032480620155038494","-0.08737984496124031","0.5534723181447463","0.5999171406973793","0.5612732182141741","0.5891167407892095","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","53.147286821705436","0.8065818109914357","0.3741964272022936","1.8304263565891472","0","0.008","-0.1244458880593799","0.005703909472634758","-0.08101871185850447","0.0228668689171327","0.08081790710406771","0.04035158945952567","0.06565836724473904","0.08364095435589416","-0.11167491350680703","3.694340849677939E-4","-0.11167491350680703","3.694340849677939E-4","-0.12474957146516209","-0.003047821214326299","-0.12474957146516209","-0.003047821214326299","-0.10512667197415607","0.008099521955310413","-0.10512667197415607","0.008099521955310413"
"11","1","false","4","0.1","0.45","0.49","1.08","0.95","openly-listen","0.05","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","false","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","12.000000000000002","0.9452964458055696","0.8147257013640218","1.1875","0.271","0.084","-0.03310077519379845","0.0061007751937984574","-0.003248062015503858","-0.08737984496124031","0.5534723181447464","0.5999171406973794","0.5612732182141742","0.5891167407892095","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","11.999999999999998","0.9452964458055695","0.8147257013640217","1.1875","0.278","0.072","0.054353770406561454","0.06493245599074836","-0.013425978605050725","-0.1256769879352591","0.43725122488317375","0.5685540302098104","0.5215923390464318","0.5880576602571935","0.17581018908114018","0.17034550006516","0.17581018908114018","0.17034550006516","-0.35345161648304546","-0.4859958221516431","-0.35345161648304546","-0.4859958221516431","0.2705730684611344","0.499","0.2705730684611344","0.499"
"33","1","false","4","0.22","0.45","0.49","1.08","0.5","openly-listen","0.27","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","false","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","11.999999999999991","0.9120932717941235","0.8126144277829308","1.1875","0.271","0.084","-0.03310077519379845","0.0061007751937984574","-0.003248062015503858","-0.08737984496124031","0.5534723181447464","0.5999171406973794","0.5612732182141742","0.5891167407892095","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","11.999999999999996","0.9120932717941236","0.8126144277829311","1.1875","0.142","0.063","0.02819421506286984","0.14069642269612687","0.14122538031140092","-0.34341380877100525","0.33975139739590515","0.4071041135227447","0.4078963885142871","0.37598864218775707","0.025321576918246717","0.09791848300857611","0.025321576918246717","0.09791848300857611","-0.008333845972116075","0.04458286646189062","-0.008333845972116075","0.04458286646189062","0.09939113319497457","0.19122753368337742","0.09939113319497457","0.19122753368337742"
"15","1","false","4","0.1","0.45","0.49","1.08","0.95","vaguely-speak","0.05","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","false","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","12.000000000000002","0.9452964458055696","0.8147257013640218","1.1875","0.271","0.084","-0.03310077519379845","0.0061007751937984574","-0.003248062015503858","-0.08737984496124031","0.5534723181447464","0.5999171406973794","0.5612732182141742","0.5891167407892095","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","12","0.9452964458055694","0.8147257013640223","1.1875","0.277","0.072","-0.06289606889095789","-0.0012876639217180895","-0.05000367323067879","-0.09789679692280757","0.49856652926274364","0.525406511458953","0.49688913138115154","0.5295480585962993","-0.027426114276425346","0.22900000000000156","-0.027426114276425346","0.22900000000000156","-0.256016280892704","-0.54","-0.256016280892704","-0.54","0.035780046099074335","0.40400207162947177","0.035780046099074335","0.40400207162947177"
"22","1","false","4","0.1","0.45","0.49","0.648","0.5","vaguely-speak","0.27","13","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","false","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","53.14728682170546","0.8065818109914358","0.3741964272022937","1.8304263565891472","0.275","0.084","-0.033100775193798455","0.006100775193798449","-0.0032480620155038494","-0.08737984496124031","0.5534723181447463","0.5999171406973793","0.5612732182141741","0.5891167407892095","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","81.82170542635662","0.38974968460070164","0.7562553442887068","2.278464147286822","0.296","0.063","-0.03634420949225798","0.023115355708560385","0.005019180265112813","-0.09859657730783913","0.4939420985005414","0.5613649123531675","0.4959692490980463","0.5400341063455547","-0.074381683","0.20775693812961057","-0.074381683","0.20775693812961057","-0.22100000003396647","-0.568","-0.22100000003396647","-0.568","0.151","0.4934378863105905","0.151","0.4934378863105905"
"9","1","false","4","0.1","0.45","0.49","1.08","0.95","openly-listen","0.27","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","false","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","11.999999999999991","0.9120932717941235","0.8126144277829308","1.1875","0.271","0.084","-0.03310077519379845","0.0061007751937984574","-0.003248062015503858","-0.08737984496124031","0.5534723181447464","0.5999171406973794","0.5612732182141742","0.5891167407892095","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","12.000000000000004","0.9120932717941233","0.8126144277829308","1.1875","0.252","0.121","0.06577703218644586","0.06685532553841314","0.022277209959358384","-0.13360714247022526","0.45744895987949824","0.5310517163595873","0.5502427762238185","0.6017628665562776","0.19715329798703632","-0.0347830473683184","0.19715329798703632","-0.0347830473683184","-0.270446498183267","-0.3198127736314429","-0.270446498183267","-0.3198127736314429","0.362","0.575","0.362","0.575"
"13","1","false","4","0.1","0.45","0.49","1.08","0.95","vaguely-speak","0.27","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","false","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","11.999999999999991","0.9120932717941235","0.8126144277829308","1.1875","0.271","0.084","-0.03310077519379845","0.0061007751937984574","-0.003248062015503858","-0.08737984496124031","0.5534723181447464","0.5999171406973794","0.5612732182141742","0.5891167407892095","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","12.000000000000007","0.9120932717941235","0.8126144277829311","1.1875","0.29","0.104","-0.03528775722117301","0.012124059246294687","-0.04639697748735678","-0.08213673261770384","0.47334233385268476","0.5389278324025201","0.46720629802047137","0.5387452013854694","-0.04414543250815062","0.25615461803832384","-0.04414543250815062","0.25615461803832384","-0.172","-0.578","-0.172","-0.578","0.027277161858593482","0.47000708205667746","0.027277161858593482","0.47000708205667746"
"40","1","false","4","0.22","0.45","0.49","1.08","0.5","vaguely-speak","0.05","13","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","false","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","69.14728682170544","0.8570369518504821","0.6244536688762251","2.080426356589147","0.275","0.084","-0.033100775193798455","0.006100775193798449","-0.0032480620155038494","-0.08737984496124031","0.5534723181447463","0.5999171406973793","0.5612732182141741","0.5891167407892095","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","69.14728682170544","0.857036951850482","0.6244536688762253","2.080426356589147","0","0.001","0.020120674558662253","-0.13915842172278986","-0.25356072675575364","-0.11467126036819163","0.13458164962499453","0.12763200860816606","0.13116618309626069","0.12168339261187809","0.026149935341349035","-0.15925716806923718","0.026149935341349035","-0.15925716806923718","-0.005240392515708186","-0.16606183119905946","-0.005240392515708186","-0.16606183119905946","0.055123462220500456","-0.15044884216759458","0.055123462220500456","-0.15044884216759458"
"44","1","false","4","0.22","0.45","0.49","1.08","0.95","openly-listen","0.05","13","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","false","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","69.14728682170544","0.8570369518504821","0.6244536688762251","2.080426356589147","0.275","0.084","-0.033100775193798455","0.006100775193798449","-0.0032480620155038494","-0.08737984496124031","0.5534723181447463","0.5999171406973793","0.5612732182141741","0.5891167407892095","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","69.14728682170544","0.8570369518504822","0.6244536688762252","2.080426356589147","0.129","0.07","-0.008775649566920141","0.10687876956414621","0.07586815374602592","-0.2880906461305552","0.36644080960411285","0.4415436718602964","0.3977436016766862","0.4054511176622475","-0.013954827473325854","0.13982088466348014","-0.013954827473325854","0.13982088466348014","-0.1436882664778194","-0.14056207372504984","-0.1436882664778194","-0.14056207372504984","0.08004691213106326","0.22173215253155867","0.08004691213106326","0.22173215253155867"
