"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity.nlogo"
"regularExperimentPart11"
"03/06/2022 03:44:25:135 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","cut-links-randomly?","record?","opinions","updating","set-seed?","boundary","polar_repeats","Y-opinion","draw_id_threshold","model","max-ticks","Centroids_change","boundary-drawn","p-random","tolerance-drawn","p-speaking-drawn","n-neis","use_opponents_ratio?","polarisation-each-n-steps","mode","d_threshold","record-each-n-steps","ESBG_furthest_out","identity_levels","record-length","id_threshold","network-change","tolerance-level","p-speaking-level","centroid_color?","use_identity?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","conformity-level","threshold_drawn","identity_type","X-opinion","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","sd_op1_start","sd_op2_start","median_op1_start","median_op2_start","lower_op1_start","lower_op2_start","upper_op1_start","upper_op2_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","sd_op1_final","sd_op2_final","median_op1_final","median_op2_final","lower_op1_final","lower_op2_final","upper_op1_final","upper_op2_final"
"21","61","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","0","1","1","1","0.346","0.189","0.04460465116279071","-0.11607751937984499","0.6156870580219286","0.5457472173028447","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","0","1","1","1","0.368","0.484","0.0465164557529663","0.0020513275717917822","0.28496739913530533","0.714895166689691","0.18508584248111692","0.112","-0.11468576547564574","-0.7307465467563413","0.20375760782498614","0.7375913370394703"
"6","61","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","0","1","1","1","0.346","0.189","0.044604651162790734","-0.11607751937984494","0.6156870580219285","0.5457472173028448","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","0","1","1","1","0.11","0.041","-0.09512431246962358","0.42509077953374586","0.28929305406491795","0.3299824332272137","-0.1547674010490499","0.5080635264275927","-0.16247427249857374","0.4892844769846829","-0.14149267206132313","0.5158692754127105"
"19","61","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","0","1","1","1","0.346","0.189","0.04460465116279071","-0.11607751937984499","0.6156870580219286","0.5457472173028447","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","0","1","1","1","0.274","0.294","0.370967822570962","-0.02891240791830161","0.28807586871815255","0.5206517354326328","0.42240323761306314","-0.26462074201611674","0.400463065428985","-0.5202239904568126","0.4358747040360329","0.5028076962040735"
"26","61","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","0","1","1","1","0.346","0.189","0.04460465116279071","-0.11607751937984499","0.6156870580219286","0.5457472173028447","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","0","1","1","1","0.308","0.368","-0.04400622085541035","-0.05867595010018439","0.6163051767112501","0.2707719445538684","0.2849991246475024","-0.08040978896958485","-0.6823168689014624","-0.09670387885798679","0.5555477259218001","-0.06332119695666209"
"24","61","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","0","1","1","1","0.346","0.189","0.04460465116279071","-0.11607751937984499","0.6156870580219286","0.5457472173028447","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","0","1","1","1","0.338","0.38","-0.03786415150877267","-0.01789668171617166","0.5699034367905924","0.4117509366036807","0.207","-0.1","-0.6266211084428415","-0.33627883365756417","0.49015547049563746","0.30255676076069227"
"20","61","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","0","1","1","1","0.346","0.189","0.04460465116279071","-0.11607751937984499","0.6156870580219286","0.5457472173028447","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","0","1","1","1","0.319","0.334","0.08021889877338136","-0.04508668319460027","0.4531642978426043","0.5026895480317678","0.23097266980864","-0.1","-0.30599225694686444","-0.5273686733427149","0.48506732642843314","0.3979913054928787"
"22","61","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","0","1","1","1","0.346","0.189","0.04460465116279071","-0.11607751937984499","0.6156870580219286","0.5457472173028447","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","0","1","1","1","0.32","0.375","-0.03340157580931234","-0.09534864386162283","0.629680300676792","0.26521507592097926","0.2938789555088452","-0.10439262125261695","-0.7003671573197241","-0.16495830622189883","0.58009610351033","-0.06962125829582784"
"23","61","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","0","1","1","1","0.346","0.189","0.04460465116279071","-0.11607751937984499","0.6156870580219286","0.5457472173028447","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","0","1","1","1","0.294","0.336","-0.046720093603336385","-0.027777744564299534","0.5937222638463615","0.2701743108310758","0.2920265928683026","-0.05257811613766708","-0.6697045255975347","-0.07027108426252027","0.5195916468150492","-0.02022716783401373"
"27","61","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","0","1","1","1","0.346","0.189","0.04460465116279071","-0.11607751937984499","0.6156870580219286","0.5457472173028447","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","0","1","1","1","0.308","0.406","0.11276963530677227","-0.1214363962033775","0.3584389743165508","0.5556784614470242","0.2289999999999989","-0.1","-0.2058332349338739","-0.666034759151083","0.4161300815739214","0.3911527223969329"
"3","61","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","1.08","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","0","1","1","1","0.346","0.189","0.044604651162790734","-0.11607751937984494","0.6156870580219285","0.5457472173028448","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","0","1","1","1","0.361","0.43","0.02207484538088899","-0.1503641599315232","0.4868515903230878","0.5824491125671624","0.207","0.08594987002527588","-0.4351858068981552","-0.7367646942379802","0.4490857648333122","0.41028087323914597"
