"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity.nlogo"
"regularExperimentPart02"
"03/03/2022 08:29:12:520 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","cut-links-randomly?","record?","opinions","updating","set-seed?","boundary","polar_repeats","Y-opinion","draw_id_threshold","model","max-ticks","Centroids_change","boundary-drawn","p-random","tolerance-drawn","p-speaking-drawn","n-neis","use_opponents_ratio?","polarisation-each-n-steps","mode","d_threshold","record-each-n-steps","ESBG_furthest_out","identity_levels","record-length","id_threshold","network-change","tolerance-level","p-speaking-level","centroid_color?","use_identity?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","conformity-level","threshold_drawn","identity_type","X-opinion","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","sd_op1_start","sd_op2_start","median_op1_start","median_op2_start","lower_op1_start","lower_op2_start","upper_op1_start","upper_op2_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","sd_op1_final","sd_op2_final","median_op1_final","median_op2_final","lower_op1_final","lower_op2_final","upper_op1_final","upper_op2_final"
"39","31","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","1.08","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","0","1","1","1","0.358","0.178","0.10208527131782942","0.06250387596899225","0.6072457419443105","0.5726798042431603","0.071","0.097","-0.42400000000000004","-0.431","0.6995","0.532","0","1","1","1","0.356","0.327","0.14396329615325287","-0.34080989912207155","0.6125213362324173","0.3049760529752244","0.7026711112720148","-0.3592797635697129","-0.510077604009052","-0.5446368274735542","0.7197877816539477","-0.3409440216317813"
"37","31","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","1.08","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","0","1","1","1","0.358","0.178","0.10208527131782942","0.06250387596899225","0.6072457419443105","0.5726798042431603","0.071","0.097","-0.42400000000000004","-0.431","0.6995","0.532","0","1","1","1","0.293","0.208","-0.20615723615908","0.11549633951586892","0.554342142966276","0.28998010723408874","-0.5872039412826014","-0.03205662021171279","-0.5933030014744856","-0.04532744555975966","0.5755540802045417","0.3794972983424103"
"38","31","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","1.08","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","0","1","1","1","0.358","0.178","0.10208527131782942","0.06250387596899225","0.6072457419443105","0.5726798042431603","0.071","0.097","-0.42400000000000004","-0.431","0.6995","0.532","0","1","1","1","0.264","0.158","-0.25469543022748736","0.21997007164216276","0.5505586178799493","0.26888849666332243","-0.6176897524664641","0.12440863242176058","-0.6220069417829914","0.11470362353849459","0.561513149321506","0.4537352820207841"
"40","31","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.59","link","1.08","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","0","1","1","1","0.358","0.178","0.10208527131782942","0.06250387596899225","0.6072457419443105","0.5726798042431603","0.071","0.097","-0.42400000000000004","-0.431","0.6995","0.532","0","1","1","1","0.259","0.284","0.15047704604882015","0.2360988274083535","0.501591232209906","0.24210131891771916","0.5840132896151834","0.2501403845928926","-0.32787251921198035","0.22502759707585973","0.5961164335910791","0.272630914142472"
"4","31","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","0","1","1","1","0.358","0.178","0.10208527131782939","0.06250387596899225","0.6072457419443105","0.5726798042431603","0.071","0.097","-0.42400000000000004","-0.431","0.6995","0.532","0","1","1","1","0.244","0.235","-0.011085375548255743","0.316153219116895","0.3085936947145792","0.4311560415176463","-0.13323797968240997","0.666868910712349","-0.14368294084072358","-0.06589880108134095","0.2005310292549422","0.6941142516297036"
"27","31","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","0","1","1","1","0.358","0.178","0.10208527131782943","0.06250387596899225","0.6072457419443105","0.5726798042431605","0.071","0.097","-0.42400000000000004","-0.431","0.6995","0.532","0","1","1","1","0.289","0.226","-0.04024342072246369","0.16580954995446148","0.5543781794069148","0.3418218747053657","-0.41998396868825033","0.3491569854236504","-0.42540716490325925","-0.02406472466326423","0.6613238683970845","0.36681665684324"
"20","31","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","0","1","1","1","0.358","0.178","0.10208527131782943","0.06250387596899225","0.6072457419443105","0.5726798042431605","0.071","0.097","-0.42400000000000004","-0.431","0.6995","0.532","0","1","1","1","0.343","0.361","0.09111119237765931","0.19684109164351016","0.5451452901749426","0.41974829922757967","0.5700000000000001","0.4997969112297989","-0.49509149637420247","-0.2371258628367594","0.5833390008773128","0.519222592318157"
"1","31","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","1.08","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","0","1","1","1","0.358","0.178","0.10208527131782939","0.06250387596899225","0.6072457419443105","0.5726798042431603","0.071","0.097","-0.42400000000000004","-0.431","0.6995","0.532","0","1","1","1","0.365","0.235","0.12215993327258463","0.18337823858174776","0.5782402800105224","0.23070687482593413","0.5644547146524238","0.2579729585328945","-0.6296158921191546","0.01695870965707859","0.5690553832310729","0.2737566863180054"
"21","31","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","0","1","1","1","0.358","0.178","0.10208527131782943","0.06250387596899225","0.6072457419443105","0.5726798042431605","0.071","0.097","-0.42400000000000004","-0.431","0.6995","0.532","0","1","1","1","0.387","0.386","0.09034304224293106","-0.14940448863052508","0.6246441230955538","0.22571563584987223","-0.012","-0.1838696719533716","-0.5451777638031465","-0.19593021263857544","0.7137902819628814","-0.15236729133156995"
"24","31","false","false","2","1","true","0.22","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","0","1","1","1","0.358","0.178","0.10208527131782943","0.06250387596899225","0.6072457419443105","0.5726798042431605","0.071","0.097","-0.42400000000000004","-0.431","0.6995","0.532","0","1","1","1","0.28","0.261","0.11115137863781155","-0.030892426505702765","0.5191270592572971","0.26870760941492533","-0.26241273222856754","0.030150324059768852","-0.28820120632670154","-0.06767760183377328","0.6841492280300268","0.061641946517540416"
