"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity4D.nlogo"
"regularExperimentPart31"
"03/16/2022 03:59:18:653 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","use_identity?","opinions","boundary","conformity-level","id_threshold","tolerance-level","p-speaking-level","mode","p-random","n-neis","max-ticks","record-each-n-steps","polar_repeats","draw_id_threshold","model","Centroids_change","boundary-drawn","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","d_threshold","ESBG_furthest_out","identity_levels","record-length","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","threshold_drawn","identity_type","X-opinion","Y-opinion","cut-links-randomly?","record?","updating","set-seed?","network-change","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","mean_op3_start","mean_op4_start","sd_op1_start","sd_op2_start","sd_op3_start","sd_op4_start","median_op1_start","median_op2_start","median_op3_start","median_op4_start","lower_op1_start","lower_op2_start","lower_op3_start","lower_op4_start","upper_op1_start","upper_op2_start","upper_op3_start","upper_op4_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","mean_op3_final","mean_op4_final","sd_op1_final","sd_op2_final","sd_op3_final","sd_op4_final","median_op1_final","median_op2_final","median_op3_final","median_op4_final","lower_op1_final","lower_op2_final","lower_op3_final","lower_op4_final","upper_op1_final","upper_op2_final","upper_op3_final","upper_op4_final"
"14","1","true","4","0.1","0.45","0.39","1.08","0.95","vaguely-speak","0.27","13","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","53.14728682170541","0.8065818109914354","0.3741964272022937","1.8304263565891472","0.275","0.084","-0.033100775193798476","0.006100775193798473","-0.0032480620155038754","-0.08737984496124028","0.5534723181447464","0.5999171406973793","0.5612732182141742","0.5891167407892096","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","53.14728682170542","0.8065818109914357","0.37419642720229374","1.8304263565891472","0.274","0.087","-0.04126835633510809","4.6168677148751547E-4","-0.015893773019737184","-0.10161548830078354","0.5487590885444849","0.5877934524442814","0.5490297206904922","0.5822858832266018","-0.049","0.084","-0.049","0.084","-0.5386267758516572","-0.5917101646899044","-0.5386267758516572","-0.5917101646899044","0.401","0.534","0.401","0.534"
"6","1","true","4","0.1","0.45","0.39","1.08","0.5","vaguely-speak","0.27","13","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","53.14728682170541","0.8065818109914354","0.3741964272022937","1.8304263565891472","0.275","0.084","-0.033100775193798476","0.006100775193798473","-0.0032480620155038754","-0.08737984496124028","0.5534723181447464","0.5999171406973793","0.5612732182141742","0.5891167407892096","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","53.147286821705436","0.8065818109914356","0.3741964272022934","1.8304263565891472","0.284","0.092","-0.043257622801605465","-2.5022897478684176E-4","-0.0063361663900712295","-0.10365107056259708","0.550743718743234","0.5919508578214523","0.5411119064434012","0.5833620762220467","-0.01928414082097857","0.05","-0.01928414082097857","0.05","-0.5609999999999999","-0.5414775647947878","-0.5609999999999999","-0.5414775647947878","0.3875","0.5457092345599176","0.3875","0.5457092345599176"
"2","1","true","4","0.1","0.45","0.39","1.08","0.5","openly-listen","0.27","13","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","53.14728682170541","0.8065818109914354","0.3741964272022937","1.8304263565891472","0.275","0.084","-0.033100775193798476","0.006100775193798473","-0.0032480620155038754","-0.08737984496124028","0.5534723181447464","0.5999171406973793","0.5612732182141742","0.5891167407892096","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","53.14728682170545","0.8065818109914356","0.3741964272022935","1.8304263565891472","0.28","0.082","-0.013192250803070989","-0.003626751232263014","0.0024935829292402796","-0.10507893950818453","0.5575466626623041","0.5981934492424914","0.5707649466412072","0.5918404125336678","0.0381483359849369","-0.072","0.0381483359849369","-0.072","-0.5195000000000001","-0.570006861998478","-0.5195000000000001","-0.570006861998478","0.4067603405129812","0.5463424511941455","0.4067603405129812","0.5463424511941455"
"4","1","true","4","0.1","0.45","0.39","1.08","0.5","openly-listen","0.05","13","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","69.14728682170544","0.857036951850482","0.624453668876225","2.080426356589147","0.275","0.084","-0.033100775193798476","0.006100775193798473","-0.0032480620155038754","-0.08737984496124028","0.5534723181447464","0.5999171406973793","0.5612732182141742","0.5891167407892096","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","69.14728682170548","0.8570369518504825","0.6244536688762253","2.080426356589147","0.284","0.079","-0.026908934188764572","-0.00592695766367424","0.006230975529899617","-0.0836121225226308","0.5585867397033156","0.5989542182293962","0.5643715715460021","0.5902866754481082","-0.049","-0.03","-0.049","-0.03","-0.524","-0.5939999999999999","-0.524","-0.5939999999999999","0.4105","0.54","0.4105","0.54"
"12","1","true","4","0.1","0.45","0.39","1.08","0.95","openly-listen","0.05","13","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","69.14728682170544","0.857036951850482","0.624453668876225","2.080426356589147","0.275","0.084","-0.033100775193798476","0.006100775193798473","-0.0032480620155038754","-0.08737984496124028","0.5534723181447464","0.5999171406973793","0.5612732182141742","0.5891167407892096","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","69.14728682170546","0.8570369518504822","0.6244536688762251","2.080426356589147","0.285","0.087","-0.028051839676598307","0.016102251199547474","-0.008349830292724365","-0.07856111147116625","0.5634623069783269","0.5835977920605138","0.5640568048043055","0.5791935831642134","-0.049","-0.06300005658180993","-0.049","-0.06300005658180993","-0.546","-0.49199999999999994","-0.546","-0.49199999999999994","0.45299999999999996","0.5694999999999999","0.45299999999999996","0.5694999999999999"
"16","1","true","4","0.1","0.45","0.39","1.08","0.95","vaguely-speak","0.05","13","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","69.14728682170544","0.857036951850482","0.624453668876225","2.080426356589147","0.275","0.084","-0.033100775193798476","0.006100775193798473","-0.0032480620155038754","-0.08737984496124028","0.5534723181447464","0.5999171406973793","0.5612732182141742","0.5891167407892096","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","69.14728682170542","0.8570369518504823","0.6244536688762252","2.080426356589147","0.281","0.087","-0.053197076783957804","0.01778349509420814","-0.003969572817251153","-0.10240654883137275","0.5595267660028588","0.5986540580404069","0.5468860618006764","0.5876251761529406","-0.096","0.05","-0.096","0.05","-0.5700001740430769","-0.5387694971112835","-0.5700001740430769","-0.5387694971112835","0.3685","0.558","0.3685","0.558"
"8","1","true","4","0.1","0.45","0.39","1.08","0.5","vaguely-speak","0.05","13","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","69.14728682170544","0.857036951850482","0.624453668876225","2.080426356589147","0.275","0.084","-0.033100775193798476","0.006100775193798473","-0.0032480620155038754","-0.08737984496124028","0.5534723181447464","0.5999171406973793","0.5612732182141742","0.5891167407892096","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","69.14728682170545","0.8570369518504825","0.6244536688762249","2.080426356589147","0.279","0.082","-0.044445130132346224","0.004356841156289295","-0.011500456867720983","-0.1041850828325904","0.5551827353651461","0.5885675447793275","0.5487011976924586","0.5863187450069013","-0.049","0.009","-0.049","0.009","-0.5655615524604178","-0.585","-0.5655615524604178","-0.585","0.3705","0.5235000000000001","0.3705","0.5235000000000001"
"7","1","true","4","0.1","0.45","0.39","1.08","0.5","vaguely-speak","0.05","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","12.000000000000002","0.9452964458055694","0.8147257013640224","1.1875","0.278","0.084","-0.03310077519379845","0.006100775193798426","-0.0032480620155038884","-0.08737984496124035","0.5534723181447464","0.5999171406973793","0.5612732182141744","0.5891167407892095","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","12.000000000000004","0.9452964458055694","0.8147257013640221","1.1875","0.303","0.111","-0.08522655038362138","0.028087508562846364","-0.037391792933487183","-0.022802384223809046","0.5247404785845599","0.558624748953295","0.49814929549117104","0.5634169178681632","-0.25099998773224913","0.175","-0.25099998773224913","0.175","-0.30403263675353803","-0.596","-0.30403263675353803","-0.596","0.15999999999999998","0.5669999928650442","0.15999999999999998","0.5669999928650442"
"10","1","true","4","0.1","0.45","0.39","1.08","0.95","openly-listen","0.27","13","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","53.14728682170541","0.8065818109914354","0.3741964272022937","1.8304263565891472","0.275","0.084","-0.033100775193798476","0.006100775193798473","-0.0032480620155038754","-0.08737984496124028","0.5534723181447464","0.5999171406973793","0.5612732182141742","0.5891167407892096","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","53.14728682170542","0.8065818109914358","0.37419642720229357","1.8304263565891472","0.288","0.086","-0.03578044689190763","0.01867574101262801","0.002140602616972857","-0.10458200780199103","0.5587986522357675","0.5892044484855286","0.5599411737395676","0.597009961312974","-0.03602301902893966","0.05","-0.03602301902893966","0.05","-0.5474694677945073","-0.5125","-0.5474694677945073","-0.5125","0.38294778100805793","0.5564999996803699","0.38294778100805793","0.5564999996803699"
"11","1","true","4","0.1","0.45","0.39","1.08","0.95","openly-listen","0.05","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","12.000000000000002","0.9452964458055694","0.8147257013640224","1.1875","0.278","0.084","-0.03310077519379845","0.006100775193798426","-0.0032480620155038884","-0.08737984496124035","0.5534723181447464","0.5999171406973793","0.5612732182141744","0.5891167407892095","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","12.000000000000009","0.9452964458055696","0.8147257013640222","1.1875","0.297","0.077","0.022014308255483943","0.11092936823539071","0.049368100272683235","-0.12200487105093488","0.47634756437042286","0.5833278535718898","0.5050907243114166","0.6179372442109581","-0.119","0.153","-0.119","0.153","-0.269501276768971","-0.397","-0.269501276768971","-0.397","0.362","0.6352887886756564","0.362","0.6352887886756564"
