"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity.nlogo"
"regularExperimentPart55"
"03/28/2022 07:13:14:793 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","use_identity?","opinions","id_threshold","boundary","max-ticks","p-random","n-neis","mode","record-each-n-steps","d_threshold","ESBG_furthest_out","identity_levels","record-length","network-change","tolerance-level","p-speaking-level","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","conformity-level","threshold_drawn","identity_type","X-opinion","cut-links-randomly?","record?","updating","set-seed?","polar_repeats","Y-opinion","draw_id_threshold","model","Centroids_change","boundary-drawn","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","sd_op1_start","sd_op2_start","median_op1_start","median_op2_start","lower_op1_start","lower_op2_start","upper_op1_start","upper_op2_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","sd_op1_final","sd_op2_final","median_op1_final","median_op2_final","lower_op1_final","lower_op2_final","upper_op1_final","upper_op2_final"
"29","61","true","2","0.61","0.33","365","0.27","52","openly-listen","365","0.8","5","2","40","link","0.648","0.5","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","false","false","1","true","20","2","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","364","12.000000000000005","0.9291348313624181","0.8126031697517236","1.1875","0.344","0.189","0.04460465116279068","-0.11607751937984497","0.6156870580219285","0.5457472173028448","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","11.999999999999996","0.8270556221209503","0.8467555117392265","1.1875","0.338","0.372","0.038109372268795856","-0.027400575080212312","0.6062286232133155","0.28169899211372335","0.4619544349820754","-0.1","-0.5983376934315447","-0.1597501371577532","0.6122020913109971","0.0744080920991607"
"32","61","true","2","0.61","0.36","365","0.27","52","openly-listen","365","0.8","5","2","40","link","0.648","0.5","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","false","false","1","true","20","2","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","364","12.000000000000005","0.9291348313624181","0.8126031697517236","1.1875","0.344","0.189","0.04460465116279068","-0.11607751937984497","0.6156870580219285","0.5457472173028448","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","12.007751937984493","0.8430454145964629","0.8433504779820262","1.1876211240310077","0.307","0.332","0.05497157132627509","9.801996959875187E-4","0.5821836316937313","0.28252690531799485","0.3501710576441995","-0.014103577712551168","-0.563894503303661","-0.03834004943130593","0.6016961427905733","9.116062250008692E-5"
"30","61","true","2","0.61","0.34","365","0.27","52","openly-listen","365","0.8","5","2","40","link","0.648","0.5","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","false","false","1","true","20","2","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","364","12.000000000000005","0.9291348313624181","0.8126031697517236","1.1875","0.344","0.189","0.04460465116279068","-0.11607751937984497","0.6156870580219285","0.5457472173028448","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","12.000000000000009","0.8265957471850549","0.8461761220769283","1.1875","0.3","0.345","0.055658379760697145","-0.05141028341417225","0.5867102351286051","0.2706914821488147","0.38371579458180105","-0.1","-0.5667555832774859","-0.150071540026253","0.6059965039405453","0.020837106050821473"
"31","61","true","2","0.61","0.35","365","0.27","52","openly-listen","365","0.8","5","2","40","link","0.648","0.5","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","false","false","1","true","20","2","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","364","12.000000000000005","0.9291348313624181","0.8126031697517236","1.1875","0.344","0.189","0.04460465116279068","-0.11607751937984497","0.6156870580219285","0.5457472173028448","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","12.000000000000002","0.8314983610190817","0.8450832155964391","1.1875","0.301","0.349","0.018027116956782108","-0.05624834224787196","0.5895121460906037","0.2598657683830422","0.29536424624535457","-0.06631689412975249","-0.596972057449904","-0.099031314570408","0.5766849948877024","-0.031861528418818334"
"27","61","true","2","0.61","0.31","365","0.27","52","openly-listen","365","0.8","5","2","40","link","0.648","0.5","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","false","false","1","true","20","2","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","364","12.000000000000005","0.9291348313624181","0.8126031697517236","1.1875","0.344","0.189","0.04460465116279068","-0.11607751937984497","0.6156870580219285","0.5457472173028448","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","12","0.8282290782990744","0.851248970638833","1.1875","0.349","0.397","0.020279985531993186","-0.027659093216734418","0.6186337687734141","0.2801079071332231","0.297","-0.01926564268645848","-0.6157438971328304","-0.18113338143335883","0.6156792221649781","0.07396387012846008"
"28","61","true","2","0.61","0.32","365","0.27","52","openly-listen","365","0.8","5","2","40","link","0.648","0.5","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","false","false","1","true","20","2","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","364","12.000000000000005","0.9291348313624181","0.8126031697517236","1.1875","0.344","0.189","0.04460465116279068","-0.11607751937984497","0.6156870580219285","0.5457472173028448","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","12.000000000000005","0.833360251349064","0.849685748401185","1.1875","0.318","0.366","0.05445717510326131","-0.062066350311285365","0.6097584536524322","0.29227599135829435","0.297","-0.16862419708622997","-0.5850762629525368","-0.18850940829066976","0.6353004073724551","0.038291442728322904"
"25","61","true","2","0.61","0.29","365","0.27","52","openly-listen","365","0.8","5","2","40","link","0.648","0.5","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","false","false","1","true","20","2","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","364","12.000000000000005","0.9291348313624181","0.8126031697517236","1.1875","0.344","0.189","0.04460465116279068","-0.11607751937984497","0.6156870580219285","0.5457472173028448","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","12.015503875968994","0.8493484223226453","0.8549630177215835","1.1877422480620154","0.32","0.379","0.042578938234391135","-0.0824560242683465","0.6297023988893466","0.27189594461551436","0.44390750663145556","-0.11974770402266019","-0.6234941231136446","-0.16335879713438056","0.6381444178432907","-0.03545000798605798"
"26","61","true","2","0.61","0.3","365","0.27","52","openly-listen","365","0.8","5","2","40","link","0.648","0.5","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","false","false","1","true","20","2","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","364","12.000000000000005","0.9291348313624181","0.8126031697517236","1.1875","0.344","0.189","0.04460465116279068","-0.11607751937984497","0.6156870580219285","0.5457472173028448","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","11.999999999999993","0.8381766952203931","0.8519977931013112","1.1875","0.312","0.344","-0.013609842374928462","-0.02518689652988085","0.6012262515323671","0.27775879393180486","0.2739200646704041","-0.04578571464962564","-0.6413888227431368","-0.09877171916897909","0.5620616956758133","0.012552868717325074"
"23","61","true","2","0.61","0.27","365","0.27","52","openly-listen","365","0.8","5","2","40","link","0.648","0.5","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","false","false","1","true","20","2","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","364","12.000000000000005","0.9291348313624181","0.8126031697517236","1.1875","0.344","0.189","0.04460465116279068","-0.11607751937984497","0.6156870580219285","0.5457472173028448","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","12.023255813953485","0.8325829385515063","0.8551060945106395","1.1878633720930232","0.315","0.339","0.034099859022101976","-0.005983376878533272","0.6069783763932646","0.2773644767113221","0.295614","-0.005838347011706824","-0.6131828903030241","-0.09251352131513882","0.6165888765910095","0.03800596661073187"
"24","61","true","2","0.61","0.28","365","0.27","52","openly-listen","365","0.8","5","2","40","link","0.648","0.5","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","false","false","1","true","20","2","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","364","12.000000000000005","0.9291348313624181","0.8126031697517236","1.1875","0.344","0.189","0.04460465116279068","-0.11607751937984497","0.6156870580219285","0.5457472173028448","0.075","-0.1","-0.4945","-0.5795","0.5885","0.2445","12.000000000000002","0.8351987247524091","0.8617891155511435","1.1875","0.363","0.392","0.048925414929539765","-0.15859239744095005","0.6735461836751457","0.3320424278414479","0.2340845406180404","-0.18260281287517727","-0.6625803221749179","-0.31722664793830757","0.7344425488258832","-0.16966680385595342"
