"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity1D.nlogo"
"regularExperimentPart27a"
"03/17/2022 02:32:30:893 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","opinions","use_identity?","max-ticks","record-each-n-steps","boundary","conformity-level","n-neis","p-random","mode","id_threshold","tolerance-level","p-speaking-level","network-change","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","threshold_drawn","identity_type","X-opinion","polar_repeats","Y-opinion","draw_id_threshold","model","cut-links-randomly?","record?","Centroids_change","boundary-drawn","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","d_threshold","ESBG_furthest_out","identity_levels","record-length","updating","set-seed?","N-agents","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","sd_op1_start","median_op1_start","lower_op1_start","upper_op1_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","sd_op1_final","median_op1_final","lower_op1_final","upper_op1_final"
"7","97","1","true","365","365","0.22","0.36","64","0.27","vaguely-speak","0.39","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.395","0.354","-0.09370542635658909","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","0","1","1","1","0.455","0.457","-0.09626979399675632","0.45898808879684677","0.35699140393006096","-0.5579401953182297","0.35700000000000004"
"15","97","1","true","365","365","0.22","0.36","64","0.34","openly-listen","0.49","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.396","0.354","-0.09370542635658914","0.5741279991634703","-0.078","-0.5974999999999999","0.3795","0","1","1","1","0.519","0.519","-0.10089735634295424","0.5304846899853705","0.21403878837387255","-0.6292599572113686","0.4192328430466747"
"13","97","1","true","365","365","0.22","0.36","64","0.34","openly-listen","0.39","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.395","0.354","-0.09370542635658909","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","0","1","1","1","0.519","0.518","-0.10698103394344789","0.5301846662144359","0.2089889459130631","-0.6350352499547263","0.41253421657845457"
"12","97","1","true","365","365","0.22","0.36","64","0.27","vaguely-speak","0.59","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.396","0.354","-0.09370542635658913","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","0","1","1","1","0.491","0.492","-0.09117016066591542","0.4939131922106772","0.396180892354089","-0.5874276769792636","0.39699999999999996"
"9","97","1","true","365","365","0.22","0.36","64","0.27","vaguely-speak","0.49","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.396","0.354","-0.09370542635658914","0.5741279991634703","-0.078","-0.5974999999999999","0.3795","0","1","1","1","0.477","0.477","-0.10124779850171302","0.47879211768015323","0.3719957442513333","-0.5820000000000001","0.37200000000000005"
"31","97","1","true","365","365","0.22","0.36","52","0.27","vaguely-speak","0.39","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9287682610964317","0.812419275871671","1.1875","0.396","0.354","-0.09370542635658916","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","12.000000000000004","0.9287682610964318","0.8124192758716705","1.1875","0","0","-0.10700488010153476","0.0010915693394915067","-0.107","-0.107","-0.10699999999999998"
"19","97","1","true","365","365","0.22","0.36","64","0.34","vaguely-speak","0.39","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.395","0.354","-0.09370542635658909","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","0","1","1","1","0.455","0.457","-0.09626979399675632","0.45898808879684677","0.35699140393006096","-0.5579401953182297","0.35700000000000004"
"21","97","1","true","365","365","0.22","0.36","64","0.34","vaguely-speak","0.49","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.396","0.354","-0.09370542635658914","0.5741279991634703","-0.078","-0.5974999999999999","0.3795","0","1","1","1","0.477","0.477","-0.10124779850171302","0.47879211768015323","0.3719957442513333","-0.5820000000000001","0.37200000000000005"
"35","97","1","true","365","365","0.22","0.36","52","0.27","vaguely-speak","0.59","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000004","0.9287682610964322","0.8124192758716707","1.1875","0.396","0.354","-0.09370542635658917","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","12.000000000000009","0.9287682610964318","0.8124192758716706","1.1875","0.477","0.477","-0.09575649643148246","0.4793064500056147","0.37799567205679274","-0.5770000000000001","0.37800000000000006"
"1","97","1","true","365","365","0.22","0.36","64","0.27","openly-listen","0.39","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.395","0.354","-0.09370542635658909","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","0","1","1","1","0.519","0.518","-0.10698103394344789","0.5301846662144359","0.2089889459130631","-0.6350352499547263","0.41253421657845457"
"6","97","1","true","365","365","0.22","0.36","64","0.27","openly-listen","0.59","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.396","0.354","-0.09370542635658913","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","0","1","1","1","0.443","0.443","-0.03106790439171111","0.45950308255604644","0.21592149507867422","-0.485199293635065","0.41680027955339655"
"32","97","1","true","365","365","0.22","0.36","52","0.27","vaguely-speak","0.39","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9287682610964317","0.812419275871671","1.1875","0.396","0.354","-0.09370542635658916","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","11.999999999999996","0.845754814484415","0.8227049583455884","1.1875","0.505","0.51","-0.13400159608127346","0.5107152848779194","0.369993310417496","-0.651","0.37000000000000005"
"36","97","1","true","365","365","0.22","0.36","52","0.27","vaguely-speak","0.59","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000004","0.9287682610964322","0.8124192758716707","1.1875","0.396","0.354","-0.09370542635658917","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","12","0.8351383118660435","0.8239466709396106","1.1875","0.443","0.443","-0.07043218946516522","0.4445946885825755","0.3689956881424641","-0.5170099305375262","0.36900000000000005"
"28","97","1","true","365","365","0.22","0.36","52","0.27","openly-listen","0.49","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000009","0.9287682610964318","0.8124192758716706","1.1875","0.396","0.354","-0.09370542635658914","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","12.000000000000002","0.8216365591843645","0.8321124178904609","1.1875","0.464","0.465","-0.05168920646640386","0.48085509834959617","0.21621780218753703","-0.5292005939730735","0.41746458179583146"
"22","97","1","true","365","365","0.22","0.36","64","0.34","vaguely-speak","0.49","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.396","0.354","-0.09370542635658914","0.5741279991634703","-0.078","-0.5974999999999999","0.3795","0","1","1","1","0.486","0.486","-0.0976146280374188","0.4883113354690169","0.3849946229388155","-0.588218151102708","0.38499999999999995"
"10","97","1","true","365","365","0.22","0.36","64","0.27","vaguely-speak","0.49","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.396","0.354","-0.09370542635658914","0.5741279991634703","-0.078","-0.5974999999999999","0.3795","0","1","1","1","0.486","0.486","-0.0976146280374188","0.4883113354690169","0.3849946229388155","-0.588218151102708","0.38499999999999995"
"26","97","1","true","365","365","0.22","0.36","52","0.27","openly-listen","0.39","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9287682610964317","0.812419275871671","1.1875","0.396","0.354","-0.09370542635658916","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","12.000000000000002","0.8222273133599659","0.8331389459568169","1.1875","0.465","0.465","-0.03422227776001262","0.48201394604335535","0.22758129377577638","-0.5119261454373403","0.43581035900003545"
"18","97","1","true","365","365","0.22","0.36","64","0.34","openly-listen","0.59","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.396","0.354","-0.09370542635658913","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","0","1","1","1","0.443","0.443","-0.03106790439171111","0.45950308255604644","0.21592149507867422","-0.485199293635065","0.41680027955339655"
"4","97","1","true","365","365","0.22","0.36","64","0.27","openly-listen","0.49","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.396","0.354","-0.09370542635658914","0.5741279991634703","-0.078","-0.5974999999999999","0.3795","0","1","1","1","0.395","0.396","0.013989988618786853","0.40801629344808993","0.2171110985955853","-0.3864743270293274","0.4111542919369531"
"20","97","1","true","365","365","0.22","0.36","64","0.34","vaguely-speak","0.39","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.395","0.354","-0.09370542635658909","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","0","1","1","1","0.528","0.532","-0.1364548000117701","0.5333232446124176","0.3898132212784668","-0.6769999829300226","0.38999999999999996"
"2","97","1","true","365","365","0.22","0.36","64","0.27","openly-listen","0.39","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.395","0.354","-0.09370542635658909","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","0","1","1","1","0.428","0.431","-0.027491684540787053","0.44932324190742684","0.21031946994268552","-0.47085274205672445","0.410064922678656"
"8","97","1","true","365","365","0.22","0.36","64","0.27","vaguely-speak","0.39","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.395","0.354","-0.09370542635658909","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","0","1","1","1","0.528","0.532","-0.1364548000117701","0.5333232446124176","0.3898132212784668","-0.6769999829300226","0.38999999999999996"
"16","97","1","true","365","365","0.22","0.36","64","0.34","openly-listen","0.49","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.396","0.354","-0.09370542635658914","0.5741279991634703","-0.078","-0.5974999999999999","0.3795","0","1","1","1","0.395","0.396","0.013989988618786853","0.40801629344808993","0.2171110985955853","-0.3864743270293274","0.4111542919369531"
"14","97","1","true","365","365","0.22","0.36","64","0.34","openly-listen","0.39","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.395","0.354","-0.09370542635658909","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","0","1","1","1","0.428","0.431","-0.027491684540787053","0.44932324190742684","0.21031946994268552","-0.47085274205672445","0.410064922678656"
"33","97","1","true","365","365","0.22","0.36","52","0.27","vaguely-speak","0.49","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000009","0.9287682610964318","0.8124192758716706","1.1875","0.396","0.354","-0.09370542635658914","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","12.000000000000004","0.9287682610964318","0.8124192758716705","1.1875","0.472","0.472","-0.09378866510405245","0.47428060555310847","0.3749956486014557","-0.5700000000000001","0.37500000000000006"
"34","97","1","true","365","365","0.22","0.36","52","0.27","vaguely-speak","0.49","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000009","0.9287682610964318","0.8124192758716706","1.1875","0.396","0.354","-0.09370542635658914","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","11.999999999999998","0.8289228434237311","0.8235951986569807","1.1875","0.455","0.456","-0.07421134991440721","0.4575314866401194","0.37799552598705255","-0.5340111035160433","0.37800000000000006"
"53","97","1","true","365","365","0.22","0.36","13","0.27","openly-listen","0.59","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.666666666666686","0.7904741114769289","0.36170318134665524","1.8229166666666667","0.396","0.354","-0.09370542635658904","0.57412799916347","-0.078","-0.5974999999999999","0.3795","52.66666666666669","0.7904741114769291","0.36170318134665547","1.8229166666666667","0.479","0.474","-0.06666592478501462","0.5071993819762863","0.21193199999999998","-0.5625957899541845","0.4174064519504783"
"47","97","1","true","365","365","0.22","0.36","52","0.34","vaguely-speak","0.59","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.8982032018393826","0.8136146431577457","1.1875","0.396","0.354","-0.09370542635658917","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","12.000000000000002","0.8982032018393824","0.8136146431577455","1.1875","0.477","0.477","-0.10375600666945191","0.47930630179782857","0.36999580086189743","-0.5850000000000001","0.37"
"41","97","1","true","365","365","0.22","0.36","52","0.34","openly-listen","0.59","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.8982032018393826","0.8136146431577457","1.1875","0.396","0.354","-0.09370542635658917","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","12.000000000000005","0.8982032018393822","0.8136146431577453","1.1875","0.456","0.456","-0.02825070831508319","0.46654862324886126","0.21027560598709563","-0.4926936850457257","0.42699170504273454"
"37","97","1","true","365","365","0.22","0.36","52","0.34","openly-listen","0.39","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000004","0.8982032018393825","0.8136146431577456","1.1875","0.396","0.354","-0.09370542635658916","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","12","0.8982032018393825","0.8136146431577453","1.1875","0.553","0.553","-0.12222964274068723","0.5635509007026509","0.21370953044544208","-0.6842176765497038","0.4307789446062237"
"54","97","1","true","365","365","0.22","0.36","13","0.27","openly-listen","0.59","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.666666666666686","0.7904741114769289","0.36170318134665524","1.8229166666666667","0.396","0.354","-0.09370542635658904","0.57412799916347","-0.078","-0.5974999999999999","0.3795","53.94573643410852","0.47574361514261193","0.34312594778767636","1.8429021317829457","0.362","0.47","-0.14316100238509735","0.4925216401161787","0.20424869138405516","-0.6474879544295826","0.3183816231941389"
"59","97","1","true","365","365","0.22","0.36","13","0.27","vaguely-speak","0.59","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.666666666666686","0.7904741114769289","0.36170318134665524","1.8229166666666667","0.396","0.354","-0.09370542635658904","0.57412799916347","-0.078","-0.5974999999999999","0.3795","52.66666666666671","0.7904741114769294","0.36170318134665524","1.8229166666666667","0.487","0.487","-0.11204440223308448","0.4894691426620041","0.3709925582643215","-0.604000000772426","0.372"
"60","97","1","true","365","365","0.22","0.36","13","0.27","vaguely-speak","0.59","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.666666666666686","0.7904741114769289","0.36170318134665524","1.8229166666666667","0.396","0.354","-0.09370542635658904","0.57412799916347","-0.078","-0.5974999999999999","0.3795","52.31782945736433","0.6865690426244787","0.3211940224712368","1.8174660852713178","0.476","0.475","-0.08110473319118525","0.47763410137922224","0.3909929533903346","-0.561","0.391"
"48","97","1","true","365","365","0.22","0.36","52","0.34","vaguely-speak","0.59","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.8982032018393826","0.8136146431577457","1.1875","0.396","0.354","-0.09370542635658917","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","11.999999999999998","0.8289888389051963","0.8238115650265322","1.1875","0.453","0.453","-0.08185562635712357","0.4551407036984781","0.36799585495251635","-0.5390197746654577","0.36800000000000005"
"39","97","1","true","365","365","0.22","0.36","52","0.34","openly-listen","0.49","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.8982032018393822","0.8136146431577456","1.1875","0.396","0.354","-0.09370542635658914","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","12","0.8982032018393827","0.813614643157745","1.1875","0.557","0.557","-0.11592224551328033","0.5676211826296514","0.23071414401321758","-0.6820081299806436","0.44065268549799913"
"42","97","1","true","365","365","0.22","0.36","52","0.34","openly-listen","0.59","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12","0.8982032018393826","0.8136146431577457","1.1875","0.396","0.354","-0.09370542635658917","0.5741279991634701","-0.078","-0.5974999999999999","0.3795","11.999999999999996","0.8223057346897799","0.8337436750917397","1.1875","0.451","0.452","-0.03835012389369233","0.4671030961630732","0.20872891934471854","-0.5008554185215566","0.4164920867843662"
