"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity1D.nlogo"
"regularExperimentPart22"
"03/14/2022 03:36:29:338 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","opinions","use_identity?","max-ticks","record-each-n-steps","boundary","conformity-level","n-neis","p-random","mode","id_threshold","tolerance-level","p-speaking-level","network-change","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","threshold_drawn","identity_type","X-opinion","polar_repeats","Y-opinion","draw_id_threshold","model","cut-links-randomly?","record?","Centroids_change","boundary-drawn","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","d_threshold","ESBG_furthest_out","identity_levels","record-length","updating","set-seed?","N-agents","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","sd_op1_start","median_op1_start","lower_op1_start","upper_op1_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","sd_op1_final","median_op1_final","lower_op1_final","upper_op1_final"
"617","101","1","true","365","365","0.22","0.54","13","0.34","openly-listen","0.39","0.648","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.23255813953485","0.7232008967803599","0.3271097083526783","1.8161337209302326","0.401","0.349","0.009852713178294566","0.5852405902273118","-0.006","-0.524","0.46799999999999997","54.68992248062014","0.40859397733353237","0.36156540596961184","1.85453003875969","0.46","0.466","0.026391090572197306","0.48796623728565586","-0.1430000000000051","-0.43532926356201457","0.5232344004956144"
"622","101","1","true","365","365","0.22","0.54","13","0.34","openly-listen","0.49","0.648","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.23255813953486","0.7232008967803599","0.3271097083526782","1.8161337209302326","0.401","0.349","0.009852713178294576","0.5852405902273118","-0.006","-0.524","0.46799999999999997","55.05426356589148","0.3820022854507357","0.4159686990831552","1.8602228682170543","0.395","0.39","0.05500727629984289","0.43238793329282743","-0.22684726309453376","-0.33208167563190444","0.47315613926276445"
"618","101","1","true","365","365","0.22","0.54","13","0.34","openly-listen","0.39","0.648","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.23255813953485","0.7232008967803599","0.3271097083526783","1.8161337209302326","0.401","0.349","0.009852713178294566","0.5852405902273118","-0.006","-0.524","0.46799999999999997","55.17829457364342","0.5024228523762152","0.37876468359882876","1.8621608527131783","0.444","0.433","0.06583601505885141","0.48510061624461875","-0.15583408214022873","-0.3731496909283979","0.5592914559162123"
"623","101","1","true","365","365","0.22","0.54","13","0.34","openly-listen","0.49","0.648","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.23255813953486","0.7232008967803599","0.3271097083526782","1.8161337209302326","0.401","0.349","0.009852713178294576","0.5852405902273118","-0.006","-0.524","0.46799999999999997","53.558139534883715","0.48459617896520485","0.407615021781912","1.8368459302325582","0.461","0.459","0.01735807175322018","0.4939467704298398","-0.20705340443105927","-0.4317353730516683","0.5118007298543837"
"616","101","1","true","365","365","0.22","0.54","13","0.34","openly-listen","0.39","0.648","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.23255813953485","0.7232008967803599","0.3271097083526783","1.8161337209302326","0.401","0.349","0.009852713178294566","0.5852405902273118","-0.006","-0.524","0.46799999999999997","50.3798449612403","0.29519329382438436","0.45806167251727015","1.7871850775193798","0.015","0.018","-0.11510059030562264","0.14301847834150086","-0.12425123904398329","-0.1339852357068151","-0.10801322130411518"
"631","101","1","true","365","365","0.22","0.54","13","0.34","vaguely-speak","0.39","1.08","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.23255813953485","0.7232008967803599","0.3271097083526783","1.8161337209302326","0.401","0.349","0.009852713178294566","0.5852405902273118","-0.006","-0.524","0.46799999999999997","52.23255813953488","0.7232008967803599","0.327109708352678","1.8161337209302326","0.529","0.53","0.027457364293200517","0.5316664692693187","-0.48199999999999993","-0.482","0.578"
"632","101","1","true","365","365","0.22","0.54","13","0.34","vaguely-speak","0.39","1.08","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.23255813953485","0.7232008967803599","0.3271097083526783","1.8161337209302326","0.401","0.349","0.009852713178294566","0.5852405902273118","-0.006","-0.524","0.46799999999999997","52.23255813953488","0.7232008967803596","0.327109708352678","1.8161337209302326","0.576","0.576","0.0011550387596901618","0.578312678315282","-0.5529999999999997","-0.553","0.6"
"645","101","1","true","365","365","0.22","0.54","13","0.34","vaguely-speak","0.59","1.08","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.232558139534866","0.72320089678036","0.3271097083526782","1.8161337209302326","0.401","0.349","0.009852713178294571","0.5852405902273118","-0.006","-0.524","0.46799999999999997","52.23255813953489","0.7232008967803599","0.3271097083526782","1.8161337209302326","0.546","0.546","0.015317829457364552","0.5482183498686932","-0.5099999999999997","-0.51","0.583"
"633","101","1","true","365","365","0.22","0.54","13","0.34","vaguely-speak","0.39","1.08","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.23255813953485","0.7232008967803599","0.3271097083526783","1.8161337209302326","0.401","0.349","0.009852713178294566","0.5852405902273118","-0.006","-0.524","0.46799999999999997","52.23255813953485","0.7232008967803603","0.3271097083526781","1.8161337209302326","0.555","0.556","0.010449612403100498","0.5577482205434456","-0.5239999999999997","-0.524","0.588"
"646","101","1","true","365","365","0.22","0.54","13","0.34","vaguely-speak","0.59","0.648","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.232558139534866","0.72320089678036","0.3271097083526782","1.8161337209302326","0.401","0.349","0.009852713178294571","0.5852405902273118","-0.006","-0.524","0.46799999999999997","53.50387596899227","0.6286707797236759","0.3157473912181411","1.8359980620155039","0.524","0.525","0.03365116279069809","0.526650747815305","-0.47099999999999986","-0.471","0.579"
"634","101","1","true","365","365","0.22","0.54","13","0.34","vaguely-speak","0.39","0.648","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.23255813953485","0.7232008967803599","0.3271097083526783","1.8161337209302326","0.401","0.349","0.009852713178294566","0.5852405902273118","-0.006","-0.524","0.46799999999999997","53.596899224806236","0.6623282956250847","0.31434698818604023","1.837451550387597","0.485","0.485","0.018240310077526162","0.4868762159033984","-0.46299999999999963","-0.463","0.507"
"635","101","1","true","365","365","0.22","0.54","13","0.34","vaguely-speak","0.39","0.648","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.23255813953485","0.7232008967803599","0.3271097083526783","1.8161337209302326","0.401","0.349","0.009852713178294566","0.5852405902273118","-0.006","-0.524","0.46799999999999997","52.80620155038761","0.6201284151387106","0.3049850340800069","1.8250968992248062","0.561","0.561","0.026736434108527517","0.5632655140919877","-0.5129999999999997","-0.513","0.61"
"637","101","1","true","365","365","0.22","0.54","13","0.34","vaguely-speak","0.49","1.08","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.23255813953486","0.7232008967803599","0.3271097083526782","1.8161337209302326","0.401","0.349","0.009852713178294576","0.5852405902273118","-0.006","-0.524","0.46799999999999997","52.23255813953488","0.7232008967803599","0.327109708352678","1.8161337209302326","0.502","0.503","0.03850387595831088","0.5045815736730652","-0.44499999999999995","-0.44500000000000006","0.561"
"647","101","1","true","365","365","0.22","0.54","13","0.34","vaguely-speak","0.59","0.648","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.232558139534866","0.72320089678036","0.3271097083526782","1.8161337209302326","0.401","0.349","0.009852713178294571","0.5852405902273118","-0.006","-0.524","0.46799999999999997","53.08527131782947","0.6387009910544786","0.30670466325202705","1.8294573643410852","0.556","0.556","0.02393023255813996","0.5582497926842225","-0.5109999999999997","-0.511","0.602"
"648","101","1","true","365","365","0.22","0.54","13","0.34","vaguely-speak","0.59","0.648","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.232558139534866","0.72320089678036","0.3271097083526782","1.8161337209302326","0.401","0.349","0.009852713178294571","0.5852405902273118","-0.006","-0.524","0.46799999999999997","52.767441860465155","0.6837239430968847","0.2987604635722692","1.8244912790697674","0.552","0.553","0.02256589147286843","0.5547387876987874","-0.5089999999999997","-0.509","0.597"
"640","101","1","true","365","365","0.22","0.54","13","0.34","vaguely-speak","0.49","0.648","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.23255813953486","0.7232008967803599","0.3271097083526782","1.8161337209302326","0.401","0.349","0.009852713178294576","0.5852405902273118","-0.006","-0.524","0.46799999999999997","53.914728682170576","0.7215141990577599","0.3120458004686257","1.8424176356589148","0.498","0.499","0.026658914728684376","0.5005689964949301","-0.45299999999999985","-0.453","0.545"
"636","101","1","true","365","365","0.22","0.54","13","0.34","vaguely-speak","0.39","0.648","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","52.23255813953485","0.7232008967803599","0.3271097083526783","1.8161337209302326","0.401","0.349","0.009852713178294566","0.5852405902273118","-0.006","-0.524","0.46799999999999997","52.89147286821708","0.7027878367353609","0.2968218263568876","1.8264292635658914","0.551","0.552","0.024604651162790894","0.5537356434172345","-0.5059999999999997","-0.506","0.598"
"674","101","1","true","365","365","0.28","0.36","64","0.27","vaguely-speak","0.49","1.08","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294597","0.5852405902273117","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.545","0.546","-0.020135217777736587","0.5477457273878636","-0.5449999999858658","-0.5449999999999999","0.5469999999999999"
"663","101","1","true","365","365","0.28","0.36","64","0.27","openly-listen","0.59","1.08","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294585","0.5852405902273118","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.386","0.392","0.07222731346645239","0.4130869583592376","-0.11601867866551435","-0.3005646672863651","0.4899383419970919"
"673","101","1","true","365","365","0.28","0.36","64","0.27","vaguely-speak","0.49","1.08","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294597","0.5852405902273117","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.515","0.516","-0.054926956146645466","0.517699394897817","-0.5509999999675304","-0.5509999999999999","0.4810000000002434"
"649","101","1","true","365","365","0.28","0.36","64","0.27","openly-listen","0.39","1.08","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294576","0.5852405902273119","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.398","0.396","0.013070525324017349","0.42610218429244257","-0.19200000000000708","-0.37894109286161637","0.4424694510630983"
"679","101","1","true","365","365","0.28","0.36","64","0.27","vaguely-speak","0.59","1.08","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294585","0.5852405902273118","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.523","0.523","-0.03074096384718638","0.5251983370707457","-0.5339999999753979","-0.5339999999999999","0.5129999999999999"
"675","101","1","true","365","365","0.28","0.36","64","0.27","vaguely-speak","0.49","1.08","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294597","0.5852405902273117","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.535","0.536","-0.030737384305825725","0.5377250440979094","-0.5459999999870037","-0.5459999999999999","0.5259999999999999"
"661","101","1","true","365","365","0.28","0.36","64","0.27","openly-listen","0.59","1.08","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294585","0.5852405902273118","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.393","0.391","0.017174524590890215","0.422665797126128","-0.196","-0.37362949605549484","0.4433288904073391"
"662","101","1","true","365","365","0.28","0.36","64","0.27","openly-listen","0.59","1.08","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294585","0.5852405902273118","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.364","0.367","0.0916482554736097","0.3949764309312074","-0.0937740992974361","-0.26120537873831845","0.49214588839839746"
"651","101","1","true","365","365","0.28","0.36","64","0.27","openly-listen","0.39","1.08","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294576","0.5852405902273119","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.358","0.361","0.051832625798279575","0.3871145578693161","-0.13774157992113278","-0.2966700964706476","0.442948062352319"
"656","101","1","true","365","365","0.28","0.36","64","0.27","openly-listen","0.49","1.08","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294597","0.5852405902273117","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.364","0.367","0.07870627238739294","0.3926770529417999","-0.13051604648313173","-0.2705894795913568","0.4765868991764926"
"650","101","1","true","365","365","0.28","0.36","64","0.27","openly-listen","0.39","1.08","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294576","0.5852405902273119","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.375","0.378","0.06636882697873853","0.4039099346370587","-0.21894062897997177","-0.2916655779031057","0.47796833550110596"
"655","101","1","true","365","365","0.28","0.36","64","0.27","openly-listen","0.49","1.08","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294597","0.5852405902273117","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.448","0.454","0.08600157108612619","0.4760651892469831","-0.191","-0.358402411502982","0.5725732015662559"
"657","101","1","true","365","365","0.28","0.36","64","0.27","openly-listen","0.49","1.08","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294597","0.5852405902273117","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.353","0.354","0.06618885199799937","0.382549546665441","-0.12303148311728179","-0.273080500659419","0.45283094721606587"
"667","101","1","true","365","365","0.28","0.36","64","0.27","vaguely-speak","0.39","1.08","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294576","0.5852405902273119","-0.006","-0.524","0.46799999999999997","0","1","1","1","0","0","0.12135119201520533","0.003772220294560077","0.12102395000373482","0.12100482820549788","0.12106129255984732"
"668","101","1","true","365","365","0.28","0.36","64","0.27","vaguely-speak","0.39","1.08","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294576","0.5852405902273119","-0.006","-0.524","0.46799999999999997","0","1","1","1","0","0","0.2491982778626282","0.0023900421937553744","0.24899999999999997","0.24899999972514758","0.249"
"669","101","1","true","365","365","0.28","0.36","64","0.27","vaguely-speak","0.39","1.08","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294576","0.5852405902273119","-0.006","-0.524","0.46799999999999997","0","1","1","1","0","0","0.2052079654066481","0.0026173626375904464","0.20499999999988505","0.20499986914281726","0.205"
"676","101","1","true","365","365","0.28","0.36","64","0.27","vaguely-speak","0.49","0.648","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294597","0.5852405902273117","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.537","0.538","-0.06148773933013601","0.5400843633440561","-0.5789988833646229","-0.5789999999999998","0.4971337088872738"
"670","101","1","true","365","365","0.28","0.36","64","0.27","vaguely-speak","0.39","0.648","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294576","0.5852405902273119","-0.006","-0.524","0.46799999999999997","0","1","1","1","0","0","0.12560606035595362","0.008693731681181222","0.1250005897042096","0.1249995193259758","0.12500722564669248"
"681","101","1","true","365","365","0.28","0.36","64","0.27","vaguely-speak","0.59","1.08","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294585","0.5852405902273118","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.544","0.544","-0.02857199022961346","0.5462463540075407","-0.5519999999866424","-0.5519999999999999","0.5369999999999999"
"652","101","1","true","365","365","0.28","0.36","64","0.27","openly-listen","0.39","0.648","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294576","0.5852405902273119","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.408","0.405","0.02069802269792844","0.4344833611191993","-0.15541104742893783","-0.38320999220800456","0.45930181006868953"
"664","101","1","true","365","365","0.28","0.36","64","0.27","openly-listen","0.59","0.648","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294585","0.5852405902273118","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.403","0.406","0.06467160524135591","0.43287712340136714","-0.15761628147290582","-0.3300456803529146","0.5034785312874173"
"658","101","1","true","365","365","0.28","0.36","64","0.27","openly-listen","0.49","0.648","0.43","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294597","0.5852405902273117","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.389","0.386","0.03470228355792752","0.4212325962541612","-0.15359936168981125","-0.3459871179064115","0.4588297067109265"
"680","101","1","true","365","365","0.28","0.36","64","0.27","vaguely-speak","0.59","1.08","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294585","0.5852405902273118","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.546","0.546","-0.03764593435295009","0.5482564010032952","-0.5629999999830679","-0.5629999999999998","0.5299999999999999"
"677","101","1","true","365","365","0.28","0.36","64","0.27","vaguely-speak","0.49","0.648","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294597","0.5852405902273117","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.556","0.556","-0.0530189406605863","0.5583064324807321","-0.5879963157245064","-0.5879999999999999","0.524989434873397"
"671","101","1","true","365","365","0.28","0.36","64","0.27","vaguely-speak","0.39","0.648","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294576","0.5852405902273119","-0.006","-0.524","0.46799999999999997","0","1","1","1","0","0","0.24820015997979825","0.004352922717291053","0.24799967507123752","0.24795055037785474","0.24799999870200418"
"672","101","1","true","365","365","0.28","0.36","64","0.27","vaguely-speak","0.39","0.648","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294576","0.5852405902273119","-0.006","-0.524","0.46799999999999997","0","1","1","1","0","0","0.2416690422162776","0.004460371313705484","0.24142499102391024","0.24117158493437793","0.24160199999599408"
"659","101","1","true","365","365","0.28","0.36","64","0.27","openly-listen","0.49","0.648","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294597","0.5852405902273117","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.335","0.338","0.10707006779250185","0.36859559887397747","-0.07346239114902063","-0.2138582271921376","0.47735068031572137"
"678","101","1","true","365","365","0.28","0.36","64","0.27","vaguely-speak","0.49","0.648","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294597","0.5852405902273117","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.554","0.555","-0.04853958765583437","0.556718088207482","-0.5819914309392369","-0.5819999999999999","0.527889109361461"
"653","101","1","true","365","365","0.28","0.36","64","0.27","openly-listen","0.39","0.648","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294576","0.5852405902273119","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.401","0.406","0.04667565661762194","0.428420086695788","-0.22752903359050505","-0.34279286311831614","0.48440875030284514"
"666","101","1","true","365","365","0.28","0.36","64","0.27","openly-listen","0.59","0.648","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294585","0.5852405902273118","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.414","0.422","0.013482187590033416","0.43961936729535156","-0.22359346807544506","-0.3922147990667165","0.4620181117345826"
"665","101","1","true","365","365","0.28","0.36","64","0.27","openly-listen","0.59","0.648","0.543","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294585","0.5852405902273118","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.4","0.407","0.051242270368600656","0.4282580166311043","-0.2145111126789526","-0.3345236778050082","0.4868555823923618"
"660","101","1","true","365","365","0.28","0.36","64","0.27","openly-listen","0.49","0.648","0.65","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.401","0.349","0.009852713178294597","0.5852405902273117","-0.006","-0.524","0.46799999999999997","0","1","1","1","0.365","0.368","0.054141496307017103","0.39462661295877816","-0.12603368175305954","-0.30095809497784964","0.45314170833849265"
