"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity1D.nlogo"
"regularExperimentPart51c"
"03/29/2022 04:45:20:109 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","opinions","use_identity?","id_threshold","boundary","max-ticks","record-each-n-steps","conformity-level","n-neis","p-random","mode","tolerance-level","p-speaking-level","network-change","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","threshold_drawn","identity_type","X-opinion","polar_repeats","Y-opinion","draw_id_threshold","model","cut-links-randomly?","record?","Centroids_change","boundary-drawn","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","d_threshold","ESBG_furthest_out","identity_levels","record-length","updating","set-seed?","N-agents","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","sd_op1_start","median_op1_start","lower_op1_start","upper_op1_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","sd_op1_final","median_op1_final","lower_op1_final","upper_op1_final"
"28","61","1","true","0.05","0.32","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","12.007751937984494","0.8284034794454163","0.8444213894129027","1.1876211240310077","0.155","0.07","0.11812835801621438","0.3147097058242552","0.2259238430382249","0.12070089628425895","0.2299855172422575"
"26","61","1","true","0.05","0.3","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","11.999999999999993","0.825289182564942","0.8351921829037462","1.1875","0.184","0.106","-0.139891394410179","0.34527526686204707","-0.13648073722641782","-0.2243137610973004","-0.08049858301760296"
"10","61","1","true","0.05","0.14","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","12.000000000000002","0.8462157224906545","0.8580660484556456","1.1875","0.3","0.133","-0.013506900434519162","0.4512773084851528","0.07731925083520493","0.07061392392463568","0.08193421022957077"
"19","61","1","true","0.05","0.23","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","11.999999999999998","0.8468315116095176","0.8678126963365216","1.1875","0.225","0.077","-0.36617389812543055","0.4032203260320545","-0.49138692201902534","-0.5068511865732857","-0.4703329894368"
"12","61","1","true","0.05","0.16","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","11.999999999999998","0.8296645294071019","0.8619530427522754","1.1875","0.487","0.492","0.15445626137007165","0.6646084525191411","0.6807772283015608","-0.6458615430589054","0.7165836925209272"
"18","61","1","true","0.05","0.22","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","11.999999999999998","0.8306361556862387","0.8512013260016187","1.1875","0.295","0.15","0.27275632595478005","0.4933247786380754","0.49977105426863744","0.36301222672490896","0.504410669031406"
"13","61","1","true","0.05","0.17","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","12.007751937984489","0.8462007092108179","0.850837089109046","1.1876211240310077","0.307","0.138","0.015442182576842012","0.4547754008036965","0.11652066828059877","0.1124353564340755","0.1226684954635758"
"5","61","1","true","0.05","0.09","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","12.007751937984501","0.8522982943947275","0.8826029203403265","1.1876211240310077","0.346","0.169","0.05039840321462872","0.5312842898644335","0.20461925029501576","-0.1590785800482958","0.20979702208973044"
"7","61","1","true","0.05","0.11","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","12","0.8466970781779983","0.8711734248167587","1.1875","0.339","0.172","0.004118922742210521","0.522110069651772","0.15538586387467263","-0.14628888157959008","0.16517854549652333"
"8","61","1","true","0.05","0.12","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","12.085271317829454","0.8379713150988036","0.874117113124362","1.1888323643410852","0.32","0.207","0.07210940975021468","0.47703481241937007","0.2371207346540408","-0.20052998149443566","0.25096333320671693"
"11","61","1","true","0.05","0.15","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","12","0.8269855939123759","0.8578475997785179","1.1875","0.582","0.646","0.15073292001560656","0.7659338311961527","0.847270677031537","-0.7495573937903168","0.8490314257351156"
"9","61","1","true","0.05","0.13","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","12.18604651162791","0.842809292272094","0.8745285349438681","1.190406976744186","0.378","0.334","-0.1316091128351697","0.5443350945403199","0.163304742153701","-0.7455975867974283","0.16690655956121958"
"6","61","1","true","0.05","0.1","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","11.999999999999996","0.844330530492672","0.874750027029503","1.1875","0.316","0.162","-0.058451535299110194","0.5017838979748794","0.05693933158358573","-0.12600053305684633","0.06879188244724621"
"1","61","1","true","0.05","0.05","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","12.015503875968987","0.8434929210758008","0.8996862478275568","1.1877422480620154","0.377","0.281","0.01719889137145048","0.5349080967357038","-0.11405405648970805","-0.15577320245887727","0.3211027965583231"
"4","61","1","true","0.05","0.08","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","11.999999999999995","0.8354416314873614","0.8892146825607219","1.1875","0.398","0.314","-0.08312049303142209","0.5521386515242254","-0.33484801838200906","-0.35142651600177544","0.24482311599971923"
"3","61","1","true","0.05","0.07","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","12.03875968992248","0.8466432689751388","0.8883612975936096","1.1881056201550388","0.375","0.177","-0.002114649273573391","0.5322578744042745","0.09483313935369805","-0.1462087185639305","0.10771128274599753"
"2","61","1","true","0.05","0.06","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","12.015503875968996","0.8414627109877582","0.8948550945952206","1.1877422480620154","0.374","0.233","-0.04506473025662188","0.5560421474364116","-0.11486149469222455","-0.13190620844001744","0.18593622871187937"
"33","61","1","true","0.05","0.37","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","12.000000000000004","0.8257204421556027","0.8379234955721754","1.1875","0.112","0.05","0.1288339955367278","0.26169657661484974","0.19761066257872717","0.1232340938469635","0.20542917704637548"
"36","61","1","true","0.05","0.4","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","12","0.8237924698624349","0.8266858618696468","1.1875","0.126","0.05","0.19556752881808892","0.2780709681364725","0.22316020193848835","0.1684645467534562","0.26525489070548564"
"35","61","1","true","0.05","0.39","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","12.007751937984496","0.832926129150401","0.8397380689354997","1.1876211240310077","0.129","0.047","0.2258220151825529","0.3023760620089353","0.3131318248612604","0.22772626211189223","0.31875639815633433"
"41","61","1","true","0.05","0.45","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","11.999999999999996","0.8287373605061021","0.8387413888124589","1.1875","0.09","0.012","0.12222045352327904","0.2314595983528253","0.16882639566781366","0.14697528280303257","0.18257921889602027"
"34","61","1","true","0.05","0.38","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","12.000000000000004","0.8377472580133141","0.8274897197587137","1.1875","0.149","0.078","0.14916817809806318","0.31868909290861147","0.17135601672199763","0.11672100157428009","0.2427161708739186"
"43","61","1","true","0.05","0.47","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","12.015503875969","0.8291559601149313","0.8363554580967236","1.1877422480620154","0.093","0.006","0.3478950120159455","0.26456442881091824","0.3902083170606689","0.35933752181914014","0.4047685047398342"
"42","61","1","true","0.05","0.46","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","12.015503875968989","0.8283601213598527","0.8343916841813566","1.1877422480620154","0.073","0.014","0.14813158461748593","0.21931172809078753","0.18213348989949008","0.14923319781439737","0.20026933181115963"
"38","61","1","true","0.05","0.42","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","12.085271317829456","0.8328848933888477","0.8401487864217336","1.1888323643410852","0.079","0.005","0.1494614030445459","0.2279026236962417","0.1849846470691757","0.17322878662056262","0.19005686098880017"
"37","61","1","true","0.05","0.41","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","12.077519379844963","0.8338604487874255","0.8402585432319507","1.1887112403100775","0.096","0.02","0.1855182130322029","0.2523214432741321","0.24309005439189904","0.19415295090551643","0.24756447227434936"
"39","61","1","true","0.05","0.43","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","12.000000000000004","0.8320266647239359","0.8293748083799435","1.1875","0.074","0.019","0.07868775424561882","0.2090693243422659","0.10395636372596129","0.0757184676190279","0.12679248349048997"
"44","61","1","true","0.05","0.48","365","365","0.45","52","0.27","openly-listen","0.648","0.5","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","11.999999999999998","0.9291348313624179","0.8126031697517238","1.1875","0.398","0.325","0.0010930232558139658","0.5859508224066844","-0.01","-0.4375","0.478","11.999999999999996","0.8301249446533431","0.8249994827661161","1.1875","0.086","0.016","0.13208051199107612","0.23096831048178112","0.14815680575613038","0.13322325924223535","0.18009943601017445"
