"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity.nlogo"
"regularExperimentPart17b"
"03/17/2022 02:25:34:565 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","cut-links-randomly?","record?","opinions","updating","set-seed?","boundary","polar_repeats","Y-opinion","draw_id_threshold","model","max-ticks","Centroids_change","boundary-drawn","p-random","tolerance-drawn","p-speaking-drawn","n-neis","use_opponents_ratio?","polarisation-each-n-steps","mode","d_threshold","record-each-n-steps","ESBG_furthest_out","identity_levels","record-length","id_threshold","network-change","tolerance-level","p-speaking-level","centroid_color?","use_identity?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","conformity-level","threshold_drawn","identity_type","X-opinion","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","sd_op1_start","sd_op2_start","median_op1_start","median_op2_start","lower_op1_start","lower_op2_start","upper_op1_start","upper_op2_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","sd_op1_final","sd_op2_final","median_op1_final","median_op2_final","lower_op1_final","lower_op2_final","upper_op1_final","upper_op2_final"
"26","126","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","0","1","1","1","0.369","0.185","0.008085271317829454","0.05427131782945736","0.6002040151977461","0.6133247094720962","0.022","0.111","-0.5555000000000001","-0.5295000000000001","0.4515","0.5834999999999999","0","1","1","1","0.413","0.246","0.00663831751514493","0.01267123494280901","0.4988557767256944","0.6749168507783068","-0.0384404125760037","0.364","-0.5710537942658025","-0.7421219130808043","0.5373316657259868","0.637844649428057"
"25","126","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","0","1","1","1","0.369","0.185","0.008085271317829454","0.05427131782945736","0.6002040151977461","0.6133247094720962","0.022","0.111","-0.5555000000000001","-0.5295000000000001","0.4515","0.5834999999999999","0","1","1","1","0.407","0.214","-0.0036489840838737956","0.012458668946229231","0.5305693849592584","0.6351971097158037","-0.16837637414466303","0.35999999993985776","-0.5704520522390857","-0.6732635745986435","0.6334848135756219","0.5757652799933908"
"22","126","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","0","1","1","1","0.369","0.185","0.008085271317829454","0.05427131782945736","0.6002040151977461","0.6133247094720962","0.022","0.111","-0.5555000000000001","-0.5295000000000001","0.4515","0.5834999999999999","0","1","1","1","0.456","0.203","0.011549999822153415","-0.06540691268883397","0.601646606739717","0.6371697642425417","-0.18699999594581654","0.27299999999999996","-0.5860496368431365","-0.7062078590975127","0.6310107504161384","0.5397185340532344"
"23","126","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","0","1","1","1","0.369","0.185","0.008085271317829454","0.05427131782945736","0.6002040151977461","0.6133247094720962","0.022","0.111","-0.5555000000000001","-0.5295000000000001","0.4515","0.5834999999999999","0","1","1","1","0.413","0.187","0.008243196274267986","-0.03408961224604684","0.5852459191563159","0.5894993900101257","0.02693070357247533","0.33438486356517005","-0.5904077284330463","-0.6952845322859673","0.6327376984138487","0.39134021257758006"
"27","126","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.65","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","0","1","1","1","0.369","0.185","0.008085271317829454","0.05427131782945736","0.6002040151977461","0.6133247094720962","0.022","0.111","-0.5555000000000001","-0.5295000000000001","0.4515","0.5834999999999999","0","1","1","1","0.402","0.292","0.21090098064088314","0.10217490255425143","0.4426958847647133","0.7009740981884638","0.440568","0.6830896000000001","0.23447856322158045","-0.7010081083578881","0.4613508614602555","0.7238607439441137"
"21","126","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","0","1","1","1","0.369","0.185","0.008085271317829454","0.05427131782945736","0.6002040151977461","0.6133247094720962","0.022","0.111","-0.5555000000000001","-0.5295000000000001","0.4515","0.5834999999999999","0","1","1","1","0.43","0.173","0.03970265078162449","0.03398244431508842","0.6426330500248707","0.5782841837650499","-0.16916459816570564","0.39399728181388893","-0.5549956146145216","-0.5514170419457785","0.6765744141761043","0.5569427588379505"
"24","126","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","0","1","1","1","0.369","0.185","0.008085271317829454","0.05427131782945736","0.6002040151977461","0.6133247094720962","0.022","0.111","-0.5555000000000001","-0.5295000000000001","0.4515","0.5834999999999999","0","1","1","1","0.391","0.209","0.06686845050857096","-0.0979364579599813","0.5160920921322989","0.6169316248376091","0.2165837583763008","0.15954515943929712","-0.39464392680462734","-0.7952591196111963","0.6389629222175865","0.5766134891139119"
"19","126","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","0","1","1","1","0.369","0.185","0.008085271317829454","0.05427131782945736","0.6002040151977461","0.6133247094720962","0.022","0.111","-0.5555000000000001","-0.5295000000000001","0.4515","0.5834999999999999","0","1","1","1","0.353","0.165","-0.030025422273649672","0.05395203924788936","0.5311420170518338","0.5417490448174004","-0.2384816114283654","0.1577049268539703","-0.32697612918694485","-0.5695269274814794","0.4076007775374817","0.49591002914641"
"6","126","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.39","link","1.08","0.543","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","0","1","1","1","0.368","0.185","0.008085271317829459","0.054271317829457384","0.600204015197746","0.613324709472096","0.022","0.111","-0.5555000000000001","-0.5295000000000001","0.4515","0.5834999999999999","0","1","1","1","0.4","0.283","0.059967891420401855","0.0039431220846552545","0.5235458263848785","0.6688676121780481","-0.12234452548400693","0.2809999999904452","-0.14592699286081273","-0.7668937487527558","0.7649121350471798","0.6432817930829011"
"20","126","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.43","true","true","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","0","1","1","1","0.369","0.185","0.008085271317829454","0.05427131782945736","0.6002040151977461","0.6133247094720962","0.022","0.111","-0.5555000000000001","-0.5295000000000001","0.4515","0.5834999999999999","0","1","1","1","0.301","0.196","-0.01520761875904239","0.029802823566269898","0.45736680327869833","0.5122868940959517","-0.09885438780937618","-0.09399796851300306","-0.20258806585629835","-0.39310298244985226","0.27003165299968923","0.47838372328004186"
