"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity4D.nlogo"
"regularExperimentPart39a"
"03/18/2022 14:46:07:236 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","use_identity?","opinions","boundary","conformity-level","id_threshold","tolerance-level","p-speaking-level","mode","p-random","n-neis","max-ticks","record-each-n-steps","polar_repeats","draw_id_threshold","model","Centroids_change","boundary-drawn","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","d_threshold","ESBG_furthest_out","identity_levels","record-length","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","threshold_drawn","identity_type","X-opinion","Y-opinion","cut-links-randomly?","record?","updating","set-seed?","network-change","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","mean_op3_start","mean_op4_start","sd_op1_start","sd_op2_start","sd_op3_start","sd_op4_start","median_op1_start","median_op2_start","median_op3_start","median_op4_start","lower_op1_start","lower_op2_start","lower_op3_start","lower_op4_start","upper_op1_start","upper_op2_start","upper_op3_start","upper_op4_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","mean_op3_final","mean_op4_final","sd_op1_final","sd_op2_final","sd_op3_final","sd_op4_final","median_op1_final","median_op2_final","median_op3_final","median_op4_final","lower_op1_final","lower_op2_final","lower_op3_final","lower_op4_final","upper_op1_final","upper_op2_final","upper_op3_final","upper_op4_final"
"8","1","true","4","0.102","0.45","0.49","0.648","0.5","openly-listen","0.27","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","12.000000000000012","0.9120932717941228","0.8126144277829309","1.1875","0.273","0.084","-0.03310077519379845","0.006100775193798473","-0.0032480620155038624","-0.08737984496124021","0.5534723181447464","0.5999171406973794","0.5612732182141743","0.5891167407892096","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","11.999999999999998","0.8405494733213742","0.8720796666768164","1.1875","0.27","0.113","-0.016177946864792018","0.029853713203492564","0.07344841966771808","-0.14522044259451028","0.48791030652815875","0.6140794013480347","0.5038501410771633","0.5491542241675272","-0.10369258373206935","0.036","-0.10369258373206935","0.036","-0.4237138650187685","-0.6270122891377501","-0.4237138650187685","-0.6270122891377501","0.337087","0.5899966477854455","0.337087","0.5899966477854455"
"23","1","true","4","0.107","0.45","0.49","0.648","0.5","openly-listen","0.27","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","12.000000000000012","0.9120932717941228","0.8126144277829309","1.1875","0.273","0.084","-0.03310077519379845","0.006100775193798473","-0.0032480620155038624","-0.08737984496124021","0.5534723181447464","0.5999171406973794","0.5612732182141743","0.5891167407892096","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","11.999999999999998","0.8399621810403629","0.8714864225695433","1.1875","0.274","0.113","-0.0046684401588682435","0.02941826786556152","0.05998635317701877","-0.14570930149969913","0.4903414842316247","0.6219995592728585","0.5033835123874912","0.5575450321458866","-0.07488212976414375","0.009","-0.07488212976414375","0.009","-0.44016692129000756","-0.6270985173947745","-0.44016692129000756","-0.6270985173947745","0.3431217141446007","0.6114791747131656","0.3431217141446007","0.6114791747131656"
"28","1","true","4","0.109","0.45","0.39","0.648","0.5","openly-listen","0.27","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","12.000000000000002","0.9120932717941228","0.8126144277829312","1.1875","0.278","0.084","-0.03310077519379845","0.006100775193798426","-0.0032480620155038884","-0.08737984496124035","0.5534723181447464","0.5999171406973793","0.5612732182141744","0.5891167407892095","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","12","0.8402471628386332","0.8712107996612167","1.1875","0.268","0.116","-0.031238100529376537","0.053484335667460074","0.03623173795269641","-0.1599522748003076","0.4438588014118173","0.6241735672682213","0.4909588721519812","0.565566483391894","-0.06524660657698277","0.078483","-0.06524660657698277","0.078483","-0.3900694586153761","-0.6204429174080541","-0.3900694586153761","-0.6204429174080541","0.27849999999999997","0.6332143052987431","0.27849999999999997","0.6332143052987431"
"6","1","true","4","0.101","0.45","0.59","0.648","0.5","openly-listen","0.27","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","12.000000000000002","0.9120932717941233","0.812614427782931","1.1875","0.277","0.084","-0.033100775193798435","0.006100775193798462","-0.0032480620155038815","-0.08737984496124031","0.5534723181447463","0.5999171406973792","0.5612732182141743","0.5891167407892096","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","12","0.8398603536000112","0.8710243405794761","1.1875","0.28","0.111","0.009410562434644557","0.030372525617730888","0.06040677051565731","-0.11117304232896252","0.4871740962295791","0.6158874431301609","0.5029465467037096","0.5567455864022174","0.072","0.036","0.072","0.036","-0.35","-0.6422554871477522","-0.35","-0.6422554871477522","0.3510011318131643","0.5827429382335884","0.3510011318131643","0.5827429382335884"
"7","1","true","4","0.102","0.45","0.39","0.648","0.5","openly-listen","0.27","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","12.000000000000002","0.9120932717941228","0.8126144277829312","1.1875","0.278","0.084","-0.03310077519379845","0.006100775193798426","-0.0032480620155038884","-0.08737984496124035","0.5534723181447464","0.5999171406973793","0.5612732182141744","0.5891167407892095","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","12","0.841059183411208","0.8735878157568099","1.1875","0.274","0.111","0.010366974613517828","0.014686642758533723","0.03088725249434242","-0.09459996176222328","0.4622343999264535","0.6054032956366087","0.5099968133968746","0.5546431669729428","0.02728530510285175","0.036","0.02728530510285175","0.036","-0.2860469424294724","-0.6424730568410391","-0.2860469424294724","-0.6424730568410391","0.31592380438394274","0.5070890605583411","0.31592380438394274","0.5070890605583411"
"10","1","true","4","0.103","0.45","0.39","0.648","0.5","openly-listen","0.27","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","12.000000000000002","0.9120932717941228","0.8126144277829312","1.1875","0.278","0.084","-0.03310077519379845","0.006100775193798426","-0.0032480620155038884","-0.08737984496124035","0.5534723181447464","0.5999171406973793","0.5612732182141744","0.5891167407892095","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","12.000000000000004","0.8396287877963079","0.8720024202133962","1.1875","0.274","0.111","-0.03154186398756829","0.032674456203808426","0.06465939670610393","-0.15416174618746828","0.49550999273237595","0.6141570258025997","0.5110600803334899","0.5581646247825754","-0.09811798501540767","0.030803125","-0.09811798501540767","0.030803125","-0.4414337040055021","-0.620012719113732","-0.4414337040055021","-0.620012719113732","0.31763578265139425","0.5972957239885416","0.31763578265139425","0.5972957239885416"
"5","1","true","4","0.101","0.45","0.49","0.648","0.5","openly-listen","0.27","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","12.000000000000012","0.9120932717941228","0.8126144277829309","1.1875","0.273","0.084","-0.03310077519379845","0.006100775193798473","-0.0032480620155038624","-0.08737984496124021","0.5534723181447464","0.5999171406973794","0.5612732182141743","0.5891167407892096","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","12.000000000000007","0.839489191867076","0.8702961186586745","1.1875","0.282","0.111","0.0020132541408014247","0.02527237999496947","0.06251505786268326","-0.11389339975591473","0.4720714492124527","0.616665968625804","0.5048360117550594","0.5666172426787803","0.03383100664014095","0.113","0.03383100664014095","0.113","-0.3512007373137104","-0.6515","-0.3512007373137104","-0.6515","0.31248228665528477","0.5625","0.31248228665528477","0.5625"
"22","1","true","4","0.107","0.45","0.39","0.648","0.5","openly-listen","0.27","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","12.000000000000002","0.9120932717941228","0.8126144277829312","1.1875","0.278","0.084","-0.03310077519379845","0.006100775193798426","-0.0032480620155038884","-0.08737984496124035","0.5534723181447464","0.5999171406973793","0.5612732182141744","0.5891167407892095","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","11.999999999999991","0.8412883574059881","0.8733106965772884","1.1875","0.259","0.114","-0.024403735123270404","0.028478274196334585","0.05565601494494321","-0.14696722528205078","0.46574089017731757","0.6198805321382903","0.49399582939081677","0.563368904968835","-0.10436120003719379","0.036","-0.10436120003719379","0.036","-0.3864319330449103","-0.6265967505939805","-0.3864319330449103","-0.6265967505939805","0.3116829878965213","0.5858114115926676","0.3116829878965213","0.5858114115926676"
"14","1","true","4","0.104","0.45","0.49","0.648","0.5","openly-listen","0.27","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","12.000000000000012","0.9120932717941228","0.8126144277829309","1.1875","0.273","0.084","-0.03310077519379845","0.006100775193798473","-0.0032480620155038624","-0.08737984496124021","0.5534723181447464","0.5999171406973794","0.5612732182141743","0.5891167407892096","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","12.000000000000004","0.8407450214134441","0.8725370984242102","1.1875","0.28","0.112","-0.019779272033658514","0.028591630182313515","0.044096905743685355","-0.13108746615547207","0.4858770902913017","0.6204072591205059","0.5144065363431949","0.557251242283653","-0.11475359084289954","0.036","-0.11475359084289954","0.036","-0.4076880262983277","-0.6220213749499663","-0.4076880262983277","-0.6220213749499663","0.31723455223737973","0.5926317698377987","0.31723455223737973","0.5926317698377987"
"32","1","true","4","0.11","0.45","0.49","0.648","0.5","openly-listen","0.27","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","12.000000000000012","0.9120932717941228","0.8126144277829309","1.1875","0.273","0.084","-0.03310077519379845","0.006100775193798473","-0.0032480620155038624","-0.08737984496124021","0.5534723181447464","0.5999171406973794","0.5612732182141743","0.5891167407892096","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","11.999999999999991","0.8391487924441043","0.8700030269112269","1.1875","0.297","0.113","-0.013879814415397852","0.0441549012956225","0.05171117408572694","-0.15675668478679688","0.4726052544793958","0.6221066329135388","0.5057872347185197","0.5545644076760001","-0.12303578476381322","0.036","-0.12303578476381322","0.036","-0.3877089311722191","-0.6166753222885181","-0.3877089311722191","-0.6166753222885181","0.362","0.637965475507032","0.362","0.637965475507032"
"19","1","true","4","0.106","0.45","0.39","0.648","0.5","openly-listen","0.27","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","12.000000000000002","0.9120932717941228","0.8126144277829312","1.1875","0.278","0.084","-0.03310077519379845","0.006100775193798426","-0.0032480620155038884","-0.08737984496124035","0.5534723181447464","0.5999171406973793","0.5612732182141744","0.5891167407892095","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","12","0.8411163303603947","0.8737957041882333","1.1875","0.253","0.115","-0.027436544611582722","0.03789831849394724","0.05964923921135811","-0.15306252593506844","0.4814148968066321","0.6177494948245513","0.48984519807828636","0.5563237334996931","-0.1023678798001281","0.036","-0.1023678798001281","0.036","-0.4186488275139325","-0.6202190445859526","-0.4186488275139325","-0.6202190445859526","0.3373217055078979","0.5837473099446077","0.3373217055078979","0.5837473099446077"
"13","1","true","4","0.104","0.45","0.39","0.648","0.5","openly-listen","0.27","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","12.000000000000002","0.9120932717941228","0.8126144277829312","1.1875","0.278","0.084","-0.03310077519379845","0.006100775193798426","-0.0032480620155038884","-0.08737984496124035","0.5534723181447464","0.5999171406973793","0.5612732182141744","0.5891167407892095","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","12.000000000000004","0.8362864610252935","0.8723248194991273","1.1875","0.278","0.112","-0.037070786419890936","0.04457995862752948","0.06429191051105079","-0.17409960819494227","0.48116022291596483","0.62189580945751","0.5059447964455853","0.5735609644613247","-0.10883268706459442","0.036","-0.10883268706459442","0.036","-0.3918974476048783","-0.6112692984647741","-0.3918974476048783","-0.6112692984647741","0.3111097642297621","0.6085566168311864","0.3111097642297621","0.6085566168311864"
"20","1","true","4","0.106","0.45","0.49","0.648","0.5","openly-listen","0.27","52","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","12.000000000000012","0.9120932717941228","0.8126144277829309","1.1875","0.273","0.084","-0.03310077519379845","0.006100775193798473","-0.0032480620155038624","-0.08737984496124021","0.5534723181447464","0.5999171406973794","0.5612732182141743","0.5891167407892096","-0.076","0.009","-0.031","-0.149","-0.524","-0.5235000000000001","-0.524","-0.5235000000000001","0.3705","0.54","0.3705","0.54","12.000000000000007","0.8424022670479856","0.8762079882525526","1.1875","0.261","0.114","-0.009594106357690967","0.038941973178609285","0.05486665585009758","-0.140054737245792","0.44339824188761007","0.6189543517775032","0.490123030255764","0.5596214744482376","-0.08007618516876416","0.036","-0.08007618516876416","0.036","-0.3028298178492729","-0.6301529583915481","-0.3028298178492729","-0.6301529583915481","0.2724852433292336","0.618830837569061","0.2724852433292336","0.618830837569061"
